,NDOR1 (27158)
ACH-000210,-0.9937285115825182
ACH-000211,-0.8143268231225054
ACH-000215,-0.9977856429251224
ACH-000221,-0.9082096697524962
ACH-000222,-0.7855973257562814
ACH-000223,-0.8171924680131423
ACH-000226,-0.8611444523870938
ACH-000227,-0.5285017937956625
ACH-000228,-0.7948772412928642
ACH-000231,-0.807220414399645
ACH-000232,-0.8207845896995858
ACH-000233,-0.7202294439082114
ACH-000234,-0.9978361947743124
ACH-000235,-0.7568669047790376
ACH-000237,-0.8320911584621989
ACH-000238,-0.6300844615135978
ACH-000242,-0.8131455221177611
ACH-000243,-0.7036527561500546
ACH-000244,-0.7054510896096529
ACH-000246,-0.8544146986948942
ACH-000248,-1.0319172552834863
ACH-000250,-0.9589781420527222
ACH-000251,-0.8085324416583045
ACH-000252,-1.0087011626056133
ACH-000253,-0.6794048567417943
ACH-000255,-0.8472309984478544
ACH-000256,-0.7871970997679446
ACH-000257,-0.5232298323357227
ACH-000258,-0.9344007662370584
ACH-000259,-0.8171380263491176
ACH-000260,-0.8519823190928856
ACH-000261,-0.8998379254159791
ACH-000262,-1.0557852868714346
ACH-000263,-0.5189506936289271
ACH-000264,-0.7376446655456921
ACH-000265,-0.6572133210757051
ACH-000266,-0.7696371694602621
ACH-000272,-0.6618149621044381
ACH-000274,-0.694262685638946
ACH-000277,-0.6854585460998059
ACH-000278,-0.9212266370841196
ACH-000279,-0.5083815330199083
ACH-000280,-0.8566321378787741
ACH-000281,-1.0121415427881233
ACH-000288,-0.8394535985117617
ACH-000291,-0.8070194329637724
ACH-000293,-0.7042683421959425
ACH-000294,-0.7096224901095012
ACH-000295,-0.922599895935342
ACH-000296,-0.8470319981394949
ACH-000302,-0.6942167517040456
ACH-000304,-0.8070812914475537
ACH-000307,-0.6932062578903223
ACH-000308,-0.8441787338766416
ACH-000310,-0.5376216745695604
ACH-000311,-0.5453068646787228
ACH-000312,-0.7824611193565127
ACH-000315,-0.6228827214590196
ACH-000316,-0.9009525355100824
ACH-000317,-0.824553691129836
ACH-000318,-0.7379422236319827
ACH-000319,-0.8386311882027679
ACH-000320,-0.6430019888075417
ACH-000322,-0.9034277935402836
ACH-000323,-0.7483317917843119
ACH-000324,-0.9814206887303606
ACH-000329,-0.9555468288589392
ACH-000330,-0.9697189640414908
ACH-000331,-0.8563728394405624
ACH-000332,-0.872036705640396
ACH-000334,-0.5307970220322479
ACH-000335,-0.7667847935836443
ACH-000336,-1.014072975221061
ACH-000337,-1.2899478999592415
ACH-000338,-1.2735495237163157
ACH-000339,-0.9243076141590512
ACH-000341,-0.4771489511495405
ACH-000348,-0.9076475983151374
ACH-000350,-0.3597445632300141
ACH-000352,-0.6420636299961586
ACH-000356,-0.8544070901060589
ACH-000361,-0.6837605981223812
ACH-000362,-0.6046143930799854
ACH-000363,-0.8051711395254101
ACH-000364,-0.8087134986606263
ACH-000365,-0.6326358754187164
ACH-000366,-0.9189460719262944
ACH-000368,-1.012472688368619
ACH-000374,-1.135489020761695
ACH-000375,-0.9954324709279522
ACH-000376,-0.9955864441888924
ACH-000381,-0.5651204954087655
ACH-000383,-0.5282092744671679
ACH-000387,-0.6705387424152447
ACH-000389,-1.0155153832641055
ACH-000390,-0.8103591217479384
ACH-000393,-0.9854922985964673
ACH-000395,-0.7164263771575692
ACH-000396,-0.6869488820355024
ACH-000397,-0.9541239660062992
ACH-000401,-0.7379849172629644
ACH-000402,-0.7510066572028636
ACH-000403,-0.4715510431853952
ACH-000404,-0.9959207892520808
ACH-000406,-0.7208281192433138
ACH-000407,-0.9130404548964756
ACH-000408,-0.7246982599389311
ACH-000410,-0.9718383981705252
ACH-000411,-0.7955200719175982
ACH-000414,-0.6975028520266917
ACH-000415,-0.6973794966282342
ACH-000416,-0.9934781906980642
ACH-000420,-0.7692769945091631
ACH-000421,-0.6308787047037474
ACH-000424,-0.9088709226860802
ACH-000425,-0.8113820421603095
ACH-000426,-0.8186577419369421
ACH-000427,-0.5136094005279997
ACH-000433,-0.8276270086531335
ACH-000435,-1.1253504507826642
ACH-000436,-0.8835751653787698
ACH-000444,-0.6586685128474307
ACH-000445,-0.929743412568496
ACH-000448,-0.5329380166165004
ACH-000450,-0.8980471948595546
ACH-000452,-0.8709902626233196
ACH-000454,-0.8873971592885564
ACH-000458,-0.6366829007225203
ACH-000459,-0.7323302363741744
ACH-000460,-0.9575155999378521
ACH-000461,-0.584407051360116
ACH-000463,-0.658908682374494
ACH-000464,-0.9424334866878628
ACH-000466,-0.8979535434474464
ACH-000467,-0.673399881593179
ACH-000468,-0.6805399780670081
ACH-000469,-0.7838928986276532
ACH-000470,-0.9365533631294222
ACH-000471,-0.911940923128024
ACH-000472,-0.7854925323087832
ACH-000473,-0.9648727987427721
ACH-000475,-0.5692265383690547
ACH-000476,-0.7797666449635406
ACH-000477,-0.6129483797416813
ACH-000479,-0.6443571817730294
ACH-000480,-0.7964091627856777
ACH-000481,-0.9545337508035808
ACH-000483,-0.5113036878022058
ACH-000484,-0.5932032963727301
ACH-000485,-0.5860052101090933
ACH-000486,-0.7609315816601679
ACH-000487,-0.7653673321830003
ACH-000488,-0.7700384649379177
ACH-000490,-0.6104897202104037
ACH-000491,-0.3622361429368114
ACH-000495,-1.1936320101931532
ACH-000496,-0.8229114469102019
ACH-000499,-0.7287858324888743
ACH-000500,-0.32325528799476283
ACH-000502,-0.67855818924588
ACH-000503,-0.5169668242697611
ACH-000505,-0.8874856498466541
ACH-000507,-0.9419816899396009
ACH-000510,-0.8322389956337599
ACH-000511,-0.943031419018708
ACH-000512,-0.9150492449335113
ACH-000516,-0.8675064437355666
ACH-000517,-0.7146254075154594
ACH-000518,-0.7293216530051683
ACH-000520,-0.815299076315807
ACH-000521,-1.0195335217161934
ACH-000522,-0.8677919389717684
ACH-000524,-0.6646168540814642
ACH-000527,-0.8518104371210586
ACH-000528,-0.7365411549849554
ACH-000537,-0.8803558533232324
ACH-000541,-0.277320788187413
ACH-000542,-0.8321585096908145
ACH-000544,-0.977766367408876
ACH-000545,-0.7901340132095276
ACH-000547,-0.7357303215699832
ACH-000548,-0.6626231467360671
ACH-000549,-0.7594755136608206
ACH-000550,-0.8266107573553347
ACH-000552,-0.9419360026449792
ACH-000556,-0.5435243284054386
ACH-000557,-0.3032902320268556
ACH-000569,-0.8188727758068948
ACH-000570,-0.9972384074550066
ACH-000571,-0.6504223860341565
ACH-000573,-0.7890463026043859
ACH-000576,-0.8255877597290032
ACH-000579,-0.6163260864295462
ACH-000580,-0.9664896227970462
ACH-000584,-1.0224320540749297
ACH-000585,-0.6457347407026328
ACH-000588,-0.8035919566164951
ACH-000589,-0.6677505557331231
ACH-000591,-0.8743176647398143
ACH-000593,-0.6053965568429339
ACH-000600,-0.7271383885884698
ACH-000601,-0.8327500019744091
ACH-000605,-0.6431678164984398
ACH-000606,-0.8109048550742283
ACH-000608,-0.4816444535709652
ACH-000614,-0.6741204077275973
ACH-000616,-0.8020365480486806
ACH-000618,-0.7158489636801374
ACH-000619,-0.6370095158076491
ACH-000620,-0.6223424919038062
ACH-000621,-0.872482466413819
ACH-000622,-0.5896467010314584
ACH-000623,-0.8265698353055173
ACH-000624,-0.8441536718369723
ACH-000627,-0.6980806889676522
ACH-000630,-0.7935936008919201
ACH-000631,-0.6490301291969239
ACH-000632,-0.7991191261621922
ACH-000633,-0.6192484898558973
ACH-000637,-0.7770240966942379
ACH-000638,-0.7986398357093158
ACH-000646,-0.5505883468978404
ACH-000647,-0.7410208809217215
ACH-000648,-0.7512277460863238
ACH-000649,-0.9033046812993872
ACH-000651,-0.9265807319953704
ACH-000652,-0.9441596131769274
ACH-000653,-0.7626635451003609
ACH-000657,-0.8411357881342597
ACH-000658,-0.4604311572106449
ACH-000661,-0.7282448816271491
ACH-000662,-0.12449171243413999
ACH-000663,-0.9805311321721568
ACH-000665,-0.6481397296900636
ACH-000671,-0.6230154141563005
ACH-000672,-0.6867052589451837
ACH-000673,-0.7495338753606343
ACH-000676,-0.9476305278533907
ACH-000677,-0.5298433496646588
ACH-000681,-0.7435208091413859
ACH-000683,-0.924483630740242
ACH-000684,-0.9797944078311148
ACH-000688,-0.8918595814222304
ACH-000693,-0.6436964332691291
ACH-000694,-0.8010041206753394
ACH-000695,-0.4182303669819454
ACH-000696,-0.8581043781926767
ACH-000697,-0.6682678844436744
ACH-000699,-0.8024610866787748
ACH-000701,-0.6039093916097343
ACH-000706,-0.9181062180045884
ACH-000711,-0.8595462466430627
ACH-000713,-0.9447163426153354
ACH-000714,-0.7942535755434776
ACH-000718,-0.8809767758907499
ACH-000720,-1.038963464401398
ACH-000721,-0.8056761013954539
ACH-000724,-0.5122594570374283
ACH-000725,-0.3030748299493252
ACH-000732,-1.0266021556110148
ACH-000734,-0.8372142018934174
ACH-000735,-0.8086376068763115
ACH-000736,-0.6578395385554715
ACH-000738,-0.7713014616971569
ACH-000746,-0.6004184163002775
ACH-000747,-0.9040374419610862
ACH-000748,-0.9218733795580449
ACH-000753,-0.7513052953505055
ACH-000756,-0.7557570648394014
ACH-000757,-0.7655123822972228
ACH-000758,-0.8263341791658722
ACH-000760,-1.0053340595120046
ACH-000762,-0.8327639898010001
ACH-000763,-0.5759299014687841
ACH-000764,-1.0441288858289952
ACH-000765,-0.8640278277401179
ACH-000766,-0.8100978176279265
ACH-000767,-0.3489639583285181
ACH-000768,-0.9464371843719118
ACH-000769,-0.6826513846347332
ACH-000770,-0.7542104718546792
ACH-000771,-0.9266063604544512
ACH-000773,-0.5212277920541863
ACH-000776,-0.7217019055053886
ACH-000777,-0.8136989030780192
ACH-000778,-0.500465461815804
ACH-000781,-0.6984794299998801
ACH-000782,-0.6173971268958363
ACH-000783,-0.4673086501898443
ACH-000784,-0.7648372948332595
ACH-000785,-0.43600916074798346
ACH-000787,-0.8415599644168086
ACH-000788,-0.8499612059729038
ACH-000791,-0.6350168248792405
ACH-000792,-0.9188073283817464
ACH-000794,-0.6134298620497478
ACH-000796,-0.8368255759086012
ACH-000798,-1.0236818761530966
ACH-000799,-0.8637962358638821
ACH-000800,-0.6487000361912586
ACH-000802,-0.8200780223219536
ACH-000804,-0.6357379620638525
ACH-000805,-0.7891726139838257
ACH-000809,-0.8023429800210922
ACH-000810,-0.9310604554544318
ACH-000811,-0.6996613147049534
ACH-000817,-0.5345565637359129
ACH-000819,-1.0212584123627904
ACH-000820,-1.3559403998939668
ACH-000821,-0.5964209895545429
ACH-000822,-0.9585298992132929
ACH-000823,-0.9279992264708674
ACH-000824,-0.8158304515092744
ACH-000827,-0.928371632563006
ACH-000829,-0.5610837655298676
ACH-000831,-0.8211134274260633
ACH-000832,-0.6746103973316698
ACH-000833,-0.6877200797396829
ACH-000834,-0.9491213095663228
ACH-000835,-0.9774275766341748
ACH-000836,-0.8466377547186873
ACH-000837,-0.8624676826076805
ACH-000838,-0.7051873566217157
ACH-000839,-0.9559967623525684
ACH-000840,-1.0648017791801772
ACH-000841,-0.762168368681909
ACH-000843,-0.7722333751497238
ACH-000846,-0.5449590963938116
ACH-000847,-0.8241328578488251
ACH-000848,-0.9031893963219018
ACH-000849,-0.9650928190889164
ACH-000851,-0.9810970764012718
ACH-000855,-0.8065619586422896
ACH-000856,-0.9454126029718556
ACH-000858,-0.8667568971636676
ACH-000859,-0.9873853980151408
ACH-000861,-0.788247915732685
ACH-000862,-0.7040788836275689
ACH-000865,-0.8791131063873323
ACH-000866,-0.8257861806708254
ACH-000867,-0.6975945783489603
ACH-000869,-0.7768642596980504
ACH-000872,-0.7931605806334013
ACH-000873,-1.0021360947467042
ACH-000876,-0.4166543218301647
ACH-000878,-0.8097674735032493
ACH-000880,-0.7639446568317589
ACH-000881,-0.7570388360681631
ACH-000882,-0.9696326632354806
ACH-000884,-0.8360170818556042
ACH-000885,-0.780527836776827
ACH-000887,-0.9479233723517224
ACH-000889,-0.6113761533802515
ACH-000896,-0.9836105798047132
ACH-000898,-0.44005787339732455
ACH-000900,-0.8147706020821723
ACH-000901,-0.9198521634553004
ACH-000905,-0.7604019411213626
ACH-000906,-0.8089182477366806
ACH-000907,-1.2191220142532329
ACH-000910,-0.515687564722258
ACH-000911,-0.8005197453997565
ACH-000912,-0.8487566064722978
ACH-000913,-1.0389532193659046
ACH-000915,-0.9041569200932864
ACH-000916,-1.000391037870456
ACH-000917,-0.8345770633511742
ACH-000920,-0.7596792563447423
ACH-000921,-0.8868862119565034
ACH-000924,-0.8223842960634843
ACH-000926,-0.6707364581156887
ACH-000928,-0.9270617327751192
ACH-000929,-0.9032707668986808
ACH-000932,-0.6796482776654641
ACH-000935,-0.8419944195632264
ACH-000936,-0.922436784363647
ACH-000937,-0.4241680837783685
ACH-000938,-0.5797442971718396
ACH-000939,-1.0487590194495515
ACH-000941,-0.6373341455719783
ACH-000943,-0.6523315345944314
ACH-000946,-0.8199288579314747
ACH-000947,-0.9707223051511036
ACH-000948,-0.6069331106964463
ACH-000950,-0.8965667508841878
ACH-000953,-0.7345895197106282
ACH-000954,-0.9421222867752554
ACH-000957,-0.6311537993152375
ACH-000958,-0.9734326953684572
ACH-000960,-0.6828074114292119
ACH-000963,-0.7434436495914143
ACH-000968,-0.9238335816897928
ACH-000969,-0.5043568438051036
ACH-000972,-0.9002548889774573
ACH-000973,-0.8751282832664558
ACH-000974,-0.8272832876763664
ACH-000978,-0.519843263418174
ACH-000984,-0.7714372366862755
ACH-000986,-0.7304762149517633
ACH-000988,-0.8229947280702332
ACH-000993,-0.6741225991115979
ACH-000994,-0.6401442122324335
ACH-000996,-0.913118153623268
ACH-001001,-0.7090985588893207
ACH-001020,-1.143556850382436
ACH-001028,-0.8919279529719709
ACH-001031,-0.6721368921545529
ACH-001038,-0.7118923785081454
ACH-001048,-0.8113965677477035
ACH-001050,-0.6945583119874525
ACH-001053,-0.9763904527943356
ACH-001054,-0.8377866564088754
ACH-001061,-0.863631668991322
ACH-001067,-0.9258469015740409
ACH-001075,-1.0179646732786145
ACH-001096,-0.7488858859438807
ACH-001111,-1.035149566410303
ACH-001119,-0.6381470313333472
ACH-001128,-0.7528953495359094
ACH-001134,-0.8210925784787088
ACH-001151,-1.0372660656039616
ACH-001163,-0.9831744002398796
ACH-001164,-0.8221722023804451
ACH-001183,-0.8015708584051262
ACH-001192,-0.598404986479429
ACH-001193,-0.7131613971529451
ACH-001196,-0.7793651164071315
ACH-001197,-0.7670263137898337
ACH-001205,-0.9210417631004809
ACH-001211,-1.149763571958061
ACH-001212,-0.7596080523953379
ACH-001228,-0.7096317692320097
ACH-001232,-1.0885941311725964
ACH-001239,-0.7663994678268841
ACH-001270,-0.8344652742087897
ACH-001274,-0.6633858750151923
ACH-001275,-0.9236271019175456
ACH-001277,-0.979079097523536
ACH-001278,-0.8437506103913572
ACH-001280,-0.5166089338515171
ACH-001283,-0.787250823232629
ACH-001289,-0.6703377193580342
ACH-001300,-0.8556009716641823
ACH-001301,-0.918343154704548
ACH-001302,-0.7421568912439748
ACH-001306,-0.6645445073514094
ACH-001318,-0.8200985560491328
ACH-001322,-0.7316873330208222
ACH-001328,-0.9578247648663359
ACH-001332,-1.148838867361574
ACH-001336,-0.7884259057208368
ACH-001346,-0.8248697307812621
ACH-001353,-0.9908786073643084
ACH-001354,-0.8115794600395804
ACH-001367,-0.9316498889802108
ACH-001368,-0.7202498370831623
ACH-001374,-1.0431564609489137
ACH-001377,-0.7026778297514786
ACH-001380,-0.9831206345937488
ACH-001391,-0.7314453450473394
ACH-001408,-0.8157348556807615
ACH-001430,-0.7739544690989519
ACH-001431,-0.6581865623483191
ACH-001450,-0.6707707691739078
ACH-001496,-0.943627166877619
ACH-001500,-0.7699977930963818
ACH-001523,-0.6221819793446404
ACH-001532,-0.4818807171144142
ACH-001550,-0.545338107605522
ACH-001552,-0.7447858751598715
ACH-001554,-0.8082484362417696
ACH-001654,-0.8254586263327429
ACH-001735,-0.7815840459612857
ACH-001736,-0.6392617856155497
ACH-001737,-0.11972667099573728
ACH-001740,-0.6400639581486872
ACH-001745,-0.6900571849827273
ACH-001765,-0.6539139146385661
