,GALC (2581)
ACH-000153,-0.030820065922131167
ACH-000159,-0.15381424276132635
ACH-000160,-0.20007711108586695
ACH-000163,-0.1951704647297764
ACH-000167,-0.2685800678096187
ACH-000168,-0.07229722333506684
ACH-000169,-0.14365588748860106
ACH-000178,-0.13218271771327814
ACH-000183,-0.11632095757660375
ACH-000188,-0.2566700512306679
ACH-000189,-0.06928104976561905
ACH-000190,-0.10702743998764068
ACH-000198,-0.15623996647991562
ACH-000203,-0.3762262399219512
ACH-000204,-0.2296793493383568
ACH-000206,-0.07416024873847821
ACH-000207,-0.13851031563359867
ACH-000208,-0.13673647792382754
ACH-000210,-0.01985786218479748
ACH-000211,-0.20759763049813
ACH-000215,-0.2005122655724308
ACH-000221,-0.23147192389727206
ACH-000222,-0.056407931589981884
ACH-000223,-0.2321954750434313
ACH-000226,-0.1691229778568078
ACH-000227,-0.3128638234559122
ACH-000228,-0.2704123463422662
ACH-000231,-0.22272493710346689
ACH-000232,-0.21988034403924392
ACH-000233,-0.14662718920546072
ACH-000234,-0.16903531912986913
ACH-000235,-0.24063722269090415
ACH-000237,-0.05770271528367003
ACH-000238,-0.35110092907321355
ACH-000242,-0.15964709667945495
ACH-000243,-0.08683246170449102
ACH-000244,-0.1687852726510762
ACH-000246,-0.16386326525490644
ACH-000248,-0.3049051306730448
ACH-000250,-0.11800869699418386
ACH-000251,-0.03226754708468857
ACH-000252,-0.09842674547610136
ACH-000253,-0.1758470856129658
ACH-000255,-0.12141188005389855
ACH-000256,-0.11238220904583487
ACH-000257,-0.6316103621924372
ACH-000258,0.05493507470011296
ACH-000259,-0.16752501108350776
ACH-000260,-0.2289814312148005
ACH-000261,-0.17006175495936476
ACH-000262,-0.2269825800028133
ACH-000263,-0.1228453958353888
ACH-000264,-0.08133817638870071
ACH-000265,-0.1049510662958286
ACH-000266,-0.11504479417830045
ACH-000272,-0.08353670286716652
ACH-000274,-0.1984574177454004
ACH-000277,-0.04384673124702716
ACH-000278,-0.13359087779406284
ACH-000279,-0.2551787236544712
ACH-000280,-0.21496988591296792
ACH-000281,-0.11606723592579325
ACH-000288,-0.0900321306138899
ACH-000291,-0.16616307674199435
ACH-000293,-0.06812788908907769
ACH-000294,-0.4214118926290691
ACH-000295,-0.08927682639008655
ACH-000296,-0.20558474746514893
ACH-000302,-0.1649692601089917
ACH-000304,-0.08859955746797027
ACH-000307,-0.11815485638080593
ACH-000308,-0.1685698438668864
ACH-000310,-0.20520138933590296
ACH-000311,-0.0989766866653162
ACH-000312,-0.2278159900605789
ACH-000315,-0.2911144914265243
ACH-000316,-0.16475730259023008
ACH-000317,-0.2828726268071823
ACH-000318,-0.025310344171444475
ACH-000319,-0.08134498292848077
ACH-000320,-0.2068236252025384
ACH-000322,-0.15375244092746024
ACH-000323,-0.2558917039062344
ACH-000324,-0.2190446604964118
ACH-000329,-0.22249524599823176
ACH-000330,-0.2199673975945322
ACH-000331,-0.08368004428055653
ACH-000332,-0.1526814011505642
ACH-000334,-0.40659197896796334
ACH-000335,-0.1649606343775368
ACH-000336,-0.4285084695397375
ACH-000337,-0.08638681905350508
ACH-000338,-0.02152160129588747
ACH-000339,-0.19886534974385167
ACH-000341,-0.08492276092480132
ACH-000348,-0.15590448308722848
ACH-000350,-0.1341719937514058
ACH-000352,-0.03860732707541609
ACH-000356,-0.1927686701451657
ACH-000361,0.07941263222933652
ACH-000362,-0.13787735626489986
ACH-000363,-0.22152355530091347
ACH-000364,-0.21306858967661527
ACH-000365,-0.1831168808631566
ACH-000366,-0.2226574646003346
ACH-000368,-0.14985531786074788
ACH-000374,-0.08724638387433688
ACH-000375,-0.0029473178260351787
ACH-000376,-0.1703228424702873
ACH-000381,-0.2949387883173838
ACH-000383,-0.15908057650904175
ACH-000387,-0.14539811956185714
ACH-000389,-0.4131595493401242
ACH-000390,-0.08595530065418268
ACH-000393,-0.16188346822622815
ACH-000395,-0.2171826262925936
ACH-000396,0.11637555479479755
ACH-000397,-0.2679367379530937
ACH-000401,-0.07377519208212871
ACH-000402,-0.2680325316561841
ACH-000403,-0.18147912876539
ACH-000404,0.06075616511961916
ACH-000406,-0.21538899865199568
ACH-000407,-0.07588814515196926
ACH-000408,-0.20435352114975364
ACH-000410,-0.05149212753818183
ACH-000411,-0.1138027723160009
ACH-000414,-0.17354385968573646
ACH-000415,-0.13831755076224928
ACH-000416,-0.19927249127961186
ACH-000420,-0.14076647104663714
ACH-000421,-0.1516378239413134
ACH-000424,-0.006585415137752921
ACH-000425,-0.16184040622339932
ACH-000426,-0.12191052730261248
ACH-000427,-0.2716998535785319
ACH-000433,-0.2451272648761176
ACH-000435,-0.4370594743345063
ACH-000436,-0.3366664350176869
ACH-000444,-0.1249230727518306
ACH-000445,-0.3170227466225747
ACH-000448,-0.2310529686327118
ACH-000450,-0.07629604037947277
ACH-000452,-0.12656267413021607
ACH-000454,-0.2508581923221078
ACH-000458,-0.17642273360959207
ACH-000459,-0.1512751637222282
ACH-000460,-0.22898220232199354
ACH-000461,-0.13904545391599105
ACH-000463,-0.07610455346543851
ACH-000464,-0.006855291944554944
ACH-000466,-0.26283047009602434
ACH-000467,-0.17589036334620115
ACH-000468,-0.204266883792796
ACH-000469,-0.19053394854925013
ACH-000470,-0.07136844453689102
ACH-000471,-0.12833766140431824
ACH-000472,-0.2258450496751992
ACH-000473,-0.07736848201880707
ACH-000475,-0.14123595849403334
ACH-000476,-0.17072249490853325
ACH-000477,-0.02882701027363485
ACH-000479,-0.28248180106135723
ACH-000480,-0.13637784742406436
ACH-000481,-0.11738224589791565
ACH-000483,-0.2465222877903599
ACH-000484,-0.29373028740708884
ACH-000485,-0.03609277676219744
ACH-000486,-0.12008176098040578
ACH-000487,-0.11050099540941022
ACH-000488,-0.06220207873595825
ACH-000490,-0.21697674976594405
ACH-000491,-0.196406885991816
ACH-000495,-0.16613078927555994
ACH-000496,-0.12921542376250342
ACH-000499,-0.2064488316787434
ACH-000500,-0.2708574487918881
ACH-000502,-0.15281889292875614
ACH-000503,-0.02706221097424328
ACH-000505,-0.13071885023071167
ACH-000507,-0.08046370835672181
ACH-000510,-0.0587358623636918
ACH-000511,-0.13293925983918212
ACH-000512,-0.26294299841568874
ACH-000516,-0.20113612841844844
ACH-000517,-0.18175986621997786
ACH-000518,-0.09427120189586022
ACH-000520,-0.14216305175682922
ACH-000521,-0.06569314951779665
ACH-000522,-0.1825366738150493
ACH-000524,-0.2061548628997052
ACH-000527,-0.1035554832348384
ACH-000528,-0.1422803040366751
ACH-000537,-0.35425700054835085
ACH-000541,-0.2049159641724973
ACH-000542,-0.14814434773850818
ACH-000544,-0.06290144334374098
ACH-000545,-0.09332240056968237
ACH-000547,-0.06208755918717885
ACH-000548,-0.2459242643102817
ACH-000549,-0.27700181792746736
ACH-000550,-0.20547985080535208
ACH-000552,-0.03767437198823947
ACH-000556,-0.09447613145719846
ACH-000557,-0.07040646300435469
ACH-000569,-0.25888794191815256
ACH-000570,-0.2943712713680228
ACH-000571,-0.24519669839311706
ACH-000573,-0.277427890095775
ACH-000576,-0.10498562855622348
ACH-000579,-0.13187444638770293
ACH-000580,-0.3340752979191949
ACH-000584,-0.19590483212270807
ACH-000585,-0.18193060868759905
ACH-000588,-0.2293741314766007
ACH-000589,-0.1962120706093172
ACH-000591,-0.1568826889112175
ACH-000593,-0.14961440515227573
ACH-000600,-0.08126556262590201
ACH-000601,-0.13111860633376066
ACH-000605,-0.17916744139793894
ACH-000606,-0.2363616274084125
ACH-000608,-0.1607276844964185
ACH-000614,-0.03615970108485424
ACH-000616,-0.10493955663238226
ACH-000618,-0.13341342291445374
ACH-000619,-0.12297172489688653
ACH-000620,-0.1579625868490616
ACH-000621,-0.12555290861191698
ACH-000622,-0.25568672789030045
ACH-000623,-0.2776536816657644
ACH-000624,-0.15045872680952746
ACH-000627,-0.14028101481789546
ACH-000630,-0.124960673249199
ACH-000631,-0.3987802916954553
ACH-000632,-0.1642620935697134
ACH-000633,-0.1913602520507083
ACH-000637,-0.08977240232845295
ACH-000638,-0.09346198138829802
ACH-000646,-0.07749236519445536
ACH-000647,-0.11159975065968122
ACH-000648,-0.08711214506188604
ACH-000649,-0.25418172589658816
ACH-000651,-0.2042707483834953
ACH-000652,-0.2808938010991538
ACH-000653,-0.013774798070412837
ACH-000657,-0.12051146973351615
ACH-000658,-0.11855255688180387
ACH-000661,-0.2721391661260745
ACH-000662,-0.4834406443676353
ACH-000663,-0.11913419717641242
ACH-000665,-0.09354599795947023
ACH-000671,-0.19048323114134694
ACH-000672,-0.08726068318116265
ACH-000673,-0.2248377351457584
ACH-000676,-0.15151226027510506
ACH-000677,0.041240156326084534
ACH-000681,-0.15306052430036246
ACH-000683,-0.10266322380889548
ACH-000684,-0.19209859316125155
ACH-000688,-0.04957337928392914
ACH-000693,-0.0679105329189646
ACH-000694,-0.20180338105244672
ACH-000695,-0.20021742162468525
ACH-000696,-0.1672796974782683
ACH-000697,0.035507376733834466
ACH-000699,-0.1874939137226942
ACH-000701,-0.1360533699130778
ACH-000706,0.02738931510413156
ACH-000711,-0.15382977405164272
ACH-000713,-0.14321783013946351
ACH-000714,-0.2207083798521784
ACH-000718,-0.2663406265894521
ACH-000720,-0.042056738022684184
ACH-000721,-0.11236992165229118
ACH-000724,-0.004054133414838342
ACH-000725,-0.2457027337118616
ACH-000732,-0.051771695162400086
ACH-000734,-0.22314774920612349
ACH-000735,-0.1000791443800094
ACH-000736,-0.2881400668515801
ACH-000738,-0.15821689817945206
ACH-000746,-0.1100319562947442
ACH-000747,-0.1645913872803038
ACH-000748,-0.16813315814196525
ACH-000753,-0.07905147348345264
ACH-000756,-0.1658604496496732
ACH-000757,-0.2512116944274491
ACH-000758,-0.10281710425670136
ACH-000760,-0.19661035969802768
ACH-000762,-0.1869619495425539
ACH-000763,-0.20593652827949854
ACH-000764,-0.119868997904165
ACH-000765,-0.12339422563952344
ACH-000766,-0.12044585742539098
ACH-000767,-0.03076213239037285
ACH-000768,-0.12726335395195135
ACH-000769,-0.32304701492574234
ACH-000770,-0.19470706926355866
ACH-000771,-0.17295959183256265
ACH-000773,-0.16351071077798746
ACH-000776,-0.10041901540342288
ACH-000777,-0.13775936284510834
ACH-000778,-0.13184658829245918
ACH-000781,-0.10577307824341507
ACH-000782,0.0040049346060154435
ACH-000783,-0.1205933095087584
ACH-000784,-0.14488053928133654
ACH-000785,-0.0340014590582109
ACH-000787,-0.14467380704504976
ACH-000788,-0.18492707647498047
ACH-000791,-0.13478719707199702
ACH-000792,-0.1854468222867908
ACH-000794,-0.24978901286438174
ACH-000796,-0.17772919801874248
ACH-000798,-0.04063781219041116
ACH-000799,-0.058151912607739865
ACH-000800,-0.03624398836287695
ACH-000802,-0.1120975831832254
ACH-000804,-0.045511439131986006
ACH-000805,-0.07108623359226864
ACH-000809,-0.06942039476556679
ACH-000810,-0.160267702764361
ACH-000811,-0.12752736557860433
ACH-000817,-0.17162659455325266
ACH-000819,-0.11443329837616115
ACH-000820,-0.0787721557797217
ACH-000821,-0.32312519453718064
ACH-000822,-0.09804798669072183
ACH-000823,-0.0415854332182306
ACH-000824,-0.2858427775773801
ACH-000827,-0.1903344865670284
ACH-000829,-0.23637599148490235
ACH-000831,-0.12620481836904004
ACH-000832,-0.1083053662930902
ACH-000833,-0.13163147019814686
ACH-000834,-0.16070176300300845
ACH-000835,-0.18635371540526768
ACH-000836,-0.12579356552605375
ACH-000837,-0.07692237169548663
ACH-000838,-0.3808193122295527
ACH-000839,-0.14641555638541126
ACH-000840,-0.04555416145513248
ACH-000841,-0.09214596320384484
ACH-000843,-0.10317306844013957
ACH-000846,-0.11824649715727015
ACH-000847,-0.196420194462103
ACH-000848,-0.1154078600330588
ACH-000849,-0.20531993669311865
ACH-000851,-0.1273637512435354
ACH-000855,-0.2467048078311779
ACH-000856,-0.17230494297073234
ACH-000858,-0.2773353622403898
ACH-000859,-0.2583839234561233
ACH-000861,-0.2441678842505105
ACH-000862,-0.17851579126037914
ACH-000865,-0.2022534975292465
ACH-000866,-0.17737776814688766
ACH-000867,-0.13241239780031652
ACH-000869,-0.1860524696343152
ACH-000872,-0.14204099335264544
ACH-000873,-0.06101613398653862
ACH-000876,-0.2708345136655397
ACH-000878,-0.0896754067621748
ACH-000880,-0.14004674013162766
ACH-000881,-0.11711448882175805
ACH-000882,-0.12575880653280086
ACH-000884,-0.1318585941839215
ACH-000885,-0.31190903746247944
ACH-000887,-0.27832747682872355
ACH-000889,-0.1377164026036672
ACH-000896,-0.21559943254713607
ACH-000898,-0.20177614354528928
ACH-000900,-0.04152341022255941
ACH-000901,-0.18054060391413465
ACH-000905,-0.15375666048330475
ACH-000906,-0.1297852322477181
ACH-000907,-0.335060182286388
ACH-000910,-0.2395935692980375
ACH-000911,-0.12584667261028287
ACH-000912,-0.09404512472740507
ACH-000913,-0.06077701068075799
ACH-000915,-0.2501251685456067
ACH-000916,-0.223966051288628
ACH-000917,-0.17295407626235226
ACH-000920,0.2098034859882587
ACH-000921,-0.14476553911939782
ACH-000924,-0.18280061365235845
ACH-000926,-0.04115918086088705
ACH-000928,-0.08870702579935212
ACH-000929,-0.15061990208103418
ACH-000932,-0.13993789448761906
ACH-000935,-0.16595995303620467
ACH-000936,-0.1956318519152468
ACH-000937,-0.12885427022593202
ACH-000938,-0.07005937901244348
ACH-000939,-0.17390342657822278
ACH-000941,-0.28979077120128466
ACH-000943,-0.19046435931675995
ACH-000946,-0.17669991415863578
ACH-000947,-0.12187699608718608
ACH-000948,-0.07515561995559633
ACH-000950,-0.28305749747849185
ACH-000953,-0.24378434955360584
ACH-000954,-0.11728916729947055
ACH-000957,-0.08482424225453669
ACH-000958,-0.30931778633396817
ACH-000960,-0.12633996990335442
ACH-000963,-0.19423412687589087
ACH-000968,-0.0909163211671644
ACH-000969,-0.20745284561784044
ACH-000972,-0.4945294992648897
ACH-000973,-0.08231811370230975
ACH-000974,-0.10416002839383999
ACH-000978,-0.3754298188624105
ACH-000984,-0.11505254831392372
ACH-000986,-0.21930089532514035
ACH-000988,-0.2654509613359629
ACH-000993,-0.12680888913683133
ACH-000994,0.1950586078207361
ACH-000996,-0.05527473151194417
ACH-001001,-0.22931974825385096
ACH-001020,-0.4442976042920929
ACH-001028,-0.14974324756537222
ACH-001031,-0.21600622530194025
ACH-001038,-0.12908591418564666
ACH-001048,-0.2025733832868588
ACH-001050,-0.26122358542469265
ACH-001053,-0.04097372565940421
ACH-001054,-0.15458121036500697
ACH-001061,-0.17036956593118238
ACH-001067,-0.1229233276977597
ACH-001075,-0.14454091661798546
ACH-001096,-0.16638098688775566
ACH-001111,-0.05544631083213263
ACH-001119,-0.07050482800224507
ACH-001128,-0.12786448639323614
ACH-001134,-0.1835694012359161
ACH-001151,-0.206356949865872
ACH-001163,0.007659853785342086
ACH-001164,-0.06570434126818996
ACH-001183,-0.23822239667856165
ACH-001192,-0.2440546953892913
ACH-001193,-0.11265695106079325
ACH-001196,-0.06843885417216376
ACH-001197,-0.08620096568593989
ACH-001205,-0.21182615841077715
ACH-001211,-0.05625697617939954
ACH-001212,0.06523319997183122
ACH-001228,-0.10607701501746146
ACH-001232,-0.11450266960439692
ACH-001239,-0.1355994849281211
ACH-001270,0.1959386133135685
ACH-001274,-0.05107735794889333
ACH-001275,-0.29389036849090805
ACH-001277,-0.12301991300354828
ACH-001278,-0.11373866625734287
ACH-001280,-0.09333711332530464
ACH-001283,-0.05796456796480836
ACH-001289,-0.06970083356150507
ACH-001300,-0.15168846676548833
ACH-001301,-0.09536340985560286
ACH-001302,-0.3994658738166439
ACH-001306,-0.1824774936609612
ACH-001318,-0.04165110745086754
ACH-001322,-0.06813094951337786
ACH-001328,-0.09481386128548117
ACH-001332,-0.2773370983238384
ACH-001336,-0.07925825525502365
ACH-001346,-0.1715860805044613
ACH-001353,-0.11258480245337928
ACH-001354,-0.21918192278596907
ACH-001367,-0.3984835606208755
ACH-001368,-0.09766783409594246
ACH-001374,-0.062400707042687326
ACH-001377,-0.17537824572966754
ACH-001380,-0.11595159405185106
ACH-001391,-0.20748783379259803
ACH-001408,-0.17988464370473214
ACH-001430,-0.3288464684038218
ACH-001431,-0.16222677445468184
ACH-001450,-0.18298647044205185
ACH-001496,-0.2288651839651103
ACH-001500,-0.17476400684295634
ACH-001523,-0.10112805019184856
ACH-001532,-0.25387201516791
ACH-001550,-0.2513420978711184
ACH-001552,-0.16079205169464267
ACH-001554,-0.20894534393645414
ACH-001654,-0.17289677282467605
ACH-001735,-0.15662334669635478
ACH-001736,-0.19409554339341625
ACH-001737,0.06607905781733099
ACH-001740,-0.09167850081946588
ACH-001745,-0.1682504321797988
ACH-001765,-0.13748885066944014
