,PDZRN3 (23024)
ACH-000004,0.18000191452856734
ACH-000005,-0.09042415689906136
ACH-000007,0.03496866579912803
ACH-000009,0.11718369639723135
ACH-000011,0.1406608966494793
ACH-000012,0.060047802257237264
ACH-000013,0.011429588256535773
ACH-000014,-0.2823622246409048
ACH-000015,-0.09531236558036107
ACH-000017,0.05718975441267291
ACH-000018,-0.0207115319546804
ACH-000019,-0.15828165907656785
ACH-000021,0.013151043623159856
ACH-000022,0.018028028871812568
ACH-000025,0.028268226414064714
ACH-000028,-0.025234408098381744
ACH-000030,0.05805176527455722
ACH-000035,0.15077980130495733
ACH-000036,-0.05321302811276861
ACH-000037,0.14727982004976906
ACH-000039,-0.06477342767806457
ACH-000040,0.0990736253415855
ACH-000041,-0.03386421913175579
ACH-000042,0.07881681638162011
ACH-000045,0.042390327148423536
ACH-000047,-0.048492559765730726
ACH-000052,-0.032600543669615074
ACH-000053,-0.10739830692701807
ACH-000054,-0.07428708788002618
ACH-000055,-0.06645655009963332
ACH-000060,-0.09377901473378444
ACH-000067,-0.024475798668035842
ACH-000070,-0.037178482250728485
ACH-000075,0.032325086553697216
ACH-000078,-0.08706010320369623
ACH-000082,0.029416618027014244
ACH-000085,0.1027148045968192
ACH-000086,-0.1094577180730334
ACH-000087,-0.09764030714297137
ACH-000092,0.11133681207804362
ACH-000095,-0.05549419243185032
ACH-000097,-0.0037791184425115735
ACH-000098,-0.04569064774100543
ACH-000099,-0.0033827631012211283
ACH-000108,-0.06388866818560468
ACH-000113,-0.042637036561268084
ACH-000116,0.029339644993595936
ACH-000118,0.07211437331957407
ACH-000120,-0.08408741720892703
ACH-000123,-0.008091713581130271
ACH-000127,-0.07471985809893868
ACH-000128,0.04317727464971954
ACH-000132,0.13458480020482227
ACH-000133,0.07508538967108506
ACH-000137,0.10107419482416494
ACH-000138,0.02038286642042072
ACH-000142,-0.021075446292947247
ACH-000143,0.07745356340126965
ACH-000146,-0.1366427293688886
ACH-000148,0.04082462643755272
ACH-000150,-0.10437215487476127
ACH-000152,0.08870221352703404
ACH-000153,-0.049681428896403486
ACH-000159,-0.009133067982526165
ACH-000160,-0.014778853732561981
ACH-000163,0.06466121510308187
ACH-000167,-0.04654377763886301
ACH-000168,0.16994758291795584
ACH-000169,0.0674812828434293
ACH-000178,0.14417787176769808
ACH-000183,-0.07228618789355508
ACH-000188,0.03980231925239749
ACH-000189,-0.07040395230627362
ACH-000190,-0.06368818548418266
ACH-000198,0.06721983407140174
ACH-000203,0.0541124507425528
ACH-000204,0.07976452453210141
ACH-000206,-0.30596530392176424
ACH-000207,0.06841876743714823
ACH-000208,-0.4235889039211082
ACH-000210,0.04613932328772643
ACH-000211,0.01881538989976089
ACH-000215,-0.03146316542725492
ACH-000221,-0.043663779142220714
ACH-000222,-0.07641256468770458
ACH-000223,-0.10053511743298146
ACH-000226,-0.12693246283501586
ACH-000227,0.08675000982501813
ACH-000228,-0.11408449289000568
ACH-000231,0.03187464382476695
ACH-000232,0.012662628103224806
ACH-000233,0.18331825537154464
ACH-000234,-0.00817606481158803
ACH-000235,-0.03021796531147285
ACH-000237,0.009728004020761287
ACH-000238,-0.03538102181681318
ACH-000242,0.03595162855026877
ACH-000243,0.04210140152185087
ACH-000244,-0.1890014011759958
ACH-000246,-0.0031082615388651853
ACH-000248,0.013866841879635102
ACH-000250,-0.040853488521863685
ACH-000251,0.02781391901595917
ACH-000252,-0.05171470965650985
ACH-000253,-0.10417322355101452
ACH-000255,-0.07759693927703852
ACH-000256,0.03592511096698379
ACH-000257,0.02022205353170967
ACH-000258,0.10534392195493876
ACH-000259,-0.020369872667644458
ACH-000260,0.01685546575689448
ACH-000261,0.09078662056027363
ACH-000262,0.060072444657758135
ACH-000263,-0.041083653294078766
ACH-000264,0.025219645741518856
ACH-000265,-0.044594716483300205
ACH-000266,0.04832504590135686
ACH-000272,-0.0032186881458913627
ACH-000274,-0.0726017856781869
ACH-000277,0.10369916945118328
ACH-000278,-0.050547367428094896
ACH-000279,0.07750835741851042
ACH-000280,0.03937190825592137
ACH-000281,0.02271462240909397
ACH-000288,0.06001818970993365
ACH-000291,-0.007785446730135422
ACH-000293,-0.1238315413987238
ACH-000294,-0.04296861225242903
ACH-000295,-0.08242833916005345
ACH-000296,-0.02677360627937166
ACH-000302,0.06915973515460212
ACH-000304,-0.2351763466575242
ACH-000307,0.041894665538430916
ACH-000308,0.0122731269954067
ACH-000310,0.05083615034752968
ACH-000311,0.014659351781470431
ACH-000312,-0.05336422154616717
ACH-000315,0.1606239139964345
ACH-000316,-0.02364395043606306
ACH-000317,-0.01952207498113436
ACH-000318,-0.03444532416085383
ACH-000319,0.10779856137115468
ACH-000320,0.2179748262751024
ACH-000322,0.05954122910283419
ACH-000323,-0.04973515940181168
ACH-000324,0.010337934077303223
ACH-000329,0.02147479748954595
ACH-000330,-0.014525740835190891
ACH-000331,-0.09039301713224664
ACH-000332,0.05658860484234405
ACH-000334,-0.03377521386669456
ACH-000335,-0.2659592501096333
ACH-000336,0.01711445624503886
ACH-000337,-0.09621545016581344
ACH-000338,-0.4307275802795033
ACH-000339,-0.021962244968589714
ACH-000341,-0.035694933467960786
ACH-000348,-0.07914744441691461
ACH-000350,0.01816759287354404
ACH-000352,-0.1557733012339408
ACH-000356,0.15610718240883095
ACH-000361,0.12718090172095511
ACH-000362,0.11844956054556335
ACH-000363,-0.04935473795310123
ACH-000364,-0.08231303691425093
ACH-000365,-0.0046881201284273396
ACH-000366,0.04638325026661297
ACH-000368,0.10509640874281216
ACH-000374,-0.1969468654671926
ACH-000375,0.13412325821494234
ACH-000376,-0.03313503164718948
ACH-000381,-0.010358140860882587
ACH-000383,0.026776584927800717
ACH-000387,-0.05137880429885265
ACH-000389,-0.08281547600563176
ACH-000390,0.05115650273953302
ACH-000393,0.042076672506999854
ACH-000395,0.20749891342380775
ACH-000396,0.01680741681899775
ACH-000397,0.030474556602264738
ACH-000401,-0.11403673693909842
ACH-000402,-0.0035151498147171635
ACH-000403,-0.04235858742149557
ACH-000404,-0.09328623969819047
ACH-000406,0.04474921633473337
ACH-000407,-0.1297253536470877
ACH-000408,0.058914438210242025
ACH-000410,-0.02784743983173207
ACH-000411,-0.018017073016849475
ACH-000414,0.08020901548446042
ACH-000415,0.0365723113130827
ACH-000416,0.0021257811935355532
ACH-000420,0.07719570952641458
ACH-000421,0.02667455844055596
ACH-000424,-0.22245227612783747
ACH-000425,-0.08103535408245639
ACH-000426,-0.18942114016084854
ACH-000427,0.16088287156843234
ACH-000433,-0.005290429398221233
ACH-000435,0.09559910709719664
ACH-000436,0.17397366084877786
ACH-000444,-0.1877779351736868
ACH-000445,-0.08081188266110448
ACH-000448,-0.019552136705855733
ACH-000450,0.025936355567871716
ACH-000452,-0.03870034743840891
ACH-000454,-0.04617380174773855
ACH-000458,0.07925269513903274
ACH-000459,0.1217173309799224
ACH-000460,-0.0298074993092593
ACH-000461,-0.13318678880765394
ACH-000463,0.04275840115842342
ACH-000464,-0.010945869034510069
ACH-000466,0.05255498837570508
ACH-000467,0.06554171213375412
ACH-000468,-0.09574772189730263
ACH-000469,-0.00758397884373888
ACH-000470,0.0804617513144322
ACH-000471,-0.03001923281405958
ACH-000472,0.026349609699171692
ACH-000473,-0.1212563312498344
ACH-000475,0.030452550695807643
ACH-000476,-0.0626282972586098
ACH-000477,0.007191693694748759
ACH-000479,-0.16115997061960882
ACH-000480,-0.22624674799988795
ACH-000481,0.01437507428254561
ACH-000483,0.22020315954284006
ACH-000484,0.07422212291058068
ACH-000485,0.03906424360411017
ACH-000486,0.0775888332547545
ACH-000487,-0.035183640292968256
ACH-000488,-0.0819840725307198
ACH-000490,-0.004406730638291128
ACH-000491,-0.08386069017023999
ACH-000495,-0.0061044443935373205
ACH-000496,0.029671052913358212
ACH-000499,-0.07872894012131805
ACH-000500,0.14122270829295902
ACH-000502,0.011365584485979685
ACH-000503,0.19726887183695474
ACH-000505,0.14416450647167547
ACH-000507,0.02085910265727016
ACH-000510,0.02806344304789569
ACH-000511,0.03490225037547954
ACH-000512,-0.20379950739963704
ACH-000516,-0.06195814893278685
ACH-000517,-0.005930292713295046
ACH-000518,0.11655032680865188
ACH-000520,-0.0935946963690049
ACH-000521,-0.0492894700867409
ACH-000522,-0.011444019128606023
ACH-000524,-0.006752447255274694
ACH-000527,0.014895302418612776
ACH-000528,-0.0091912322918641
ACH-000537,-0.0708639337692748
ACH-000541,0.3166810768157559
ACH-000542,-0.06461160101303004
ACH-000544,-0.017346104031450302
ACH-000545,-0.005452917266080697
ACH-000547,-0.06790753648382028
ACH-000548,0.02317438628528654
ACH-000549,-0.03216210063155229
ACH-000550,-0.022175254933752043
ACH-000552,-0.038149703317223116
ACH-000556,-0.04303318680310311
ACH-000557,0.030691557892008125
ACH-000569,0.1264691258340417
ACH-000570,0.15122874187079152
ACH-000571,0.14204959819391438
ACH-000573,-0.013564836280630587
ACH-000576,0.17369006009035812
ACH-000579,0.016620580730338057
ACH-000580,-0.034860928735776016
ACH-000584,0.010381432568577226
ACH-000585,0.05524696798365533
ACH-000588,0.03423871410430751
ACH-000589,-0.13986541207522304
ACH-000591,0.09877664346835756
ACH-000593,0.06282983071479784
ACH-000600,0.08354847352910291
ACH-000601,0.03666114762213447
ACH-000605,-0.10693126511808118
ACH-000606,0.07826308127619121
ACH-000608,0.02619020374770797
ACH-000614,0.07956067285803628
ACH-000616,0.05918328716599889
ACH-000618,-0.07848373968561732
ACH-000619,0.04144228197537734
ACH-000620,-0.029486165851722826
ACH-000621,-0.0037702915647908077
ACH-000622,-0.11999544524212255
ACH-000623,0.08342221189597597
ACH-000624,-0.10435348671121933
ACH-000627,-0.06383413301461563
ACH-000630,-0.053375446582661065
ACH-000631,0.029379450506085883
ACH-000632,0.04952709339398531
ACH-000633,0.008820678057723163
ACH-000637,0.0379803544844165
ACH-000638,0.03856067873143019
ACH-000646,-0.08300110570317755
ACH-000647,0.06992326054497275
ACH-000648,0.14367003469838815
ACH-000649,0.1157778636730264
ACH-000651,-0.07934321934120696
ACH-000652,-0.0809701303286128
ACH-000653,0.04905724647481712
ACH-000657,0.004435928634916528
ACH-000658,0.043258827692169564
ACH-000661,0.0663393453346554
ACH-000662,-0.4644464062933192
ACH-000663,-0.048761800602935015
ACH-000665,-0.03405996908098382
ACH-000671,-0.0885805206918587
ACH-000672,-0.04994619494770676
ACH-000673,-0.041477320889638576
ACH-000676,0.009538528973486466
