,DBI (1622)
ACH-000243,-0.16726298173831405
ACH-000244,0.02803808256953729
ACH-000246,-0.13705882430545765
ACH-000248,-0.10917285663315346
ACH-000250,-0.11934104094724045
ACH-000251,-0.10039603896971674
ACH-000252,-0.07894637562329361
ACH-000253,-0.09967457002153324
ACH-000255,-0.22444445873682925
ACH-000256,-0.2437829134342208
ACH-000257,-0.039495746594156514
ACH-000258,-0.1019472367388118
ACH-000259,-0.14943051175870636
ACH-000260,-0.052557896971466914
ACH-000261,-0.16633340073228126
ACH-000262,-0.2527952504943785
ACH-000263,-0.0052675684472363905
ACH-000264,-0.15369068930235247
ACH-000265,-0.1852520905510817
ACH-000266,-0.1883083182050058
ACH-000272,-0.2114235270501688
ACH-000274,-0.1869698591933827
ACH-000277,-0.09450179858005307
ACH-000278,-0.2547391541038096
ACH-000279,-0.07367134711277487
ACH-000280,-0.08591193655859326
ACH-000281,-0.08547423254632003
ACH-000288,-0.16353958975544278
ACH-000291,-0.2165744942060544
ACH-000293,-0.10476881606386766
ACH-000294,0.05404090668887772
ACH-000295,-0.27580619148492186
ACH-000296,-0.13640586191023904
ACH-000302,-0.13212969497714575
ACH-000304,-0.22551902798532344
ACH-000307,-0.07309580058052105
ACH-000308,-0.29404835903624965
ACH-000310,-0.031840655284591644
ACH-000311,-0.12341176496415852
ACH-000312,-0.1088389756423662
ACH-000315,-0.08589668411634081
ACH-000316,-0.10367379054237072
ACH-000317,-0.2212543449375512
ACH-000318,-0.3352120362415546
ACH-000319,-0.04908746332855319
ACH-000320,-0.211257039716334
ACH-000322,-0.1734439647333679
ACH-000323,-0.07412888461042451
ACH-000324,-0.1007585903524588
ACH-000329,-0.3196295640853461
ACH-000330,-0.14184618263172027
ACH-000331,-0.3636787806383901
ACH-000332,-0.09996707251581914
ACH-000334,-0.052289741152072015
ACH-000335,-0.2934849313954283
ACH-000336,-0.0455955639365249
ACH-000337,-0.11663533047027724
ACH-000338,-0.4999002792196504
ACH-000339,-0.1865359959345
ACH-000341,-0.2290368273267031
ACH-000348,-0.07588721701472084
ACH-000350,0.006786098412638696
ACH-000352,-0.09797963045815856
ACH-000356,-0.09681546974520444
ACH-000361,-0.014237859717781702
ACH-000362,0.0465181441238722
ACH-000363,-0.20456731158194744
ACH-000364,-0.3621396087741351
ACH-000365,-0.09997093039248936
ACH-000366,-0.04760711798130921
ACH-000368,-0.0603850755239652
ACH-000374,-0.1966927852823678
ACH-000375,-0.17923277250584152
ACH-000376,-0.17666850679397708
ACH-000381,-0.07819686955768981
ACH-000383,-0.2003954151994198
ACH-000387,-0.08053606348115072
ACH-000389,0.011687426045282136
ACH-000390,-0.182172350313142
ACH-000393,-0.1507695483068047
ACH-000395,-0.165741475347724
ACH-000396,-0.2668685591710275
ACH-000397,-0.2070072738708952
ACH-000401,-0.16477279912013876
ACH-000402,-0.10318626650107393
ACH-000403,-0.16955569328809486
ACH-000404,-0.2420645293108704
ACH-000406,-0.059696725355901765
ACH-000407,-0.0109345764553181
ACH-000408,0.17394275825841998
ACH-000410,-0.2180978683703539
ACH-000411,-0.21590097751660187
ACH-000414,-0.11476559284326787
ACH-000415,-0.16713294639235324
ACH-000416,-0.1803302501959812
ACH-000420,-0.36175474939938895
ACH-000421,-0.2234158939562404
ACH-000424,-0.1600277776737524
ACH-000425,-0.16026156641134442
ACH-000426,0.08964369780676526
ACH-000427,-0.15568863716481682
ACH-000433,-0.1368714407693083
ACH-000435,-0.03042778543300165
ACH-000436,0.018602010346239442
ACH-000444,-0.3970660482284319
ACH-000445,-0.3930361357238987
ACH-000448,-0.04130400967410113
ACH-000450,-0.14441275666010495
ACH-000452,-0.01726329741351191
ACH-000454,-0.3042767575780284
ACH-000458,-0.22246858887202364
ACH-000459,-0.16759789016051346
ACH-000460,-0.11801987310382647
ACH-000461,-0.09624557727446748
ACH-000463,-0.1058916580156325
ACH-000464,-0.20996674047438546
ACH-000466,-0.04630383918576368
ACH-000467,-0.2328937800474721
ACH-000468,-0.15121662132962926
ACH-000469,-0.1716193412584096
ACH-000470,-0.26436112076204143
ACH-000471,-0.2723050927187975
ACH-000472,-0.1490442999609728
ACH-000473,-0.274022355579898
ACH-000475,-0.21565782207410253
ACH-000476,-0.05418857578024836
ACH-000477,-0.04582238055294818
ACH-000479,-0.1293486161213164
ACH-000480,-0.356811822499353
ACH-000481,-0.11715269472936438
ACH-000483,-0.2842075269929363
ACH-000484,-0.11039640453182033
ACH-000485,-0.19452823890279533
ACH-000486,-0.10692996649541424
ACH-000487,-0.14129611658736274
ACH-000488,-0.04073355448569413
ACH-000490,-0.17070523049395542
ACH-000491,-0.03944083448137525
ACH-000495,-0.027093335822729738
ACH-000496,-0.1496291911685911
ACH-000499,-0.41977538030991024
ACH-000500,0.15514741786355474
ACH-000502,-0.1901178417607629
ACH-000503,-0.1206021073437202
ACH-000505,-0.16421546126891648
ACH-000507,-0.18982130360289592
ACH-000510,-0.2396669191360381
ACH-000511,-0.19469318139438768
ACH-000512,-0.0663947617236781
ACH-000516,-0.3016527622049721
ACH-000517,-0.13819587671030487
ACH-000518,0.07490796716422303
ACH-000520,-0.3169395282983219
ACH-000521,-0.2265285019067331
ACH-000522,-0.19733251649468947
ACH-000524,-0.06205747518812795
ACH-000527,-0.09156116958310002
ACH-000528,-0.10431842374761494
ACH-000537,-0.13837697760667378
ACH-000541,-0.3391644410627068
ACH-000542,-0.14049439050106802
ACH-000544,-0.29629993797274706
ACH-000545,-0.2569429347646457
ACH-000547,-0.11165536585367802
ACH-000548,-0.21842430574039431
ACH-000549,-0.31072769344469525
ACH-000550,-0.13395537142425148
ACH-000552,-0.2301120261405589
ACH-000556,-0.1577463912251966
ACH-000557,-0.014621968967765747
ACH-000569,-0.4434236653779681
ACH-000570,-0.2356091484719048
ACH-000571,-0.1252328091254144
ACH-000573,-0.20029600833488645
ACH-000576,-0.1919947218164372
ACH-000579,-0.4707988718046877
ACH-000580,-0.09577866702610688
ACH-000584,-0.19143285989290065
ACH-000585,-0.1640971422880616
ACH-000588,-0.13780755914345236
ACH-000589,-0.20721679131690912
ACH-000591,-0.19447412406919098
ACH-000593,-0.24805884715025214
ACH-000600,-0.05361147534610719
ACH-000601,-0.2379355868112995
ACH-000605,-0.0784542474427155
ACH-000606,-0.10033643376533008
ACH-000608,-0.12846143556139245
ACH-000614,-0.06518446665689563
ACH-000616,-0.14634687722160758
ACH-000618,-0.0696871826128243
ACH-000619,-0.0793984500520504
ACH-000620,-0.08558474117795685
ACH-000621,-0.09604777591192044
ACH-000622,-0.14478493314101418
ACH-000623,-0.1574532966395208
ACH-000624,-0.07540002312480129
ACH-000627,-0.24211223253131264
ACH-000630,-0.34122377809117954
ACH-000631,0.022583778682683672
ACH-000632,-0.12075108612867475
ACH-000633,-0.13982192619775705
ACH-000637,-0.11038085290370632
ACH-000638,-0.058806762435304936
ACH-000646,-0.15351790819753766
ACH-000647,-0.1411174213228349
ACH-000648,-0.21611862198944312
ACH-000649,-0.1895887942652976
ACH-000651,-0.11592185447918715
ACH-000652,0.12400314423232073
ACH-000653,-0.09059215386950918
ACH-000657,-0.0951817906343265
ACH-000658,-0.08670956259478638
ACH-000661,-0.0982088052849429
ACH-000662,-0.08494199138322737
ACH-000663,-0.3421931844961357
ACH-000665,-0.13543340904890688
ACH-000671,-0.15136601748271233
ACH-000672,-0.31672939677312256
ACH-000673,-0.18047954108350256
ACH-000676,-0.08343905217804093
ACH-000677,-0.02048404162468529
ACH-000681,-0.04436569025112596
ACH-000683,-0.11690562242128588
ACH-000684,-0.22630981599362301
ACH-000688,-0.06719517280739827
ACH-000693,-0.1370706018986047
ACH-000694,-0.17390516330711628
ACH-000695,-0.16948843491153096
ACH-000696,-0.2825788101798409
ACH-000697,-0.4770057010572966
ACH-000699,-0.16627636213733685
ACH-000701,-0.20252242318406244
ACH-000706,-0.09522660047118664
ACH-000711,-0.16120034397895025
ACH-000713,-0.3570838028100058
ACH-000714,0.04521773541012261
ACH-000718,0.03263650686825302
ACH-000720,-0.22641881537884986
ACH-000721,-0.2520700657395204
ACH-000724,0.08910835203810917
ACH-000725,-0.23154559964306154
ACH-000732,-0.2098848364253527
ACH-000734,-0.1719599700191001
ACH-000735,-0.23247477293547336
ACH-000736,-0.21552151387513205
ACH-000738,-0.2300742540240889
ACH-000746,-0.19335004882946
ACH-000747,-0.17037879164859027
ACH-000748,-0.13670378421364204
ACH-000753,-0.08248724896193317
ACH-000756,-0.1746561108813074
ACH-000757,-0.02918117876733895
ACH-000758,-0.09403053207739501
ACH-000760,-0.13499273484954327
ACH-000762,-0.09732954858513976
ACH-000763,-0.1737589120050076
ACH-000764,-0.15751023798285374
ACH-000765,-0.17305033001419706
ACH-000766,-0.12875935133342012
ACH-000767,-0.10332438250787726
ACH-000768,-0.28029247460720563
ACH-000769,-0.16647642563572607
ACH-000770,-0.11474808843310325
ACH-000771,-0.2676784165591524
ACH-000773,-0.17745061181453287
ACH-000776,-0.04477907383373008
ACH-000777,-0.11054641946863808
ACH-000778,-0.13541464613323587
ACH-000781,-0.08285160945209885
ACH-000782,-0.10973850073151648
ACH-000783,-0.08398655292524967
ACH-000784,-0.2318481337632209
ACH-000785,-0.17860720331315488
ACH-000787,-0.10161201312346106
ACH-000788,-0.10215247998622848
ACH-000791,-0.05778506971975456
ACH-000792,-0.13501154837751447
ACH-000794,-0.06254414657068598
ACH-000796,-0.15479892054633484
ACH-000798,-0.21176303738154145
ACH-000799,-0.5471478876333472
ACH-000800,-0.15968384816410178
ACH-000802,-0.1652319193610665
ACH-000804,-0.11261379349054555
ACH-000805,-0.13552027791860002
ACH-000809,-0.07021965333059378
ACH-000810,-0.16092685378045488
ACH-000811,-0.17711680739854932
ACH-000817,-0.3035234724542472
ACH-000819,-0.24686396426004095
ACH-000820,-0.13094114355319322
ACH-000821,-0.13497212756848811
ACH-000822,-0.1285272412174676
ACH-000823,-0.2576412022807685
ACH-000824,-0.02084206503653388
ACH-000827,-0.15775846575567978
ACH-000829,-0.18616189381474932
ACH-000831,-0.25295110065145576
ACH-000832,-0.22979584243870235
ACH-000833,-0.062472477757491915
ACH-000834,-0.3190213549497349
ACH-000835,-0.2724960062374066
ACH-000836,-0.19779385521283405
ACH-000837,-0.11189684702619136
ACH-000838,-0.1441806099472444
ACH-000839,-0.08001362403583621
ACH-000840,-0.09922979300204324
ACH-000841,-0.021727079888688938
ACH-000843,-0.2039260702805903
ACH-000846,-0.08167849928588188
ACH-000847,-0.10372757196291336
ACH-000848,-0.2616016093780236
ACH-000849,-0.3979099361654946
ACH-000851,-0.09460719018493187
ACH-000855,-0.20170004791954604
ACH-000856,-0.11632501685164995
ACH-000858,-0.1985882588583432
ACH-000859,-0.055395435433686746
ACH-000861,-0.18083927848837525
ACH-000862,-0.23153489027303084
ACH-000865,-0.13638631424552344
ACH-000866,-0.14338849582358534
ACH-000867,-0.05572924898501348
ACH-000869,0.011959785476557905
ACH-000872,-0.16492846750728352
ACH-000873,-0.07503063744226714
ACH-000876,-0.10450413619986593
ACH-000878,0.1346495998946167
ACH-000880,-0.10196259358213557
ACH-000881,-0.16755687389058116
ACH-000882,-0.13582521367349204
ACH-000884,-0.07034810508116499
ACH-000885,-0.12945552827689674
ACH-000887,-0.2480305703479197
ACH-000889,-0.1783769599023629
ACH-000896,-0.09168013951905096
ACH-000898,-0.16353850203382647
ACH-000900,-0.1982694539804732
ACH-000901,-0.1480272425357779
ACH-000905,-0.16440539204943624
ACH-000906,-0.09148491937870136
ACH-000907,-0.3189748899569232
ACH-000910,-0.10512225225163348
ACH-000911,-0.14729451064277288
ACH-000912,-0.14448830750892475
ACH-000913,-0.02445374393478026
ACH-000915,-0.034509499663041766
ACH-000916,-0.10642182210939337
ACH-000917,-0.10335990346076776
ACH-000920,-0.3170677318938221
ACH-000921,-0.12436962827588315
ACH-000924,-0.2368501839741443
ACH-000926,-0.13499022692076176
ACH-000928,-0.31107898380981874
ACH-000929,-0.10358582884321947
ACH-000932,-0.10530798695185496
ACH-000935,-0.20927264227948755
ACH-000936,-0.01979092739770545
ACH-000937,-0.06728431332758048
ACH-000938,-0.09029261636961264
ACH-000939,-0.24010440594197935
ACH-000941,-0.2496496023440631
ACH-000943,-0.19064780583423965
ACH-000946,-0.26728281384194386
ACH-000947,-0.07356514230865513
ACH-000948,-0.17530660176578586
ACH-000950,-0.1517850090611826
ACH-000953,-0.06980126241116676
ACH-000954,-0.21652271753556807
ACH-000957,-0.25360149812767496
ACH-000958,-0.3800903811128716
ACH-000960,-0.3050298239364517
ACH-000963,-0.22859117601097495
ACH-000968,-0.1463759882664817
ACH-000969,-0.19343216042618416
ACH-000972,-0.301862360652054
ACH-000973,-0.272483933598014
ACH-000974,-0.17343126404942452
ACH-000978,-0.26691910423906035
ACH-000984,-0.3756474733251273
ACH-000986,-0.13581523754489028
ACH-000988,-0.07762163022527084
ACH-000993,-0.24601614941820785
ACH-000994,-0.12830867509377533
ACH-000996,-0.14286484945015815
ACH-001001,-0.059432439341568034
ACH-001020,-0.3776116023674943
ACH-001028,-0.14915246294263418
ACH-001031,-0.10423229965421296
ACH-001038,-0.1852161992636231
ACH-001048,-0.2023343144860845
ACH-001050,-0.14725399931982092
ACH-001053,-0.054919316238062
ACH-001054,-0.11370886992768095
ACH-001061,-0.1360567242504135
ACH-001067,-0.0337358781999022
ACH-001075,-0.14312859642618994
ACH-001096,-0.0709045920047156
ACH-001111,-0.10545777492310657
ACH-001119,-0.1588160913261793
ACH-001128,-0.1145276690242915
ACH-001134,-0.1940403278610808
ACH-001151,-0.10254129930171432
ACH-001163,-0.19179259197165366
ACH-001164,-0.3210058430484866
ACH-001183,-0.006117644239451137
ACH-001192,-0.30228436869838404
ACH-001193,-0.3511905696653814
ACH-001196,0.01862190745038716
ACH-001197,-0.13569533276094908
ACH-001205,-0.03867732770609435
ACH-001211,-0.2424025659955301
ACH-001212,-0.11189823738198007
ACH-001228,-0.2201431330024056
ACH-001232,-0.12732036284398895
ACH-001239,-0.18030260180225344
ACH-001270,-0.338274932614998
ACH-001274,-0.15435085614764624
ACH-001275,-0.18457351224722496
ACH-001277,0.13427647731778838
ACH-001278,-0.20973089290840446
ACH-001280,-0.19150159435401184
ACH-001283,-0.280609907883386
ACH-001289,-0.16461984980041594
ACH-001300,-0.0628768956247553
ACH-001301,0.020809328042418983
ACH-001302,0.0652558803922889
ACH-001306,-0.1508232077208205
ACH-001318,-0.4073957570441292
ACH-001322,-0.07373963144740384
ACH-001328,-0.18319736721724628
ACH-001332,-0.30966110450082635
ACH-001336,-0.32811223743066736
ACH-001346,-0.11915011704613784
ACH-001353,-0.08310423918334213
ACH-001354,0.08850838853396291
ACH-001367,-0.07490247916261643
ACH-001368,-0.2176171757702305
ACH-001374,-0.3452349866499168
ACH-001377,-0.2325739337976137
ACH-001380,-0.17433580533663215
ACH-001391,-0.1344469294771432
ACH-001408,-0.07883702452431783
ACH-001430,0.008667393171917332
ACH-001431,-0.054045920568935334
ACH-001450,-0.19400474991774144
ACH-001496,-0.2358827163027396
ACH-001500,0.022476224146987252
ACH-001523,-0.20667325042102885
ACH-001532,-0.16615190896037768
ACH-001550,-0.19717119671413613
ACH-001552,-0.2483054740638205
ACH-001554,-0.1598983562629583
ACH-001654,-0.0922039459516192
ACH-001735,-0.14602659408829155
ACH-001736,-0.21226494534320267
ACH-001737,-0.2325028049780315
ACH-001740,-0.2778350872173702
ACH-001745,-0.1206424376036018
ACH-001765,-0.14882174862195474
