,ORMDL3 (94103)
ACH-000004,-0.3324433247780085
ACH-000005,-0.13053410627496673
ACH-000007,-0.037056644316380144
ACH-000009,-0.15936638726890345
ACH-000011,-0.06550809529933294
ACH-000012,-0.2265853333697022
ACH-000013,-0.17578087149630722
ACH-000014,0.07850651722690555
ACH-000015,-0.0339689057546547
ACH-000017,0.060830984474156566
ACH-000018,-0.10040705042545783
ACH-000019,-0.05598587800792901
ACH-000021,-0.19293667281984303
ACH-000022,-0.011308863027223495
ACH-000025,-0.012499974689321779
ACH-000028,-0.10412413252597748
ACH-000030,0.06460246729285722
ACH-000035,-0.2743733142209852
ACH-000036,-0.09660559470388684
ACH-000037,0.05126990402935787
ACH-000039,-0.07792996202097342
ACH-000040,0.09893322754457187
ACH-000041,-0.2781901103201809
ACH-000042,0.04962663746712054
ACH-000045,-0.02361400954418114
ACH-000047,-0.13107670387085218
ACH-000052,-0.10326302368760758
ACH-000053,-0.12665491694337325
ACH-000054,-0.0869390422046162
ACH-000055,-0.35206067833754295
ACH-000060,-0.31896861739365673
ACH-000067,-0.07771285872440296
ACH-000070,0.06784111088590487
ACH-000075,0.13850198130355745
ACH-000078,-0.12761893766079332
ACH-000082,-0.1467338040986502
ACH-000085,-0.21404419709754355
ACH-000086,-0.08618443304925456
ACH-000087,-0.030587861797007763
ACH-000092,-0.03763298645297188
ACH-000095,-0.12921749198885685
ACH-000097,-0.06830936754047325
ACH-000098,-0.06797246110650199
ACH-000099,-0.2215109354497504
ACH-000108,-0.13265848100405964
ACH-000113,-0.018075719402172747
ACH-000116,-0.1347726344515748
ACH-000118,-0.10904949350547016
ACH-000120,-0.3398317868140968
ACH-000123,-0.003378048929596813
ACH-000127,0.06458749228165955
ACH-000128,-0.032398366262756516
ACH-000132,-0.1740741759752464
ACH-000133,-0.0401939886390904
ACH-000137,-0.1608168787569382
ACH-000138,-0.13004207755667846
ACH-000142,-0.1379572979206382
ACH-000143,-0.15255438817874048
ACH-000146,0.012370671843765415
ACH-000148,-0.1416360229988879
ACH-000150,-0.07752820642163298
ACH-000152,-0.1321911391790627
ACH-000153,0.03629486008801405
ACH-000159,-0.0731102234378027
ACH-000160,-0.18922504354312367
ACH-000163,-0.1259996941058187
ACH-000167,0.024509406202322413
ACH-000168,-0.06582086085583233
ACH-000169,-0.06394347030994019
ACH-000178,-0.04456885649976013
ACH-000183,-0.022902359576205917
ACH-000188,-0.1895129484532677
ACH-000189,0.06969407969747496
ACH-000190,-0.054164264738799525
ACH-000198,-0.06153016244636762
ACH-000203,-0.523802078077956
ACH-000204,-0.08986956989249817
ACH-000206,-0.1259328188515557
ACH-000207,0.0014004802584854047
ACH-000208,0.0610223688517367
ACH-000210,-0.2791168579939213
ACH-000211,-0.03628898774566595
ACH-000215,-0.1639977100477354
ACH-000221,-0.056774706718737376
ACH-000222,-0.1463688188417494
ACH-000223,-0.0032024436431400765
ACH-000226,-0.12474054389329978
ACH-000227,-0.045248882043736026
