,EGFR (1956)
ACH-000004,0.14053447388867582
ACH-000005,0.08628118156889586
ACH-000007,-0.20282566147598394
ACH-000009,-0.5467982940586307
ACH-000011,-0.036173536490842616
ACH-000012,-0.19345456821265392
ACH-000013,0.08698616430743293
ACH-000014,-0.000141991439613405
ACH-000015,0.008067737043524249
ACH-000017,0.2102174089271931
ACH-000018,0.1288595201071726
ACH-000019,-0.13385636887772462
ACH-000021,0.2270121619111551
ACH-000022,-0.23134785380266015
ACH-000025,0.1931006055777144
ACH-000028,0.1972812265390408
ACH-000030,-0.7103684610001929
ACH-000035,-0.2317557479174045
ACH-000036,-0.045741394668711716
ACH-000037,0.1749807805395617
ACH-000039,0.03346192670313198
ACH-000040,0.17735225495819198
ACH-000041,0.2688863074924364
ACH-000042,-0.2560697571180417
ACH-000045,0.11196522043004548
ACH-000047,-0.3559131362293456
ACH-000052,-0.1193410299099201
ACH-000053,0.030404994963812857
ACH-000054,0.05757926691425951
ACH-000055,0.1079652120876345
ACH-000060,-0.20287667746242632
ACH-000067,0.13109333461305386
ACH-000070,-0.025554221215284292
ACH-000075,-0.10507307899665724
ACH-000078,0.15302618523153624
ACH-000082,0.18828688656690748
ACH-000085,0.02167652043782921
ACH-000086,0.14980368402409866
ACH-000087,0.042258777430338366
ACH-000092,0.2406506269866996
ACH-000095,0.09071220246487323
ACH-000097,-0.15939035173264615
ACH-000098,0.1474106032678883
ACH-000099,0.1437911935536273
ACH-000108,-0.07233890828080168
ACH-000113,0.02165716229304316
ACH-000116,-0.05175400673457173
ACH-000118,-0.4657490137639898
ACH-000120,0.2142353065455484
ACH-000123,0.05513524341277507
ACH-000127,0.22396344417818803
ACH-000128,-0.0985462346044472
ACH-000132,0.08891909782906447
ACH-000133,0.07504504002549195
ACH-000137,0.05342072387695634
ACH-000138,0.09982823070529773
ACH-000142,-0.3858218904606605
ACH-000143,0.12924456037967558
ACH-000146,0.15552615564893338
ACH-000148,0.18765591128655534
ACH-000150,0.33521074086452485
ACH-000152,0.12426575701087705
ACH-000153,-0.005774093017140645
ACH-000159,0.07315155438530331
ACH-000160,0.11233441184580313
ACH-000163,0.1754577085390135
ACH-000167,3.9979634806884194e-05
ACH-000168,0.24022077221550786
ACH-000169,0.19110972037978355
ACH-000178,-0.05312450427244639
ACH-000183,-0.016514447429400992
ACH-000188,-0.2693911241276516
ACH-000189,-0.34845309583341977
ACH-000190,0.1684607850154374
ACH-000198,0.03188353580528108
ACH-000203,-0.24865866904942646
ACH-000204,0.13444368690733546
ACH-000206,0.01791639633803316
ACH-000207,-0.3039045496187851
ACH-000208,0.03151500929841489
ACH-000210,-0.04373334887914665
ACH-000211,0.12203279648276652
ACH-000215,0.1371472056249974
ACH-000221,0.08595903530358627
ACH-000222,-0.2057246282845329
ACH-000223,-0.007592379988411574
ACH-000226,0.058509803246752076
ACH-000227,0.1467960196335205
ACH-000228,-0.42209107976027466
ACH-000231,0.1787431724492747
ACH-000232,-0.07508772545551558
ACH-000233,0.14493506965583744
ACH-000234,-0.3839551686171581
ACH-000235,-0.3847200171756705
ACH-000237,0.07872906817202834
ACH-000238,-0.4247258912781566
ACH-000242,-0.2716051907669034
ACH-000243,0.1138801204593844
ACH-000244,0.002301410630624777
ACH-000246,-0.01906623255611352
ACH-000248,0.0417905953614213
ACH-000250,-0.20051028289492087
ACH-000251,0.003901882221446281
ACH-000252,0.05950661045242819
ACH-000253,0.08889011430332296
ACH-000255,0.09554876453881804
ACH-000256,0.203191460904332
ACH-000257,0.3686825682872639
ACH-000258,0.15838235285192004
ACH-000259,0.0888197691928543
ACH-000260,0.0727879158341755
ACH-000261,0.19574127563863009
ACH-000262,-0.35223781256437803
ACH-000263,-0.040038824034804084
ACH-000264,0.06874037371836199
ACH-000265,0.13593542426693345
ACH-000266,-0.5626286414506236
ACH-000272,-0.2430466230486309
ACH-000274,-0.020255215583648782
ACH-000277,0.10940225902058384
ACH-000278,0.09680791675770012
ACH-000279,0.14913718182882796
ACH-000280,-0.3215694390245785
ACH-000281,0.2772674852206428
ACH-000288,0.13413861896323695
ACH-000291,-0.0298295809693056
ACH-000293,0.19753312289520394
ACH-000294,0.04226408008208301
ACH-000295,0.0032956538588313354
ACH-000296,0.13943143332033245
ACH-000302,-0.3064714609374969
ACH-000304,0.038350762450862885
ACH-000307,-0.2908385688512993
ACH-000308,0.2886528081339124
ACH-000310,0.19772845710613116
ACH-000311,0.10637315379103633
ACH-000312,0.1513337922551971
ACH-000315,0.10732594279564801
ACH-000316,-0.15256929541606085
ACH-000317,0.18281402096136368
ACH-000318,-0.3100400399402859
ACH-000319,0.008867199030783977
ACH-000320,0.21922249529335136
ACH-000322,0.17368570184469898
ACH-000323,0.14893762437981622
ACH-000324,-0.28211724184092624
ACH-000329,0.12307663615213102
ACH-000330,0.04250310316399823
ACH-000331,0.07113906285073156
ACH-000332,-0.0961160808678742
ACH-000334,0.2296315609041121
ACH-000335,0.3082269003782677
ACH-000336,-0.2361254652456129
ACH-000337,-0.09440015320903038
ACH-000338,0.008408245262854866
ACH-000339,-0.10867265073914796
ACH-000341,-0.061301789095559986
ACH-000348,0.08821669145097667
ACH-000350,-0.3216268973443804
ACH-000352,0.2158982721013287
ACH-000356,-0.14394732632175702
ACH-000361,0.1356436062619706
ACH-000362,0.03819219944768197
ACH-000363,0.0935995340364309
ACH-000364,-0.09548449044381346
ACH-000365,0.2023189344946279
ACH-000366,0.10956914073878964
ACH-000368,0.18175339437192387
ACH-000374,-0.09915486589472107
ACH-000375,0.009033851072369748
ACH-000376,0.07099334997295703
ACH-000381,-0.1651408353621873
ACH-000383,-0.10955650119019493
ACH-000387,0.09700072487749048
ACH-000389,0.021343788069399232
ACH-000390,-0.510080643327253
ACH-000393,0.2731356385161165
ACH-000395,-0.3320688154695661
ACH-000396,-0.09193934650090847
ACH-000397,-0.7475032991069963
ACH-000401,-0.010182060717924149
ACH-000402,-0.02962428685195298
ACH-000403,-0.21525395121278668
ACH-000404,-0.01985947411053641
ACH-000406,0.044158188976227114
ACH-000407,0.0975357299932574
ACH-000408,-0.12414364490131817
ACH-000410,0.13110433591249082
ACH-000411,-0.3839593223911799
ACH-000414,0.034870923611673516
ACH-000415,-0.3970286715936279
ACH-000416,0.08302073622709093
ACH-000420,-0.17259346262338365
ACH-000421,-0.1858636962554339
ACH-000424,-0.1328197391486272
ACH-000425,0.11349743352042806
ACH-000426,-0.010677927559908464
ACH-000427,-0.1268474976866001
ACH-000433,-0.6443905754873572
ACH-000435,-0.3246271076894449
ACH-000436,0.1255703725926822
ACH-000444,-0.02616875848989833
ACH-000445,0.3577361286222935
ACH-000448,-0.9221721908744668
ACH-000450,-0.06676835981609057
ACH-000452,-0.4680505518977858
ACH-000454,0.05494667265921067
ACH-000458,0.19406023439527847
ACH-000459,0.2652879224477359
ACH-000460,-0.6563135785066457
ACH-000461,-0.23002876059908264
ACH-000463,-0.12288124483488555
ACH-000464,0.04669693852907235
ACH-000466,-0.3302739406874918
ACH-000467,-0.22995711351729456
ACH-000468,0.2352276631761461
ACH-000469,0.15508535091765455
ACH-000470,-0.07024446164666391
ACH-000471,0.05485970154059086
ACH-000472,-0.4045039298471618
ACH-000473,0.022994778655359614
ACH-000475,-0.13215452243023051
ACH-000476,-0.11161311099444816
ACH-000477,0.29571455441300365
ACH-000479,-0.04894369128414108
ACH-000480,0.04520170223073782
ACH-000481,0.14578000395131505
ACH-000483,-0.04285218175049705
ACH-000484,0.39794396968329504
ACH-000485,-0.3616575167304805
ACH-000486,0.02167989642009422
ACH-000487,0.015141705233894362
ACH-000488,-0.2447037250161368
ACH-000490,-0.18092780427264035
ACH-000491,0.23282683585243166
ACH-000495,0.10470507345692437
ACH-000496,-0.4002091996419366
ACH-000499,0.06077559659923501
ACH-000500,-0.1347981476356549
ACH-000502,0.10130010295427293
ACH-000503,-0.23469998746055626
ACH-000505,0.15788173690908294
ACH-000507,-0.2761621357059825
ACH-000510,0.16097799344548508
ACH-000511,0.01941533672412941
ACH-000512,0.2356881840076554
ACH-000516,0.14083768172931296
ACH-000517,0.1682464585848559
ACH-000518,-0.5724153172784815
ACH-000520,0.05021623047883477
ACH-000521,-0.07830235752104196
ACH-000522,0.04611617986216995
ACH-000524,-0.014583368114107766
ACH-000527,-0.07642098751653577
ACH-000528,0.08619657850890533
ACH-000537,-0.9812939935493816
ACH-000541,-0.042907617211548
ACH-000542,0.017610569799824696
