,MIF (4282)
ACH-000004,0.13885153199365927
ACH-000005,-0.06710252485394742
ACH-000007,0.06532639804032468
ACH-000009,0.08435803023563931
ACH-000011,-0.2867478348338175
ACH-000012,-0.11324075403538232
ACH-000013,-0.06104070404868121
ACH-000014,-0.166399731363694
ACH-000015,-0.15446596319784267
ACH-000017,0.04238126324003133
ACH-000018,-0.13976561057632336
ACH-000019,-0.14851054493512186
ACH-000021,0.03091698402637545
ACH-000022,-0.025578687883077125
ACH-000025,-0.20832738798580314
ACH-000028,-0.20863858507805547
ACH-000030,-0.056146059355188606
ACH-000035,-0.041113413743514585
ACH-000036,-0.09558840211420026
ACH-000037,0.031095610563860482
ACH-000039,-0.06662180170540481
ACH-000040,0.08031212612335911
ACH-000041,-0.05084453376273124
ACH-000042,0.12160392503497372
ACH-000045,-0.08364220688189983
ACH-000047,0.08480378388312282
ACH-000052,-0.3358996075334875
ACH-000053,-0.003725583252901264
ACH-000054,0.005606355273843527
ACH-000055,-0.1038666148360238
ACH-000060,-0.07126473242090797
ACH-000067,-0.15678948312187016
ACH-000070,-0.07218968365780715
ACH-000075,-0.01691892963160422
ACH-000078,0.00943876907766648
ACH-000082,0.04479868106938841
ACH-000085,0.08594304791124227
ACH-000086,0.2207412650993909
ACH-000087,-0.2288967321665827
ACH-000092,-0.04824289464176505
ACH-000095,-0.15569579617757948
ACH-000097,-0.19524964960981456
ACH-000098,-0.08966718176978458
ACH-000099,-0.21320615921581526
ACH-000108,-0.05296411675155882
ACH-000113,0.056551140343596214
ACH-000116,-0.011910663920423932
ACH-000118,-0.0007441426262961051
ACH-000120,0.0021854009347215732
ACH-000123,0.048748789205946184
ACH-000127,0.020297795718753658
ACH-000128,0.020911507610127358
ACH-000132,0.009527634537219576
ACH-000133,0.038174861396952836
ACH-000137,-0.057157945240212116
ACH-000138,0.1998106224484567
ACH-000142,0.2230794351133295
ACH-000143,-0.06893127108409662
ACH-000146,-0.032958967795654416
ACH-000148,0.06454371066998843
ACH-000150,-0.042930803447048985
ACH-000152,0.04821646330786847
ACH-000153,0.23596642837433765
ACH-000159,0.1962664582747288
ACH-000160,-0.024483616666961
ACH-000163,0.12332935196798316
ACH-000167,0.11910207427037997
ACH-000168,-0.11731347622045282
ACH-000169,-0.128162423844429
ACH-000178,0.00994445855802051
ACH-000183,-0.08738714818103449
ACH-000188,-0.06749523726063451
ACH-000189,0.285062317923875
ACH-000190,-0.10326354819492448
ACH-000198,0.028610664045372068
ACH-000203,-0.03225321770338783
ACH-000204,0.1462858598524331
ACH-000206,-0.25108594955765
ACH-000207,-0.2340529596407249
ACH-000208,-0.05456983940126303
ACH-000210,0.12970696770076073
ACH-000211,-0.09969732103144384
ACH-000215,0.009393296734903056
ACH-000221,-0.0462319116125824
ACH-000222,-0.004092379484666613
ACH-000223,-0.009761172714221559
ACH-000226,-0.12496106783397752
ACH-000227,-0.04657606760110908
ACH-000228,0.028980974187098364
ACH-000231,-0.14567229477458338
ACH-000232,-0.05342020984448364
ACH-000233,-0.11492180790390805
ACH-000234,0.07658832824271443
ACH-000235,0.11908425730973113
ACH-000237,-0.055615418255629774
ACH-000238,0.12845886020038644
ACH-000242,-0.1284136705211919
ACH-000243,-0.1310336104523085
ACH-000244,-0.1369154349974485
ACH-000246,-0.07748125372597763
ACH-000248,-0.1243291691879935
ACH-000250,-0.01667094444761781
ACH-000251,0.21309941562990714
ACH-000252,-0.18042245368712986
ACH-000253,-0.12109546616576344
ACH-000255,-0.06473317929776365
ACH-000256,-0.05605717839289424
ACH-000257,0.14008763416140982
ACH-000258,-0.06883443617384395
ACH-000259,-0.0755756946242798
ACH-000260,0.10398553021377092
ACH-000261,-0.053449855815828534
ACH-000262,-0.03672469497096995
ACH-000263,0.04628688426627678
ACH-000264,-0.10254971012864128
ACH-000265,-0.08915482246518594
ACH-000266,0.06571570910293226
ACH-000272,-0.0761870519808718
ACH-000274,0.001768811559792766
ACH-000277,0.06708180284086783
ACH-000278,-0.14512407425690985
ACH-000279,-0.13372812433871853
ACH-000280,0.07349864300855634
ACH-000281,0.06895687906533904
ACH-000288,-0.04354897487808903
ACH-000291,-0.2003654536797835
ACH-000293,-0.12500077854952338
ACH-000294,0.25494911889753896
ACH-000295,-0.027826354523474414
ACH-000296,-0.1515985516621254
ACH-000302,-0.09452362426498333
ACH-000304,-0.2985099250076905
ACH-000307,-0.0915057134304989
ACH-000308,-0.04076568359655604
ACH-000310,0.10190906064268118
ACH-000311,0.0648277195585745
ACH-000312,0.056490436760823735
ACH-000315,-0.02602831351544069
ACH-000316,0.0650453977689068
ACH-000317,0.11648341549590653
ACH-000318,-0.154976412740046
ACH-000319,0.023187052169989272
ACH-000320,-0.12453869147396544
ACH-000322,-0.09400098906880232
ACH-000323,-0.10452296668242538
ACH-000324,-0.13309180843115975
ACH-000329,0.07113541869510535
ACH-000330,-0.0798878493311995
ACH-000331,0.07441086587913938
ACH-000332,-0.07882577923579118
ACH-000334,0.1522882702360062
ACH-000335,-0.12432125658318675
ACH-000336,0.2936623646038628
ACH-000337,-0.2691370562902312
ACH-000338,-0.09737947207062694
ACH-000339,-0.1257924119063464
ACH-000341,0.07722459530793263
ACH-000348,-0.08897877159748338
ACH-000350,-0.12163992062620126
ACH-000352,-0.02327600143827657
ACH-000356,0.14026006647340986
ACH-000361,0.16245714025870592
ACH-000362,0.11956752721155613
ACH-000363,0.06323306457010182
ACH-000364,0.020259024168789014
ACH-000365,0.04499435455466494
ACH-000366,0.02977620296045368
ACH-000368,-0.07744254367254266
ACH-000374,0.14881165074572394
ACH-000375,-0.31416144476174923
ACH-000376,-0.02398523549483465
ACH-000381,-0.3010369043245518
ACH-000383,0.03254010451059002
ACH-000387,0.02855612267950908
ACH-000389,-0.10212608148447287
ACH-000390,-0.07798123282047567
ACH-000393,-0.018265809188043512
ACH-000395,-0.01973587278702613
ACH-000396,-0.3297568344873165
ACH-000397,0.08282370490884391
ACH-000401,0.019271798697485763
ACH-000402,-0.05856640111199188
ACH-000403,0.008571646624560291
ACH-000404,0.16628976217175304
ACH-000406,-0.07502734230384289
ACH-000407,-0.19882138301331712
ACH-000408,0.01668236551029777
ACH-000410,-0.015106538299324204
ACH-000411,0.11353096722494822
ACH-000414,0.017856373555405442
ACH-000415,0.09218091231501313
ACH-000416,-0.01789993903195994
ACH-000420,-0.0863380663539128
ACH-000421,-0.12710376665902334
ACH-000424,-0.24825515752339855
ACH-000425,-0.17975622563697635
ACH-000426,-0.1111463100070052
ACH-000427,-0.09593332523037867
ACH-000433,-0.20986219385429355
ACH-000435,0.15105532819685685
ACH-000436,0.03165964642706925
ACH-000444,-0.12124086209082745
ACH-000445,-0.2361386947565196
ACH-000448,-0.05342522160289028
ACH-000450,-0.29539163489780984
ACH-000452,0.033908078134227616
ACH-000454,0.1034116786644566
ACH-000458,0.05727100121162852
ACH-000459,0.1118332135485418
ACH-000460,-0.0452867309106664
ACH-000461,-0.3527568153198548
ACH-000463,-0.06827015708661971
ACH-000464,0.042406360267317866
ACH-000466,-0.1687241983626677
ACH-000467,0.010358017994357122
ACH-000468,-0.055140095828600466
ACH-000469,-0.08774639859356559
ACH-000470,-0.08756464812414283
ACH-000471,-0.11325481451161876
ACH-000472,-0.11238230316322984
ACH-000473,-0.18895964303226132
ACH-000475,0.01350087667203172
ACH-000476,-0.02583198070267209
ACH-000477,-0.12436805888230995
ACH-000479,-0.061380417803448474
ACH-000480,0.01953289721458474
ACH-000481,-0.09590454851387037
ACH-000483,-0.06948094585400334
ACH-000484,-0.05072052139659048
ACH-000485,-0.042329191884860215
ACH-000486,0.1006352730706316
ACH-000487,0.21540015384482286
ACH-000488,0.04468512364470191
ACH-000490,0.016452439278702175
ACH-000491,-0.015876408961089196
ACH-000495,0.18067718232786195
ACH-000496,0.054884080784375774
ACH-000499,-0.19383707641094894
ACH-000500,0.2734799604273307
