,RPP40 (10799)
ACH-000004,-1.1645074619500029
ACH-000005,-0.9941929486378612
ACH-000007,-1.1553367343180438
ACH-000009,-1.0529062420334685
ACH-000011,-1.301571143204244
ACH-000012,-1.027088405694366
ACH-000013,-1.1145469333690536
ACH-000014,-0.9187118841104904
ACH-000015,-1.0908931215075128
ACH-000017,-1.3388775629334535
ACH-000018,-1.1677806669819073
ACH-000019,-0.7753860681527198
ACH-000021,-0.9757263721482526
ACH-000022,-0.8650249549673962
ACH-000025,-0.9372359627435912
ACH-000028,-1.1043633229330219
ACH-000030,-1.2647390226343445
ACH-000035,-1.090112491790136
ACH-000036,-1.122876564865393
ACH-000037,-0.9665659765261332
ACH-000039,-0.9429505077866764
ACH-000040,-0.9925677216011112
ACH-000041,-1.0366655183560964
ACH-000042,-1.2333565754793303
ACH-000045,-0.9574762200035146
ACH-000047,-0.8587505408729178
ACH-000052,-1.1588604133861753
ACH-000053,-1.0829519936292464
ACH-000054,-0.7905084288624601
ACH-000055,-1.24187551443107
ACH-000060,-1.124195788405432
ACH-000067,-1.2133619038908288
ACH-000070,-0.8938985362080771
ACH-000075,-1.1067235558891508
ACH-000078,-1.3170018602735154
ACH-000082,-0.9047528148906286
ACH-000085,-1.2064335716387984
ACH-000086,-0.7873784873103129
ACH-000087,-1.433449369414019
ACH-000092,-1.066492777646956
ACH-000095,-1.170511945777544
ACH-000097,-1.1062354099847662
ACH-000098,-1.0383642585674022
ACH-000099,-1.1909641117304703
ACH-000108,-1.1406231937796008
ACH-000113,-1.034647335139893
ACH-000116,-1.2182752645371873
ACH-000118,-1.030540555331777
ACH-000120,-1.0157676630425765
ACH-000123,-0.991768903108938
ACH-000127,-1.124540068573637
ACH-000128,-0.9768783758901948
ACH-000132,-1.0202678739308098
ACH-000133,-1.2666458115214252
ACH-000137,-1.2329866564993095
ACH-000138,-1.1720029841064137
ACH-000142,-1.1784095273295394
ACH-000143,-0.9922868308662596
ACH-000146,-1.0959743924531848
ACH-000148,-1.1195934144180475
ACH-000150,-1.0571938220054415
ACH-000152,-1.1098451843310992
ACH-000153,-1.4233007806366995
ACH-000159,-1.115525590639878
ACH-000160,-1.247724001560759
ACH-000163,-1.180280264668907
ACH-000167,-1.4060853390331642
ACH-000168,-1.096212195007292
ACH-000169,-1.3569026151322197
ACH-000178,-1.128085297940148
ACH-000183,-0.8589191307305101
ACH-000188,-1.1907920508294842
ACH-000189,-1.3228500137353378
ACH-000190,-1.190051061091553
ACH-000198,-0.8098996799707833
ACH-000203,-1.0204714643289232
ACH-000204,-1.0234826080864703
ACH-000206,-1.1019893223035089
ACH-000207,-0.8803554985179963
ACH-000208,-1.0408474443212017
ACH-000210,-1.6752313186450587
ACH-000211,-1.0467642019314285
ACH-000215,-1.1217413719914855
ACH-000221,-0.935642083398005
ACH-000222,-1.0441172738326447
ACH-000223,-0.9262105023033808
ACH-000226,-0.9245277856158725
ACH-000227,-0.9035089871299676
ACH-000228,-0.9275034845921696
ACH-000231,-0.7442466469218351
ACH-000232,-1.098060021930919
ACH-000233,-0.9380619049713104
ACH-000234,-1.031885982937278
ACH-000235,-1.0401011438982308
ACH-000237,-1.0415117294818357
ACH-000238,-1.4021626882218796
ACH-000242,-0.8443265106470295
ACH-000243,-1.0861767981582982
ACH-000244,-1.1678401761703059
ACH-000246,-1.1837746739867416
ACH-000248,-1.177520885942876
ACH-000250,-1.0097425930943178
ACH-000251,-0.8137921238304786
ACH-000252,-1.0179325424095644
ACH-000253,-1.2157311712767842
ACH-000255,-1.007022451720972
ACH-000256,-0.9695999729499536
ACH-000257,-0.9583792176712423
ACH-000258,-1.3071775299758228
ACH-000259,-1.0369298487567005
ACH-000260,-1.148476586469099
ACH-000261,-1.1120141628982252
ACH-000262,-1.3695018997372252
ACH-000263,-0.3184979421146769
ACH-000264,-1.118675032692804
ACH-000265,-0.9476849085206356
ACH-000266,-0.9680441182883558
ACH-000272,-1.1279408424121022
ACH-000274,-0.8901154436711631
ACH-000277,-0.8838436499360591
ACH-000278,-0.982949981836168
ACH-000279,-1.177807414781331
ACH-000280,-1.0418444041923862
ACH-000281,-1.2130048638932829
ACH-000288,-0.8961031887508341
ACH-000291,-1.0743089420098777
ACH-000293,-0.5344930264831149
ACH-000294,-1.1681173437301489
ACH-000295,-0.9078092148459216
ACH-000296,-0.8714771657198473
ACH-000302,-0.8275830623192798
ACH-000304,-0.835725258046333
ACH-000307,-1.2870074969081529
ACH-000308,-0.8674407768966326
ACH-000310,-1.0248856540434592
ACH-000311,-0.8531262412973201
ACH-000312,-1.0364094720549684
ACH-000315,-0.954102952454002
ACH-000316,-1.052055425327887
ACH-000317,-1.5632041639320018
ACH-000318,-0.9635358684650984
ACH-000319,-1.0961430094639433
ACH-000320,-0.8952134229410943
ACH-000322,-0.9843425894192804
ACH-000323,-1.0502632481675642
ACH-000324,-1.1318497834928525
ACH-000329,-1.1871871286605011
ACH-000330,-1.0193959445273812
ACH-000331,-1.0904178851423325
ACH-000332,-1.1583682468387428
ACH-000334,-0.8500853533460836
ACH-000335,-1.2560294023328469
ACH-000336,-1.0540257681670464
ACH-000337,-0.8991336269137958
ACH-000338,-1.4294425897903145
ACH-000339,-1.0065470164427683
ACH-000341,-0.7884016453018908
ACH-000348,-0.8431684155764844
ACH-000350,-0.9245035249867536
ACH-000352,-1.0718435341377512
ACH-000356,-0.9512382952659656
ACH-000361,-1.0233950097992144
ACH-000362,-1.0031866985985964
ACH-000363,-0.9618099801569776
ACH-000364,-1.1198533364177827
ACH-000365,-1.1741024189097409
ACH-000366,-1.0959898852823915
ACH-000368,-1.0598749001542471
ACH-000374,-1.0941495475701493
ACH-000375,-0.8613835441153841
ACH-000376,-1.162593395908454
ACH-000381,-1.2908207691648053
ACH-000383,-0.9840281671383648
ACH-000387,-0.8443387244932368
ACH-000389,-1.13832381624227
ACH-000390,-0.8762349325833256
ACH-000393,-0.9569735726188972
ACH-000395,-0.6345445833072548
ACH-000396,-1.183719404134358
ACH-000397,-1.240394456120481
ACH-000401,-1.2906948211586982
ACH-000402,-1.0405796634960631
ACH-000403,-0.8242512714075183
ACH-000404,-0.9876192026474548
ACH-000406,-1.1304704345036347
ACH-000407,-0.86968968279531
ACH-000408,-1.5089168345521753
ACH-000410,-1.168615114507224
ACH-000411,-1.2342508171978364
ACH-000414,-0.9465403259908768
ACH-000415,-1.3367278435935783
ACH-000416,-0.9445328627939462
ACH-000420,-1.0764796111164674
ACH-000421,-0.974295171233544
ACH-000424,-1.3925148171275694
ACH-000425,-0.9279584677441608
ACH-000426,-0.6508334712908139
ACH-000427,-0.7050772148654294
ACH-000433,-1.048945373365202
ACH-000435,-0.5723991685247406
ACH-000436,-0.9779453799202784
ACH-000444,-0.8493531317656002
ACH-000445,-0.9412281642198344
ACH-000448,-0.90621216727667
ACH-000450,-0.8154183919634985
ACH-000452,-1.0809577878895589
ACH-000454,-1.2910190903009369
ACH-000458,-1.1612424114007212
ACH-000459,-1.0592972141402517
ACH-000460,-1.1393215414208573
ACH-000461,-0.7253418617866159
ACH-000463,-1.0470861893810657
ACH-000464,-0.9532625144415672
ACH-000466,-0.9818185489684232
ACH-000467,-0.9795144145450329
ACH-000468,-0.8269971061527692
ACH-000469,-1.0294494448173512
ACH-000470,-0.8965761678389155
ACH-000471,-0.9655848076102728
ACH-000472,-1.2272675338617731
ACH-000473,-1.2349368487637913
ACH-000475,-0.6885623146463368
ACH-000476,-1.0371808356034236
ACH-000477,-1.2310951284217573
ACH-000479,-0.8605185673984583
ACH-000480,-1.4675511166178163
ACH-000481,-1.104246211694069
ACH-000483,-1.1732719087626082
ACH-000484,-0.9037246523197968
ACH-000485,-1.0182527841188982
ACH-000486,-1.0039007779890847
ACH-000487,-1.2207198823836536
ACH-000488,-1.041740379882888
ACH-000490,-1.022053243313264
ACH-000491,-0.8521168749050195
ACH-000495,-1.028838135866898
ACH-000496,-0.9696930378982144
ACH-000499,-1.1192327964670026
ACH-000500,-1.679408193772789
ACH-000502,-0.940026407882388
ACH-000503,-1.0370059100998772
ACH-000505,-1.1994786064769634
ACH-000507,-1.0231868122652594
ACH-000510,-0.7051561748321166
ACH-000511,-0.975670827126414
ACH-000512,-1.234891404959373
ACH-000516,-0.9789131776799974
ACH-000517,-0.8465486603477892
ACH-000518,-1.4370810649802843
ACH-000520,-0.9582855683449184
ACH-000521,-0.902022531819792
ACH-000522,-0.8392694483632689
ACH-000524,-0.992290772473546
ACH-000527,-1.003559841932998
ACH-000528,-1.1155126582006851
ACH-000537,-1.3374627584045462
ACH-000541,-0.5652280101144962
ACH-000542,-1.0016557802586443
ACH-000544,-1.2767938530292269
ACH-000545,-1.1574114894644465
ACH-000547,-0.9222880414427126
ACH-000548,-1.0949703473508614
ACH-000549,-1.2238924969609426
ACH-000550,-1.08830408567743
ACH-000552,-0.964244198306817
ACH-000556,-1.1587895079372792
ACH-000557,-0.7695723173107049
ACH-000569,-1.3124428440800326
ACH-000570,-1.0555560592529731
ACH-000571,-0.9338621918082736
ACH-000573,-1.1121473357682932
ACH-000576,-0.9365366700653526
ACH-000579,-1.1047196804830504
ACH-000580,-1.056957210369457
ACH-000584,-0.9168715043070316
ACH-000585,-1.065574577996742
ACH-000588,-1.0826921634079745
ACH-000589,-0.962577733151164
ACH-000591,-0.8430200609094362
ACH-000593,-1.092046162735267
ACH-000600,-1.1017362641280994
ACH-000601,-0.8867383051705938
ACH-000605,-1.0615544116416284
ACH-000606,-1.2211034145080424
ACH-000608,-0.8371173390596164
ACH-000614,-1.2339133828400926
ACH-000616,-0.933602437441426
ACH-000618,-1.1935997737403559
ACH-000619,-1.2021177806422605
ACH-000620,-1.0747596417505036
ACH-000621,-0.6858248166634354
ACH-000622,-0.93013686914447
ACH-000623,-1.1167449824455635
ACH-000624,-0.8243763515673812
ACH-000627,-0.9821352395097888
ACH-000630,-1.0510418767437075
ACH-000631,-0.9052683192809888
ACH-000632,-1.0953743458387344
ACH-000633,-0.8770657754429075
ACH-000637,-1.0834593982638068
ACH-000638,-1.0348145023871231
ACH-000646,-0.7204955611253407
ACH-000647,-0.8261508646520322
ACH-000648,-1.2458334794280557
ACH-000649,-1.3071691646702277
ACH-000651,-0.9901473739258212
ACH-000652,-1.1912786620382996
ACH-000653,-0.7564772094716915
ACH-000657,-1.0412734600707243
ACH-000658,-0.7811406373657787
ACH-000661,-1.4409478457697948
ACH-000662,-0.6799588893052072
ACH-000663,-1.0504497212873551
ACH-000665,-0.9882736293018948
ACH-000671,-0.9583631178441848
ACH-000672,-1.1947798581995104
ACH-000673,-1.1767422532023617
ACH-000676,-1.0305763551128928
ACH-000677,-1.019952191731907
ACH-000681,-1.163416219037127
ACH-000683,-1.0638797584464328
ACH-000684,-1.1562571817599012
ACH-000688,-1.0176051035273126
ACH-000693,-1.1910085702813222
ACH-000694,-1.1930145623054234
ACH-000695,-1.0735466294386329
ACH-000696,-0.9119631596578244
ACH-000697,-0.9864541509583185
ACH-000699,-0.8152533326290082
ACH-000701,-1.2718211519861615
ACH-000706,-1.0604585176140806
ACH-000711,-0.9051728661048464
ACH-000713,-0.9755432593560844
ACH-000714,-1.0605036716510623
ACH-000718,-0.8924638802272146
ACH-000720,-1.1084620196398316
ACH-000721,-0.9676649565994672
ACH-000724,-0.6791083669602086
ACH-000725,-0.5142641164938633
ACH-000732,-1.113905780984327
ACH-000734,-1.007376675966951
ACH-000735,-1.1466330630507842
ACH-000736,-0.8117691125833757
ACH-000738,-0.9963656170122414
ACH-000746,-0.8695874363121616
ACH-000747,-0.9017053423232244
ACH-000748,-1.2911820064588622
ACH-000753,-1.4252866413664789
ACH-000756,-1.1282112205015065
ACH-000757,-0.8673769608840155
ACH-000758,-1.2227796249961878
ACH-000760,-1.154455634487055
ACH-000762,-1.1285501183433402
ACH-000763,-0.7794164811473983
ACH-000764,-0.9709588128651512
ACH-000765,-1.3830654341715931
ACH-000766,-0.90720026260637
ACH-000767,-1.0569639405338274
ACH-000768,-1.0369629884058813
ACH-000769,-1.2486463818325293
ACH-000770,-0.9371418556107576
ACH-000771,-1.1285058582464689
ACH-000773,-1.0430033526391622
ACH-000776,-1.1234140179524243
ACH-000777,-1.1473010261404006
ACH-000778,-1.0048062832687366
ACH-000781,-1.24955751647845
ACH-000782,-0.8538012876898329
ACH-000783,-0.9400483004191722
ACH-000784,-1.2186048059823995
ACH-000785,-0.9990539265306796
ACH-000787,-0.9214095029055654
