,CATSPER1 (117144)
ACH-000004,-0.21938874121892804
ACH-000005,-0.32219588137060584
ACH-000007,-0.22305653978097054
ACH-000009,-0.02130025724931114
ACH-000011,0.01612173458826777
ACH-000012,-0.13383455361101546
ACH-000013,-0.043921658528464594
ACH-000014,0.13072543446562812
ACH-000015,-0.004373985401005034
ACH-000017,-0.08199551400174006
ACH-000018,-0.14606974254646904
ACH-000019,-0.0916798216866003
ACH-000021,-0.1339477400294788
ACH-000022,-0.04913645599791268
ACH-000025,-0.16498843822794862
ACH-000028,-0.124954160820807
ACH-000030,-0.15557050913395565
ACH-000035,0.2376107241250951
ACH-000036,-0.18272158024569585
ACH-000037,-0.240150815565206
ACH-000039,0.014318124187328734
ACH-000040,-0.05972422794646939
ACH-000041,-0.13271660579539038
ACH-000042,-0.18709489329915935
ACH-000045,-0.044921589032507064
ACH-000047,-0.07691346033359965
ACH-000052,-0.2186321428153312
ACH-000053,-0.07289031906060964
ACH-000054,0.0437685745864602
ACH-000055,-0.1357787882998125
ACH-000060,-0.013363924181997623
ACH-000067,0.031040318119994626
ACH-000070,-0.2741895207953858
ACH-000075,-0.17256951651479824
ACH-000078,-0.2122102828484812
ACH-000082,-0.2428089743840649
ACH-000085,-0.03164996300756709
ACH-000086,-0.328110481085729
ACH-000087,-0.30199295834337403
ACH-000092,-0.23002886102980746
ACH-000095,-0.09133881854580507
ACH-000097,-0.023345777121977947
ACH-000098,-0.03905127623504921
ACH-000099,-0.06300061008999829
ACH-000108,-0.08004608340289761
ACH-000113,-0.1738117522833629
ACH-000116,-0.16885416155557886
ACH-000118,-0.2325336669745929
ACH-000120,0.0014746800590557665
ACH-000123,-0.2856491675933855
ACH-000127,-0.013244764743343084
ACH-000128,-0.057859652759364215
ACH-000132,-0.11279589988274845
ACH-000133,-0.13562038901787005
ACH-000137,-0.0343582178755684
ACH-000138,-0.16969000147017874
ACH-000142,-0.4728877645164276
ACH-000143,-0.04065796344257979
ACH-000146,-0.06393166543644943
ACH-000148,-0.08132893457931317
