,ATF6B (1388)
ACH-000403,-0.2004969889463532
ACH-000404,-0.3697587878807961
ACH-000406,-0.27244580719337624
ACH-000407,-0.20942178760037425
ACH-000408,-0.4295773661705651
ACH-000410,-0.2552422972190561
ACH-000411,-0.1551812682464206
ACH-000414,-0.26647202432809197
ACH-000415,-0.2210380279747787
ACH-000416,-0.10943470610786246
ACH-000420,-0.3242617050161013
ACH-000421,-0.2013211098478339
ACH-000424,-0.2513822121652506
ACH-000425,-0.2741616968652318
ACH-000426,-0.3594009928316749
ACH-000427,-0.10310543255924083
ACH-000433,-0.055241027619858385
ACH-000435,0.17496524958921805
ACH-000436,0.17313312680270435
ACH-000444,-0.3181186911679474
ACH-000445,-0.276734994704292
ACH-000448,-0.11321155240091656
ACH-000450,-0.19824546868405346
ACH-000452,-0.19022509881451474
ACH-000454,-0.4520060888779138
ACH-000458,-0.24996834297957976
ACH-000459,-0.08169150450098031
ACH-000460,-0.15246882731971165
ACH-000461,-0.17405178817666048
ACH-000463,-0.0963153732720256
ACH-000464,-0.21218551680503134
ACH-000466,-0.2748523305275605
ACH-000467,-0.2833621234612944
ACH-000468,-0.15917108003282313
ACH-000469,-0.1959296949350163
ACH-000470,-0.2093936468830876
ACH-000471,-0.2652687226738057
ACH-000472,-0.2245860691388963
ACH-000473,-0.2845735492030566
ACH-000475,-0.13864512520404207
ACH-000476,-0.20316124816366987
ACH-000477,-0.21217710100965187
ACH-000479,-0.3762723712067986
ACH-000480,-0.16409059391842368
ACH-000481,-0.10377451075173756
ACH-000483,-0.2197537868688306
ACH-000484,-0.08613816609149587
ACH-000485,-0.3917953028547508
ACH-000486,-0.16561772993965748
ACH-000487,-0.1961478509109288
ACH-000488,-0.19045882548580265
ACH-000490,-0.22196396254745293
ACH-000491,-0.22481628222539327
ACH-000495,-0.14688956545067686
ACH-000496,-0.2303569468863348
ACH-000499,-0.1296955361365951
ACH-000500,-0.4670640634283704
ACH-000502,-0.2255481429005989
ACH-000503,-0.030296243077661187
ACH-000505,-0.21045877918880115
ACH-000507,-0.1223484532452974
ACH-000510,-0.18454215643942126
ACH-000511,-0.21049897899135275
ACH-000512,-0.2635614643657749
ACH-000516,-0.2648364913937889
ACH-000517,-0.19820937244065587
ACH-000518,-0.11941254949676823
ACH-000520,-0.21315019414895414
ACH-000521,-0.09892332037528163
ACH-000522,-0.1946805234270964
ACH-000524,-0.27601494341674465
ACH-000527,-0.20638511738109905
ACH-000528,-0.2086613230786371
ACH-000537,-0.3314566123023351
ACH-000541,-0.4098623725347345
ACH-000542,-0.2264240792880667
ACH-000544,-0.2254124558799091
ACH-000545,-0.2240014164826592
ACH-000547,-0.2540724079100052
ACH-000548,-0.32873120363810915
ACH-000549,-0.153613788481804
ACH-000550,-0.15558836017624478
ACH-000552,-0.21966236509543025
ACH-000556,-0.19764308554798715
ACH-000557,-0.03389652849372647
ACH-000569,0.01032437933892537
ACH-000570,0.060654919472325465
ACH-000571,-0.20180079889268426
ACH-000573,-0.3311741731914889
ACH-000576,-0.4093857817141583
ACH-000579,-0.3189709965429522
ACH-000580,-0.35944321201020096
ACH-000584,-0.2612581902944078
ACH-000585,-0.22703147927718398
ACH-000588,-0.2570269688718623
ACH-000589,-0.1705161588325311
ACH-000591,0.042923102968309236
ACH-000593,-0.1941213684824592
ACH-000600,-0.18787711464924026
ACH-000601,-0.1792241074282582
ACH-000605,-0.091906629679612
ACH-000606,-0.22772802728364716
ACH-000608,-0.2186805924959735
ACH-000614,-0.13305319004458746
ACH-000616,-0.09642661250002237
ACH-000618,-0.2194849978163277
ACH-000619,-0.15693214686370874
ACH-000620,-0.2208182659156966
ACH-000621,-0.2309551003814968
ACH-000622,-0.16884359993807774
ACH-000623,-0.003720114883382286
ACH-000624,-0.2522071033311595
ACH-000627,-0.28034447627017145
ACH-000630,-0.2821304654257472
ACH-000631,-0.38248236191704704
ACH-000632,-0.16516747399854104
ACH-000633,-0.20327265323170127
ACH-000637,-0.4416267171175262
ACH-000638,-0.1296857965398735
ACH-000646,-0.2373508548042053
ACH-000647,-0.25160642431339264
ACH-000648,-0.25999649949475395
ACH-000649,-0.1423399633281503
ACH-000651,-0.08616160429680822
ACH-000652,-0.12187933896514715
ACH-000653,-0.17051493258560135
ACH-000657,-0.2648623327601333
ACH-000658,-0.3857547560624568
ACH-000661,-0.227047434110154
ACH-000662,-0.007528879524357925
ACH-000663,-0.05107517692578537
ACH-000665,-0.2738678984941576
ACH-000671,-0.2053068308398165
ACH-000672,-0.5046838388871533
ACH-000673,-0.18746018587476765
ACH-000676,-0.29010895964162065
ACH-000677,-0.17006248492690565
ACH-000681,-0.24349840634917985
ACH-000683,-0.09410400429630088
ACH-000684,-0.040811452996224205
ACH-000688,-0.20950034259745204
ACH-000693,-0.20282675259984395
ACH-000694,-0.2266295392095621
ACH-000695,-0.2570678601408537
ACH-000696,-0.1723384937562362
ACH-000697,-0.3134691704568403
ACH-000699,-0.3186348245669814
ACH-000701,-0.15709682926664534
ACH-000706,-0.14995403574894062
ACH-000711,-0.22525824232956015
ACH-000713,-0.2790968673676527
ACH-000714,-0.29249939264735403
ACH-000718,-0.06818987196313088
ACH-000720,-0.2958874488557322
ACH-000721,-0.23723274667433225
ACH-000724,-0.4300908240339121
ACH-000725,-0.14605098289748564
ACH-000732,-0.13285861866709814
ACH-000734,-0.22880762096020915
ACH-000735,-0.23063111921883805
ACH-000736,-0.06951971579557133
ACH-000738,-0.2642302398255519
ACH-000746,-0.2438863181359469
ACH-000747,-0.15733222718876194
ACH-000748,-0.31961821212949915
ACH-000753,-0.2450548976573148
ACH-000756,-0.07903727038607865
ACH-000757,-0.0756526092774139
ACH-000758,-0.11248587575209013
ACH-000760,-0.05734845949651931
ACH-000762,-0.19015882547370647
ACH-000763,-0.07819052799583809
ACH-000764,-0.4989777760274088
ACH-000765,-0.3292441752068204
ACH-000766,-0.18392634713953432
ACH-000767,-0.21992339625934776
ACH-000768,-0.19557474882744286
ACH-000769,-0.2235463016554992
ACH-000770,-0.14341418640954134
ACH-000771,-0.15960642809926945
ACH-000773,-0.3680631644968513
ACH-000776,-0.11049411009037152
ACH-000777,-0.259774816255679
ACH-000778,-0.1580464655743538
ACH-000781,-0.2086955773117938
ACH-000782,-0.14394969835666718
ACH-000783,-0.2032090840619777
ACH-000784,-0.2874873555948733
ACH-000785,-0.2111647447100539
ACH-000787,-0.17904946136693095
ACH-000788,-0.22022752421434197
ACH-000791,-0.16178996278351773
ACH-000792,-0.14788234348094073
ACH-000794,-0.24972126405027215
ACH-000796,-0.20587666646562
ACH-000798,-0.17031728365432802
ACH-000799,-0.2224718131962169
ACH-000800,-0.31197532900933217
ACH-000802,-0.19854657391497268
ACH-000804,-0.10938085091042654
ACH-000805,-0.12546298762068342
ACH-000809,-0.2239762226027519
ACH-000810,-0.2023144521558836
ACH-000811,-0.16412267635740727
ACH-000817,-0.2713270548630685
ACH-000819,-0.1987190236875497
ACH-000820,-0.4610001250588171
ACH-000821,-0.19319147910570866
ACH-000822,-0.17943715629519874
ACH-000823,-0.0923118949624059
ACH-000824,-0.0517309151914331
ACH-000827,-0.08462416731930962
ACH-000829,-0.4126618850046145
ACH-000831,-0.14813489885024808
ACH-000832,-0.21328339815444508
ACH-000833,-0.3367999966729652
ACH-000834,-0.2606978196995745
ACH-000835,-0.1278629310098448
ACH-000836,-0.3561548719597686
ACH-000837,-0.21308630705563592
ACH-000838,-0.4829371409926242
ACH-000839,-0.2124784176009448
ACH-000840,-0.28313379233837244
ACH-000841,-0.14460271010335088
ACH-000843,-0.3789756234117583
ACH-000846,-0.06400656325393105
ACH-000847,-0.017109694844021934
ACH-000848,-0.3291834020858327
ACH-000849,-0.14095730253560634
ACH-000851,-0.28817016794410844
ACH-000855,0.030680002714641032
ACH-000856,-0.19105296109769232
ACH-000858,-0.398242745256496
ACH-000859,-0.24581802005348136
ACH-000861,-0.21828137684037696
ACH-000862,-0.27459425548309035
ACH-000865,-0.22838598818042996
ACH-000866,-0.20883610147240106
ACH-000867,-0.12244592455522725
ACH-000869,-0.3421246593868522
ACH-000872,-0.05611475843557149
ACH-000873,-0.3959783033917003
ACH-000876,-0.2423682733101883
ACH-000878,-0.2557887880577497
ACH-000880,0.015045244383883391
ACH-000881,-0.10957821400996744
ACH-000882,-0.316066457092447
ACH-000884,0.023771534819663792
ACH-000885,-0.2355210379600772
ACH-000887,-0.1042845525655355
ACH-000889,-0.39675156111376747
ACH-000896,-0.2267039538616093
ACH-000898,-0.06315343611819624
ACH-000900,-0.17958371758650035
ACH-000901,-0.2274485354855043
ACH-000905,-0.1992684087715979
ACH-000906,-0.14675243388861228
ACH-000907,-0.2632599350042811
ACH-000910,-0.2050722753329092
ACH-000911,-0.24132594335150984
ACH-000912,-0.19958564617415475
ACH-000913,-0.2602344661581229
ACH-000915,-0.05806141339994315
ACH-000916,-0.16298257832208732
ACH-000917,-0.35149998931228765
ACH-000920,-0.3258789510797323
ACH-000921,-0.21783672010148475
ACH-000924,-0.2609710132321418
ACH-000926,-0.202204094369094
ACH-000928,-0.18409849149779894
ACH-000929,-0.01738011276981121
ACH-000932,-0.3199785691906076
ACH-000935,-0.13964116727532982
ACH-000936,-0.10173379271519796
ACH-000937,-0.16888317086630533
ACH-000938,-0.2346704503001111
ACH-000939,-0.3065134731558649
ACH-000941,-0.25371101823782066
ACH-000943,-0.0986202115389087
ACH-000946,-0.1945434839141472
ACH-000947,-0.1756081439349822
ACH-000948,-0.10231460683469244
ACH-000950,-0.1020297957112825
ACH-000953,-0.06797475870559687
ACH-000954,-0.4389631537211485
ACH-000957,-0.4070644523870352
ACH-000958,-0.4107037539743471
ACH-000960,-0.06103943346641734
ACH-000963,-0.09031248641187416
ACH-000968,-0.1090219407881106
ACH-000969,-0.1504110645868448
ACH-000972,-0.38074277250429617
ACH-000973,-0.20233290219324465
ACH-000974,-0.21648013436442148
ACH-000978,0.1213080627886138
ACH-000984,-0.1925873025743113
ACH-000986,-0.20824967835760588
ACH-000988,-0.08293230464974474
ACH-000993,-0.3513910812176325
ACH-000994,-0.23912311057318536
ACH-000996,-0.25987201290079565
ACH-001001,-0.2381384521891817
ACH-001020,-0.2492197601606708
ACH-001028,-0.14240896571845033
ACH-001031,-0.2279338056513903
ACH-001038,-0.20396953082261768
ACH-001048,-0.19920036931046428
ACH-001050,-0.24143236918817446
ACH-001053,-0.3435307622758432
ACH-001054,-0.2357989533441114
ACH-001061,-0.14133772511517365
ACH-001067,-0.09576253285287302
ACH-001075,-0.09206710091308233
ACH-001096,-0.2533457884113249
ACH-001111,-0.7781918845089157
ACH-001119,-0.18988687195813309
ACH-001128,-0.32058903871224936
ACH-001134,-0.10792566781140776
ACH-001151,-0.232658223156312
ACH-001163,-0.2366556737749901
ACH-001164,-0.489408990448061
ACH-001183,-0.1180295010443182
ACH-001192,0.01799195658639593
ACH-001193,0.030066979947225608
ACH-001196,-0.10512592978042297
ACH-001197,-0.2396199276790045
ACH-001205,-0.1858991958282626
ACH-001211,-0.2836039688107249
ACH-001212,-0.3846995921237029
ACH-001228,-0.1661709222052129
ACH-001232,-0.3433643544021033
ACH-001239,-0.2410114174856444
ACH-001270,0.17939738780511924
ACH-001274,-0.24037912315317306
ACH-001275,-0.3229135920322439
ACH-001277,-0.017730867096896998
ACH-001278,-0.08346558395158749
ACH-001280,-0.051183311185365565
ACH-001283,-0.22245008136250566
ACH-001289,-0.04428140438646483
ACH-001300,-0.08011297859283133
ACH-001301,-0.19571401560589294
ACH-001302,-0.2695124323680619
ACH-001306,-0.20730896215883685
ACH-001318,-0.12707864087374598
ACH-001322,-0.08719359100783985
ACH-001328,-0.12615588828290575
ACH-001332,-0.1830392530866356
ACH-001336,-0.1826030604134266
ACH-001346,-0.2353805556998636
ACH-001353,-0.13618398221472225
ACH-001354,-0.11891166119824953
ACH-001367,-0.06855233330210013
ACH-001368,-0.2041446429696933
ACH-001374,-0.14675238722117875
ACH-001377,-0.3041167830474329
ACH-001380,-0.2008157395158685
ACH-001391,-0.30231169353052434
ACH-001408,-0.07825495973919265
ACH-001430,-0.11949500650515715
ACH-001431,-0.26434182777112697
ACH-001450,0.007565273101888463
ACH-001496,-0.2645078550616137
ACH-001500,-0.28929051664909383
ACH-001523,-0.20045272853335006
ACH-001532,-0.1920630817595436
ACH-001550,-0.16296318347296762
ACH-001552,-0.1820605045051288
ACH-001554,-0.16313391230358673
ACH-001654,-0.17250227535926813
ACH-001735,-0.2269993260776109
ACH-001736,-0.16901904012630928
ACH-001737,-0.02120433883899753
ACH-001740,-0.2241760381028241
ACH-001745,-0.20183399249910064
ACH-001765,-0.4712543638191824
