,GINS1 (9837)
ACH-000190,-1.6026541458120755
ACH-000198,-1.1103598248975346
ACH-000203,-0.6550655623541949
ACH-000204,-1.2889826752430542
ACH-000206,-1.1684877703206191
ACH-000207,-1.463099709906615
ACH-000208,-1.4805766808998553
ACH-000210,-1.163255083050565
ACH-000211,-1.2944763300241169
ACH-000215,-1.3076830121750913
ACH-000221,-1.2881828725049125
ACH-000222,-1.4043144476225362
ACH-000223,-1.3073640468286265
ACH-000226,-1.1993255021719382
ACH-000227,-1.124421059008048
ACH-000228,-1.2777545900680916
ACH-000231,-1.215249448429525
ACH-000232,-1.1579355845465051
ACH-000233,-1.0535535427751337
ACH-000234,-0.9870936003783546
ACH-000235,-1.2415766775347643
ACH-000237,-1.2487008854250914
ACH-000238,-1.3013970081745252
ACH-000242,-1.2372540233666591
ACH-000243,-1.3894853053339968
ACH-000244,-1.201865205832198
ACH-000246,-1.2583009236294451
ACH-000248,-1.3503596618186169
ACH-000250,-1.1352783876882748
ACH-000251,-0.9968963484494932
ACH-000252,-1.4879159969060392
ACH-000253,-1.1580836690925822
ACH-000255,-1.1769662646125871
ACH-000256,-1.1963498574186298
ACH-000257,-1.1234731306593573
ACH-000258,-1.2289959072974537
ACH-000259,-1.2533301391591334
ACH-000260,-1.373285382508871
ACH-000261,-1.3351088452181807
ACH-000262,-1.0907159320563595
ACH-000263,-1.1329850563976738
ACH-000264,-1.373735401262925
ACH-000265,-1.066381618244946
ACH-000266,-1.3028180318606577
ACH-000272,-1.1827176626349696
ACH-000274,-1.2277973897286505
ACH-000277,-1.2054534496069045
ACH-000278,-1.4861119373232203
ACH-000279,-1.4667198183336652
ACH-000280,-1.3882717430971123
ACH-000281,-1.1066524273756428
ACH-000288,-1.2253855630766934
ACH-000291,-1.3716250452605596
ACH-000293,-1.086683751484043
ACH-000294,-1.4890328465663538
ACH-000295,-1.5487110909002837
ACH-000296,-1.427663132463422
ACH-000302,-1.10133667067004
ACH-000304,-1.0799218203870808
ACH-000307,-1.1693186736444856
ACH-000308,-1.221410635057627
ACH-000310,-1.3304828411850105
ACH-000311,-0.9768423095835278
ACH-000312,-1.1584706880548477
ACH-000315,-1.277067169728871
ACH-000316,-1.2210360542001466
ACH-000317,-1.4406458061522331
ACH-000318,-1.2243223704403978
ACH-000319,-1.3068276924933244
ACH-000320,-1.0064787060488636
ACH-000322,-1.287855892058627
ACH-000323,-1.233896526445755
ACH-000324,-1.3534046098465928
ACH-000329,-1.244280982682468
ACH-000330,-1.487037806944619
ACH-000331,-0.9841296884234676
ACH-000332,-1.2422792259820663
ACH-000334,-1.3224715999588563
ACH-000335,-1.1726943790357558
ACH-000336,-1.060864240389244
ACH-000337,-1.5867251907882227
ACH-000338,-1.3255337753599867
ACH-000339,-1.1870549089740907
ACH-000341,-1.0081424261389411
ACH-000348,-1.3369164057084824
ACH-000350,-1.1957797270564337
ACH-000352,-1.2634223196469778
ACH-000356,-1.3560658272139137
ACH-000361,-1.0608913274825285
ACH-000362,-1.106810484489144
ACH-000363,-1.3009826814730705
ACH-000364,-1.1880857199425137
ACH-000365,-1.2140544841746577
ACH-000366,-1.198012083381523
ACH-000368,-1.5822735364291745
ACH-000374,-0.9160392621607322
ACH-000375,-1.0424343266693867
ACH-000376,-1.107427500083379
ACH-000381,-1.4095406207815422
ACH-000383,-1.193807719115157
ACH-000387,-1.531970288261332
ACH-000389,-1.2843226678710775
ACH-000390,-1.2764327420353083
ACH-000393,-1.245115788497943
ACH-000395,-1.1692787236349342
ACH-000396,-1.39104588586723
ACH-000397,-1.1462462614602351
ACH-000401,-1.1077052436982175
ACH-000402,-1.1642520006143866
ACH-000403,-1.415088003694261
ACH-000404,-1.5488876270630283
ACH-000406,-1.1926998613665587
ACH-000407,-1.4367534515912899
ACH-000408,-1.2129450429133102
ACH-000410,-1.2062345295561756
ACH-000411,-1.1029894302563754
ACH-000414,-1.169281548120246
ACH-000415,-1.4367741532342433
ACH-000416,-1.1192674306953554
ACH-000420,-1.1418385342432051
ACH-000421,-1.2962929085403327
ACH-000424,-1.026766239654541
ACH-000425,-1.157985998058639
ACH-000426,-1.1489739999974211
ACH-000427,-1.4424589944586166
ACH-000433,-1.1982193020262601
ACH-000435,-1.2510149818815908
ACH-000436,-1.4080332146888266
ACH-000444,-1.086993265026006
ACH-000445,-1.1134934578934457
ACH-000448,-1.1306388770006146
ACH-000450,-1.1680744559561107
ACH-000452,-1.3149033015406608
ACH-000454,-1.3273736398581837
ACH-000458,-1.201765635372931
ACH-000459,-1.0324463727797142
ACH-000460,-1.2962897961167243
ACH-000461,-1.0263724035524444
ACH-000463,-1.2279323379951512
ACH-000464,-1.1402785081489208
ACH-000466,-1.039361184526097
ACH-000467,-1.2553609882808818
ACH-000468,-1.3512057448657204
ACH-000469,-1.404841163741321
ACH-000470,-1.2522492143173516
ACH-000471,-0.9813167465008564
ACH-000472,-1.2650212160834629
ACH-000473,-1.4576756440110878
ACH-000475,-1.3205534128399128
ACH-000476,-1.195744413137295
ACH-000477,-1.3441459017182371
ACH-000479,-1.443222062543706
ACH-000480,-1.1452232095140449
ACH-000481,-1.3944311133107914
ACH-000483,-1.4657667379455677
ACH-000484,-1.446175449744893
ACH-000485,-1.2532902538845947
ACH-000486,-1.0187346642870283
ACH-000487,-1.2943032365955454
ACH-000488,-1.2386591384069183
ACH-000490,-1.1161793076085011
ACH-000491,-1.0287384933541222
ACH-000495,-1.1088607489374518
ACH-000496,-1.265688597644261
ACH-000499,-1.4106164537106751
ACH-000500,-1.0319981597751666
ACH-000502,-1.2601332471354574
ACH-000503,-1.163568219765773
ACH-000505,-1.1997830497233022
ACH-000507,-1.2553407148277416
ACH-000510,-1.3611511955456188
ACH-000511,-1.1435823268607157
ACH-000512,-1.2695257888422111
ACH-000516,-1.2952359027900902
ACH-000517,-1.341001753861404
ACH-000518,-1.5634544652715792
ACH-000520,-1.2562043545175496
ACH-000521,-1.1190933801875338
ACH-000522,-1.2787127030214402
ACH-000524,-1.5034044010676983
ACH-000527,-1.064605874709933
ACH-000528,-1.1289888880903471
ACH-000537,-1.479150381216075
ACH-000541,-1.530220581663481
ACH-000542,-1.157731365160853
ACH-000544,-1.2630109573002315
ACH-000545,-1.1958089486057957
ACH-000547,-0.9686248907573202
ACH-000548,-0.9168608010445628
ACH-000549,-0.7886529734380219
ACH-000550,-1.083491403271398
ACH-000552,-1.3751731414497723
ACH-000556,-1.1305542282460672
ACH-000557,-1.565253156271286
ACH-000569,-1.256272137602177
ACH-000570,-1.3754662840976528
ACH-000571,-1.430425431877722
ACH-000573,-1.5045201198727032
ACH-000576,-1.2803760579594556
ACH-000579,-0.9853801937007826
ACH-000580,-1.2280710713647416
ACH-000584,-0.9977353775673576
ACH-000585,-1.5016810570891892
ACH-000588,-1.3331936780727254
ACH-000589,-1.2518967968412746
ACH-000591,-1.246005306335779
ACH-000593,-1.08844515761658
ACH-000600,-1.0512679177011766
ACH-000601,-1.2080503916219925
ACH-000605,-1.231499113371136
ACH-000606,-1.3265671666628849
ACH-000608,-1.2046568452833255
ACH-000614,-1.0095403184718024
ACH-000616,-1.1190178188634743
ACH-000618,-1.2057455059799669
ACH-000619,-1.1752819137941044
ACH-000620,-1.1835392853117654
ACH-000621,-1.358260270301998
ACH-000622,-1.285870710903117
ACH-000623,-1.1084848421417155
ACH-000624,-1.1701006982065862
ACH-000627,-1.2541055905740588
ACH-000630,-1.1481297295992028
ACH-000631,-1.26295036199736
ACH-000632,-1.3780065469581266
ACH-000633,-0.7587019173476102
ACH-000637,-1.1186168001307335
ACH-000638,-1.164269423173022
ACH-000646,-1.0376254657468906
ACH-000647,-1.1875860305353758
ACH-000648,-1.4995509042352742
ACH-000649,-1.4440999584595262
ACH-000651,-1.167617336850509
ACH-000652,-1.4589048168931602
ACH-000653,-1.2050349941210483
ACH-000657,-1.2583429796579415
ACH-000658,-1.4830311284002102
ACH-000661,-1.1933438295634322
ACH-000662,-1.0010278594039772
ACH-000663,-1.084381689219469
ACH-000665,-1.313807395895123
ACH-000671,-1.336082303223434
ACH-000672,-0.8742008200680395
ACH-000673,-0.9405168637870964
ACH-000676,-1.1939013514997892
ACH-000677,-1.165668135732805
ACH-000681,-1.1011567708308454
ACH-000683,-1.1079175211050742
ACH-000684,-1.1519451677774282
ACH-000688,-1.8651874881312782
ACH-000693,-1.4683361248004034
ACH-000694,-1.2593748231491422
ACH-000695,-1.1308493107830695
ACH-000696,-1.178875238101869
ACH-000697,-1.5332585486808898
ACH-000699,-1.7722842823000475
ACH-000701,-1.1972289288025515
ACH-000706,-1.4120717462570325
ACH-000711,-1.219603148146757
ACH-000713,-1.2359795824100115
ACH-000714,-1.5064920481296482
ACH-000718,-1.4541828668620478
ACH-000720,-1.350025256139569
ACH-000721,-1.3253316785704858
ACH-000724,-1.2565180275794
ACH-000725,-1.4672462651553602
ACH-000732,-1.299007701965532
ACH-000734,-1.09046696398605
ACH-000735,-1.2210762302944038
ACH-000736,-1.3138581484439191
ACH-000738,-0.9953229768235572
ACH-000746,-1.3534974204596968
ACH-000747,-1.3799403968116468
ACH-000748,-1.4189072131077285
ACH-000753,-1.1530254188733278
ACH-000756,-1.1126969879157542
ACH-000757,-1.3456539827809493
ACH-000758,-1.1547361452977487
ACH-000760,-1.2736660486391609
ACH-000762,-1.2284375590459948
ACH-000763,-1.2650788635021841
ACH-000764,-1.22043910512146
ACH-000765,-1.1664155145871289
ACH-000766,-1.1855664221774265
ACH-000767,-1.4023408331281726
ACH-000768,-1.2649367601856314
ACH-000769,-1.3368652273228865
ACH-000770,-1.2931006244929009
ACH-000771,-0.9823321828586641
ACH-000773,-1.0617734031292885
ACH-000776,-1.1858695753139803
ACH-000777,-1.2058951734117134
ACH-000778,-1.6131170175414948
ACH-000781,-1.30609048694161
ACH-000782,-1.1057262496180078
ACH-000783,-1.2215987143952038
ACH-000784,-1.3484855566903358
ACH-000785,-1.511491459966768
ACH-000787,-1.2722866634957464
ACH-000788,-1.2959437683966308
ACH-000791,-1.15271833056957
ACH-000792,-1.2131909939533452
ACH-000794,-1.1836303094720229
ACH-000796,-1.3382875000398835
ACH-000798,-1.64118051370618
ACH-000799,-0.8048703157137875
ACH-000800,-1.0517554547998318
ACH-000802,-1.2661678055749657
ACH-000804,-1.268796095032165
ACH-000805,-1.3411182203245795
ACH-000809,-1.1496165728605796
ACH-000810,-1.0758222470181016
ACH-000811,-1.3045449166960732
ACH-000817,-1.1688844540857457
ACH-000819,-1.338300544876628
ACH-000820,-1.4573821772357136
ACH-000821,-1.4305598831178692
ACH-000822,-1.410457536512179
ACH-000823,-1.2342567220318
ACH-000824,-1.1893425632916428
ACH-000827,-1.2284526458276124
ACH-000829,-1.314710840127946
ACH-000831,-1.076915463150337
ACH-000832,-1.156044580897381
ACH-000833,-1.4451355993917991
ACH-000834,-1.3087655489131105
ACH-000835,-1.3152587901305126
ACH-000836,-1.2379480410346322
ACH-000837,-1.1302302437176728
ACH-000838,-1.5993942423360838
ACH-000839,-1.1279242582716855
ACH-000840,-1.5775085174908952
ACH-000841,-1.108560152806758
ACH-000843,-1.32964235809455
ACH-000846,-1.3893074930522276
ACH-000847,-1.129615219030032
ACH-000848,-1.4727962824886134
ACH-000849,-1.1437023877701495
ACH-000851,-1.4067843938731175
ACH-000855,-1.0851600557475063
ACH-000856,-1.1824367741190347
ACH-000858,-1.2755459923148091
ACH-000859,-1.1370516818128382
ACH-000861,-1.1581225284675485
ACH-000862,-1.4112393318242331
ACH-000865,-1.2824669573271896
ACH-000866,-1.3238442970509046
ACH-000867,-1.3269492108215413
ACH-000869,-1.3200473005212383
ACH-000872,-1.1773993652172063
ACH-000873,-1.3312622223761112
ACH-000876,-1.1939303692953185
ACH-000878,-1.6553423282765152
ACH-000880,-1.333799901390793
ACH-000881,-1.1772014334538463
ACH-000882,-1.314208727817918
ACH-000884,-1.1878660189678256
ACH-000885,-1.205330499259807
ACH-000887,-1.1719743820465975
ACH-000889,-1.2401220020376376
ACH-000896,-1.113820636616183
ACH-000898,-1.2699725890758564
ACH-000900,-1.1590839764491705
ACH-000901,-1.4213670343314968
ACH-000905,-1.2177202128050753
ACH-000906,-1.331582763954256
ACH-000907,-1.2096784726969283
ACH-000910,-1.223262295675868
ACH-000911,-1.1683529542359976
ACH-000912,-1.1402272878061417
ACH-000913,-1.2092006336693857
ACH-000915,-1.3283779701678502
ACH-000916,-1.4126299317319546
ACH-000917,-1.4018579817046843
ACH-000920,-1.3624083138414484
ACH-000921,-1.4875649635513617
ACH-000924,-1.3350894850866095
ACH-000926,-1.359627382945348
ACH-000928,-1.2311686820444532
ACH-000929,-1.2149432742596948
ACH-000932,-1.0486067759242388
ACH-000935,-1.0712781924323849
ACH-000936,-1.255807734361576
ACH-000937,-1.3542371706114011
ACH-000938,-1.1775231963508013
ACH-000939,-1.4161697693665378
ACH-000941,-1.4510558151099149
ACH-000943,-1.00570986774718
ACH-000946,-1.2945835048241874
ACH-000947,-1.2969674757727845
ACH-000948,-1.3072527177755395
ACH-000950,-1.5992973865425284
ACH-000953,-1.2026846203384838
ACH-000954,-1.2372868088637399
ACH-000957,-0.9718617563535012
ACH-000958,-1.068038176566675
ACH-000960,-1.3969349992454925
ACH-000963,-1.3779838971745064
ACH-000968,-1.0424509550004488
ACH-000969,-1.4059441941042896
ACH-000972,-1.1295932981255516
ACH-000973,-1.0464823149450675
ACH-000974,-1.0641805930591843
ACH-000978,-0.9768981430262708
ACH-000984,-1.4078345079792556
ACH-000986,-1.282180805572796
ACH-000988,-1.135339918480483
ACH-000993,-1.3193422186313204
ACH-000994,-1.2142341092478848
ACH-000996,-1.029660853449854
ACH-001001,-1.1985407726913966
ACH-001020,-1.0284735465762456
ACH-001028,-1.25440104545112
ACH-001031,-1.294016748386469
ACH-001038,-1.2500239953008454
ACH-001048,-1.1740150940719447
ACH-001050,-1.2482885345223007
ACH-001053,-1.1724339628243166
ACH-001054,-1.2287316764263525
ACH-001061,-1.2038204578920901
ACH-001067,-1.2897175484378989
ACH-001075,-1.4938177209750143
ACH-001096,-1.33742959096471
ACH-001111,-1.271732376083836
ACH-001119,-0.9878063036434428
ACH-001128,-1.160796182731312
ACH-001134,-1.0703378472441705
ACH-001151,-1.207430335771268
ACH-001163,-1.2268167814826043
ACH-001164,-1.0374567283117448
ACH-001183,-1.2889143682402884
ACH-001192,-1.0868709143134947
ACH-001193,-1.5294797804539535
ACH-001196,-1.252781328387898
ACH-001197,-1.1970066288724321
ACH-001205,-0.9902490674605504
ACH-001211,-1.0609889812238953
ACH-001212,-1.6432570702415736
ACH-001228,-1.1314633716004423
ACH-001232,-1.3148115133112102
ACH-001239,-1.2362850616055814
ACH-001270,-1.3276294321536797
ACH-001274,-1.0936542299684675
ACH-001275,-1.3500131472817345
ACH-001277,-1.410335870188694
ACH-001278,-1.1415956262077027
ACH-001280,-1.3165092855745182
ACH-001283,-1.194984346527885
ACH-001289,-1.0498113589207816
ACH-001300,-1.35231906393693
ACH-001301,-1.2619611079042103
ACH-001302,-1.2949021431794523
ACH-001306,-1.2105015429845811
ACH-001318,-1.4361810872098117
ACH-001322,-1.1966664820756776
ACH-001328,-1.1063590043961669
ACH-001332,-1.0350707582889689
ACH-001336,-1.2710094928540838
ACH-001346,-1.1675376521317422
ACH-001353,-1.3524136799100372
ACH-001354,-1.5216333924564232
ACH-001367,-1.3381652843581824
ACH-001368,-1.369868734574982
ACH-001374,-1.5824683614735269
ACH-001377,-1.289179586975724
ACH-001380,-1.1252800249217527
ACH-001391,-1.5829417170820883
ACH-001408,-1.3030982460215612
ACH-001430,-1.2390748759151058
ACH-001431,-1.2391220207284042
ACH-001450,-0.8021847010646437
ACH-001496,-1.3475306234625908
ACH-001500,-1.4559183731826937
ACH-001523,-1.3056637865247416
ACH-001532,-1.3014343925793301
ACH-001550,-1.2221267879718094
ACH-001552,-1.3106055028954655
ACH-001554,-1.3762129570170225
ACH-001654,-1.3554772608162984
ACH-001735,-1.3383657671900095
ACH-001736,-1.1473444153609618
ACH-001737,-1.057431699335585
ACH-001740,-1.190027543826497
ACH-001745,-1.0017941015391385
ACH-001765,-1.042793844742694
