,FAM196B (100131897)
ACH-000004,0.2739071374704306
ACH-000005,0.010661172602666778
ACH-000007,0.18877582477233715
ACH-000009,0.1460834178714703
ACH-000011,0.14214328936902138
ACH-000012,0.12175399458731125
ACH-000013,0.18660854299602955
ACH-000014,0.2447413680452384
ACH-000015,0.03728025489021858
ACH-000017,0.126642023824837
ACH-000018,0.07806303127490348
ACH-000019,0.14005745271256068
ACH-000021,0.1520890960178657
ACH-000022,0.06022893400989334
ACH-000025,0.15974168847333306
ACH-000028,0.09892844571846854
ACH-000030,0.2255221238805407
ACH-000035,0.13012598109858434
ACH-000036,0.2190263149182497
ACH-000037,0.07230795959968929
ACH-000039,0.09166183295716752
ACH-000040,0.13834641407454693
ACH-000041,0.1574961609499508
ACH-000042,0.07353416288353087
ACH-000045,-0.044570282622174384
ACH-000047,0.07750960007115792
ACH-000052,0.11260688091054614
ACH-000053,0.13400409962503676
ACH-000054,0.1426577475272225
ACH-000055,0.1828372921141375
ACH-000060,0.13565548443329034
ACH-000067,0.1041980249304167
ACH-000070,0.07250110962314224
ACH-000075,0.3015609608477716
ACH-000078,0.1734571563769391
ACH-000082,0.21455175371849125
ACH-000085,0.09417370935255834
ACH-000086,0.2215306041055273
ACH-000087,0.21231998514184386
ACH-000092,0.2635234190912111
ACH-000095,0.12879665318307815
ACH-000097,0.06544667461116034
ACH-000098,0.14804950452742988
ACH-000099,0.1146397964654292
ACH-000108,0.03423012226187837
ACH-000113,0.22116207564696092
ACH-000116,0.07418791733788467
ACH-000118,0.16604352708809214
ACH-000120,0.1476876558810975
ACH-000123,0.2055403009054856
ACH-000127,0.08764388727224579
ACH-000128,0.23124098086651726
ACH-000132,0.12471765023814516
ACH-000133,0.1847770421671118
ACH-000137,0.31402831572398565
ACH-000138,0.17098628136158125
ACH-000142,0.0873443167061168
ACH-000143,0.258260224610264
ACH-000146,0.031052857371834983
ACH-000148,0.15223807247490387
ACH-000150,-0.06697836624619491
ACH-000152,0.10500127934838777
ACH-000153,0.13244091969556304
ACH-000159,0.13458580475461826
ACH-000160,0.13455393784945666
ACH-000163,0.1851605304724372
ACH-000167,0.08843981428440921
ACH-000168,0.008928666796592537
ACH-000169,0.14263203195712415
ACH-000178,0.13054527627851012
ACH-000183,0.07215179204434527
ACH-000188,0.15584669044510654
ACH-000189,-0.09645261077634552
ACH-000190,-0.08182143984797892
ACH-000198,0.0385747309471404
ACH-000203,-0.14676600666358833
ACH-000204,0.12520948047025166
ACH-000206,0.1472269104459038
ACH-000207,0.0624038727060085
ACH-000208,0.22402104782949547
ACH-000210,-0.4809769272065907
ACH-000211,0.13095935664155328
ACH-000215,0.10657738734125648
ACH-000221,0.2389844915736222
ACH-000222,0.05761096013213712
ACH-000223,0.04075440234605838
ACH-000226,0.1829118602599664
ACH-000227,0.1085530141639412
ACH-000228,0.27949311269777605
ACH-000231,0.08976301382707168
ACH-000232,0.06955650568736912
ACH-000233,0.10515588444600732
ACH-000234,0.2608686831828773
ACH-000235,0.09444300867045284
ACH-000237,0.14969721156220034
ACH-000238,0.08147539232828248
ACH-000242,0.3375792504085976
ACH-000243,0.0848821814054551
ACH-000244,0.05545399900122047
ACH-000246,0.08741277876921534
ACH-000248,0.2688999034525167
ACH-000250,0.14296997295421074
ACH-000251,0.09794956050171062
ACH-000252,0.07985594226691499
ACH-000253,0.17984493792416273
ACH-000255,0.09024019604322528
ACH-000256,0.10327899726464974
ACH-000257,0.1051528096454901
ACH-000258,0.3889382945008221
ACH-000259,0.13744330071986127
ACH-000260,0.2344632399557517
ACH-000261,0.06045308886338946
ACH-000262,0.2397163878282145
ACH-000263,0.3185506917283221
ACH-000264,0.11563896015901112
ACH-000265,0.16834924101302515
ACH-000266,0.06852753470606213
ACH-000272,0.2351498099553111
ACH-000274,0.13786110633724827
ACH-000277,0.12964459887323065
ACH-000278,0.18490928629771508
ACH-000279,0.12699799629547315
