,SZRD1 (26099)
ACH-000363,-0.1722623717646546
ACH-000364,-0.16944924076320073
ACH-000365,-0.014719780114864012
ACH-000366,-0.08501029434032993
ACH-000368,-0.2478394209750857
ACH-000374,-0.2205428186790696
ACH-000375,-0.13214649130229247
ACH-000376,-0.2909448966726837
ACH-000381,-0.05686608789048585
ACH-000383,-0.12278433215389707
ACH-000387,-0.1197932355787047
ACH-000389,-0.3629799709126753
ACH-000390,-0.11850751918747875
ACH-000393,-0.2439337836863121
ACH-000395,-0.2802092860022868
ACH-000396,-0.15400604710996807
ACH-000397,-0.4241597957569793
ACH-000401,-0.007829433180908741
ACH-000402,-0.396244655698718
ACH-000403,-0.14621196063243544
ACH-000404,-0.17053147083790546
ACH-000406,-0.20832268373433746
ACH-000407,-0.3826991144149677
ACH-000408,-0.28464876315264803
ACH-000410,-0.18972171895243492
ACH-000411,-0.2145009564075234
ACH-000414,-0.3098187392351611
ACH-000415,-0.3018971093976348
ACH-000416,-0.10633534643143208
ACH-000420,-0.296407586570756
ACH-000421,-0.0973086411570693
ACH-000424,-0.12006173127455536
ACH-000425,-0.12519396452063178
ACH-000426,0.4031567738936155
ACH-000427,-0.19473421332466875
ACH-000433,-0.1971035860507743
ACH-000435,-0.6075027093598282
ACH-000436,0.016810334161266913
ACH-000444,-0.267546026925367
ACH-000445,-0.2909937249947857
ACH-000448,-0.10869099980788842
ACH-000450,-0.13618723824773568
ACH-000452,-0.1575671854408152
ACH-000454,-0.2143635602698389
ACH-000458,-0.11044266704835988
ACH-000459,0.059913775612944566
ACH-000460,-0.0821190022521888
ACH-000461,-0.2428480612453452
ACH-000463,-0.04549611113019788
ACH-000464,-0.3285604821641444
ACH-000466,-0.152883249416297
ACH-000467,-0.2483825315361216
ACH-000468,-0.2106802428206483
ACH-000469,-0.24340873574961566
ACH-000470,-0.06925014513913515
ACH-000471,-0.19119704518972166
ACH-000472,-0.09048232937478098
ACH-000473,-0.4415284780875309
ACH-000475,-0.11338417759513385
ACH-000476,-0.3730904280697965
ACH-000477,-0.18374270562035389
ACH-000479,-0.008196741005719127
ACH-000480,-0.2754955153830331
ACH-000481,-0.27276114691889763
ACH-000483,-0.1801585749040548
ACH-000484,-0.347327474685831
ACH-000485,-0.26950441896139965
ACH-000486,-0.1910969937392452
ACH-000487,-0.17901998501180127
ACH-000488,-0.1927307182270024
ACH-000490,-0.1866791514543905
ACH-000491,-0.2159194837558524
ACH-000495,-0.4078185657955786
ACH-000496,-0.215967821569721
ACH-000499,-0.025035963018812342
ACH-000500,-0.21280893818067725
ACH-000502,-0.3046088560433203
ACH-000503,-0.2960451848607265
ACH-000505,-0.2980970615814457
ACH-000507,-0.1296099196722278
ACH-000510,-0.18389637767833966
ACH-000511,-0.18457878757869275
ACH-000512,0.17835908232739334
ACH-000516,-0.279750885264376
ACH-000517,-0.13474907184762402
ACH-000518,-0.33615912873148257
ACH-000520,-0.2078654806755151
ACH-000521,-0.2751378402557476
ACH-000522,-0.2595555999802738
ACH-000524,-0.15873099149826128
ACH-000527,-0.18505107161916726
ACH-000528,-0.16795639316332667
ACH-000537,-0.15097790619556542
ACH-000541,0.0962084285250784
ACH-000542,-0.12723400907176555
ACH-000544,-0.22041097016657973
ACH-000545,-0.22040993581822
ACH-000547,-0.16084777821513266
ACH-000548,-0.3253855266222019
ACH-000549,-0.1676851369510026
ACH-000550,-0.4093576117416968
ACH-000552,-0.2745854987854304
ACH-000556,-0.1481000389851376
ACH-000557,-0.09717674280139273
ACH-000569,-0.1988397354205296
ACH-000570,-0.08190069926550678
ACH-000571,-0.08507252349119225
ACH-000573,-0.16925181929410202
ACH-000576,-0.16108299068720808
ACH-000579,-0.009397058430293849
ACH-000580,-0.3017548676848761
ACH-000584,-0.2335172640107187
ACH-000585,-0.27840459743070683
ACH-000588,-0.26649334676147435
ACH-000589,-0.16147626305317664
ACH-000591,-0.428738281021597
ACH-000593,-0.2933458524336625
ACH-000600,-0.1019420712913592
ACH-000601,-0.31575720128387863
ACH-000605,-0.15272421418873988
ACH-000606,-0.3079313613712147
ACH-000608,-0.2770367057505295
ACH-000614,-0.17890205840933265
ACH-000616,-0.15626382640248015
ACH-000618,-0.3187981545789639
ACH-000619,-0.0482086012302277
ACH-000620,-0.2971953707176196
ACH-000621,-0.06471786259244416
ACH-000622,-0.22423810467080565
ACH-000623,-0.2421217246950849
ACH-000624,-0.1516204905350233
ACH-000627,-0.13317517662207434
ACH-000630,-0.24639493868621776
ACH-000631,-0.16242308072849826
ACH-000632,-0.2338213647016769
ACH-000633,-0.07831669706255001
ACH-000637,-0.06818133814352663
ACH-000638,-0.11464375160303672
ACH-000646,-0.21518214444622624
ACH-000647,-0.1495169878781823
ACH-000648,-0.30724799204369835
ACH-000649,-0.10026625608350716
ACH-000651,-0.0908030152767044
ACH-000652,-0.18490450014295
ACH-000653,0.048409312589791004
ACH-000657,-0.1425093576745929
ACH-000658,-0.09908697892864783
ACH-000661,-0.3689510064298473
ACH-000662,-0.02474448296490319
ACH-000663,-0.510228986898698
ACH-000665,-0.2558078780653416
ACH-000671,-0.05723618288187421
ACH-000672,-0.42103426754137296
ACH-000673,-0.2951754610901204
ACH-000676,-0.2750202513791197
ACH-000677,-0.039950128357891926
ACH-000681,-0.27815284208869145
ACH-000683,-0.22391599888186445
ACH-000684,-0.15007735388189528
ACH-000688,-0.0424567882585315
ACH-000693,-0.18817158621741528
ACH-000694,-0.1395650694768202
ACH-000695,0.13748347029719524
ACH-000696,-0.3032838472124485
ACH-000697,-0.019514710315864325
ACH-000699,-0.3315681382477516
ACH-000701,-0.04636079688966949
ACH-000706,-0.2024387749526749
ACH-000711,-0.35587795832948016
ACH-000713,-0.2422494466084857
ACH-000714,-0.2626587893227901
ACH-000718,-0.20624087742473365
ACH-000720,-0.12180487455458605
ACH-000721,-0.19913727240162413
ACH-000724,-0.24059649435921046
ACH-000725,-0.2079817928004714
ACH-000732,-0.2334763235079545
ACH-000734,-0.09286496180352556
ACH-000735,-0.06271604135542437
ACH-000736,-0.4804884393757226
ACH-000738,-0.1739358179926062
ACH-000746,-0.016048751419899646
ACH-000747,-0.3732814607809209
ACH-000748,-0.4464406912115064
ACH-000753,-0.3428228563495728
ACH-000756,-0.20137010453143508
ACH-000757,-0.0867638292358131
ACH-000758,-0.2491832665512929
ACH-000760,-0.2837669615409005
ACH-000762,-0.13052787530552953
ACH-000763,-0.09853805098730144
ACH-000764,-0.2853992807779356
ACH-000765,-0.3348338756445429
ACH-000766,-0.2417202755821718
ACH-000767,-0.2653685653525804
ACH-000768,-0.1179601962190954
ACH-000769,-0.15153894585675448
ACH-000770,-0.16537559108819688
ACH-000771,-0.22313314019370525
ACH-000773,-0.1027049183743756
ACH-000776,-0.059804385138505625
ACH-000777,-0.14446607594853345
ACH-000778,-0.11375547505957626
ACH-000781,-0.07412146640652018
ACH-000782,-0.27518876170320555
ACH-000783,-0.2756891445156136
ACH-000784,-0.1331856180060433
ACH-000785,-0.20042891857483955
ACH-000787,-0.18895784115812506
ACH-000788,-0.1669446695213102
ACH-000791,-0.3070914851991668
ACH-000792,-0.1885251448609722
ACH-000794,-0.3332078188380617
ACH-000796,-0.1383844367529758
ACH-000798,0.08966708640622112
ACH-000799,-0.36555739267313303
ACH-000800,-0.15472359393712942
ACH-000802,-0.018282037871127216
ACH-000804,-0.2446030180851829
ACH-000805,-0.19192881180941465
ACH-000809,-0.08321894538729717
ACH-000810,-0.3813687439296468
ACH-000811,-0.1481444788308224
ACH-000817,-0.2509415352224973
ACH-000819,-0.16374744118464646
ACH-000820,0.06772664161127323
ACH-000821,-0.19460883346124824
ACH-000822,-0.14669705865729926
ACH-000823,-0.23105993140970596
ACH-000824,-0.18448203571031926
ACH-000827,-0.21538515966286834
ACH-000829,-0.09282361131842004
ACH-000831,-0.2588434376504199
ACH-000832,-0.26593833607140144
ACH-000833,-0.2883783991623255
ACH-000834,-0.19099375328503265
ACH-000835,-0.16279555312312854
ACH-000836,-0.29198131223936274
ACH-000837,-0.167545702729509
ACH-000838,-0.0243768287976723
ACH-000839,-0.3919333080517351
ACH-000840,-0.3642841946835253
ACH-000841,-0.4079391619563773
ACH-000843,-0.2946830646569321
ACH-000846,-0.29257847196342224
ACH-000847,-0.3545242372627596
ACH-000848,-0.062219832425015574
ACH-000849,-0.12142210331004186
ACH-000851,-0.1791662800553417
ACH-000855,-0.17023558834812258
ACH-000856,-0.10802377813456107
ACH-000858,-0.2983468910059305
ACH-000859,-0.2048073026723556
ACH-000861,-0.10747669679701373
ACH-000862,-0.12721696537286226
ACH-000865,-0.15018972131368127
ACH-000866,-0.2272871849301625
ACH-000867,-0.0951649827413386
ACH-000869,-0.08835831174132489
ACH-000872,-0.22147420537891652
ACH-000873,0.2366448814275519
ACH-000876,-0.04368674348626388
ACH-000878,0.02030968716882652
ACH-000880,-0.2291716241580865
ACH-000881,-0.1043156318928412
ACH-000882,-0.14454670548549994
ACH-000884,-0.04748265965970109
ACH-000885,-0.19558608079201392
ACH-000887,-0.22308312870980168
ACH-000889,-0.13957557312003552
ACH-000896,-0.07614072600109544
ACH-000898,-0.15490431886400755
ACH-000900,-0.4227120033167981
ACH-000901,-0.3412641496735637
ACH-000905,-0.0760549526433922
ACH-000906,-0.1654571517588892
ACH-000907,-0.2019579954883741
ACH-000910,-0.22765515515308604
ACH-000911,-0.14339915047447435
ACH-000912,-0.2119701024644132
ACH-000913,-0.023973034078105405
ACH-000915,-0.1818113017023619
ACH-000916,-0.16755015417224195
ACH-000917,-0.3120565752655612
ACH-000920,-0.2807701838597653
ACH-000921,-0.2733567512429808
ACH-000924,-0.11636251391345713
ACH-000926,-0.2271462652251678
ACH-000928,-0.18140737308126031
ACH-000929,-0.10197241944512186
ACH-000932,-0.11071710809363862
ACH-000935,-0.3470794573254594
ACH-000936,-0.2218520806050612
ACH-000937,-0.17555089722839548
ACH-000938,-0.12244519233912175
ACH-000939,-0.12459751555479825
ACH-000941,-0.2295484980402171
ACH-000943,-0.18391189632937333
ACH-000946,-0.4275107457624659
ACH-000947,-0.12621905809345366
ACH-000948,-0.07604336192676704
ACH-000950,-0.3507982627270896
ACH-000953,-0.234145736903234
ACH-000954,0.2309657740965821
ACH-000957,-0.2766818241208105
ACH-000958,-0.300875583689128
ACH-000960,-0.23059023522917946
ACH-000963,-0.08916826256212111
ACH-000968,-0.3163236234180857
ACH-000969,-0.2559431858191833
ACH-000972,-0.6943036334482866
ACH-000973,-0.3977846597401172
ACH-000974,-0.1478554724508716
ACH-000978,-0.16625020518591965
ACH-000984,-0.28007786610537844
ACH-000986,-0.2951579883223867
ACH-000988,-0.21248249093733507
ACH-000993,-0.3726908325758832
ACH-000994,-0.06921758710013694
ACH-000996,-0.4830164871952649
ACH-001001,-0.21250179046606174
ACH-001020,-0.50583580190457
ACH-001028,-0.17464939824239545
ACH-001031,-0.290429630136152
ACH-001038,-0.1668200046591964
ACH-001048,-0.35250646974470007
ACH-001050,-0.18372385841744135
ACH-001053,-0.09911555869097287
ACH-001054,-0.07931907541071123
ACH-001061,-0.261056214199293
ACH-001067,-0.2663554016099696
ACH-001075,-0.247506775097761
ACH-001096,-0.4375684022514736
ACH-001111,-0.19688237854233231
ACH-001119,-0.2370505922451712
ACH-001128,-0.15811408394033194
ACH-001134,-0.04834517505814307
ACH-001151,-0.14305173301561613
ACH-001163,-0.2564611712622986
ACH-001164,-0.2345734924119789
ACH-001183,-0.16393218473116009
ACH-001192,-0.06826237245843149
ACH-001193,-0.2414338185482804
ACH-001196,-0.39685988952539786
ACH-001197,-0.22085640374114301
ACH-001205,-0.15807202659380362
ACH-001211,-0.306744054643848
ACH-001212,-0.25387291792862315
ACH-001228,-0.20171529361517287
ACH-001232,-0.1361587275503174
ACH-001239,-0.2512038864247956
ACH-001270,-0.3874548405241395
ACH-001274,-0.2069542829598313
ACH-001275,-0.10829185719389513
ACH-001277,-0.2324787516780197
ACH-001278,-0.31166853110865833
ACH-001280,-0.24670419626553536
ACH-001283,-0.1830079643715122
ACH-001289,-0.21537808523563964
ACH-001300,-0.1329736970327965
ACH-001301,-0.3008309487615507
ACH-001302,0.03416800986891883
ACH-001306,-0.26847822739068616
ACH-001318,-0.27136901779393785
ACH-001322,-0.33792313040494154
ACH-001328,-0.3421062539741618
ACH-001332,-0.1469211865677811
ACH-001336,-0.02211826996716657
ACH-001346,-0.23875144351883554
ACH-001353,-0.2459461953293461
ACH-001354,-0.22549863580803325
ACH-001367,0.055372343823592685
ACH-001368,-0.2415891233384284
ACH-001374,-0.2301475128184835
ACH-001377,-0.12566223001751095
ACH-001380,-0.2422228570269164
ACH-001391,-0.09846384833319492
ACH-001408,-0.20974959618952055
ACH-001430,-0.05157746770820256
ACH-001431,-0.16494112884568046
ACH-001450,-0.14288827595117284
ACH-001496,-0.22979923354375775
ACH-001500,-0.3514265928424257
ACH-001523,-0.14086566192057515
ACH-001532,-0.20217878532442424
ACH-001550,-0.13114725713165631
ACH-001552,-0.2357139260136968
ACH-001554,-0.15975357975328494
ACH-001654,-0.19754376247053568
ACH-001735,-0.09688671943730842
ACH-001736,-0.2695445467639934
ACH-001737,-0.04933473413871023
ACH-001740,0.016561997823845268
ACH-001745,-0.27559204103740803
ACH-001765,-0.23506309246902105
