,MFSD2A (84879)
ACH-000316,-0.1148831315610597
ACH-000317,-0.07869051181855906
ACH-000318,-0.010218839728997349
ACH-000319,-0.1014769666098216
ACH-000320,-0.2742662419197344
ACH-000322,-0.14974822479270256
ACH-000323,-0.1350315164830649
ACH-000324,0.04801037691731101
ACH-000329,-0.10247881905859343
ACH-000330,-0.0913458347669912
ACH-000331,-0.1489961330542824
ACH-000332,-0.02830391657008672
ACH-000334,-0.0999804169267209
ACH-000335,0.05423679957185376
ACH-000336,-0.2946371324705077
ACH-000337,0.02345084795330132
ACH-000338,-0.2569940221519705
ACH-000339,-0.03282030411860207
ACH-000341,-0.12239955694749652
ACH-000348,-0.1418624915447355
ACH-000350,-0.0742501832915825
ACH-000352,-0.21235769543072355
ACH-000356,-0.26638244922381865
ACH-000361,0.0981958735991777
ACH-000362,-0.22278584232232398
ACH-000363,-0.07028660165120684
ACH-000364,-0.24537300855880426
ACH-000365,-0.051141772705400636
ACH-000366,-0.05721964937490314
ACH-000368,-0.12031450147667395
ACH-000374,-0.12448346902407945
ACH-000375,-0.07411876365523447
ACH-000376,-0.11272155770552188
ACH-000381,-0.07621227954067182
ACH-000383,-0.14326029913498764
ACH-000387,0.028178486749332324
ACH-000389,-0.09985709516237587
ACH-000390,-0.1105472063532468
ACH-000393,-0.019174498549105103
ACH-000395,-0.09039368256331956
ACH-000396,0.1183951740764555
ACH-000397,0.038373142324760266
ACH-000401,-0.14219809633393746
ACH-000402,-0.28677573518823984
ACH-000403,0.05510811889882368
ACH-000404,0.18851896008678398
ACH-000406,-0.0810833167430133
ACH-000407,-0.015193474817187852
ACH-000408,-0.1421512975857069
ACH-000410,-0.19596261864394546
ACH-000411,0.035596305058678925
ACH-000414,-0.07985570803567962
ACH-000415,-0.1237723428102835
ACH-000416,-0.005412358324581498
ACH-000420,-0.05284903250853064
ACH-000421,0.07517829838934452
ACH-000424,-0.02179674905061125
ACH-000425,-0.1094835603188036
ACH-000426,0.11531188601630768
ACH-000427,-0.11630275913769453
ACH-000433,-0.03399612557472423
ACH-000435,0.012793158074244521
ACH-000436,-0.15397688873472054
ACH-000444,-0.06838000665913024
ACH-000445,-0.14695218276484487
ACH-000448,-0.09629045012333448
ACH-000450,-0.05618079623876529
ACH-000452,-0.05926035522192544
ACH-000454,-0.109834192817113
ACH-000458,-0.09730965747248736
ACH-000459,-0.2427987041931876
ACH-000460,-0.035401064734059434
ACH-000461,-0.1921292352213105
ACH-000463,-0.07854120525028724
ACH-000464,-0.18871229997758826
ACH-000466,0.002655688349577059
ACH-000467,-0.06646525515787961
ACH-000468,-0.09614585872180996
ACH-000469,-0.0481755294839904
ACH-000470,-0.004214850614319836
ACH-000471,-0.07300156873526717
ACH-000472,0.0467860669245356
ACH-000473,-0.09858737883316956
ACH-000475,-0.08513611396393893
ACH-000476,-0.02179965437822815
ACH-000477,0.10796619123836754
ACH-000479,-0.17272404504312258
ACH-000480,-0.11024963440682703
ACH-000481,-0.12040505028632167
ACH-000483,-0.1452126663999841
ACH-000484,-0.02278678729962795
ACH-000485,-0.005890826532466279
ACH-000486,-0.11687483835746715
ACH-000487,-0.09547988693723952
ACH-000488,-0.05331287465523222
ACH-000490,0.0002105316009594768
ACH-000491,-0.08332444398928057
ACH-000495,-0.18516447904606606
ACH-000496,-0.09121171072558898
ACH-000499,-0.10154991936658572
ACH-000500,-0.07393223493755184
ACH-000502,-0.02948421556445425
ACH-000503,-0.1729320400274315
ACH-000505,0.007199300368207316
ACH-000507,-0.0928018282173264
ACH-000510,-0.0623273882144013
ACH-000511,-0.13044367050457725
ACH-000512,-0.05803890204271541
ACH-000516,0.0032005139960599423
ACH-000517,-0.030006139238547124
ACH-000518,-0.10124125163110187
ACH-000520,-0.10695266899761358
ACH-000521,-0.23707802541690715
ACH-000522,-0.04929769489311895
ACH-000524,-0.019135180241661342
ACH-000527,-0.03705370155626029
ACH-000528,-0.04977246159649471
ACH-000537,-0.08144577588657395
ACH-000541,-0.06096497220649566
ACH-000542,-0.05673048609042701
ACH-000544,-0.06750126154541254
ACH-000545,-0.07991113660107613
ACH-000547,-0.007996647564672492
ACH-000548,-0.07386922225428229
ACH-000549,0.0028921516776434105
ACH-000550,-0.19710389140666296
ACH-000552,-0.01996737974478461
ACH-000556,-0.016607102984815054
ACH-000557,0.02268812483002499
ACH-000569,-0.28397552343535576
ACH-000570,-0.04675875613675274
ACH-000571,-0.07556760463212246
ACH-000573,-0.04353405224918931
ACH-000576,0.03530599647594184
ACH-000579,0.016323938998546752
ACH-000580,-0.01277909690248874
ACH-000584,-0.10379562812181384
ACH-000585,-0.13032882156198006
ACH-000588,-0.1789293695488009
ACH-000589,-0.04400210189046349
ACH-000591,-0.24474108255628255
ACH-000593,-0.1778648089490863
ACH-000600,-0.21356967675791688
ACH-000601,-0.08795176798000465
ACH-000605,-0.18580368562990446
ACH-000606,-0.10540899951052543
ACH-000608,-0.05588531708770935
ACH-000614,-0.05229850190540773
ACH-000616,-0.17194554345533186
ACH-000618,-0.09448358547470376
ACH-000619,0.004147276685066236
ACH-000620,-0.07594265355899654
ACH-000621,-0.048174275438217236
ACH-000622,-0.18212117056108135
ACH-000623,-0.05889040847923389
ACH-000624,-0.019055170506792708
ACH-000627,-0.1259076964169755
ACH-000630,-0.3977713136319929
ACH-000631,0.28191591712725145
ACH-000632,-0.04713402192722189
ACH-000633,-0.1776769725426249
ACH-000637,-0.1556263485118165
ACH-000638,-0.18594017436127852
ACH-000646,-0.14761185707055582
ACH-000647,-0.05033471971362635
ACH-000648,-0.07624217971314004
ACH-000649,-0.07213337700971814
ACH-000651,-0.15744673344973334
ACH-000652,-0.1531684369926874
ACH-000653,-0.00963795151775446
ACH-000657,-0.00164283345932608
ACH-000658,-0.04357950160780051
ACH-000661,-0.13560383789328356
ACH-000662,-0.1224728789861403
ACH-000663,-0.10805001835037126
ACH-000665,-0.041471326160452
ACH-000671,-0.015109034347466122
ACH-000672,0.014789655472911922
ACH-000673,-0.05306633733031571
ACH-000676,-0.13269053191198013
ACH-000677,-0.1948663238422418
ACH-000681,-0.10044467001034037
ACH-000683,-0.1330979350672366
ACH-000684,0.061633323501419486
ACH-000688,0.122227450743778
ACH-000693,-0.1352024866034543
ACH-000694,-0.08476262521572067
ACH-000695,-0.21028425226002634
ACH-000696,-0.005601999313059653
ACH-000697,-0.2131660870198025
ACH-000699,-0.12114791168423805
ACH-000701,0.11933724107370082
ACH-000706,-0.10609521036459793
ACH-000711,-0.0747788365765338
ACH-000713,-0.2191115949890408
ACH-000714,-0.04937760932450743
ACH-000718,-0.06320457495800734
ACH-000720,-0.051106545455600866
ACH-000721,-0.07336102097564541
ACH-000724,-0.300336872488491
ACH-000725,-0.06991279569718249
ACH-000732,-0.002983920685141752
ACH-000734,-0.08980968015006732
ACH-000735,-0.1106925022349554
ACH-000736,-0.055114933580463085
ACH-000738,-0.07092746797932385
ACH-000746,0.00622482617137786
ACH-000747,-0.11940945250676907
ACH-000748,0.03687048496967826
ACH-000753,-0.10402906999131256
ACH-000756,-0.0054289650078083685
ACH-000757,-0.0920029305464062
ACH-000758,-0.12477682205686536
ACH-000760,-0.10668388821601316
ACH-000762,0.07228631981497276
ACH-000763,-0.11121082045445048
ACH-000764,0.0935643800746323
ACH-000765,0.011536842209492882
ACH-000766,-0.1257180262593459
ACH-000767,-0.2080816415291548
ACH-000768,0.034684740710986886
ACH-000769,-0.04420061168564248
ACH-000770,-0.08719571543923499
ACH-000771,0.0419499803172175
ACH-000773,0.061262052840029724
ACH-000776,-0.17362916880246865
ACH-000777,-0.14453738477472156
ACH-000778,-0.060372206567716726
ACH-000781,-0.004270089426881982
ACH-000782,-0.34361490408323536
ACH-000783,-0.02668570502639667
ACH-000784,-0.15985263121978882
ACH-000785,-0.3430148058251058
ACH-000787,-0.17882945908250025
ACH-000788,-0.030818024891702763
ACH-000791,-0.12978507157074712
ACH-000792,0.021214531105904526
ACH-000794,-0.09360208728766196
ACH-000796,-0.031983657154523136
ACH-000798,-0.1347447172109099
ACH-000799,-0.08555269364663251
ACH-000800,-0.07446067090572023
ACH-000802,0.2463035508375376
ACH-000804,-0.05413176869509181
ACH-000805,0.17025419484632498
ACH-000809,0.04551340970145618
ACH-000810,-0.11191832701807608
ACH-000811,-0.013618080411208357
ACH-000817,-0.22087815361416926
ACH-000819,-0.01272170177754512
ACH-000820,-0.02705827008225339
ACH-000821,-0.047409965886602505
ACH-000822,-0.058575111448425164
ACH-000823,-0.008629772287501985
ACH-000824,-0.06207263378774495
ACH-000827,-0.017620481302812938
ACH-000829,-0.22008620178286134
ACH-000831,-0.1837114370905924
ACH-000832,-0.015767099481919573
ACH-000833,-0.03785386494562016
ACH-000834,0.056151630046008726
ACH-000835,0.02354401348502692
ACH-000836,-0.10476331081169292
ACH-000837,-0.11341195439879513
ACH-000838,-0.057917326712982574
ACH-000839,-0.00765276437215213
ACH-000840,-0.054195501390276894
ACH-000841,0.01894027967117171
ACH-000843,-0.1241449247817886
ACH-000846,-0.21238914806473908
ACH-000847,-0.2309315109289002
ACH-000848,-0.02146971964794649
ACH-000849,-0.11849570210101144
ACH-000851,-0.1872442293315279
ACH-000855,-0.034292727811027005
ACH-000856,0.010390240661795896
ACH-000858,-0.016751230250063854
ACH-000859,0.09017430263902812
ACH-000861,-0.009389124583528464
ACH-000862,-0.0575388412406962
ACH-000865,-0.12515239479092738
ACH-000866,-0.07356483624658643
ACH-000867,-0.051866431186708965
ACH-000869,-0.14096089934386224
ACH-000872,-0.277160632562276
ACH-000873,0.062069513992883775
ACH-000876,-0.06865719654024546
ACH-000878,0.09893052144195777
ACH-000880,0.0617242205322052
ACH-000881,0.06240173087237962
ACH-000882,-0.1471519427361616
ACH-000884,-0.06394787042977455
ACH-000885,0.09060093866494197
ACH-000887,-0.14810346483068074
ACH-000889,-0.10783627834996012
ACH-000896,0.029532023728810707
ACH-000898,0.07871597758202442
ACH-000900,0.09987353534578014
ACH-000901,0.004921792235779228
ACH-000905,-0.07719603422997763
ACH-000906,-0.13287966160955664
ACH-000907,-0.0632780717894387
ACH-000910,-0.1247461554817076
ACH-000911,-0.06535214489116863
ACH-000912,-0.09518344804480693
ACH-000913,-0.007360811474986044
ACH-000915,-0.06709019893339707
ACH-000916,0.2053318127442614
ACH-000917,-0.0722675651766673
ACH-000920,-0.18532889409383965
ACH-000921,-0.030671998849592524
ACH-000924,-0.16139364659199307
ACH-000926,-0.07949667422393747
ACH-000928,0.04603489754499925
ACH-000929,-0.05377366538070972
ACH-000932,-0.1029230476281916
ACH-000935,-0.1631386657224816
ACH-000936,-0.2021786616293025
ACH-000937,-0.009708974373939392
ACH-000938,0.02193262353015823
ACH-000939,-0.11694427193821283
ACH-000941,-0.0749988286627867
ACH-000943,-0.01131998062371472
ACH-000946,0.024179801817670474
ACH-000947,0.01407204269666124
ACH-000948,-0.08763664671802969
ACH-000950,-0.14355442961256426
ACH-000953,-0.03315553354696786
ACH-000954,0.14577979069913655
ACH-000957,0.002398611731359892
ACH-000958,-0.059786124180290126
ACH-000960,-0.06269346848903808
ACH-000963,-0.2608734844918886
ACH-000968,-0.11142322591645797
ACH-000969,0.029965707241119733
ACH-000972,-0.002746577505831175
ACH-000973,-0.09966600301450117
ACH-000974,0.03094515742827833
ACH-000978,0.11059983960867564
ACH-000984,-0.01895728248825055
ACH-000986,-0.12363768625059195
ACH-000988,-0.12900138799344646
ACH-000993,-0.09628467965664067
ACH-000994,0.0022641285388718003
ACH-000996,-0.09464679058707813
ACH-001001,0.014146419201032828
ACH-001020,-0.04025019486409318
ACH-001028,-0.10314890508736883
ACH-001031,-0.2471377520505683
ACH-001038,-0.012919674981552123
ACH-001048,-0.06238369044146873
ACH-001050,-0.2919318948802476
ACH-001053,-0.01863163963291959
ACH-001054,-0.10785094260567503
ACH-001061,-0.03884447820170932
ACH-001067,-0.1380403657439021
ACH-001075,-0.0046106624785181285
ACH-001096,-0.04461043438950912
ACH-001111,-0.1126896143509579
ACH-001119,0.005109711142618421
ACH-001128,-0.1387520708479239
ACH-001134,-0.07421432165206635
ACH-001151,-0.014569132255852088
ACH-001163,-0.10194790315509787
ACH-001164,-0.13516458748835727
ACH-001183,-0.003036263227404916
ACH-001192,-0.07423342629701422
ACH-001193,-0.00782657913988432
ACH-001196,-0.035914948155416716
ACH-001197,-0.04496082414448462
ACH-001205,0.0016954219104928635
ACH-001211,-0.11186810888306956
ACH-001212,-0.09502966849269692
ACH-001228,-0.1792830362385267
ACH-001232,-0.057534909977520775
ACH-001239,-0.09736902603007437
ACH-001270,0.06881294101694993
ACH-001274,-0.006927371875940905
ACH-001275,-0.06213183701158975
ACH-001277,-0.12065520154814162
ACH-001278,0.04453703496890568
ACH-001280,0.05611607389279369
ACH-001283,-0.11726191108631252
ACH-001289,-0.009062034837029723
ACH-001300,-0.032234057320197664
ACH-001301,0.16648593600271447
ACH-001302,0.08288645306028733
ACH-001306,-0.164270396489866
ACH-001318,-0.140149526437205
ACH-001322,-0.10685337425086197
ACH-001328,-0.036896183913150325
ACH-001332,-0.11751296398156175
ACH-001336,-0.05962434902608745
ACH-001346,0.008620285079740806
ACH-001353,0.02314585823126331
ACH-001354,-0.16514920503689345
ACH-001367,-0.03024405443012038
ACH-001368,-0.11413790856356415
ACH-001374,-0.18640241352342926
ACH-001377,0.002048625860148937
ACH-001380,-0.12311052221374345
ACH-001391,0.03783824896873459
ACH-001408,-0.05976097385227187
ACH-001430,-0.002780700575464912
ACH-001431,0.029490292930016787
ACH-001450,-0.029802732253360525
ACH-001496,-0.16451989949220924
ACH-001500,-0.07670504052755685
ACH-001523,-0.1345654340787181
ACH-001532,0.02225828763944693
ACH-001550,-0.02742960539322512
ACH-001552,-0.1100635270306947
ACH-001554,-0.01747199651055226
ACH-001654,-0.1204378814147659
ACH-001735,-0.04494242909541047
ACH-001736,0.03152418745515352
ACH-001737,-0.2709645456326871
ACH-001740,-0.08923919506136628
ACH-001745,-0.06235532217709035
ACH-001765,-0.07512766605255891
