,SOSTDC1 (25928)
ACH-000004,-0.043918280367484484
ACH-000005,0.04897952668600029
ACH-000007,0.19733785766337086
ACH-000009,0.06981776232237978
ACH-000011,0.08220721252177375
ACH-000012,0.1381996795584639
ACH-000013,0.11205316048979476
ACH-000014,0.17773826707837256
ACH-000015,0.07338760300111327
ACH-000017,0.14895727497228126
ACH-000018,0.00687392701305231
ACH-000019,0.16080192061824933
ACH-000021,0.14498796054026938
ACH-000022,0.045207019630367
ACH-000025,0.11159277689787328
ACH-000028,0.14066180196472985
ACH-000030,0.15751569888973194
ACH-000035,0.104736944692901
ACH-000036,0.05734433964341405
ACH-000037,0.14277813631043074
ACH-000039,0.09722049774667653
ACH-000040,0.050285075922186916
ACH-000041,0.16916795711044927
ACH-000042,0.05113376185435358
ACH-000045,0.09536137388547758
ACH-000047,0.27430490171456884
ACH-000052,0.18722870991189075
ACH-000053,0.10282380184552367
ACH-000054,0.05037265181601601
ACH-000055,0.20807865465965708
ACH-000060,0.016561421088485816
ACH-000067,0.0501106217109341
ACH-000070,0.11770693940674502
ACH-000075,0.15287467466116855
ACH-000078,0.13393708460654982
ACH-000082,0.14400101126298898
ACH-000085,-0.12072937270670292
ACH-000086,0.2822343637156257
ACH-000087,0.060823026896101626
ACH-000092,0.14736133636135906
ACH-000095,0.08517681561895928
ACH-000097,-0.029222560942234143
ACH-000098,0.08662378908773875
ACH-000099,0.06740052583139554
ACH-000108,0.002483261905368011
ACH-000113,0.0217216889744848
ACH-000116,0.08774715214104581
ACH-000118,0.17420682385373462
ACH-000120,0.10825155309681823
ACH-000123,0.07536962314373788
ACH-000127,0.06378485159338136
ACH-000128,-0.02973241198176595
ACH-000132,0.25941909683026226
ACH-000133,0.05682399432286595
ACH-000137,-0.01863471649857159
ACH-000138,0.12468492117859835
ACH-000142,0.12811515031046836
ACH-000143,0.13111333227316252
ACH-000146,0.040734805892721736
ACH-000148,0.0780101172030314
ACH-000150,-0.010504612740451105
ACH-000152,-0.019616237951456637
ACH-000153,0.1606203855268908
ACH-000159,0.09135795704793057
ACH-000160,0.04300818577455883
ACH-000163,0.15283915153718822
ACH-000167,0.1076748806215633
ACH-000168,0.026747318100128224
ACH-000169,0.1407202819223416
ACH-000178,0.09439557994495902
ACH-000183,0.14375454926451442
ACH-000188,0.0896527051262202
ACH-000189,0.017025955001606356
ACH-000190,0.19822297270958975
ACH-000198,0.1921561953731844
ACH-000203,0.2451155375704677
ACH-000204,0.1177465568658653
ACH-000206,0.11376926207825218
ACH-000207,0.2322180760878988
ACH-000208,-0.28259253129319034
ACH-000210,-0.027202301050418484
ACH-000211,0.08812899170200815
ACH-000215,0.10072531918754364
ACH-000221,0.04041336139225893
ACH-000222,0.23216173037286755
ACH-000223,0.09148826828248112
ACH-000226,0.17092593284228758
ACH-000227,0.061021717831343775
ACH-000228,0.20709602511418548
ACH-000231,0.06392887648196706
ACH-000232,0.16133760234371697
ACH-000233,0.17392276589673736
ACH-000234,0.01784549555751144
ACH-000235,0.06981623987718864
ACH-000237,0.1497044531984644
ACH-000238,0.008848158667465134
ACH-000242,0.07409204688146802
ACH-000243,0.06573952504163028
ACH-000244,0.036670439235088316
ACH-000246,-0.003987930522563504
ACH-000248,0.18406136412506136
ACH-000250,0.09277987842045324
ACH-000251,0.21752236829839813
ACH-000252,0.275418588203945
ACH-000253,0.04253476803440772
ACH-000255,0.042468575476069616
ACH-000256,0.03637678997122535
ACH-000257,0.031226933396810614
ACH-000258,0.1353121328452938
ACH-000259,0.059041201507210386
ACH-000260,0.20816952258730126
ACH-000261,0.14896550612928786
ACH-000262,0.19780147387356595
ACH-000263,0.01248467072170804
ACH-000264,0.044635824762495266
ACH-000265,0.11649685660568075
ACH-000266,-0.01963188085330037
ACH-000272,0.061444276156438236
ACH-000274,0.15620528586296786
ACH-000277,0.12946094974607322
ACH-000278,0.16721389891641775
ACH-000279,-0.0005770034899140259
ACH-000280,0.08895623447689742
ACH-000281,0.14510445813892633
ACH-000288,0.05775453903297595
ACH-000291,-0.07008301279500391
ACH-000293,-0.11498083333065733
ACH-000294,0.012823260691179122
ACH-000295,0.10481636811150724
ACH-000296,0.07400384988193168
ACH-000302,0.041493495431779416
ACH-000304,0.07438946238390774
ACH-000307,0.22107902425797976
ACH-000308,0.13593535911519042
ACH-000310,0.11267842728789434
ACH-000311,0.1536477201254839
ACH-000312,0.1110459751392776
ACH-000315,0.316865680420495
ACH-000316,0.10491180549746083
ACH-000317,0.18191687498101305
ACH-000318,0.21328481935624674
ACH-000319,0.10274554292667032
ACH-000320,-0.043030179705509715
ACH-000322,0.1311561936765785
ACH-000323,0.12683192692535902
ACH-000324,0.07994368641247071
ACH-000329,0.1187727338066276
ACH-000330,-0.04398006268105685
ACH-000331,0.04232168058210679
ACH-000332,0.12528784426535414
ACH-000334,0.22518312423507794
ACH-000335,0.020725180623533148
ACH-000336,0.24931687913566095
ACH-000337,-0.007671604588857152
ACH-000338,-0.3923832991449085
ACH-000339,0.061914353256631374
ACH-000341,0.1410731274868333
ACH-000348,0.09279349167650423
ACH-000350,0.0909360570806948
ACH-000352,0.15417086351873635
ACH-000356,-0.01168459715974374
ACH-000361,0.29020052745728225
ACH-000362,0.050687661133057116
ACH-000363,0.14904728724253385
ACH-000364,0.015205914779590353
ACH-000365,0.03807241859737923
ACH-000366,0.15487943227379036
ACH-000368,0.21935160751980276
ACH-000374,0.11435927181348725
ACH-000375,0.025742683224013126
ACH-000376,0.02116374865162529
ACH-000381,-0.05812625812277045
ACH-000383,0.010295386563175812
ACH-000387,-0.011174128036056302
ACH-000389,-0.06895790486142905
ACH-000390,0.21504951852290705
ACH-000393,0.08613359014564888
ACH-000395,-0.04279267437904829
ACH-000396,0.1332526551891219
ACH-000397,0.10740664879038687
ACH-000401,0.08145770095512833
ACH-000402,0.12668554997239506
ACH-000403,0.06472184855432664
ACH-000404,0.18036363758935245
ACH-000406,0.07962922350782371
ACH-000407,0.16203948740219867
ACH-000408,0.2534993662346897
ACH-000410,0.050543582577397536
ACH-000411,-0.021488852790210403
ACH-000414,0.05560169343276964
ACH-000415,0.12140866285201925
ACH-000416,0.008450996028543274
ACH-000420,0.11630095764609752
ACH-000421,0.12285218089675327
ACH-000424,0.03130003568057557
ACH-000425,0.13751960350493428
ACH-000426,0.05397088686132088
ACH-000427,0.10983177432420303
ACH-000433,0.21635367352097412
ACH-000435,-0.05520962111379756
ACH-000436,0.1290515907145573
ACH-000444,0.175294364591247
ACH-000445,0.022336211553164467
ACH-000448,0.09048381089901793
