,ACTC1 (70)
ACH-000805,-0.01348231462215098
ACH-000809,0.007060129811089322
ACH-000810,-0.078077140707977
ACH-000811,0.08380637907620447
ACH-000817,-0.1186385513133508
ACH-000819,-0.03888684163996317
ACH-000820,-0.3186446358534689
ACH-000821,-0.23817333741589686
ACH-000822,-0.027883839944218284
ACH-000823,-0.07274483718973089
ACH-000824,-0.03257066330581305
ACH-000827,0.007498219882811396
ACH-000829,-0.05100267370347071
ACH-000831,-0.061701639612599474
ACH-000832,-0.237616068750016
ACH-000833,0.02092866276496539
ACH-000834,-0.09160427472043108
ACH-000835,0.0974698351247852
ACH-000836,-0.18396907398737525
ACH-000837,-0.09952019886342962
ACH-000838,-0.2729528388292887
ACH-000839,-0.039212850416050805
ACH-000840,0.2364859929464864
ACH-000841,-0.07307030496226344
ACH-000843,0.09204990039572153
ACH-000846,-0.10301838749984388
ACH-000847,0.14754679918754696
ACH-000848,0.165500071045422
ACH-000849,-0.08826008607668892
ACH-000851,-0.054599042184556426
ACH-000855,-0.029921645895526986
ACH-000856,-0.02146368903357449
ACH-000858,0.09142431244407036
ACH-000859,-0.12442841656300525
ACH-000861,-0.09946547629697268
ACH-000862,0.10922089778817376
ACH-000865,-0.10526113564940907
ACH-000866,-0.06901401915724129
ACH-000867,-0.08414260603528471
ACH-000869,-0.06461078912040719
ACH-000872,0.15812726729690185
ACH-000873,-0.1336758374461571
ACH-000876,-0.02363114955035003
ACH-000878,0.07385841731351395
ACH-000880,-0.01166826413040169
ACH-000881,-0.013631039216675672
ACH-000882,-0.0851444109999813
ACH-000884,0.049509703760893115
ACH-000885,0.022016711969835272
ACH-000887,-0.002908624543712312
ACH-000889,-0.018266000132027317
ACH-000896,-0.051151016299578765
ACH-000898,-0.1141486107639238
ACH-000900,-0.10956519539696384
ACH-000901,-0.004926973054708083
ACH-000905,-0.024128135105454283
ACH-000906,0.011219217352395549
ACH-000907,0.2526043868502337
ACH-000910,-0.11373787684536912
ACH-000911,-0.04761307543683558
ACH-000912,-0.0988689997231136
ACH-000913,-0.12349504559979915
ACH-000915,-0.09266415994419326
ACH-000916,0.0807490837536063
ACH-000917,0.06319386128505064
ACH-000920,0.2429260335643811
ACH-000921,0.00546490858280607
ACH-000924,-0.038877787071879125
ACH-000926,-0.04812180706399767
ACH-000928,0.04163137875470853
ACH-000929,-0.031908307688927585
ACH-000932,0.19186174632226308
ACH-000935,0.03959217803199119
ACH-000936,-0.13795529763647396
ACH-000937,0.004695393173797467
ACH-000938,-0.15365221627612052
ACH-000939,0.0018385074604667048
ACH-000941,-0.02704317884674189
ACH-000943,-0.04543071291181085
ACH-000946,-0.16064279203876258
ACH-000947,-0.005699957627289535
ACH-000948,-0.058232514177480765
ACH-000950,0.08543524173478789
ACH-000953,-0.03420787879217542
ACH-000954,0.17040450305353874
ACH-000957,-0.10837472150486578
ACH-000958,-0.1848413739862948
ACH-000960,-0.28236824507276465
ACH-000963,-0.08398432229341239
ACH-000968,0.02529087060644305
ACH-000969,0.007879713356595569
ACH-000972,-0.19723752159320398
ACH-000973,-0.1519383847835716
ACH-000974,-0.06681172062780376
ACH-000978,0.1969539694783064
ACH-000984,-0.06839179867102424
ACH-000986,-0.018052924532398797
ACH-000988,-0.0132755850204583
ACH-000993,0.09457805596358937
ACH-000994,-0.06608282419885977
ACH-000996,-0.06884227747553985
ACH-001001,0.002929016066700053
ACH-001020,0.05334014582090557
ACH-001028,-0.08684192087575951
ACH-001031,0.04729988225271881
ACH-001038,-0.044674973934080715
ACH-001048,0.023234395714132543
ACH-001050,-0.1461233015193663
ACH-001053,0.10042931999207318
ACH-001054,0.051633109755365364
ACH-001061,-0.1031118093043202
ACH-001067,0.00831833692434919
ACH-001075,-0.1539633872322045
ACH-001096,-0.05442897693415437
ACH-001111,-0.11411353968082433
ACH-001119,0.11662966484348362
ACH-001128,0.18640614997246369
ACH-001134,-0.17677863144452485
ACH-001151,-0.09490108296767284
ACH-001163,-0.23451505543766
ACH-001164,0.03443201812167522
ACH-001183,-0.06613208066261106
ACH-001192,-0.2691585384295521
ACH-001193,-0.119900985746975
ACH-001196,0.061564223383866475
ACH-001197,-0.08000293870005018
ACH-001205,-0.13971324919094935
ACH-001211,-0.2482019811008504
ACH-001212,-0.0178516517082751
ACH-001228,-0.24352204601509306
ACH-001232,-0.22484584379898045
ACH-001239,-0.005042823202699145
ACH-001270,0.12222094870312085
ACH-001274,0.06206492894126156
ACH-001275,-0.1311161256660934
ACH-001277,-0.3146821619141529
ACH-001278,-0.22108708340502106
ACH-001280,0.023586917047901057
ACH-001283,0.04506304468234405
ACH-001289,0.003117544068583334
ACH-001300,0.08019994713280369
ACH-001301,-0.2050296604389734
ACH-001302,0.08073000769105583
ACH-001306,-0.16063051220564914
ACH-001318,-0.046290691417609685
ACH-001322,-0.16572814626935972
ACH-001328,-0.11775544670252674
ACH-001332,-0.3143336126912846
ACH-001336,-0.1145315509553538
ACH-001346,-0.13180393896818174
ACH-001353,0.040092142050417966
ACH-001354,-0.13500715054843845
ACH-001367,-0.19105646825578976
ACH-001368,-0.02442355269864513
ACH-001374,0.13333968362618195
ACH-001377,-0.02279121485403185
ACH-001380,-0.1279095986700884
ACH-001391,-0.12833693126536874
ACH-001408,-0.046089048444058485
ACH-001430,-0.12200467046705653
ACH-001431,-0.019009296746054904
ACH-001450,-0.06411661174646367
ACH-001496,-0.1392721845061716
ACH-001500,-0.09100518658071984
ACH-001523,0.12078292800243973
ACH-001532,-0.020356622570874897
ACH-001550,-0.0849716604181527
ACH-001552,-0.005534470710781161
ACH-001554,-0.025880216876486527
ACH-001654,-0.061239492994074385
ACH-001735,-0.005058357211530221
ACH-001736,-0.22022818421040666
ACH-001737,0.1768965631195362
ACH-001740,-0.11144277855599044
ACH-001745,-0.07240125599832826
ACH-001765,-0.07779286117185645
