,PODN (127435)
ACH-000004,0.05767985358825128
ACH-000005,-0.2545228887108101
ACH-000007,0.029973700450175483
ACH-000009,-0.2648777333004515
ACH-000011,-0.08572852551687782
ACH-000012,-0.1603572490844219
ACH-000013,-0.1649657639048287
ACH-000014,-0.14590033257571608
ACH-000015,-0.06711867064788768
ACH-000017,-0.0989115040462972
ACH-000018,0.005625719373952571
ACH-000019,-0.0622505304953379
ACH-000021,-0.15017335898044298
ACH-000022,0.017637216450354327
ACH-000025,-0.1729573636730907
ACH-000028,-0.1004827986072665
ACH-000030,0.00815275418208424
ACH-000035,-0.14276176976248264
ACH-000036,-0.06308947454413236
ACH-000037,-0.005941699523937876
ACH-000039,-0.07896736549173712
ACH-000040,0.03882980683402378
ACH-000041,-0.17950015517597925
ACH-000042,-0.03563363649827656
ACH-000045,-0.10730212163726173
ACH-000047,-0.16038668590413482
ACH-000052,-0.0682615513561517
ACH-000053,-0.04270556048263493
ACH-000054,0.09728890563597307
ACH-000055,-0.09176833502034024
ACH-000060,-0.29425214880088524
ACH-000067,0.10446039028170497
ACH-000070,-0.10589662824930797
ACH-000075,-0.08457012716779308
ACH-000078,-0.12298527852654198
ACH-000082,-0.060155855350109325
ACH-000085,-0.06889545669614748
ACH-000086,-0.2042223574170908
ACH-000087,0.04711664871245242
ACH-000092,-0.2700228498262644
ACH-000095,-0.12181040858717385
ACH-000097,-0.03448169692921378
ACH-000098,-0.015845866732778695
ACH-000099,-0.059101108420289886
ACH-000108,-0.036827950874232775
ACH-000113,-0.06454489470121752
ACH-000116,-0.008718197531565025
ACH-000118,-0.05331084639304089
ACH-000120,-0.1559037018529855
ACH-000123,-0.12733614625166012
ACH-000127,0.02059492022287634
ACH-000128,-0.06380905699110896
ACH-000132,-0.10096742488939846
ACH-000133,0.04588099769741519
ACH-000137,-0.037894403089473366
ACH-000138,0.0037523783644472734
ACH-000142,-0.2751896611253199
ACH-000143,-0.21251399124770348
ACH-000146,-0.0744505559888189
ACH-000148,-0.058101664546591165
ACH-000150,-0.2881657299546401
ACH-000152,-0.14128036376211384
ACH-000153,-0.11151304150887352
ACH-000159,-0.07850505237207038
ACH-000160,-0.06142799317733012
ACH-000163,0.025982148527841042
ACH-000167,0.22253807410409115
ACH-000168,0.015713845680963328
ACH-000169,-0.11440357480405207
ACH-000178,-0.031564861283321616
ACH-000183,-0.09137148446804136
ACH-000188,0.10065308663158692
ACH-000189,0.027680855247486924
ACH-000190,-0.15786925384372313
ACH-000198,-0.047481457100398604
ACH-000203,0.0286839842402868
ACH-000204,-0.27282986260086023
ACH-000206,-0.07240707806586122
ACH-000207,0.009735245721887841
ACH-000208,0.05313768213438103
ACH-000210,0.15562530495007534
ACH-000211,0.05839553652039669
ACH-000215,-0.13876569632465946
ACH-000221,-0.1508075649789455
ACH-000222,-0.06433955853672851
ACH-000223,-0.010056337266069335
ACH-000226,-0.08970843978257151
ACH-000227,-0.08383119835963118
ACH-000228,-0.130449754738834
ACH-000231,-0.10400424630391444
ACH-000232,0.007733387146117942
ACH-000233,-0.07110022793263594
ACH-000234,-0.031062100173028424
ACH-000235,-0.0633385255888632
ACH-000237,-0.10475768422166956
ACH-000238,-0.2375524964539364
ACH-000242,0.17671663722225686
ACH-000243,-0.0059040890823573045
ACH-000244,-0.15753751805929458
ACH-000246,-0.11887533869257852
ACH-000248,-0.006511198616230242
ACH-000250,-0.06515014335585265
ACH-000251,-0.2514591387005325
ACH-000252,0.0381313355483788
ACH-000253,-0.02420605735875369
ACH-000255,-0.07798956048511145
ACH-000256,0.007316070875168711
ACH-000257,-0.05148567847950492
ACH-000258,-0.1164854263836079
ACH-000259,-0.14400164021072975
ACH-000260,-0.1877603408743885
ACH-000261,-0.12150019264019828
ACH-000262,-0.14267181265296214
ACH-000263,-0.14149543320309735
ACH-000264,0.00028623883134421945
ACH-000265,-0.20566777917849133
ACH-000266,-0.0647671270882696
ACH-000272,-0.045325712510610516
ACH-000274,-0.08401115943015199
ACH-000277,-0.02586244804753826
ACH-000278,0.00047947947796257587
ACH-000279,-0.26816060729532354
ACH-000280,-0.02746930284950681
ACH-000281,-0.09392366015616828
ACH-000288,-0.13774313971915514
ACH-000291,-0.06585286746331934
ACH-000293,-0.10395516517305466
ACH-000294,-0.029108034093641582
ACH-000295,-0.1227570404011928
ACH-000296,-0.07363824482606844
ACH-000302,-0.11615779925933853
ACH-000304,-0.12247482321334865
ACH-000307,0.02744481975630736
ACH-000308,-0.09098242830093382
ACH-000310,-0.19425043680619708
ACH-000311,-0.047907367063558866
ACH-000312,-0.2375146134121279
ACH-000315,-0.07819545367543357
ACH-000316,0.13474800528260933
ACH-000317,-0.0223231137664227
ACH-000318,-0.05970464168130937
ACH-000319,-0.1477010656610029
ACH-000320,0.05012967781763045
ACH-000322,0.003838041447679319
ACH-000323,-0.1886873295446317
ACH-000324,-0.13146471395546538
ACH-000329,-0.19835983234510268
ACH-000330,0.03085428873721788
ACH-000331,-0.043935494738609616
ACH-000332,-0.07193879466736079
ACH-000334,0.2596610796425736
ACH-000335,0.004042895937752155
ACH-000336,0.052755864902682366
ACH-000337,-0.29330629364802235
ACH-000338,0.07026270740845064
ACH-000339,0.010767928344082913
ACH-000341,-0.17453675534947982
ACH-000348,0.08744059994119592
ACH-000350,-0.08796895029714907
ACH-000352,-0.12417687280243266
ACH-000356,-0.09037011839069817
ACH-000361,-0.05758643328009379
ACH-000362,-0.1264598184142872
ACH-000363,-0.015207820681624263
ACH-000364,-0.1267250682149552
ACH-000365,-0.0004416720850774165
ACH-000366,-0.12582154177090096
ACH-000368,-0.18692088331033974
ACH-000374,0.036018263625041014
ACH-000375,-0.13853823817993338
ACH-000376,-0.003081824551724609
ACH-000381,-0.14981933092245406
ACH-000383,-0.049691987350459495
ACH-000387,-0.2150355725109468
ACH-000389,-0.11403649000342013
ACH-000390,-0.011772669663605977
ACH-000393,-0.040262458094356884
ACH-000395,0.02428210726137513
ACH-000396,-0.2568200570091805
ACH-000397,-0.043247187163590224
ACH-000401,-0.051945711390617225
ACH-000402,-0.06216948624737336
ACH-000403,-0.05719074306690869
ACH-000404,-0.1746580057625753
ACH-000406,-0.13008165920702694
ACH-000407,-0.12951033647069
ACH-000408,-0.002451474896689104
ACH-000410,-0.20145681799842927
ACH-000411,-0.01949668599028743
ACH-000414,0.03481964831862848
ACH-000415,-0.11538778056658586
ACH-000416,-0.040024911891354
ACH-000420,-0.07799114252117134
ACH-000421,-0.04163612438308673
ACH-000424,-0.08726553240793594
ACH-000425,-0.16233489160176695
ACH-000426,0.0030666392648610696
ACH-000427,-0.029273715426627624
ACH-000433,-0.049705065607649784
ACH-000435,-0.21669128964032508
ACH-000436,0.005319633469830647
ACH-000444,-0.11548031232414227
ACH-000445,0.016825650064590657
ACH-000448,-0.015177800329788022
ACH-000450,-0.20364409727967567
ACH-000452,-0.0019959463244021637
ACH-000454,-0.11691426966721626
ACH-000458,-0.12209855367415055
ACH-000459,-0.266064544592775
ACH-000460,-0.15254897469933987
ACH-000461,-0.01526375189050444
ACH-000463,0.045308441164489385
ACH-000464,-0.13909578952267804
ACH-000466,-0.0005679591100264416
ACH-000467,-0.025539840116068028
ACH-000468,-0.021898697302281445
ACH-000469,-0.058403201932589875
ACH-000470,0.10418316463860444
ACH-000471,-0.07094304728137235
ACH-000472,-0.04640433809441909
ACH-000473,-0.1884972380252479
ACH-000475,-0.19032896966656296
ACH-000476,-0.09395082597615928
ACH-000477,-0.1156304018802222
ACH-000479,-0.013720711591909782
ACH-000480,-0.3913964670528169
ACH-000481,-0.03136670402814001
ACH-000483,-0.13510589844477988
ACH-000484,0.04325639054330194
ACH-000485,-0.11222343462027802
ACH-000486,-0.04554024375381599
ACH-000487,-0.03720812610969098
