,GAMT (2593)
ACH-000387,-0.07293379558293135
ACH-000389,-0.35685174027304856
ACH-000390,-0.07850964385765245
ACH-000393,-0.17692877902622914
ACH-000395,0.22649001968590796
ACH-000396,-0.2770826936533297
ACH-000397,-0.18502107318944253
ACH-000401,-0.022425389802099682
ACH-000402,-0.4438237316824517
ACH-000403,-0.09897456553009462
ACH-000404,0.06233798290318099
ACH-000406,-0.090598455667877
ACH-000407,-0.3343403038885753
ACH-000408,-0.1173816329357444
ACH-000410,-0.12957212943711627
ACH-000411,-0.4094208484879981
ACH-000414,-0.056097447589382864
ACH-000415,-0.08251253377102652
ACH-000416,-0.1741848315137632
ACH-000420,-0.21266889296762329
ACH-000421,-0.2743429165736454
ACH-000424,0.1022328559375178
ACH-000425,0.0011821467683171267
ACH-000426,-0.1606769397703779
ACH-000427,-0.1885158780848313
ACH-000433,-0.0462052892369924
ACH-000435,0.240814796972762
ACH-000436,-0.2524462580708688
ACH-000444,-0.1943508776139804
ACH-000445,-0.2899691803485098
ACH-000448,-0.10574044505653664
ACH-000450,-0.23010647194488504
ACH-000452,-0.07402397623941097
ACH-000454,-0.17514430854306748
ACH-000458,-0.14310683376149974
ACH-000459,-0.017357397157909654
ACH-000460,-0.03793432784882289
ACH-000461,-0.05632056117542639
ACH-000463,-0.09317445378684618
ACH-000464,-0.13391178978451673
ACH-000466,-0.059652266213741464
ACH-000467,-0.2532941547744588
ACH-000468,-0.2263925175144734
ACH-000469,-0.1316853571706989
ACH-000470,-0.07732856994271342
ACH-000471,-0.2100283274626631
ACH-000472,-0.19249553144581516
ACH-000473,-0.09195195502686362
ACH-000475,-0.14376803684235576
ACH-000476,-0.1655104271650126
ACH-000477,-0.05068246753248822
ACH-000479,0.06125766874171808
ACH-000480,0.11148037099886213
ACH-000481,-0.14277198393036286
ACH-000483,-0.2423533474089854
ACH-000484,-0.03359147374354763
ACH-000485,-0.1304877783453917
ACH-000486,-0.1655543284322363
ACH-000487,-0.1560256712978035
ACH-000488,-0.0651100407143939
ACH-000490,-0.09809876276632876
ACH-000491,0.022485809327727986
ACH-000495,0.04206615925191957
ACH-000496,-0.12948851908728554
ACH-000499,-0.2924768372936055
ACH-000500,-0.07032500541823873
ACH-000502,-0.07805117138486936
ACH-000503,-0.10481959237865744
ACH-000505,-0.06741493489188635
ACH-000507,-0.15307374784528616
ACH-000510,-0.07494550507096114
ACH-000511,-0.07570883427001156
ACH-000512,0.07585228674779815
ACH-000516,-0.1905718717018824
ACH-000517,-0.11559563806912365
ACH-000518,-0.15800046899832365
ACH-000520,-0.1747304655370989
ACH-000521,-0.21974265118397726
ACH-000522,-0.13972797572195148
ACH-000524,-0.17543581066269234
ACH-000527,-0.13413184401781802
ACH-000528,-0.26977404837847313
ACH-000537,-0.17836126828252655
ACH-000541,-0.3731503846285492
ACH-000542,-0.22025317208957948
ACH-000544,-0.08779039968169193
ACH-000545,-0.2666286933590086
ACH-000547,-0.2988277497169082
ACH-000548,-0.2147661252359424
ACH-000549,-0.1531507002844834
ACH-000550,-0.1606589464789494
ACH-000552,-0.4722748946153739
ACH-000556,-0.17691048267135268
ACH-000557,-0.07968060681301191
ACH-000569,-0.27453369325319976
ACH-000570,-0.09652116242646204
ACH-000571,-0.1372698382987807
ACH-000573,-0.13304325530936276
ACH-000576,-0.16924568141717364
ACH-000579,-0.08327528198999112
ACH-000580,-0.18084550723385515
ACH-000584,-0.09559974029063524
ACH-000585,-0.3036578822888845
ACH-000588,-0.23727446205831795
ACH-000589,0.02773654478971416
ACH-000591,-0.3924203881296382
ACH-000593,-0.1766130448194864
ACH-000600,-0.10805206691350047
ACH-000601,-0.14518567067717733
ACH-000605,-0.11705476024400625
ACH-000606,-0.12081021852971136
ACH-000608,-0.14045062806264536
ACH-000614,-0.17890030550757474
ACH-000616,-0.049631398423013916
ACH-000618,-0.13124752463468908
ACH-000619,-0.03792737582296435
ACH-000620,-0.18133961069677815
ACH-000621,-0.13433943199966636
ACH-000622,-0.048852553632756035
ACH-000623,0.0022724987151843136
ACH-000624,-0.19380329352064105
ACH-000627,-0.2162780719216172
ACH-000630,-0.03486990907629221
ACH-000631,0.002865738711776694
ACH-000632,-0.2330402752382295
ACH-000633,-0.241400686600805
ACH-000637,-0.10431612089326962
ACH-000638,-0.3040247700123458
ACH-000646,-0.1996098275535347
ACH-000647,-0.12085015518310735
ACH-000648,-0.122034707832025
ACH-000649,-0.16054594906638284
ACH-000651,-0.036854482178992835
ACH-000652,-0.2699065527384986
ACH-000653,-0.13506666726568364
ACH-000657,-0.09904121937825608
ACH-000658,-0.1946128577507681
ACH-000661,-0.2548025108313122
ACH-000662,-0.21394789669604095
ACH-000663,-0.21675883596506174
ACH-000665,-0.29925526187452434
ACH-000671,-0.14738294598086335
ACH-000672,-0.0640110337853478
ACH-000673,-0.08566321248737878
ACH-000676,-0.08261241216708033
ACH-000677,-0.13787010414436174
ACH-000681,-0.22231182037094116
ACH-000683,-0.0991777230380534
ACH-000684,-0.02622554905224909
ACH-000688,-0.21487265696200394
ACH-000693,-0.1549984582698333
ACH-000694,0.06512234460773644
ACH-000695,-0.18329772659224897
ACH-000696,-0.11635049830383168
ACH-000697,-0.052858122034382025
ACH-000699,-0.111033955483778
ACH-000701,-0.4864698793314936
ACH-000706,-0.1050693397521516
ACH-000711,-0.06687856986463647
ACH-000713,-0.041183164726355616
ACH-000714,-0.23009289829484314
ACH-000718,-0.08619419394180439
ACH-000720,-0.03266659127930728
ACH-000721,-0.07650642295385443
ACH-000724,-0.2428845983097785
ACH-000725,-0.062245582393368484
ACH-000732,-0.1460910559283332
ACH-000734,-0.2031487821806664
ACH-000735,-0.17809583242340907
ACH-000736,-0.009812607036874105
ACH-000738,-0.08882460533458465
ACH-000746,-0.08317993274727285
ACH-000747,0.006259609595863228
ACH-000748,-0.16975283461348614
ACH-000753,-0.11203828215626792
ACH-000756,-0.04133554790570576
ACH-000757,-0.03138007710436391
ACH-000758,0.012595005711659585
ACH-000760,-0.09708686134470217
ACH-000762,-0.12289173693598565
ACH-000763,-0.04806684313559879
ACH-000764,-0.09707899687607832
ACH-000765,-0.08645031085057328
ACH-000766,-0.11588326435993206
ACH-000767,-0.05555380679184828
ACH-000768,-0.1573970404600707
ACH-000769,-0.007165335455027892
ACH-000770,-0.30447201183839784
ACH-000771,-0.1379799244853423
ACH-000773,-0.16293135092722086
ACH-000776,-0.08519244458236394
ACH-000777,-0.1444101740377137
ACH-000778,-0.2177753903574978
ACH-000781,-0.1489372416410547
ACH-000782,0.17866509125989835
ACH-000783,-0.16924704284616054
ACH-000784,-0.06569737162496217
ACH-000785,-0.1292990233087538
ACH-000787,-0.002659071697487275
ACH-000788,-0.2625035159942752
ACH-000791,-0.03449305562032383
ACH-000792,-0.15356461215068026
ACH-000794,-0.0916074620572687
ACH-000796,-0.1759801257895685
ACH-000798,-0.0415462426638207
ACH-000799,-0.1355813366376359
ACH-000800,-0.3136894456225116
ACH-000802,-0.13876877234342094
ACH-000804,-0.1392769456574778
ACH-000805,-0.21579232799274886
ACH-000809,-0.0906135436044618
ACH-000810,-0.08749813472338007
ACH-000811,-0.2035782390921272
ACH-000817,0.11478115790874895
ACH-000819,-0.1559273051777436
ACH-000820,-0.1017880395732855
ACH-000821,-0.016728007365008558
ACH-000822,-0.1734119452856948
ACH-000823,-0.04691575364440255
ACH-000824,0.05950114241827543
ACH-000827,-0.10915975982875344
ACH-000829,-0.2848466811642404
ACH-000831,-0.2254778248178207
ACH-000832,-0.22284382730632604
ACH-000833,-0.08787854005566581
ACH-000834,-0.14890482936113178
ACH-000835,-0.07251640009633317
ACH-000836,-0.08425832919731265
ACH-000837,-0.05342353846650925
ACH-000838,-0.0329194791205842
ACH-000839,-0.04543578653583378
ACH-000840,-0.18121862515513085
ACH-000841,-0.08305178531464881
ACH-000843,-0.02638761823026929
ACH-000846,-0.10415478946107318
ACH-000847,-0.10307167238784333
ACH-000848,-0.10006067573558576
ACH-000849,-0.08080518510954496
ACH-000851,-0.2005154077615801
ACH-000855,0.1148221738921723
ACH-000856,-0.37421778293905983
ACH-000858,-0.2351322289980813
ACH-000859,-0.01387666294748822
ACH-000861,-0.11121877672073957
ACH-000862,-0.2974182204051873
ACH-000865,-0.1261665615600327
ACH-000866,0.057792473213964676
ACH-000867,-0.13539730290310292
ACH-000869,-0.02752516103466345
ACH-000872,-0.12545489501095933
ACH-000873,-0.2382949204056341
ACH-000876,-0.14479863554998973
ACH-000878,-0.13500971102577936
ACH-000880,0.0272309973387428
ACH-000881,-0.10668594802172864
ACH-000882,-0.04682970613445496
ACH-000884,-0.07385726137700631
ACH-000885,-0.10235177920127908
ACH-000887,-0.2261712128944107
ACH-000889,-0.012119363585230265
ACH-000896,-0.12431983033309205
ACH-000898,0.058896130540851424
ACH-000900,-0.1432008991050147
ACH-000901,-0.06394826856127654
ACH-000905,-0.16210832583478574
ACH-000906,-0.10759704833182178
ACH-000907,0.030409980821452583
ACH-000910,-0.06478299792528378
ACH-000911,-0.1256944170262914
ACH-000912,-0.11819720030559235
ACH-000913,0.059455341157985085
ACH-000915,-0.05261472065444983
ACH-000916,-0.10119683754542427
ACH-000917,-0.09603120918939967
ACH-000920,0.3622681637681555
ACH-000921,-0.14254483308874213
ACH-000924,-0.004340151904259123
ACH-000926,-0.04089325766648446
ACH-000928,-0.11185313256580746
ACH-000929,-0.07310465713759794
ACH-000932,-0.17021247658181696
ACH-000935,-0.3485215704065783
ACH-000936,0.026434188530521718
ACH-000937,-0.11701967813964463
ACH-000938,0.14057283401479592
ACH-000939,-0.3220604176802511
ACH-000941,-0.2399687873104423
ACH-000943,-0.09715042102105008
ACH-000946,-0.17059156598315528
ACH-000947,-0.07297986844379327
ACH-000948,-0.004570005259370939
ACH-000950,-0.08469684633111725
ACH-000953,-0.10208238930091168
ACH-000954,-0.2868035765428119
ACH-000957,-0.37024165460649816
ACH-000958,-0.1018305572070474
ACH-000960,0.014462849543058548
ACH-000963,-0.33425714814267554
ACH-000968,0.02359799328100217
ACH-000969,0.012490774757570978
ACH-000972,-0.3629796589926594
ACH-000973,-0.10585174568339076
ACH-000974,-0.10985654504243418
ACH-000978,-0.2775422046338262
ACH-000984,0.022099736295394468
ACH-000986,-0.03552848509832686
ACH-000988,-0.1982235700411076
ACH-000993,-0.0299681153015407
ACH-000994,-0.25399738484103696
ACH-000996,-0.14664910666779385
ACH-001001,-0.013616797630937936
ACH-001020,-0.2422104562389398
ACH-001028,-0.2451113211296661
ACH-001031,-0.15786623928046642
ACH-001038,-0.07390320934769855
ACH-001048,-0.13343041376620576
ACH-001050,-0.1816446011141735
ACH-001053,-0.10468887354459866
ACH-001054,-0.04969096250863176
ACH-001061,-0.2455691868194696
ACH-001067,-0.16773549883350122
ACH-001075,-0.045165617764990826
ACH-001096,0.035651723390845734
ACH-001111,-0.18578497715795853
ACH-001119,-0.10269667582571368
ACH-001128,-0.3058962029200953
ACH-001134,-0.1902664200224112
ACH-001151,-0.10112878787340872
ACH-001163,-0.04612662442718257
ACH-001164,0.2649038900453739
ACH-001183,-0.015321249568134009
ACH-001192,0.1054327188997863
ACH-001193,-0.2468167135484185
ACH-001196,-0.07534192347860895
ACH-001197,-0.3195960197775868
ACH-001205,-0.20800147826106472
ACH-001211,-0.26729257626607433
ACH-001212,-0.10849853348125332
ACH-001228,0.04191443715748462
ACH-001232,-0.16849226358042646
ACH-001239,-0.0491154728474178
ACH-001270,0.008971033492849861
ACH-001274,-0.3088396111050352
ACH-001275,-0.1485475276458101
ACH-001277,0.1425619694983387
ACH-001278,-0.21901266194633856
ACH-001280,-0.13857380194107355
ACH-001283,-0.13552765707088174
ACH-001289,-0.18627866953884525
ACH-001300,-0.08987580606062891
ACH-001301,-0.14730303761200336
ACH-001302,-0.1169989265437406
ACH-001306,-0.07875506520826453
ACH-001318,-0.1939737133576234
ACH-001322,-0.07550173079221068
ACH-001328,-0.13371513524873574
ACH-001332,-0.0595615188383581
ACH-001336,-0.1137016788898413
ACH-001346,-0.09764489341907844
ACH-001353,-0.0997977589598396
ACH-001354,0.06415772086146279
ACH-001367,-0.27351527679420484
ACH-001368,-0.18047489017988524
ACH-001374,-0.08880999299702437
ACH-001377,-0.21464211227634225
ACH-001380,-0.16972407497539638
ACH-001391,-0.13855202284394535
ACH-001408,-0.1418828663985066
ACH-001430,-0.006160013458429239
ACH-001431,-0.1399419543110258
ACH-001450,-0.3962654955766559
ACH-001496,-0.2106413763312621
ACH-001500,-0.15303170843878444
ACH-001523,-0.14279961174535144
ACH-001532,-0.15067233571039154
ACH-001550,0.022564060039259558
ACH-001552,-0.2548838096567796
ACH-001554,-0.12218747241763077
ACH-001654,-0.24175825629066164
ACH-001735,-0.08458736329884488
ACH-001736,0.04820222269013432
ACH-001737,-0.19524585698195407
ACH-001740,0.05017860511414688
ACH-001745,-0.11340861460607378
ACH-001765,-0.07405955742210606
