,DHTKD1 (55526)
ACH-000004,0.16044440152134298
ACH-000005,-0.05284984547123925
ACH-000007,0.15420407505618786
ACH-000009,0.16914874083690765
ACH-000011,0.13069032039661865
ACH-000012,0.09280259414988737
ACH-000013,0.1544717933940764
ACH-000014,0.3071652430129162
ACH-000015,0.21072857699878814
ACH-000017,0.2607034546770561
ACH-000018,0.19744184092859496
ACH-000019,-0.11435327808629625
ACH-000021,-0.001022531438821441
ACH-000022,0.2158957813778571
ACH-000025,0.1923033981126128
ACH-000028,0.21020918685364032
ACH-000030,0.13387632581150272
ACH-000035,0.10341960395510127
ACH-000036,0.14297478311316145
ACH-000037,0.1585311120273266
ACH-000039,0.2470949093299252
ACH-000040,0.2494488248283207
ACH-000041,0.16238222129390592
ACH-000042,0.05345057825531925
ACH-000045,0.16935289673513465
ACH-000047,0.3133542997898588
ACH-000052,0.21101764914675628
ACH-000053,0.10944888531185712
ACH-000054,0.05092079296038908
ACH-000055,0.11567787439421412
ACH-000060,0.029320726940555392
ACH-000067,0.12082676557133548
ACH-000070,0.18460184823104395
ACH-000075,0.050065948675684674
ACH-000078,0.2567880754169363
ACH-000082,0.2038175104694361
ACH-000085,0.04909587535486919
ACH-000086,0.16651101965958728
ACH-000087,0.06493963674346871
ACH-000092,0.14237459914787776
ACH-000095,0.04557480357916168
ACH-000097,0.14445174501274433
ACH-000098,0.1563553215792573
ACH-000099,0.14814504394217498
ACH-000108,0.2286846620914964
ACH-000113,0.19829181302436175
ACH-000116,0.14282286531599314
ACH-000118,0.08680515374801218
ACH-000120,0.02024093020001931
ACH-000123,0.15431462884295388
ACH-000127,0.12903730479537925
ACH-000128,0.2955755114863742
ACH-000132,0.11582664471497076
ACH-000133,0.15737801797945886
ACH-000137,0.09110211451549616
ACH-000138,0.27986935840399496
ACH-000142,0.3012605671763029
ACH-000143,0.1502130805606918
ACH-000146,0.2254077055786531
ACH-000148,0.0715637225274779
ACH-000150,-0.02786858722355888
ACH-000152,0.42901106983100745
ACH-000153,0.02541671642449956
ACH-000159,0.1397040975252161
ACH-000160,0.3873801060049071
ACH-000163,0.2096344311214132
ACH-000167,0.965652619362237
ACH-000168,0.2384887515221582
ACH-000169,0.21640473844291488
ACH-000178,0.05416497841127499
ACH-000183,0.0990947521866695
ACH-000188,0.09369262075276577
ACH-000189,0.007099385620594892
ACH-000190,0.3698086539687926
ACH-000198,0.12843711304903646
ACH-000203,0.017021214025886914
ACH-000204,0.12351638609951553
ACH-000206,0.2262290868065173
ACH-000207,-0.026318856628711453
ACH-000208,0.3395625971950696
ACH-000210,0.2905710323551833
ACH-000211,0.16955282851006742
ACH-000215,0.20794619473399692
ACH-000221,0.15909097301996855
ACH-000222,0.20420064945926547
ACH-000223,0.15206380378811438
ACH-000226,0.2100915197086872
ACH-000227,0.25504033820325256
ACH-000228,0.0010363471944202717
ACH-000231,0.15171116566130288
ACH-000232,0.13049023546684785
ACH-000233,0.09723917290910776
ACH-000234,0.16676558652669993
ACH-000235,0.14616811939022767
ACH-000237,0.1731796987166908
ACH-000238,0.13115977660531392
ACH-000242,0.14038703266818264
ACH-000243,0.17890682151010565
ACH-000244,0.13424932384266772
ACH-000246,0.17014146171795275
ACH-000248,0.15050373500062764
ACH-000250,0.1336961461235726
ACH-000251,0.4983995284773088
ACH-000252,0.23777316961985626
ACH-000253,0.13905396627996253
ACH-000255,0.19152494449413232
ACH-000256,0.2725151271352708
ACH-000257,-0.23729294129290254
ACH-000258,0.22436749745946732
ACH-000259,0.09938076059946027
ACH-000260,0.12613454351253628
ACH-000261,0.15733516553253607
ACH-000262,-0.1724091868612233
ACH-000263,0.09412091276914704
ACH-000264,0.2645701394922704
ACH-000265,0.11993398068578474
ACH-000266,0.0942541079781634
ACH-000272,0.1699475093225174
ACH-000274,0.1324244401554738
ACH-000277,0.17799253046369928
ACH-000278,0.2680321500723432
ACH-000279,0.2553550526560619
ACH-000280,0.13214950511633902
ACH-000281,-0.04223312893456874
ACH-000288,0.14621007500655786
ACH-000291,0.1160638738693086
ACH-000293,0.12210042744845236
ACH-000294,0.2674662817583429
ACH-000295,0.10173476602927817
ACH-000296,0.007235364992403293
ACH-000302,0.21210128934770103
ACH-000304,0.1784116578115018
ACH-000307,0.10092387805868616
ACH-000308,0.13655754982397822
ACH-000310,0.11510324947386084
ACH-000311,0.04937874935752759
ACH-000312,0.1337133505452987
ACH-000315,0.003405500880234089
ACH-000316,0.2380754059621512
ACH-000317,0.1924538367193745
ACH-000318,0.2159090633674425
ACH-000319,0.062108742823947835
ACH-000320,0.20761642224654087
ACH-000322,0.19301056355652144
ACH-000323,0.13265410544346876
ACH-000324,0.08763020188927062
ACH-000329,0.2375024300509097
ACH-000330,0.01716448399356565
ACH-000331,0.032316742233607615
ACH-000332,0.0767396665041849
ACH-000334,0.08039591890896569
ACH-000335,0.2426910056187523
ACH-000336,-0.11587597547889728
ACH-000337,-0.12844114039891802
ACH-000338,0.2577246855772666
ACH-000339,0.23651962061243634
ACH-000341,0.13383978562131782
ACH-000348,0.21436543592895815
ACH-000350,0.07606742658474776
ACH-000352,0.10468575172664277
