,PLN (5350)
ACH-000004,-0.021709714783174898
ACH-000005,0.07339822750993431
ACH-000007,0.04212256894223915
ACH-000009,0.012072969523926363
ACH-000011,-0.03040704416457681
ACH-000012,-0.07251665966606469
ACH-000013,-0.015560372850041368
ACH-000014,0.10274716966055196
ACH-000015,0.11232776081244036
ACH-000017,-0.04612057965879053
ACH-000018,-0.012568737938457948
ACH-000019,0.07792887916507768
ACH-000021,-0.07547702655173393
ACH-000022,0.01668761513490571
ACH-000025,-0.09764207949024722
ACH-000028,-0.10732746869746433
ACH-000030,-0.03675616727326913
ACH-000035,0.08344634504859019
ACH-000036,-0.06078520328221915
ACH-000037,0.030238751441254257
ACH-000039,0.06206416166158884
ACH-000040,-0.07552072235593052
ACH-000041,0.007781835347620719
ACH-000042,-0.029442127923538574
ACH-000045,0.17562123477725666
ACH-000047,0.032334548930078436
ACH-000052,0.026834854802436296
ACH-000053,-0.030011723715340333
ACH-000054,-0.04579004681086914
ACH-000055,-0.12070853988800953
ACH-000060,-0.2252855652685897
ACH-000067,-0.009519292101794127
ACH-000070,0.11574735338140342
ACH-000075,-0.10350652990871692
ACH-000078,-0.05066720914101491
ACH-000082,-0.04186185655612187
ACH-000085,-0.12136643266696172
ACH-000086,-0.009894641383733712
ACH-000087,-0.06253369746343362
ACH-000092,-0.027991925755165056
ACH-000095,0.01858778488779344
ACH-000097,0.008919844668099516
ACH-000098,0.02467092112306987
ACH-000099,-0.07214582359361554
ACH-000108,0.035428831185453216
ACH-000113,0.06377122497273875
ACH-000116,0.00414285764496823
ACH-000118,-0.02159900037944397
ACH-000120,0.045297113005814
ACH-000123,0.0008419846561300268
ACH-000127,0.02004624786167438
ACH-000128,-0.24102551958161264
ACH-000132,-0.07309140927035251
ACH-000133,0.11613027658380674
ACH-000137,0.17468074854767995
ACH-000138,0.017882758526710608
ACH-000142,0.032893009835706075
ACH-000143,0.28203251048596617
ACH-000146,0.03294588125262878
ACH-000148,0.04900256676459537
ACH-000150,-0.05988258434206596
ACH-000152,0.058686311813645115
ACH-000153,0.060517072736136074
ACH-000159,0.040468269528910666
ACH-000160,-0.028422334618560467
ACH-000163,-0.06730763005361777
ACH-000167,0.15088149852443553
ACH-000168,-0.01573267676221499
ACH-000169,-0.00414795157735005
ACH-000178,-0.22096017192613385
ACH-000183,-0.13869809871911642
ACH-000188,-0.06927410364158855
ACH-000189,0.06647664144774848
ACH-000190,0.1117309116561162
ACH-000198,0.05257775569754652
ACH-000203,-0.1467693394771052
ACH-000204,0.12317899082522535
ACH-000206,0.06217531507785424
ACH-000207,-0.010454670195356744
ACH-000208,0.08482548987112377
ACH-000210,-0.10499287244964478
ACH-000211,-0.07187973612455441
ACH-000215,-0.052160583643064966
ACH-000221,-0.02996274964891686
ACH-000222,0.0032999288367779557
ACH-000223,-0.03774418725165675
ACH-000226,0.02518440676798816
ACH-000227,-0.1858419302860278
ACH-000228,0.05281203993419475
ACH-000231,0.016169862728472727
ACH-000232,-0.005035542141368053
ACH-000233,0.06740176022221843
ACH-000234,0.01621028806710769
ACH-000235,-0.014321695044481803
ACH-000237,-0.022250753534436254
ACH-000238,-0.012647726213252495
ACH-000242,-0.11047949725290704
ACH-000243,0.014254705102893641
ACH-000244,0.2045471304867312
ACH-000246,0.021289396795302604
ACH-000248,0.1571796783514887
ACH-000250,-0.02019275134621916
ACH-000251,0.00920894964050695
ACH-000252,-0.10988059662003576
ACH-000253,-0.08154403283060832
ACH-000255,0.006751703052270776
ACH-000256,-0.03953002284801788
ACH-000257,-0.2976660954208476
ACH-000258,-0.09879333728473903
ACH-000259,-0.04259538365953243
ACH-000260,0.043661560600780296
ACH-000261,-0.0016578604928098634
ACH-000262,0.018244503062115437
ACH-000263,0.058388176798680025
ACH-000264,-0.07974653504175228
ACH-000265,-0.034563986549536616
ACH-000266,-0.021734132772774816
ACH-000272,-0.06292767321307323
ACH-000274,-0.05421577462861893
ACH-000277,-0.032313598682779145
ACH-000278,-0.03098251548848997
ACH-000279,-0.09571484703639363
ACH-000280,-0.02601411744521324
ACH-000281,0.04399123501564197
ACH-000288,0.05360773308442375
ACH-000291,0.028169555256291213
ACH-000293,-0.0357382408433843
ACH-000294,-0.17856473128779868
ACH-000295,0.08497958240315574
ACH-000296,-0.04737758842015094
ACH-000302,-0.006374795469995683
ACH-000304,0.2130975911725939
ACH-000307,0.03781100500066047
ACH-000308,0.008812138022750665
ACH-000310,0.12319526617779213
ACH-000311,0.1090965760951678
ACH-000312,-0.02719192136000822
ACH-000315,0.06735952524737862
ACH-000316,-0.08268784156637976
ACH-000317,-0.009504287266965013
ACH-000318,-0.030363420047296294
ACH-000319,-0.0036682520113158422
ACH-000320,-0.03637908308474177
ACH-000322,-0.05567094207167147
ACH-000323,0.049426469361847816
ACH-000324,-0.049144161749912235
ACH-000329,-0.021214924176222883
ACH-000330,-0.01976487396399677
ACH-000331,0.030818745821194093
ACH-000332,0.062139619170462936
ACH-000334,-0.15779321710125
ACH-000335,-0.17862387255100454
ACH-000336,0.1036654967191381
ACH-000337,-0.018887240148781428
ACH-000338,0.08169729285662833
ACH-000339,-0.043619539742406406
ACH-000341,0.014806207467065053
ACH-000348,-0.05051816026802259
ACH-000350,-0.01935205549695923
ACH-000352,0.09777312205313793
ACH-000356,0.0759228190137341
ACH-000361,0.25528846099547514
ACH-000362,0.09343283237776684
ACH-000363,-0.03624646100679079
ACH-000364,-0.013763632350252634
ACH-000365,-0.015217309172469266
ACH-000366,-0.08583883846190449
ACH-000368,-0.035575235389214074
ACH-000374,0.05643297354600343
ACH-000375,-0.026317679588365128
ACH-000376,0.1099720951078715
ACH-000381,0.03752271196036649
ACH-000383,0.03676579813318513
ACH-000387,-0.057537082968712024
ACH-000389,-0.004452002769199642
ACH-000390,-0.020707088134016473
ACH-000393,-0.07031548542814439
ACH-000395,-0.004260844128011408
ACH-000396,-0.06378400936100713
ACH-000397,-0.024360562065885067
ACH-000401,-0.019705871700683726
ACH-000402,0.032966165861023015
ACH-000403,0.0020155697450782843
ACH-000404,0.1333553983372552
ACH-000406,-0.0203335169781911
ACH-000407,-0.03862139422071173
ACH-000408,-0.0903329737289532
ACH-000410,0.10976479416688316
ACH-000411,-0.013247896077653056
ACH-000414,0.061413661868021115
ACH-000415,-0.12495910712821855
ACH-000416,0.0017437971073326162
ACH-000420,0.004184220310378237
ACH-000421,-0.031085405801479612
