,TUBB2A (7280)
ACH-000167,0.020071278321864127
ACH-000168,-0.35846444047005666
ACH-000169,-0.20313481865098984
ACH-000178,-0.1006277103966952
ACH-000183,-0.1361378986696384
ACH-000188,0.026587234788986815
ACH-000189,-0.2780908018933503
ACH-000190,0.003583236159375182
ACH-000198,-0.1857444277124163
ACH-000203,-0.35421568039945395
ACH-000204,-0.19279008999907826
ACH-000206,-0.04900250239386352
ACH-000207,-0.12526748608725685
ACH-000208,0.04768215640366225
ACH-000210,-0.1203641317438135
ACH-000211,-0.11697516227220005
ACH-000215,-0.17246893731572832
ACH-000221,-0.01113141471456745
ACH-000222,-0.2414665317886404
ACH-000223,-0.15927792831877574
ACH-000226,-0.11854410412134495
ACH-000227,-0.15281204403593945
ACH-000228,-0.15447180524251594
ACH-000231,-0.2651500142391893
ACH-000232,-0.1311014189465639
ACH-000233,-0.10494618139761518
ACH-000234,-0.19195925940016634
ACH-000235,-0.04691839912330633
ACH-000237,-0.3045981834722737
ACH-000238,-0.17090356008227456
ACH-000242,0.2205734294127178
ACH-000243,-0.013760340003323013
ACH-000244,-0.022424172911034358
ACH-000246,-0.1410270838666951
ACH-000248,-0.2577446345489092
ACH-000250,-0.32719638271958645
ACH-000251,-0.19826850337523436
ACH-000252,0.01991582897577507
ACH-000253,-0.1026479378666068
ACH-000255,-0.01224207789905013
ACH-000256,0.007927722396545765
ACH-000257,-0.14951925280753478
ACH-000258,-0.13247021905365022
ACH-000259,-0.12712208907321013
ACH-000260,-0.1504015974347544
ACH-000261,-0.11167666783824393
ACH-000262,-0.18915822964072185
ACH-000263,-0.16416411351640608
ACH-000264,-0.09922637640036118
ACH-000265,-0.07246777026265076
ACH-000266,-0.12232888177628383
ACH-000272,-0.046795106489754816
ACH-000274,-0.2111961360728985
ACH-000277,-0.15748907120922198
ACH-000278,-0.13575780748507713
ACH-000279,-0.19330108066517493
ACH-000280,-0.09929107706498004
ACH-000281,-0.2694336779892624
ACH-000288,-0.22517797010320267
ACH-000291,-0.016890206526650603
ACH-000293,-0.04363490839811608
ACH-000294,0.03988122979820271
ACH-000295,-0.1088784241263953
ACH-000296,-0.049867441873757835
ACH-000302,0.03814966021067119
ACH-000304,-0.14000668859505536
ACH-000307,-0.08930022762761829
ACH-000308,-0.18491561772199366
ACH-000310,-0.35343301395011606
ACH-000311,-0.1871871393624558
ACH-000312,-0.07449503480058015
ACH-000315,0.05379974656760736
ACH-000316,-0.2342283290458076
ACH-000317,-0.21871297592092293
ACH-000318,-0.057602037000922174
ACH-000319,0.017510684873819137
ACH-000320,-0.2999756024388098
ACH-000322,-0.2862740906505179
ACH-000323,-0.11798310064702965
ACH-000324,-0.20672588788982665
ACH-000329,-0.1810260784661352
ACH-000330,-0.11618116052052095
ACH-000331,-0.2362830286527931
ACH-000332,-0.06507293750216038
ACH-000334,-0.3482430765943553
ACH-000335,-0.32691218983170395
ACH-000336,-0.09391801971116744
ACH-000337,-0.09163324130690363
ACH-000338,-0.3957082303903176
ACH-000339,-0.07927885563178924
ACH-000341,-0.08504016706963785
ACH-000348,-0.1385398454344341
ACH-000350,-0.0667669188000338
ACH-000352,-0.15014815494842104
ACH-000356,-0.07091648355653406
ACH-000361,-0.2840337509151432
ACH-000362,-0.19565916239795414
ACH-000363,-0.1036846901048312
ACH-000364,-0.06602660184522517
ACH-000365,-0.11347097710466715
ACH-000366,-0.1816779596517536
ACH-000368,-0.1659501160998031
ACH-000374,-0.3062132737836722
ACH-000375,-0.02950859275916177
ACH-000376,-0.12803450711848666
ACH-000381,-0.12182935413473744
ACH-000383,-0.16117610796664186
ACH-000387,-0.2114131045884697
ACH-000389,-0.4135153964011625
ACH-000390,-0.08549927682405173
ACH-000393,-0.11797788144400773
ACH-000395,-0.10935419093138216
ACH-000396,-0.34299288280023554
ACH-000397,-0.05741754552957672
ACH-000401,-0.056666311682846825
ACH-000402,-0.04229345839058682
ACH-000403,-0.2834919000635112
ACH-000404,-0.30912059171150563
ACH-000406,-0.09287971911423164
ACH-000407,-0.22826991333924235
ACH-000408,0.06381805746963459
ACH-000410,-0.13196056250277327
ACH-000411,-0.287454025232158
ACH-000414,-0.24480163831925694
ACH-000415,0.05706342470417459
ACH-000416,-0.11714007391317074
ACH-000420,-0.1508996115889541
ACH-000421,0.06262668575582707
ACH-000424,-0.10597709623096556
ACH-000425,-0.03587679061739151
ACH-000426,-0.21157260469585032
ACH-000427,-0.13331975996716566
ACH-000433,-0.08238442597420753
ACH-000435,-0.23610339710229586
ACH-000436,-0.2676420759302124
ACH-000444,-0.2573573973816408
ACH-000445,-0.18359175233727065
ACH-000448,-0.08829132491102011
ACH-000450,-0.2003744700228909
ACH-000452,-0.15985838397095864
ACH-000454,0.15484102688426346
ACH-000458,-0.05476555354239923
ACH-000459,-0.09866537993221756
ACH-000460,-0.0748755760069725
ACH-000461,-0.15796965199624147
ACH-000463,-0.13262141049146053
ACH-000464,-0.014374612646945138
ACH-000466,-0.0065342674134865365
ACH-000467,-0.035555525694915484
ACH-000468,-0.0009474823438498949
ACH-000469,-0.4069267960969129
ACH-000470,-0.17631621212004076
ACH-000471,-0.11298719725221258
ACH-000472,-0.08926029869426219
ACH-000473,-0.18669889796054745
ACH-000475,-0.07513253119701005
ACH-000476,-0.19381751465717145
ACH-000477,-0.03424356699117289
ACH-000479,-0.3298214349112456
ACH-000480,-0.1061947610008837
ACH-000481,-0.09813635328509007
ACH-000483,0.014254065928423373
ACH-000484,-0.12539874281943944
ACH-000485,-0.0951362367121266
ACH-000486,0.010323568771752507
ACH-000487,-0.23487662839585705
ACH-000488,-0.1067740340700669
ACH-000490,-0.2048772799159297
ACH-000491,-0.13376609332762796
ACH-000495,-0.24159913524288346
ACH-000496,-0.2570662909929237
ACH-000499,-0.1575517672275453
ACH-000500,0.4210637382653688
ACH-000502,-0.0769041898068023
ACH-000503,-0.1645703807466555
ACH-000505,-0.10852325181838578
ACH-000507,-0.0874135542653464
ACH-000510,-0.08077573154053308
ACH-000511,-0.10906238844720838
ACH-000512,-0.3246381456536045
ACH-000516,-0.2963360434820256
ACH-000517,-0.20137963196775824
ACH-000518,-0.14574577711648734
ACH-000520,-0.2708192112641798
ACH-000521,-0.2630170673119328
ACH-000522,-0.20799269921023786
ACH-000524,-0.1381681163099605
ACH-000527,-0.04378495667515458
ACH-000528,-0.03331126275973462
ACH-000537,-0.12352525413629725
ACH-000541,-0.2505631809948212
ACH-000542,-0.2184294303653048
ACH-000544,-0.1718370809507612
ACH-000545,-0.11252979856159144
ACH-000547,-0.33376046695824363
ACH-000548,-0.16292504300781033
ACH-000549,-0.11233440771974584
ACH-000550,-0.215551248167142
ACH-000552,-0.17237153800065672
ACH-000556,-0.019101807711377098
ACH-000557,-0.14290271344544625
ACH-000569,-0.218605913438336
ACH-000570,-0.22129667721697302
ACH-000571,-0.19392059568325404
ACH-000573,-0.16805395876263082
ACH-000576,-0.18037148471781486
ACH-000579,-0.2614100821512665
ACH-000580,-0.06197264989592621
ACH-000584,-0.19093974081176204
ACH-000585,-0.2782179361506598
ACH-000588,-0.029424215150548168
ACH-000589,-0.141587265133797
ACH-000591,-0.21442887498473034
ACH-000593,-0.052670458292876934
ACH-000600,-0.12988929371018415
ACH-000601,-0.14399448046406885
ACH-000605,-0.2771553640937226
ACH-000606,-0.06678599068400108
ACH-000608,-0.199902488300854
ACH-000614,-0.09627047136494253
ACH-000616,-0.11065086434583876
ACH-000618,-0.07219935655631457
ACH-000619,-0.03216517887669202
ACH-000620,-0.0964327998929261
ACH-000621,-0.10579892168244226
ACH-000622,-0.2199799245468292
ACH-000623,-0.22219190238191944
ACH-000624,0.003814774260317933
ACH-000627,-0.03401926504758583
ACH-000630,-0.19517431065676305
ACH-000631,0.09049344050865152
ACH-000632,-0.002220066810372252
ACH-000633,-0.0373277737983364
ACH-000637,-0.2779032269696454
ACH-000638,-0.09054228078782572
ACH-000646,-0.1703825954065883
ACH-000647,-0.013028609592067327
ACH-000648,-0.06461125814260323
ACH-000649,-0.2361612854332975
ACH-000651,-0.09127383555414266
ACH-000652,-0.07864241665560183
ACH-000653,-0.17457925980241445
ACH-000657,-0.08842728649607381
ACH-000658,-0.2790345042055025
ACH-000661,-0.22599285085560025
ACH-000662,0.05083369552699058
ACH-000663,-0.17649121377898264
ACH-000665,-0.07946582933449166
ACH-000671,-0.03594460967582188
ACH-000672,-0.1954614873513326
ACH-000673,-0.15672839767211488
ACH-000676,-0.06809084629504424
ACH-000677,-0.007308711181132828
ACH-000681,-0.2747361134833518
ACH-000683,-0.1045001540839402
ACH-000684,-0.1160814258241419
ACH-000688,-0.29323966487460146
ACH-000693,-0.003632937044003918
ACH-000694,-0.027545165525237725
ACH-000695,-0.3602390180070066
ACH-000696,-0.1038782919654306
ACH-000697,-0.11229724086018512
ACH-000699,-0.11365786831669182
ACH-000701,-0.2492885406339065
ACH-000706,-0.026086742098979803
ACH-000711,-0.13070784818714798
ACH-000713,-0.003110997050341408
ACH-000714,-0.11514086182356585
ACH-000718,-0.19276728034808946
ACH-000720,-0.07184476890307027
ACH-000721,-0.32474461795125104
ACH-000724,-0.2409472127062749
ACH-000725,0.052729654177602586
ACH-000732,-0.13364597010261778
ACH-000734,-0.0986600040792564
ACH-000735,-0.013789511948844688
ACH-000736,0.1278687806485346
ACH-000738,-0.08119657668017029
ACH-000746,0.2534343624739221
ACH-000747,-0.11213452193192187
ACH-000748,-0.1978085396288602
ACH-000753,-0.11180884445780062
ACH-000756,-0.14561152242396247
ACH-000757,-0.04680824784037352
ACH-000758,0.06759601511996262
ACH-000760,-0.09612334107255834
ACH-000762,-0.16750741028060948
ACH-000763,-0.3179134412800307
ACH-000764,-0.15481364335451928
ACH-000765,-0.15858860584048215
ACH-000766,-0.10074278895019532
ACH-000767,-0.134519360637416
ACH-000768,-0.14936409099889267
ACH-000769,-0.11484402834198608
ACH-000770,-0.2510815662658616
ACH-000771,-0.04539757197966143
ACH-000773,-0.10680626606692373
ACH-000776,-0.030374988117956237
ACH-000777,-0.14753331335350486
ACH-000778,-0.058388489941593465
ACH-000781,-0.14570006262778434
ACH-000782,-0.040439697492346965
ACH-000783,-0.13660015601078504
ACH-000784,-0.02992318298559445
ACH-000785,-0.2124095387139337
ACH-000787,-0.1590671933468829
ACH-000788,-0.19285364300818786
ACH-000791,-0.24388829005275495
ACH-000792,-0.2305522389784384
ACH-000794,-0.146054141753288
ACH-000796,-0.1272083180150299
ACH-000798,-0.12047847497532052
ACH-000799,-0.19026357445407205
ACH-000800,-0.009791156232151791
ACH-000802,-0.1309715353063958
ACH-000804,-0.11606219592767872
ACH-000805,-0.291558309568586
ACH-000809,-0.05258130432874481
ACH-000810,-0.35002636897011474
ACH-000811,-0.14061606147466732
ACH-000817,-0.30876881283814434
ACH-000819,-0.009922159182306206
ACH-000820,0.080887500436581
ACH-000821,-0.08455004648682603
ACH-000822,-0.058691874424461415
ACH-000823,-0.13816262698139473
ACH-000824,-0.1085020637607451
ACH-000827,-0.2101806363011022
ACH-000829,-0.04439824412889228
ACH-000831,0.028799203606241563
ACH-000832,0.03318209629136604
ACH-000833,-0.20472605191483734
ACH-000834,-0.16065899678085588
ACH-000835,-0.20530250950250808
ACH-000836,-0.19628355521581767
ACH-000837,-0.039634530593960486
ACH-000838,-0.1749549787037329
ACH-000839,-0.05885538308903365
ACH-000840,0.002321880543979688
ACH-000841,-0.10914992214066974
ACH-000843,0.004219499146326128
ACH-000846,0.05707338676067104
ACH-000847,-0.13135553279828893
ACH-000848,0.09859070713749553
ACH-000849,-0.2813976232919044
ACH-000851,-0.046041807888818835
ACH-000855,-0.21556575959946409
ACH-000856,-0.057230343348808936
ACH-000858,-0.1077460763784158
ACH-000859,-0.13576700913144638
ACH-000861,-0.10713379140609826
ACH-000862,-0.21169948038487413
ACH-000865,-0.02703658562041337
ACH-000866,-0.10005387585413676
ACH-000867,-0.10698268507911132
ACH-000869,-0.025550984954244862
ACH-000872,0.020594699820915757
ACH-000873,-0.15997053157954305
ACH-000876,-0.01532579743205726
ACH-000878,-0.25137415485623105
ACH-000880,0.06633916379193777
ACH-000881,-0.08180565472732078
ACH-000882,-0.22136416736015416
ACH-000884,-0.29208322718833923
ACH-000885,-0.2049804886928437
ACH-000887,-0.028648239167488036
ACH-000889,-0.4227157174500309
ACH-000896,-0.19826075618115568
ACH-000898,-0.03175189595943876
ACH-000900,-0.11063508370864072
ACH-000901,-0.0634420442327187
ACH-000905,-0.08027758056023811
ACH-000906,-0.10590669007171227
ACH-000907,-0.2570430358004989
ACH-000910,-0.1264660893807052
ACH-000911,-0.09274882746999452
ACH-000912,-0.1094113200220382
ACH-000913,-0.26193137118944865
ACH-000915,-0.003971480324774678
ACH-000916,0.2060534436863635
ACH-000917,-0.049730674610204965
ACH-000920,-0.10349753745494132
ACH-000921,-0.031357010606256945
ACH-000924,-0.05060363995115049
ACH-000926,-0.1347008919828425
ACH-000928,0.10736716949763414
ACH-000929,-0.27330541172474504
ACH-000932,-0.17088105654465438
ACH-000935,-0.08965080704090916
ACH-000936,0.1259749889607343
ACH-000937,-0.0558962925411539
ACH-000938,-0.15158741193549072
ACH-000939,-0.016208309247825802
ACH-000941,-0.07352060512721936
ACH-000943,-0.011946010677505321
ACH-000946,-0.05618248351458078
ACH-000947,-0.04967410956638959
ACH-000948,-0.011374491173775885
ACH-000950,-0.10578221289060877
ACH-000953,-0.08700488631061469
ACH-000954,0.002529240927192168
ACH-000957,-0.24606701817671345
ACH-000958,-0.2747359186806152
ACH-000960,-0.2906499996485182
ACH-000963,-0.013110896270020435
ACH-000968,-0.23366155730914415
ACH-000969,0.09491757395803474
ACH-000972,0.22110102953006447
ACH-000973,-0.17427662052545334
ACH-000974,-0.08440772319399324
ACH-000978,0.08933356561688356
ACH-000984,-0.009998301328795112
ACH-000986,-0.1413558910184811
ACH-000988,0.0006428644527007172
ACH-000993,-0.2497709552971168
ACH-000994,-0.07251927396252958
ACH-000996,-0.00878488949213932
ACH-001001,-0.06799438437205832
ACH-001020,-0.3172815124796922
ACH-001028,-0.18718170034517667
ACH-001031,-0.18834844022519084
ACH-001038,0.02384117527483026
ACH-001048,-0.12148398316354513
ACH-001050,-0.15046620097629734
ACH-001053,-0.3287469889169973
ACH-001054,-0.07061622937965523
ACH-001061,0.04365198873941874
ACH-001067,-0.035730244126244565
ACH-001075,-0.13123867464340733
ACH-001096,-0.09934083623715546
ACH-001111,-0.14045755873305238
ACH-001119,-0.06013985511357418
ACH-001128,-0.14008083144586045
ACH-001134,-0.3158721476629966
ACH-001151,-0.2082788573231336
ACH-001163,-0.15612792668634246
ACH-001164,-0.1623935812335675
ACH-001183,-0.3885781780078898
ACH-001192,0.017373918241926595
ACH-001193,-0.22287486591125635
ACH-001196,-0.2262399447966775
ACH-001197,-0.169237603213069
ACH-001205,-0.13161255059510238
ACH-001211,-0.1701909213836756
ACH-001212,-0.18482006301206444
ACH-001228,0.054544280401796985
ACH-001232,-0.2288219700065547
ACH-001239,-0.10585925350071243
ACH-001270,-0.12062333374977277
ACH-001274,-0.2301170858285601
ACH-001275,-0.44941422351987537
ACH-001277,-0.18141482509609325
ACH-001278,0.0023881309161801513
ACH-001280,-0.15034179495098438
ACH-001283,-0.12855648945429812
ACH-001289,-0.14049655450535448
ACH-001300,-0.27244251853196977
ACH-001301,-0.3740582416649394
ACH-001302,-0.15490478050306752
ACH-001306,-0.10190851091833818
ACH-001318,-0.1290725805615222
ACH-001322,-0.15859562706143965
ACH-001328,-0.1119152287129495
ACH-001332,0.1247407957121448
ACH-001336,-0.17485831970507676
ACH-001346,-0.15610160850727267
ACH-001353,-0.04727457743771735
ACH-001354,-0.05944823622297697
ACH-001367,0.3100394481877383
ACH-001368,-0.17155654452510516
ACH-001374,-0.17372608628657216
ACH-001377,-0.1611554543939984
ACH-001380,-0.1193163815202328
ACH-001391,0.032757191323541344
ACH-001408,0.056566741633451975
ACH-001430,-0.3965221470562405
ACH-001431,-0.17372857795914526
ACH-001450,-0.24542797840417124
ACH-001496,0.05336726954075145
ACH-001500,-0.02861546672528006
ACH-001523,-0.06036362232126495
ACH-001532,-0.2703242913061123
ACH-001550,-0.0807716276952222
ACH-001552,-0.19559268398320945
ACH-001554,0.0483045658839723
ACH-001654,-0.11431098015876474
ACH-001735,-0.1013395128751391
ACH-001736,-0.327973833878126
ACH-001737,-0.35098668586920584
ACH-001740,-0.12217970071769267
ACH-001745,0.09273414053542776
ACH-001765,-0.028252271091382883
