,COX4I1 (1327)
ACH-000524,-0.14794228453375058
ACH-000527,-0.2869875779523533
ACH-000528,-0.6767069305596918
ACH-000537,-0.4262222229962753
ACH-000541,-0.07473881410280922
ACH-000542,-0.1925970649681381
ACH-000544,-0.4667334665613635
ACH-000545,-0.2392640605684393
ACH-000547,-0.2875216277607421
ACH-000548,-0.12288065507919806
ACH-000549,-0.3356222006788095
ACH-000550,-0.14174276067598726
ACH-000552,-0.35427029537715204
ACH-000556,-0.3189136802789721
ACH-000557,-0.3402819689123973
ACH-000569,-0.4314731363590555
ACH-000570,-0.3030658228162862
ACH-000571,-0.3311950450953759
ACH-000573,-0.3431458376690357
ACH-000576,-0.11584159469459428
ACH-000579,-0.6617644388053657
ACH-000580,-0.20525036410251515
ACH-000584,-0.2767133269241229
ACH-000585,-0.26673401386048984
ACH-000588,-0.38035074198926105
ACH-000589,-0.6008053518447706
ACH-000591,-0.2864271889359409
ACH-000593,-0.3661610869644292
ACH-000600,-0.3333276565565623
ACH-000601,-0.3820290489456104
ACH-000605,-0.28092608841652544
ACH-000606,-0.19735071941508572
ACH-000608,-0.2662045693872219
ACH-000614,-0.7884915428401088
ACH-000616,-0.2392827260782993
ACH-000618,-0.7281341424141367
ACH-000619,-0.3152783246177944
ACH-000620,-0.622379915518516
ACH-000621,-0.20757586038587095
ACH-000622,-0.2995470085758639
ACH-000623,-0.26336964967482923
ACH-000624,-0.2623826653794916
ACH-000627,-0.13081994078319267
ACH-000630,-0.26691260885910456
ACH-000631,-0.19450585238479107
ACH-000632,-0.2676464782839399
ACH-000633,-0.21037348536357706
ACH-000637,-0.4109987952032344
ACH-000638,-0.3342263925174891
ACH-000646,-0.5474050734200673
ACH-000647,-0.4599721492473615
ACH-000648,-0.24604484471569305
ACH-000649,-0.17964453769329672
ACH-000651,-0.6433709202569706
ACH-000652,-0.5485534225650738
ACH-000653,-0.3121702576293415
ACH-000657,-0.3924704638824039
ACH-000658,-0.408000541115288
ACH-000661,-0.4459837339758461
ACH-000662,-0.7583759795772638
ACH-000663,-0.2952036322561769
ACH-000665,-0.14016446600044996
ACH-000671,-0.3714964481824856
ACH-000672,-0.5917035294577462
ACH-000673,-0.0742213344147271
ACH-000676,-0.5371783838761565
ACH-000677,-0.924964638158804
ACH-000681,-0.1709131482500747
ACH-000683,-0.35497019077403125
ACH-000684,-0.14523285974585387
ACH-000688,-0.38377248454139984
ACH-000693,-0.3335086298945256
ACH-000694,-0.5483396586333459
ACH-000695,-0.22219062699497646
ACH-000696,-0.2446036105529699
ACH-000697,-0.2590180015701044
ACH-000699,-0.2641554552443534
ACH-000701,-0.37599979459100186
ACH-000706,-0.5450614090327451
ACH-000711,-0.16957351126164202
ACH-000713,-0.29406172753895915
ACH-000714,-0.3027865957578267
ACH-000718,-0.25470082195006016
ACH-000720,-0.242131273493042
ACH-000721,-0.2384141301518289
ACH-000724,-0.4559846075356274
ACH-000725,-0.5689265039543688
ACH-000732,-0.2758757849082845
ACH-000734,-0.4583942898128489
ACH-000735,-0.1822666036359222
ACH-000736,-0.2003712891632412
ACH-000738,-0.8094488287118906
ACH-000746,-0.9252523918071572
ACH-000747,-0.7205758455076955
ACH-000748,-0.2549819410011981
ACH-000753,-0.6212091752221297
ACH-000756,0.019790453197484882
ACH-000757,-0.6606640418300971
ACH-000758,-0.6569990791809274
ACH-000760,-0.3697918299107265
ACH-000762,-0.08432490720673315
ACH-000763,-0.34390881718748306
ACH-000764,-0.2750521235732852
ACH-000765,-0.3046839642552043
ACH-000766,-0.16448237365339602
ACH-000767,-0.6102302705849423
ACH-000768,-0.4171354025815669
ACH-000769,-0.1864382777204574
ACH-000770,-0.2632132079492288
ACH-000771,-0.05041259518934495
ACH-000773,-0.1855692122514074
ACH-000776,-0.3070444759040259
ACH-000777,-0.3443865224791672
ACH-000778,-0.2733339398188177
ACH-000781,-0.16730525681248234
ACH-000782,-0.5990495789577319
ACH-000783,-0.20328301765421025
ACH-000784,-0.578453732819449
ACH-000785,-0.3240510044213363
ACH-000787,-0.19877084260456898
ACH-000788,-0.1845473947542665
ACH-000791,-0.2233197352469352
ACH-000792,-0.15136331535077255
ACH-000794,0.0075574998153629626
ACH-000796,-0.4056733035103008
ACH-000798,-0.1420711066503212
ACH-000799,-0.2783325544494193
ACH-000800,-0.4314002379385956
ACH-000802,-0.2595343547562531
ACH-000804,-0.4886691165350565
ACH-000805,-0.3955954588683145
ACH-000809,-0.3598653659203906
ACH-000810,-0.4797715045854374
ACH-000811,-0.2314055329562355
ACH-000817,-0.4679087448562802
ACH-000819,-0.11276087099241285
ACH-000820,-0.12817965816323965
ACH-000821,-0.3831326489759289
ACH-000822,-0.3796639907508917
ACH-000823,-0.25054984977953915
ACH-000824,-0.13371987505981878
ACH-000827,-0.14473364144019232
ACH-000829,-0.1071008081963897
ACH-000831,-0.6064866575199322
ACH-000832,-0.1661411120032375
ACH-000833,-0.3557640874943873
ACH-000834,-0.6318378036985772
ACH-000835,-0.2434767176310828
ACH-000836,-0.2409353887200197
ACH-000837,-0.4115770523296138
ACH-000838,-0.2955678111684312
ACH-000839,-0.11257363922982387
ACH-000840,-0.3261572303511785
ACH-000841,-0.15109360345523806
ACH-000843,-0.5786798026677883
ACH-000846,-0.11636929527831955
ACH-000847,-0.3919177525434009
ACH-000848,-0.7850474331572899
ACH-000849,-0.5662445424596441
ACH-000851,-0.3857887282542535
ACH-000855,-0.5290211311801097
ACH-000856,-0.3401061199542533
ACH-000858,-0.8443001101377378
ACH-000859,-0.4255128073788397
ACH-000861,-0.1532791455620327
ACH-000862,-0.5516758178756194
ACH-000865,-0.2949246552889957
ACH-000866,-0.651956927938062
ACH-000867,-0.134971100604789
ACH-000869,-0.2791473452336794
ACH-000872,-0.34331756444079825
ACH-000873,-0.5980775908358196
ACH-000876,-0.6730774181522775
ACH-000878,-0.3187903533358366
ACH-000880,-0.3563667944695447
ACH-000881,-0.3617681244733373
ACH-000882,-0.3778839316947217
ACH-000884,-0.3834666037035966
ACH-000885,-0.5172761220617574
ACH-000887,-0.359934086839564
ACH-000889,-0.472530209651758
ACH-000896,-0.3239282315520897
ACH-000898,-0.4135026786415896
ACH-000900,-0.3268371648930388
ACH-000901,-0.24620163661123354
ACH-000905,-0.21624977669683745
ACH-000906,-0.24090868319559355
ACH-000907,-0.23352105095228745
ACH-000910,-0.7807046542529326
ACH-000911,-0.552270460942711
ACH-000912,-0.29888055045539386
ACH-000913,-0.33577585789007264
ACH-000915,-0.8760521869504122
ACH-000916,-0.5437289718351477
ACH-000917,-0.23775456265465836
ACH-000920,-0.0533918057758308
ACH-000921,-0.4212092329101085
ACH-000924,-0.6199559837921489
ACH-000926,-0.3501224572428819
ACH-000928,-0.2405471604266905
ACH-000929,-0.3852591841440413
ACH-000932,-0.4877540417528791
ACH-000935,-0.4619443678064136
ACH-000936,-0.4516668316053492
ACH-000937,-0.3982011862189265
ACH-000938,-0.2780900180569029
ACH-000939,-0.5559733947152146
ACH-000941,-0.4212613427018381
ACH-000943,-0.5586778407508767
ACH-000946,-0.3895726066894725
ACH-000947,-0.6171723963849113
ACH-000948,-0.5738032168759118
ACH-000950,-0.3571160995568551
ACH-000953,-0.24233674168395916
ACH-000954,-0.11119078426806127
ACH-000957,-0.4991385486502315
ACH-000958,-0.192361935284256
ACH-000960,-0.2926610267299488
ACH-000963,-0.4795553240937813
ACH-000968,-0.836240134026052
ACH-000969,-0.5999998238029053
ACH-000972,-0.23847144708687165
ACH-000973,-0.2983395166569562
ACH-000974,-0.22243931451005047
ACH-000978,-0.3338961054423539
ACH-000984,-0.1766463908153145
ACH-000986,-0.4615752660016009
ACH-000988,-0.15603098914311028
ACH-000993,-0.014830645679292116
ACH-000994,-0.7965249688286028
ACH-000996,-0.0847639684788852
ACH-001001,-0.6033457804434079
ACH-001020,-0.13263866500320948
ACH-001028,-0.3248087531063378
ACH-001031,-0.4901786786126165
ACH-001038,-0.6527059520134454
ACH-001048,-0.278733642636236
ACH-001050,-0.09150575833621594
ACH-001053,-0.1708215818788662
ACH-001054,-0.4831305291086056
ACH-001061,-0.4654911413010458
ACH-001067,-0.4805599336004704
ACH-001075,-0.11650001887906035
ACH-001096,-0.3240716786052159
ACH-001111,-0.36447933681260825
ACH-001119,-0.2843776669722269
ACH-001128,-0.4876879080856692
ACH-001134,-0.4556509951723401
ACH-001151,-0.24660904150006815
ACH-001163,-0.6097164197824823
ACH-001164,-0.25814482706475345
ACH-001183,-0.3104824949711961
ACH-001192,-0.09259568043119712
ACH-001193,-0.2287524729789215
ACH-001196,-0.34286231717500043
ACH-001197,-0.11748957722080795
ACH-001205,-0.1589350234310386
ACH-001211,-0.322095145396786
ACH-001212,-0.24525986166920266
ACH-001228,-0.3736995496255652
ACH-001232,-0.2422494986720208
ACH-001239,-0.3439530388177269
ACH-001270,-0.3930103806471395
ACH-001274,-0.2605121526675173
ACH-001275,-0.39997618055553297
ACH-001277,-0.1227552948897024
ACH-001278,-0.4826005097758948
ACH-001280,-0.4287440657582471
ACH-001283,-0.36147701534838506
ACH-001289,-0.1595908081908698
ACH-001300,-0.3850858858455941
ACH-001301,-0.3990707579157984
ACH-001302,-0.15129640696555213
ACH-001306,-0.2042640859358482
ACH-001318,-0.51192748758172
ACH-001322,-0.499392716112377
ACH-001328,-0.07123393844687582
ACH-001332,-0.1862435339641605
ACH-001336,-0.2527949817580971
ACH-001346,-0.1484199874942895
ACH-001353,-0.02317853667212524
ACH-001354,-0.4053502990241778
ACH-001367,-0.4696558820304645
ACH-001368,-0.3437018323487506
ACH-001374,0.06748846501201625
ACH-001377,-0.3144728924015619
ACH-001380,-0.4507565676935214
ACH-001391,-0.2833017295533627
ACH-001408,-0.005453614770894014
ACH-001430,-0.4573431310126165
ACH-001431,-0.5423639230293421
ACH-001450,-0.533661687082649
ACH-001496,-0.6344592924727579
ACH-001500,-0.5395776074867543
ACH-001523,-0.4178219084596373
ACH-001532,-0.30545590541038936
ACH-001550,-0.6472570093960989
ACH-001552,-0.3388393897521985
ACH-001554,-0.3523899086086827
ACH-001654,-0.16722036695810466
ACH-001735,-0.4501572458240072
ACH-001736,-0.14933616369693628
ACH-001737,0.005203509409447955
ACH-001740,-0.2322709693483201
ACH-001745,-0.4632692511553092
ACH-001765,-0.25416860520775714
