,HOOK1 (51361)
ACH-000004,0.14114669340635214
ACH-000005,-0.1482856574427605
ACH-000007,-0.05747748459087704
ACH-000009,0.051473231084753136
ACH-000011,0.02635912785812911
ACH-000012,0.10131507651404728
ACH-000013,0.05228731964176449
ACH-000014,0.24430183582807116
ACH-000015,0.011660734940601448
ACH-000017,0.027241369375574736
ACH-000018,0.22060464251620684
ACH-000019,0.0749754025395514
ACH-000021,0.20339679508519012
ACH-000022,0.11690467329661257
ACH-000025,0.038051016617495666
ACH-000028,0.07120335366506235
ACH-000030,0.050664543841238766
ACH-000035,-0.10427225792129087
ACH-000036,0.10723051418008693
ACH-000037,0.19474333211471911
ACH-000039,0.2513758455975412
ACH-000040,0.01842491650725622
ACH-000041,0.08975914179477161
ACH-000042,0.16078899730165858
ACH-000045,0.051473890360450136
ACH-000047,0.07411993442098926
ACH-000052,0.1041081935979907
ACH-000053,-0.042687625825588764
ACH-000054,0.03291424564086656
ACH-000055,0.03175429655167697
ACH-000060,0.03376975412976088
ACH-000067,-0.053008299904777095
ACH-000070,-0.0459572425574011
ACH-000075,-0.0818760674911959
ACH-000078,0.009770206774258522
ACH-000082,0.040824198978505415
ACH-000085,0.06962884123059357
ACH-000086,-0.038775952402061935
ACH-000087,-0.18987910182079645
ACH-000092,-0.1149447242470156
ACH-000095,0.061101041080492385
ACH-000097,0.006356653094863424
ACH-000098,0.050639024031150136
ACH-000099,0.046466323764509085
ACH-000108,0.1000699261614533
ACH-000113,0.11253699188339436
ACH-000116,0.07203420426420784
ACH-000118,-0.049507837098113926
ACH-000120,0.011734158501301876
ACH-000123,0.07308811858755412
ACH-000127,0.08649633215645161
ACH-000128,0.029036529563349962
ACH-000132,0.0426133358639533
ACH-000133,-0.003425886039316102
ACH-000137,-0.03327557985123613
ACH-000138,0.08313859575322173
ACH-000142,-0.0891182285977227
ACH-000143,-0.0566224650130855
ACH-000146,0.10253525803625294
ACH-000148,0.009882755692066772
ACH-000150,-0.09225567405149646
ACH-000152,-0.052185225700094325
ACH-000153,0.08532945455618357
ACH-000159,0.032381987103182984
ACH-000160,0.050944536664440376
ACH-000163,-0.017475715860127496
ACH-000167,0.010529069096552554
ACH-000168,0.10281979554830653
ACH-000169,-0.15403138881624426
ACH-000178,0.07530913492784125
ACH-000183,-0.1451176806814648
ACH-000188,0.16820349033152282
ACH-000189,-0.14195762468364226
ACH-000190,0.07224595791244037
ACH-000198,-0.042971653733135
ACH-000203,0.10436485117615732
ACH-000204,0.14858352641314498
ACH-000206,0.21257025090012246
ACH-000207,-0.03530642263231297
ACH-000208,0.16691194520261873
ACH-000210,0.1933086528463051
ACH-000211,0.04896836478427203
ACH-000215,0.0021961673029883056
ACH-000221,0.052539676516384914
ACH-000222,0.16331024405744698
ACH-000223,-0.00040413041823047564
ACH-000226,0.05387929282170269
ACH-000227,0.1836726373137166
ACH-000228,-0.006497248442630133
ACH-000231,0.0708197101812775
ACH-000232,0.06208568842780573
ACH-000233,0.10756613398759993
ACH-000234,0.06501718181934132
ACH-000235,0.08476881565290036
ACH-000237,0.029728059797008394
ACH-000238,0.007079052548131586
ACH-000242,-0.018854544518056425
ACH-000243,0.10282939225229856
ACH-000244,-0.11263135706053938
ACH-000246,0.04330092329824332
ACH-000248,0.053420561696690766
ACH-000250,0.01955073025299503
ACH-000251,0.06672775278470333
ACH-000252,0.09581231183061777
ACH-000253,0.1437557117730507
ACH-000255,-0.03611842133616405
ACH-000256,0.010188423707104077
ACH-000257,-0.12791286924784706
ACH-000258,0.0052642150300790435
ACH-000259,-0.034294366899430516
ACH-000260,-0.04891236005985712
ACH-000261,0.04996222784246679
ACH-000262,-0.09283648874804414
ACH-000263,0.24723832303663104
ACH-000264,0.1592266439657097
ACH-000265,-0.005546112589084242
ACH-000266,0.1159826309387978
