,KMT2A (4297)
ACH-000244,-0.09978453710885993
ACH-000246,-0.3450269395880913
ACH-000248,0.030449657155322756
ACH-000250,-0.16878370869686365
ACH-000251,-0.2374691529414585
ACH-000252,-0.4256823429008148
ACH-000253,-0.13034368021403306
ACH-000255,0.04623187307126039
ACH-000256,-0.4321495833468997
ACH-000257,-0.5399218628506987
ACH-000258,-0.1922614126998064
ACH-000259,-0.17925548781962006
ACH-000260,-0.568574509184937
ACH-000261,-0.04749002600291245
ACH-000262,-0.1328326756699736
ACH-000263,-0.15319875222339874
ACH-000264,-0.13616826192165704
ACH-000265,-0.11174130002536983
ACH-000266,-0.3819878706716857
ACH-000272,0.053357067913898784
ACH-000274,-0.24369916455999
ACH-000277,-0.2730738366507359
ACH-000278,-0.16266033617831355
ACH-000279,-0.24568419158132845
ACH-000280,0.0077787359722886204
ACH-000281,-0.09705747321529193
ACH-000288,-0.10740361787439698
ACH-000291,-0.17223684176371756
ACH-000293,-0.6346548647222213
ACH-000294,-0.2267409468223425
ACH-000295,0.09005191350375744
ACH-000296,0.03229853121283326
ACH-000302,-0.2883582325592945
ACH-000304,-0.45428224696842207
ACH-000307,-0.06745546980667183
ACH-000308,-0.34981556197895897
ACH-000310,-0.19558894270961708
ACH-000311,-0.22827722329016534
ACH-000312,-0.30430083587734313
ACH-000315,-0.4613810599038646
ACH-000316,-0.3905666862851677
ACH-000317,-0.4852960905625989
ACH-000318,-0.016951396150350743
ACH-000319,-0.14485958478729286
ACH-000320,-0.24022212242995694
ACH-000322,-0.10559858287472464
ACH-000323,-0.4114094961734425
ACH-000324,-0.21307065990307186
ACH-000329,-0.06485074550538553
ACH-000330,-0.42460338639424267
ACH-000331,-0.0215596489090123
ACH-000332,-0.3878009042014899
ACH-000334,-0.6964583999637101
ACH-000335,-0.12804933679115876
ACH-000336,-0.4518797256474276
ACH-000337,-0.4559818495026213
ACH-000338,-0.6504257050409183
ACH-000339,-0.30763734101771184
ACH-000341,-0.00264889714539557
ACH-000348,-0.24237682894062546
ACH-000350,-0.3915540304904178
ACH-000352,-0.24425457087815775
ACH-000356,-0.25923025417474205
ACH-000361,-0.17564488008604992
ACH-000362,-0.7955708714460757
ACH-000363,-0.5352124412688921
ACH-000364,-0.2476492958271046
ACH-000365,-0.1888776479927242
ACH-000366,-0.02871109380519296
ACH-000368,0.048826022900805566
ACH-000374,-0.2690309429374921
ACH-000375,-0.3119615932721754
ACH-000376,0.0541694601052843
ACH-000381,-0.04893794741110559
ACH-000383,-0.2717341679600044
ACH-000387,-0.06580325936492122
ACH-000389,-0.38335341797502015
ACH-000390,-0.006389670864207194
ACH-000393,-0.4720939185745434
ACH-000395,-0.14968628026298145
ACH-000396,-0.2613971218956264
ACH-000397,-0.236421142724148
ACH-000401,-0.17657258676680473
ACH-000402,0.06162423616918414
ACH-000403,-0.2514656577551668
ACH-000404,0.052373160672474016
ACH-000406,-0.335252689620103
ACH-000407,-0.3610178379782246
ACH-000408,-0.21071510680003155
ACH-000410,-0.125582375140449
ACH-000411,-0.12813664472758127
ACH-000414,-0.018042132497629624
ACH-000415,-0.1580256364781864
ACH-000416,-0.058269976554980514
ACH-000420,-0.3630975246250896
ACH-000421,-0.4366583998201475
ACH-000424,-0.3773555031028115
ACH-000425,-0.15564691012531848
ACH-000426,-0.8599517520082035
ACH-000427,-0.09537180196347246
ACH-000433,-0.4356329665968402
ACH-000435,-0.4421057473748728
ACH-000436,-0.4715453544237268
ACH-000444,-0.31911868928291964
ACH-000445,-0.25889291703875644
ACH-000448,-0.20761233142349156
ACH-000450,-0.11610649932349865
ACH-000452,-0.25337002370815503
ACH-000454,-0.367609960439864
ACH-000458,-0.18042754094079744
ACH-000459,-0.5535429269503517
ACH-000460,-0.5740180333665991
ACH-000461,-0.29485457538132714
ACH-000463,-0.0913267310026836
ACH-000464,-0.054607206758096716
ACH-000466,-0.4130821548552381
ACH-000467,-0.19728466537623515
ACH-000468,-0.35513015358625666
ACH-000469,-0.07845785131213721
ACH-000470,-0.15218915292636695
ACH-000471,-0.35352713086749865
ACH-000472,-0.2430943372959458
ACH-000473,-0.3045519552398054
ACH-000475,-0.06365363022723405
ACH-000476,-0.4944745044664867
ACH-000477,-0.1789390084717623
ACH-000479,-0.7693517498409917
ACH-000480,-0.039182174079082414
ACH-000481,-0.08620156443502265
ACH-000483,-0.3601574133702485
ACH-000484,-0.5227869534972605
ACH-000485,-0.23687227297533295
ACH-000486,-0.2681622199754353
ACH-000487,0.0328308219678814
ACH-000488,-0.17027205888684804
ACH-000490,-0.24330433337643625
ACH-000491,-0.32659603015281463
ACH-000495,-0.6307268951509405
ACH-000496,-0.1460364523682342
ACH-000499,-0.18596864827142245
ACH-000500,-0.08325511566886014
ACH-000502,-0.3149411173324489
ACH-000503,-0.06407437264203122
ACH-000505,-0.2728819205297301
ACH-000507,-0.16663189816118434
ACH-000510,-0.08878047823059958
ACH-000511,-0.2898238719998316
ACH-000512,-0.2808103362374013
ACH-000516,-0.30753957419730593
ACH-000517,-0.1335449450275618
ACH-000518,-0.2867293207892653
ACH-000520,-0.3938123966426509
ACH-000521,-0.16397905944493735
ACH-000522,-0.08585752745568212
ACH-000524,-0.6794842726215058
ACH-000527,-0.2899767899701783
ACH-000528,-0.27643656676982953
ACH-000537,-0.27306402877760705
ACH-000541,-0.4622995322272508
ACH-000542,-0.1561979033478572
ACH-000544,0.18049190532329507
ACH-000545,-0.1360990912266037
ACH-000547,-0.15082183029235127
ACH-000548,-0.2468151723178208
ACH-000549,-0.2781239965747645
ACH-000550,-0.09098195501334924
ACH-000552,-0.38459702045477534
ACH-000556,-0.05945315876531002
ACH-000557,-0.205060285044842
ACH-000569,-0.11121637485022892
ACH-000570,-0.2626794774710023
ACH-000571,-0.3088973122008126
ACH-000573,-0.16150278497136236
ACH-000576,-0.3387301545887098
ACH-000579,-0.3862689779118856
ACH-000580,-0.1836026968164534
ACH-000584,-0.3728426781835768
ACH-000585,-0.5748931810682351
ACH-000588,-0.5060471999144187
ACH-000589,-0.026656710678928105
ACH-000591,0.17616230698300134
ACH-000593,-0.1232130264670744
ACH-000600,-0.11025372684991168
ACH-000601,-0.055053941767180606
ACH-000605,-0.21167274267790295
ACH-000606,0.25478691983226465
ACH-000608,-0.14669565682632166
ACH-000614,-0.18348862012331554
ACH-000616,-0.4069248415176152
ACH-000618,-0.012834408613760588
ACH-000619,-0.11432211251910265
ACH-000620,-0.2564057986090764
ACH-000621,-0.11889248366965252
ACH-000622,-0.5782100298243317
ACH-000623,-0.2992263931925692
ACH-000624,-0.21809507864120434
ACH-000627,-0.463355854891591
ACH-000630,-0.3463647796535433
ACH-000631,-0.2229652373651176
ACH-000632,-0.3865104767207173
ACH-000633,-0.14785123015248264
ACH-000637,-0.22590889859095994
ACH-000638,-0.21770026525905709
ACH-000646,-0.17444832858937154
ACH-000647,-0.1217190604433458
ACH-000648,-0.15082125153620973
ACH-000649,-0.34427689720039445
ACH-000651,-0.1919128148538037
ACH-000652,-0.4006878199226557
ACH-000653,-0.3527755506073904
ACH-000657,-0.26632340659536785
ACH-000658,-0.25352611871214903
ACH-000661,-0.07889329060278273
ACH-000662,-0.1623686386194054
ACH-000663,-0.4222677962378328
ACH-000665,-0.067942217586067
ACH-000671,-0.18549015909524105
ACH-000672,-0.30627936535338346
ACH-000673,-0.11020938515148236
ACH-000676,-0.18969796223648516
ACH-000677,-0.16848975077427536
ACH-000681,-0.11502313982512505
ACH-000683,-0.2137676619403309
ACH-000684,-0.6558434268677614
ACH-000688,-0.2467033402731534
ACH-000693,-0.16614363425494916
ACH-000694,-0.19970666766515185
ACH-000695,-0.1293335469380459
ACH-000696,-0.0598760698458319
ACH-000697,-0.01017995432265517
ACH-000699,-0.03995809314994512
ACH-000701,-0.06595936517868349
ACH-000706,-0.467183860744844
ACH-000711,-0.034017722625388304
ACH-000713,0.08679707607636733
ACH-000714,-0.3480224946096797
ACH-000718,-0.18095214013810326
ACH-000720,-0.2821392732096887
ACH-000721,-0.0019299075856340601
ACH-000724,-0.4643656735743295
ACH-000725,-0.052986852378472483
ACH-000732,-0.10682581168925727
ACH-000734,-0.04114883633055859
ACH-000735,-0.19467563159103127
ACH-000736,-0.0023760186439400464
ACH-000738,-0.2607945085565409
ACH-000746,-0.12556385360649305
ACH-000747,-0.1497722150040117
ACH-000748,0.0892095392744062
ACH-000753,-0.4150169105337686
ACH-000756,-0.4864953263568726
ACH-000757,-0.33943978518813395
ACH-000758,-0.10269998219883883
ACH-000760,-0.21827303516452792
ACH-000762,-0.1206944072401013
ACH-000763,-0.5299861013870231
ACH-000764,-0.016409430157519778
ACH-000765,-0.4249785306744612
ACH-000766,-0.4845304914961056
ACH-000767,-0.2942547077041666
ACH-000768,-0.301932359196454
ACH-000769,-0.2335753537610925
ACH-000770,-0.41282058015221496
ACH-000771,-0.00527578347117994
ACH-000773,-0.13070369433920676
ACH-000776,-0.4313031169175776
ACH-000777,-0.2157657889484856
ACH-000778,-0.08763800245967537
ACH-000781,-0.09778008553998037
ACH-000782,-0.6100323343016361
ACH-000783,-0.4360951192137472
ACH-000784,-0.08736708744551151
ACH-000785,-0.3324063259619738
ACH-000787,-0.16490465793905731
ACH-000788,-0.18502280395767207
ACH-000791,-0.26283177564121635
ACH-000792,-0.0852049347807133
ACH-000794,-0.2491927975398517
ACH-000796,-0.1619295525324128
ACH-000798,-0.3161495644156652
ACH-000799,-0.17560238300387684
ACH-000800,0.3009015231300929
ACH-000802,0.006037847474115684
ACH-000804,-0.34469468221244043
ACH-000805,-0.12998544669728354
ACH-000809,-0.037424253001301415
ACH-000810,-0.25685221107196804
ACH-000811,-0.2949884992001805
ACH-000817,-0.6949852313192554
ACH-000819,-0.15840670990142716
ACH-000820,-0.13102173918439652
ACH-000821,-0.1311437298486446
ACH-000822,-0.2282381354333937
ACH-000823,-0.07431211195896797
ACH-000824,-0.2387751786239415
ACH-000827,-0.1480875826690249
ACH-000829,-0.42884283592127903
ACH-000831,-0.1868067232071598
ACH-000832,-0.07848514359173797
ACH-000833,-0.03830489943943315
ACH-000834,0.15477915108100845
ACH-000835,-0.3002628542695426
ACH-000836,-0.1427350120555208
ACH-000837,-0.04648634343310135
ACH-000838,-0.22275736266393328
ACH-000839,-0.16958545904972672
ACH-000840,-0.2942961770677596
ACH-000841,-0.3135722895511621
ACH-000843,-0.6072139831129345
ACH-000846,-0.11026552304751336
ACH-000847,-0.4403910001500155
ACH-000848,-0.2837811389227068
ACH-000849,-0.16374189655288526
ACH-000851,-0.3146934639278146
ACH-000855,-0.22313571033675555
ACH-000856,-0.4190008905370696
ACH-000858,-0.029481025259266325
ACH-000859,-0.028385808630140882
ACH-000861,-0.30022317437295365
ACH-000862,-0.21685235713857187
ACH-000865,-0.29856801581504594
ACH-000866,-0.5056644451371715
ACH-000867,-0.14341600631183796
ACH-000869,-0.41968875738112976
ACH-000872,-0.7897178822833174
ACH-000873,-0.25727175575443634
ACH-000876,-0.17412939962567542
ACH-000878,-0.17461502666136902
ACH-000880,-0.2474780113797141
ACH-000881,-0.10365043702228847
ACH-000882,-0.07262973596067626
ACH-000884,-0.3589673471673053
ACH-000885,-0.4994595538387055
ACH-000887,-0.08377418490614327
ACH-000889,-0.35730499457267434
ACH-000896,-0.2686087317608682
ACH-000898,-0.22377965842965952
ACH-000900,-0.07810386148361416
ACH-000901,-0.2098513585438133
ACH-000905,-0.029738362085098963
ACH-000906,-0.1592745254852026
ACH-000907,-0.12682315594542234
ACH-000910,-0.006050652202618617
ACH-000911,-0.2854216470192767
ACH-000912,-0.19758969401259552
ACH-000913,-0.2393757149171264
ACH-000915,-0.36862997388121055
ACH-000916,-0.2322335603205496
ACH-000917,-0.29260607640621983
ACH-000920,-0.02580707911599291
ACH-000921,0.038302907922714784
ACH-000924,-0.2897376707416149
ACH-000926,-0.17309373926601085
ACH-000928,-0.2410512646426099
ACH-000929,-0.10188213547021456
ACH-000932,0.21873955108265875
ACH-000935,-0.0516006275282729
ACH-000936,-0.4887460736805028
ACH-000937,-0.16932413732592255
ACH-000938,-0.3726816933023249
ACH-000939,0.1230055255723616
ACH-000941,-0.36023407807126745
ACH-000943,-0.01957605597194065
ACH-000946,-0.3546824799707453
ACH-000947,0.0235360079994574
ACH-000948,-0.2520655455269149
ACH-000950,-0.09056976637203938
ACH-000953,-0.09805032765680367
ACH-000954,-0.3241686859013846
ACH-000957,-0.28444201005659275
ACH-000958,-0.26008312620172475
ACH-000960,-0.10726950355182192
ACH-000963,-0.22159098846283512
ACH-000968,-0.19327392104016647
ACH-000969,-0.36851204588036013
ACH-000972,-0.2638153699021528
ACH-000973,-0.30717789352297864
ACH-000974,-0.3367790743069471
ACH-000978,-0.4003978023667018
ACH-000984,-0.4926031105163798
ACH-000986,-0.1684503877404694
ACH-000988,-0.5204590075599174
ACH-000993,-0.27499884330698904
ACH-000994,-0.37440531581368336
ACH-000996,-0.4998811048407414
ACH-001001,-0.4087215168891403
ACH-001020,0.05345908287081722
ACH-001028,-0.119400281405606
ACH-001031,-0.5673890212974514
ACH-001038,-0.09625523728848467
ACH-001048,-0.3821897821702142
ACH-001050,-0.4883658544182784
ACH-001053,-0.2755186052455534
ACH-001054,-0.29346314978434684
ACH-001061,-0.6316207469899741
ACH-001067,-0.4581501826970044
ACH-001075,-0.1514332598031085
ACH-001096,-0.5094224149012478
ACH-001111,-0.1272672765803835
ACH-001119,-0.10264265629414407
ACH-001128,0.6201891763434991
ACH-001134,-0.2082448803232578
ACH-001151,-0.4406161817297353
ACH-001163,-0.3317633675954685
ACH-001164,-0.2129834634728513
ACH-001183,-0.08230065640065329
ACH-001192,-0.16560011905089353
ACH-001193,-0.2639715182440768
ACH-001196,-0.20578433256930487
ACH-001197,-0.05475870321834903
ACH-001205,-0.7562963815487981
ACH-001211,-0.09621838946779593
ACH-001212,0.0427748010195048
ACH-001228,-0.1452782841342568
ACH-001232,0.09960111307614364
ACH-001239,-0.1873664714219512
ACH-001270,-0.10101267695736378
ACH-001274,-0.4477812651294478
ACH-001275,-0.3991008766238964
ACH-001277,-0.3738460497083525
ACH-001278,-0.33131870781954664
ACH-001280,-0.30437322266368894
ACH-001283,-0.3995938344989055
ACH-001289,-0.5999185604454865
ACH-001300,-0.11028366737612663
ACH-001301,0.13259552863607846
ACH-001302,0.1279730519120653
ACH-001306,-0.39378096820027453
ACH-001318,-0.1746915998904903
ACH-001322,-0.4467250410111388
ACH-001328,-0.1689486449488005
ACH-001332,-0.1484079005871362
ACH-001336,-0.21243405315203331
ACH-001346,-0.19066193267128087
ACH-001353,-0.0962394384621563
ACH-001354,-0.4751225320804854
ACH-001367,-0.21517531363411516
ACH-001368,-0.2247173795961834
ACH-001374,0.13413191544222078
ACH-001377,-0.2319865172530027
ACH-001380,-0.5710117413904924
ACH-001391,-0.2478977008505509
ACH-001408,-0.06843915072872295
ACH-001430,0.04212747531544088
ACH-001431,-0.12681000338778758
ACH-001450,-0.2330712009016025
ACH-001496,-0.13295324713451118
ACH-001500,0.028142943511178933
ACH-001523,-0.04887717065278265
ACH-001532,-0.3333931065734471
ACH-001550,0.008361302888955698
ACH-001552,-0.2545864280269992
ACH-001554,-0.060736732393358674
ACH-001654,-0.14383301877664634
ACH-001735,-0.7393470485110427
ACH-001736,-0.8310436012195737
ACH-001737,-0.08546519623168773
ACH-001740,-0.1642370300532157
ACH-001745,-0.19498447083687068
ACH-001765,-0.20225401912890006
