,ITPRIPL1 (150771)
ACH-000004,0.006868174619398258
ACH-000005,0.029971582359802133
ACH-000007,0.022249538165340227
ACH-000009,-0.03535241271939606
ACH-000011,0.016976312362896068
ACH-000012,-0.07682439419411878
ACH-000013,-0.025927936003412328
ACH-000014,-0.05249448509466687
ACH-000015,-0.0032334513694398464
ACH-000017,0.08200408190673633
ACH-000018,-0.011349143291946586
ACH-000019,0.011659733100474455
ACH-000021,0.0745264343996842
ACH-000022,0.0661578832337161
ACH-000025,0.04378170708954597
ACH-000028,-0.08079118832417158
ACH-000030,-0.0073837157004516575
ACH-000035,-0.028216095418557487
ACH-000036,0.09868883920304587
ACH-000037,-0.13137858604590516
ACH-000039,0.028795057351926705
ACH-000040,0.05150311018727057
ACH-000041,0.08953081330857604
ACH-000042,0.08639752417749452
ACH-000045,-0.0007651506047598617
ACH-000047,0.05073218873934458
ACH-000052,-0.01008134617847647
ACH-000053,0.07427938479691569
ACH-000054,-0.08822822494002705
ACH-000055,-0.033404716036490666
ACH-000060,-0.10123075257979876
ACH-000067,0.0800999319879816
ACH-000070,0.07902005619251677
ACH-000075,0.09754579792721864
ACH-000078,0.05458375692508617
ACH-000082,0.047934469081514434
ACH-000085,-0.11777735180745436
ACH-000086,0.040493340825729064
ACH-000087,0.01267047018241676
ACH-000092,-0.12801322034938295
ACH-000095,-0.02039372070076283
ACH-000097,-0.021836928601041455
ACH-000098,-0.04849929985443631
ACH-000099,0.11940358464259865
ACH-000108,0.009962599021246993
ACH-000113,0.029432214284846967
ACH-000116,0.05870593726296024
ACH-000118,0.0400271149667991
ACH-000120,0.007982976486569041
ACH-000123,0.05349572433355616
ACH-000127,0.08901148027734165
ACH-000128,-0.0278335783853724
ACH-000132,0.0350331899394527
ACH-000133,-0.08142047440567197
ACH-000137,0.08743232378568719
ACH-000138,0.1531060434732875
ACH-000142,-0.01791613728338264
ACH-000143,-0.04618426936557489
ACH-000146,-0.00512109030769018
ACH-000148,0.07548457144571608
ACH-000150,0.14842361697376513
ACH-000152,-0.06377213234903792
ACH-000153,-0.110830474313833
ACH-000159,-0.027476902205807417
ACH-000160,0.03251700959502392
ACH-000163,0.01809369957218828
ACH-000167,0.17411599380132778
ACH-000168,0.049967267506423794
ACH-000169,0.13479578242297596
ACH-000178,0.04637327093482088
ACH-000183,0.0026069430394785693
ACH-000188,0.11379941992494068
ACH-000189,0.005093371032392719
ACH-000190,-0.014594054462550753
ACH-000198,-0.013161992544982369
ACH-000203,0.3395168429086769
ACH-000204,-0.04395089571097978
ACH-000206,-0.16170397020076466
ACH-000207,0.007251568897589087
ACH-000208,0.07606675162714505
ACH-000210,-0.2129449230513832
ACH-000211,0.06511058094938503
ACH-000215,0.04124157878670803
ACH-000221,-0.019560282154856168
ACH-000222,-0.03271351132467586
ACH-000223,-0.0655893325076119
ACH-000226,0.12679944088992492
ACH-000227,0.09128108690966752
ACH-000228,0.018500005371986462
ACH-000231,0.013115583467295813
ACH-000232,0.016125733516697126
ACH-000233,0.0540181827516844
ACH-000234,0.002173377879499139
ACH-000235,-0.04204723454956295
ACH-000237,0.06230725386854215
ACH-000238,-0.003018385509162985
ACH-000242,0.07764149922665901
ACH-000243,-0.050691979698991765
ACH-000244,0.07981270928865597
ACH-000246,0.08713699135919263
ACH-000248,-0.05126777251892363
ACH-000250,-0.07794428965602801
ACH-000251,-0.11841964865732205
ACH-000252,0.026830718796821064
ACH-000253,-0.09476295152386466
ACH-000255,-0.06380220135109384
ACH-000256,0.09323989375014884
ACH-000257,-0.08671147779287326
ACH-000258,0.1332656218152051
ACH-000259,-0.05099295865900628
ACH-000260,0.049841614911827516
ACH-000261,0.0053154153122274275
ACH-000262,-0.006178382582569698
ACH-000263,0.00840221283960182
ACH-000264,0.028330046511653356
ACH-000265,-0.026890101541170216
ACH-000266,-0.019407303418148537
ACH-000272,-0.1466924101534635
ACH-000274,-0.10265148048049612
ACH-000277,0.016393998057840073
ACH-000278,0.11581365212905917
ACH-000279,-0.006058636126758335
ACH-000280,0.09751427378093107
ACH-000281,0.017804524487574414
ACH-000288,-0.10292089855827652
ACH-000291,-0.06781405995900372
ACH-000293,-0.012109301162391792
ACH-000294,-0.06266960739941944
ACH-000295,0.07093793685473236
ACH-000296,0.09710481178665854
ACH-000302,-0.106038504068413
ACH-000304,-0.06816845971927442
ACH-000307,-0.004119904570413796
ACH-000308,0.024919485342027863
ACH-000310,0.17003652783679632
ACH-000311,-0.014219502314742304
ACH-000312,0.032766622020805256
ACH-000315,0.1078259471104016
ACH-000316,0.1249626953132916
ACH-000317,0.01669046865949874
ACH-000318,-0.04434539014017231
ACH-000319,-0.06545616951104992
ACH-000320,-0.011359369520833645
ACH-000322,0.11020078359226293
ACH-000323,0.00935165282312967
ACH-000324,0.008385315510558586
ACH-000329,-0.03270635189508163
ACH-000330,-0.12408659814448125
ACH-000331,-0.011138803233936269
ACH-000332,0.040272407361263536
ACH-000334,0.0020829119257396653
ACH-000335,0.11898305896137325
ACH-000336,0.12523362716694056
ACH-000337,0.1105734100993215
ACH-000338,-0.3601699178100382
ACH-000339,0.02886125109681077
ACH-000341,0.08419151328884097
ACH-000348,-0.041424378933754
ACH-000350,0.1685328299776716
ACH-000352,-0.00932071661760239
ACH-000356,-0.09686912111085666
ACH-000361,-0.00566176390073324
ACH-000362,-0.035032521582735315
ACH-000363,-0.0431278577513452
ACH-000364,-0.07818682306578821
ACH-000365,0.003496865020564717
ACH-000366,0.03116448452488905
ACH-000368,-0.018579351791247256
ACH-000374,-0.15071366002446293
ACH-000375,-0.11716153373844727
ACH-000376,-0.054300697839036564
ACH-000381,-0.07850739156356594
ACH-000383,0.03942098464035472
ACH-000387,-0.049129969292262335
ACH-000389,0.0429018592680141
ACH-000390,-0.029752831907404406
ACH-000393,-0.07425749255689543
ACH-000395,0.06779211964436017
ACH-000396,-0.1213038591006688
ACH-000397,-0.02647783164455097
ACH-000401,0.07030593220090832
ACH-000402,0.15329436421180054
ACH-000403,-0.011699862142560295
ACH-000404,-0.08928371543738732
ACH-000406,0.0006540749705865269
ACH-000407,0.018905747252304542
ACH-000408,0.012408230673843107
ACH-000410,0.058554985706734675
ACH-000411,-0.02044710071434928
ACH-000414,-0.05105352724354145
ACH-000415,0.00024001679608069956
ACH-000416,0.03940078182486777
ACH-000420,0.018071291012107863
ACH-000421,0.04508123159567505
ACH-000424,-0.14838172559381935
ACH-000425,-0.0619944348298067
ACH-000426,0.00448635607086678
ACH-000427,0.1047608413035134
ACH-000433,0.21227859799019505
ACH-000435,-0.06540349839681257
ACH-000436,-0.014802173939934769
ACH-000444,0.09533353659617262
ACH-000445,-0.06592471473861305
ACH-000448,-0.0802279537101416
ACH-000450,-0.036613869263776834
ACH-000452,0.07535121779955528
ACH-000454,-0.04467069717117083
ACH-000458,-0.0692292824177339
ACH-000459,0.14567299836043873
ACH-000460,0.08855412577961264
ACH-000461,0.07560967902740735
ACH-000463,-0.006617878946359572
ACH-000464,-0.1420392523837445
ACH-000466,-0.2664662548333955
ACH-000467,-0.025641436649654188
ACH-000468,-0.0635602366052273
ACH-000469,-0.01667201710400841
ACH-000470,0.03646020210255598
ACH-000471,0.02000192934083833
ACH-000472,-0.0014848017518674704
ACH-000473,0.0034479522564825047
ACH-000475,-0.008614541595016928
ACH-000476,0.04348743954042604
ACH-000477,0.014980593921184828
ACH-000479,0.1538257974328654
ACH-000480,-0.020869966166866163
ACH-000481,-0.05431059551087325
ACH-000483,0.05218557065864427
ACH-000484,-0.13425663156984113
ACH-000485,-0.02353899002713056
ACH-000486,0.02145905462410631
ACH-000487,-0.0553618233939386
ACH-000488,0.1031571445830672
ACH-000490,0.023587846967100392
ACH-000491,-0.026898523654729303
ACH-000495,0.012828083942452205
ACH-000496,-0.09182370066705388
ACH-000499,0.08466690151065369
ACH-000500,0.05465164405423379
ACH-000502,-0.01942042101000967
ACH-000503,0.072900866170392
ACH-000505,-0.07014513669376612
ACH-000507,0.022524173414821574
ACH-000510,-0.025340518281324102
ACH-000511,0.01862716615785455
ACH-000512,-0.13144200823744515
ACH-000516,0.0461226626959244
ACH-000517,0.05578009018046779
ACH-000518,-0.01265457033590062
ACH-000520,-0.10709126692974932
ACH-000521,-0.17021769509330195
ACH-000522,0.0040084847949215605
ACH-000524,0.07248109452079972
ACH-000527,0.01698992904684923
ACH-000528,0.0859917290228499
ACH-000537,-0.014199059331860752
ACH-000541,-0.11100925324604788
ACH-000542,0.1328020083359394
ACH-000544,-0.07185944174008015
ACH-000545,0.009620189118958176
ACH-000547,-0.12228536807865464
ACH-000548,-0.02793224231202707
ACH-000549,-0.15032403159233207
ACH-000550,-0.011806749728731329
ACH-000552,-0.21667015609200704
ACH-000556,0.0190101209671231
ACH-000557,0.1341884487723373
ACH-000569,-0.09343021583071144
ACH-000570,0.07540495722555456
ACH-000571,0.03828301093264054
ACH-000573,-0.02177019238745389
ACH-000576,0.0580255857247941
ACH-000579,-0.10999167873320276
ACH-000580,-0.004096440770083622
ACH-000584,0.028531963187900067
ACH-000585,0.047689876619500166
ACH-000588,0.0484658404384964
ACH-000589,-0.02336438628503801
ACH-000591,-0.025842808069242138
ACH-000593,0.02402805453222713
ACH-000600,0.004772113263069276
ACH-000601,0.049938144120162405
ACH-000605,-0.006143616827832458
ACH-000606,-0.11814223567139408
ACH-000608,0.04535573330420554
ACH-000614,-0.011874716182059769
ACH-000616,-0.0621015890404072
ACH-000618,0.0692998498243186
ACH-000619,0.06601647621535278
ACH-000620,0.08437562442750865
ACH-000621,-0.021766461444615613
ACH-000622,-0.02014215878986019
ACH-000623,0.04226041829996443
ACH-000624,0.05261741402155525
ACH-000627,-0.05545330383755127
ACH-000630,-0.0044823725546771324
ACH-000631,-0.2203088283763239
ACH-000632,-0.03794670909083571
ACH-000633,0.006776779548334597
ACH-000637,-0.0785759025817011
ACH-000638,-0.014690261062959278
ACH-000646,0.10765764820586243
ACH-000647,-0.013148544639294208
ACH-000648,0.12188997624079995
ACH-000649,-0.06684530227315183
ACH-000651,-0.03458648819747706
ACH-000652,0.17105272087094364
ACH-000653,0.04401822927268409
ACH-000657,-0.0028137205482761745
ACH-000658,0.13043695692777166
ACH-000661,-0.0677498015602328
ACH-000662,0.12328205307894817
ACH-000663,-0.022737763147923213
ACH-000665,-0.13713130166320056
ACH-000671,-0.04203202647845671
ACH-000672,-0.15375230017130068
ACH-000673,-0.04659188752867168
ACH-000676,-0.06796073469397654
ACH-000677,0.012814968977598635
ACH-000681,0.028797057889797376
ACH-000683,0.014703365128666173
ACH-000684,0.006598363175233914
ACH-000688,-0.03270015681465481
ACH-000693,0.02115618257873106
ACH-000694,0.025321549185053485
ACH-000695,-0.12207593927024245
ACH-000696,-0.04449381257520549
ACH-000697,-0.21719764831486785
ACH-000699,-0.021743652597798858
ACH-000701,0.12214351417878193
ACH-000706,0.009449560681780557
ACH-000711,-0.012420422412376408
ACH-000713,-0.030785867349521743
ACH-000714,0.034981127651673084
ACH-000718,0.04382079092116905
ACH-000720,0.04153257677891277
ACH-000721,-0.17542118031872
ACH-000724,0.04286717079150493
ACH-000725,-0.08522116339997426
ACH-000732,0.036677004173245376
ACH-000734,-0.010684363547972432
ACH-000735,0.009269208784857716
ACH-000736,-0.14549793336786904
ACH-000738,-5.5753732987169224e-05
ACH-000746,0.014660296091977538
ACH-000747,0.0009525240780427815
ACH-000748,0.02440470931418516
ACH-000753,0.02733534884867568
ACH-000756,0.13076605294947927
ACH-000757,-0.13580695369398918
ACH-000758,-0.04887943806052502
ACH-000760,0.0318601540080513
ACH-000762,-0.0017447915351488142
ACH-000763,0.0232437284651847
ACH-000764,0.2186057134623736
ACH-000765,-0.08177586742606363
ACH-000766,-0.058005779258010766
ACH-000767,0.07078775880582107
ACH-000768,-0.10570866380218714
ACH-000769,-0.054323891884537234
ACH-000770,0.05167562966952857
ACH-000771,-0.0690110944705719
ACH-000773,0.1686595735844874
ACH-000776,0.05821837937377095
ACH-000777,0.048807139503492865
ACH-000778,-0.009435922990941169
ACH-000781,0.0005997854498280124
ACH-000782,-0.021560036719838638
ACH-000783,0.01711293307723364
ACH-000784,-0.029303551389283488
ACH-000785,-0.14652718524175404
ACH-000787,-0.006232738900235492
ACH-000788,0.02596813073022374
ACH-000791,-0.014903620368598382
ACH-000792,0.049549630225540535
ACH-000794,0.04066326343159521
ACH-000796,-0.10462575622684664
ACH-000798,-0.049176195685058224
ACH-000799,-0.06259393455127732
ACH-000800,-0.022985148386481233
ACH-000802,0.01000561525201874
ACH-000804,0.0399560226949186
ACH-000805,0.0602919365437624
ACH-000809,0.07076033020491675
ACH-000810,-0.1940779438218868
ACH-000811,-0.03542113582934086
ACH-000817,-0.1609639790277138
ACH-000819,-0.015245652554018448
ACH-000820,-0.17514230888455892
ACH-000821,-0.026168762006691517
ACH-000822,0.07980756146667589
ACH-000823,-0.04314823323935474
ACH-000824,0.07552877620548566
ACH-000827,-0.0034231892532427203
ACH-000829,0.053478180104985736
ACH-000831,-0.1708888930461713
ACH-000832,-0.1563503355870121
ACH-000833,-0.012896778821791098
ACH-000834,-0.05456775353905357
ACH-000835,0.04651365872097423
ACH-000836,0.05145268072894348
ACH-000837,-0.0892096431158828
ACH-000838,-0.0019487126031728353
ACH-000839,-0.01577033314384095
ACH-000840,-0.1829501833766388
ACH-000841,0.003114454022050104
ACH-000843,0.04759078296814969
ACH-000846,-0.01576816807127105
ACH-000847,-0.04625000731228679
ACH-000848,0.005055325486163974
ACH-000849,-0.020851154671871874
ACH-000851,-0.09583558909627043
ACH-000855,0.007689645360881417
ACH-000856,-0.031565672279439794
ACH-000858,-0.1435811903389896
ACH-000859,-0.04286512188680572
ACH-000861,-0.003750229946970631
ACH-000862,0.028495731707187406
ACH-000865,-0.000966600493694206
ACH-000866,0.035061527277105785
ACH-000867,-0.025660227984051147
ACH-000869,0.027288538173507897
ACH-000872,-0.11905050116917695
ACH-000873,0.09592164514898256
ACH-000876,-0.11249176393843813
ACH-000878,0.1366705302529919
ACH-000880,-0.09938403716868492
ACH-000881,0.06334544386081957
ACH-000882,0.08575175978562108
ACH-000884,-0.07049480411698814
ACH-000885,0.020141994644807773
ACH-000887,-0.034368420785339915
ACH-000889,0.016094551406281136
ACH-000896,0.04795604605084998
ACH-000898,-0.060375075650480975
ACH-000900,-0.15344979005318893
ACH-000901,0.02004446624559525
ACH-000905,-0.010084253934017412
ACH-000906,0.06199647877195896
ACH-000907,0.037831200062743466
ACH-000910,-0.006829189545022844
ACH-000911,-0.039091766324403386
ACH-000912,-0.058275333696369024
ACH-000913,-0.08158833987351781
ACH-000915,0.012548402845707438
ACH-000916,-0.19501698958948094
ACH-000917,0.04497355512581323
ACH-000920,-0.13442157116178108
ACH-000921,0.01742870795903765
ACH-000924,-0.08066997404337559
ACH-000926,0.05689395689826177
ACH-000928,0.0335464948437003
ACH-000929,-0.013250175746666334
ACH-000932,0.0474408571135083
ACH-000935,-0.002273820018705902
ACH-000936,0.03625700686139628
ACH-000937,-0.05106876026387109
ACH-000938,0.0732997504812369
ACH-000939,0.04619811193727133
ACH-000941,-0.006820855629815663
ACH-000943,0.024645369439834253
ACH-000946,0.013881381617680738
ACH-000947,0.058257615144647786
