,LRRN4CL (221091)
ACH-000004,-0.2944574413740162
ACH-000005,-0.11157102554017166
ACH-000007,0.1578531301830321
ACH-000009,-0.037491390949055015
ACH-000011,-0.015178594310031287
ACH-000012,0.1296486466048688
ACH-000013,0.02683371587973486
ACH-000014,-0.04471694011201293
ACH-000015,-0.030738304200559667
ACH-000017,-0.02472744016405962
ACH-000018,0.05992326739586055
ACH-000019,-0.15100153319583864
ACH-000021,-0.14238257182150016
ACH-000022,0.01956682462701471
ACH-000025,0.014699560590416529
ACH-000028,-0.20769626690107795
ACH-000030,-0.1126600466473297
ACH-000035,0.011733962888697214
ACH-000036,-0.0949513005993302
ACH-000037,-0.06445989650757655
ACH-000039,-0.0584605747667744
ACH-000040,-0.1370492065601704
ACH-000041,-0.22358271721707348
ACH-000042,-0.046980298546918466
ACH-000045,-0.19570960074175328
ACH-000047,0.06775071763149093
ACH-000052,0.1114542824447335
ACH-000053,0.007014832178276557
ACH-000054,-0.023872517548636108
ACH-000055,-0.06948223504273186
ACH-000060,-0.2373820132710037
ACH-000067,-0.10152552397363723
ACH-000070,0.16857698848519131
ACH-000075,-0.06562788738013085
ACH-000078,0.024081852863808453
ACH-000082,-0.0743955906896669
ACH-000085,-0.047983564487535164
ACH-000086,-0.2011678416263272
ACH-000087,-0.0014273358817298188
ACH-000092,-0.04352972232593556
ACH-000095,-0.18473598326439175
ACH-000097,-0.12538925663291078
ACH-000098,0.00529444397541979
ACH-000099,-0.06870036886490223
ACH-000108,-0.045184115621791116
ACH-000113,-0.23885307982376175
ACH-000116,-0.12734952514722936
ACH-000118,-0.2027544204327285
ACH-000120,-0.19700139910127812
ACH-000123,-0.2067298269661912
ACH-000127,-0.014559186692363219
ACH-000128,0.005237307640745625
ACH-000132,-0.14768424178130105
ACH-000133,-0.2040426943072016
ACH-000137,-0.19064778875971464
ACH-000138,0.02729328262647
ACH-000142,-0.09984414331441924
ACH-000143,0.07876132133836691
ACH-000146,-0.11443767038082815
ACH-000148,-0.08660320193624117
