,SOX8 (30812)
ACH-000004,-0.03252432970624504
ACH-000005,-0.00624146604733781
ACH-000007,0.04233207607127427
ACH-000009,0.07967933074843438
ACH-000011,-0.12981059088584407
ACH-000012,-0.04153944052869405
ACH-000013,-0.1063159489072042
ACH-000014,0.11035907055139092
ACH-000015,-0.08794035142473754
ACH-000017,-0.009091367457834914
ACH-000018,0.06448002437205971
ACH-000019,0.007850686907017975
ACH-000021,-0.041520719368690784
ACH-000022,-0.0010264995998820342
ACH-000025,0.05268515232563503
ACH-000028,0.025777523535596
ACH-000030,-0.01406897802461174
ACH-000035,-0.06477019867107024
ACH-000036,0.020202458343281413
ACH-000037,-0.1880020394385248
ACH-000039,-0.2594064460417864
ACH-000040,-0.07760799801477228
ACH-000041,-0.08945611757763326
ACH-000042,-0.12168867743567892
ACH-000045,0.03987371112878737
ACH-000047,-0.19849288221698166
ACH-000052,-0.056174237417334336
ACH-000053,-0.00982630853083381
ACH-000054,-0.06880835873705722
ACH-000055,-0.2955785635715968
ACH-000060,-0.1916699346265336
ACH-000067,0.003974555332040405
ACH-000070,-0.15667930517629686
ACH-000075,-0.09586845803648064
ACH-000078,0.033694412441950504
ACH-000082,-0.05158775020191173
ACH-000085,0.0017748889208236938
ACH-000086,0.10308671024403332
ACH-000087,-0.08196975886376764
ACH-000092,-0.019579856431382332
ACH-000095,-0.09002831949808637
ACH-000097,0.07381111965526485
ACH-000098,0.0345086731755988
ACH-000099,-0.04806365375879717
ACH-000108,0.16401819502339934
ACH-000113,0.11304838756685293
ACH-000116,-0.0120853258609013
ACH-000118,0.09905861804047633
ACH-000120,-0.15599295186949502
ACH-000123,0.09083956885732962
ACH-000127,-0.10196838775663304
ACH-000128,-0.09018839543600132
ACH-000132,-0.017493218973170414
ACH-000133,-0.1956047143095091
ACH-000137,-0.03583565574793075
ACH-000138,0.15041775594193976
ACH-000142,-0.11390576881199092
ACH-000143,0.09690604336538618
ACH-000146,-0.06825266875475512
ACH-000148,0.08737498127052155
ACH-000150,0.07038043658509477
ACH-000152,0.07926474664611456
ACH-000153,0.13067059290480354
ACH-000159,0.014252007312889147
ACH-000160,-0.08062229952902526
ACH-000163,0.03446156506735374
ACH-000167,0.03645706007321616
ACH-000168,-0.12612705471521088
ACH-000169,-0.15594805121644995
ACH-000178,-0.09025214811166732
ACH-000183,0.014875832720308119
ACH-000188,-0.03102403544773111
ACH-000189,0.036692954901980435
ACH-000190,-0.1159349986329886
ACH-000198,-0.13516684016435784
ACH-000203,-0.04350375059760381
ACH-000204,-0.2196514541195624
ACH-000206,0.0855205635271765
ACH-000207,-0.02755919330968441
ACH-000208,-0.0908818515824764
ACH-000210,0.15017823466118582
ACH-000211,-0.03345172821974079
ACH-000215,-0.013228032265296723
ACH-000221,-0.005002309687390581
ACH-000222,-0.04770579845155759
ACH-000223,0.005168889313403874
ACH-000226,0.09149265381317828
ACH-000227,0.104328423915804
ACH-000228,-0.08231605931750957
ACH-000231,-0.10567345281632022
ACH-000232,-0.0416858419538365
ACH-000233,0.06749572606969846
ACH-000234,-0.042205299605396256
ACH-000235,-0.07292934055383661
ACH-000237,0.010516681551141804
ACH-000238,-0.07699106117711714
ACH-000242,0.5002495134250597
ACH-000243,0.09023493682954263
ACH-000244,-0.10158382800260167
ACH-000246,-0.061133403892375114
ACH-000248,-0.1771679440357757
ACH-000250,-0.06643964974256558
ACH-000251,-0.014657601529656353
ACH-000252,-0.009490622021277664
ACH-000253,-0.12106288517361626
ACH-000255,-0.055709676732851085
ACH-000256,-0.1312989826239592
ACH-000257,-0.0012126595518739526
ACH-000258,0.0848301877977592
ACH-000259,-0.07497120679367092
ACH-000260,-0.1896705013644026
ACH-000261,-0.007617860682863073
ACH-000262,-0.12001606766637987
ACH-000263,-0.04409026483359869
ACH-000264,-0.14358782907449574
ACH-000265,-0.0729524894864695
ACH-000266,-0.06752006022142501
ACH-000272,-0.06888189851576593
ACH-000274,-0.01685894889652898
ACH-000277,-0.059985328945664024
ACH-000278,0.1629319057736299
ACH-000279,-0.1072612899233632
ACH-000280,-0.0937728255134136
ACH-000281,0.03971331162752794
ACH-000288,-0.09902286929904283
ACH-000291,-0.030645011238172305
ACH-000293,-0.09306956818825683
ACH-000294,-0.032592264611843245
ACH-000295,0.08164168267914165
ACH-000296,-0.1049521082325594
