,PSMD1 (5707)
ACH-000004,-1.2065458326030876
ACH-000005,-1.217790813061373
ACH-000007,-0.7575331021746176
ACH-000009,-1.0116140492659866
ACH-000011,-0.9450509447545506
ACH-000012,-1.0198937474460747
ACH-000013,-0.9121039207777509
ACH-000014,-1.0364773053914809
ACH-000015,-0.6608422412254527
ACH-000017,-0.8828044661200216
ACH-000018,-0.7661386333404935
ACH-000019,-1.000532149749488
ACH-000021,-0.8954348694141429
ACH-000022,-0.7125215566631713
ACH-000025,-1.1016377734469056
ACH-000028,-0.9472177493088059
ACH-000030,-0.7985085128619864
ACH-000035,-0.7267770666016152
ACH-000036,-0.4930518823089454
ACH-000037,-0.4808906021528128
ACH-000039,-1.0016384839177468
ACH-000040,-1.0864027072290428
ACH-000041,-0.6809112205920353
ACH-000042,-0.921920997327229
ACH-000045,-0.7396992090251251
ACH-000047,-0.9426635449074404
ACH-000052,-0.8962910247824648
ACH-000053,-0.9501022762162222
ACH-000054,-1.030984770818385
ACH-000055,-0.9009463754038036
ACH-000060,-0.9028574118741484
ACH-000067,-0.8008345605183048
ACH-000070,-0.9983046246960544
ACH-000075,-0.8848081233535563
ACH-000078,-0.8628757915208706
ACH-000082,-1.1238339512894102
ACH-000085,-1.1088155563192117
ACH-000086,-0.7913939533286677
ACH-000087,-1.0979448180914253
ACH-000092,-0.818722961665918
ACH-000095,-1.1040611487721428
ACH-000097,-0.9130525824437036
ACH-000098,-0.7688986092004026
ACH-000099,-0.7710522947495626
ACH-000108,-0.8987490031874916
ACH-000113,-0.8352469190682954
ACH-000116,-0.8354574275184155
ACH-000118,-0.9122351518767328
ACH-000120,-0.7943659248779826
ACH-000123,-0.7810840555796277
ACH-000127,-0.9051334851197969
ACH-000128,-0.9525572108742772
ACH-000132,-0.6960975795592336
ACH-000133,-1.2259465705843091
ACH-000137,-1.129649152623948
ACH-000138,-0.8027278820436728
ACH-000142,-0.911793982413322
ACH-000143,-1.0373423641942214
ACH-000146,-0.8552647991544061
ACH-000148,-0.8460926559478991
ACH-000150,-0.6818352993739771
ACH-000152,-0.8447465101431995
ACH-000153,-0.6202725926066602
ACH-000159,-0.9107298501991588
