,PATZ1 (23598)
ACH-000150,-0.2823365313430239
ACH-000152,-0.1335222854583588
ACH-000153,0.018174932590537003
ACH-000159,0.03325534263801951
ACH-000160,-0.14872585831722945
ACH-000163,-0.09319806022843556
ACH-000167,-0.2500235997244385
ACH-000168,-0.025075208658730974
ACH-000169,-0.2971542848866448
ACH-000178,-0.08685230661228456
ACH-000183,-0.2347329410495223
ACH-000188,-0.035648705566560863
ACH-000189,0.0609572252632365
ACH-000190,0.12213328201072272
ACH-000198,-0.19272710404859789
ACH-000203,-0.30401700846552226
ACH-000204,-0.1388657328957501
ACH-000206,-0.11794215894557412
ACH-000207,-0.12295019534534207
ACH-000208,-0.014198255534583747
ACH-000210,-0.23503179926033102
ACH-000211,-0.23637173195716024
ACH-000215,-0.11492217365665235
ACH-000221,-0.20423501668750707
ACH-000222,-0.2257727882614443
ACH-000223,-0.20723370675000685
ACH-000226,-0.17099731318446493
ACH-000227,-0.3684492494509105
ACH-000228,-0.08992250191902983
ACH-000231,-0.1969767598639722
ACH-000232,-0.0764176280993817
ACH-000233,-0.2943802149403429
ACH-000234,-0.03716793420867237
ACH-000235,-0.08687709971949309
ACH-000237,-0.07607537434923163
ACH-000238,-0.12935423703204751
ACH-000242,0.00197987900468348
ACH-000243,-0.12904295638818405
ACH-000244,0.054127699683770465
ACH-000246,-0.01804771288975484
ACH-000248,-0.038721202572636816
ACH-000250,-0.03524177441887018
ACH-000251,-0.03979008951263373
ACH-000252,-0.09167911115643876
ACH-000253,-0.06601085544914027
ACH-000255,-0.2280529517265733
ACH-000256,-0.3257475930325302
ACH-000257,-0.1324277155227131
ACH-000258,0.031541942105146506
ACH-000259,-0.06855222302335541
ACH-000260,-0.2824120027342442
ACH-000261,-0.12971628585077907
ACH-000262,-0.09370415281297226
ACH-000263,-0.00625275260381535
ACH-000264,-0.2373476152307928
ACH-000265,-0.21734002595624116
ACH-000266,-0.15900373346823976
ACH-000272,-0.23843331392882935
ACH-000274,-0.2359789355334609
ACH-000277,0.04243400583989397
ACH-000278,-0.16893459435536565
ACH-000279,-0.115956334001189
ACH-000280,-0.14949692902946565
ACH-000281,-0.24825472757390116
ACH-000288,-0.2616099710569704
ACH-000291,-0.13364123593515995
ACH-000293,-0.06300049486415715
ACH-000294,-0.22212388647915213
ACH-000295,-0.0730288280035264
ACH-000296,-0.2376916756198231
ACH-000302,-0.36320287201927776
ACH-000304,-0.17888594352275894
ACH-000307,-0.1835622954404714
ACH-000308,-0.1813268444105988
ACH-000310,-0.2898809995137891
ACH-000311,-0.028966018235031137
ACH-000312,-0.18814245607773936
ACH-000315,-0.16172696981953766
ACH-000316,-0.028139648800477046
ACH-000317,-0.16955099685679542
ACH-000318,-0.0703764477847224
ACH-000319,-0.2301559139550409
ACH-000320,-0.05457804323790889
ACH-000322,-0.09804676641655544
ACH-000323,-0.2580279574323241
ACH-000324,-0.2200124423292273
ACH-000329,-0.15191788112734952
ACH-000330,-0.08677681261419344
ACH-000331,-0.04804643017279644
ACH-000332,-0.09276846673811752
ACH-000334,-0.028031288371136717
ACH-000335,0.04800013105262015
ACH-000336,-0.06399245458288068
ACH-000337,-0.2301229758694335
ACH-000338,-0.3444553448304209
ACH-000339,-0.06630674448958658
ACH-000341,-0.13473386060433418
ACH-000348,-0.10418883202026184
ACH-000350,-0.16080788052954495
ACH-000352,-0.009371479990209607
ACH-000356,-0.04851844939843227
ACH-000361,-0.28742161100937685
ACH-000362,-0.1778223287589771
ACH-000363,-0.14640953787028452
ACH-000364,-0.14497454392764028
ACH-000365,-0.3202599557904399
ACH-000366,-0.3758645824852091
ACH-000368,-0.15926015425023504
ACH-000374,0.009586052841606085
ACH-000375,-0.27665019961089665
ACH-000376,-0.038039250528310135
ACH-000381,-0.06586934155223664
ACH-000383,-0.13599809252749925
ACH-000387,-0.4148978966437844
ACH-000389,-0.1003938832484147
ACH-000390,-0.21347191944169794
ACH-000393,-0.21377490701712445
ACH-000395,0.0224603001154087
ACH-000396,-0.4020421859764631
ACH-000397,-0.08791473313953314
ACH-000401,-0.1796693998150174
ACH-000402,-0.03173413817017636
ACH-000403,-0.1809099472224598
ACH-000404,0.01484039677722086
ACH-000406,-0.02749572805683001
ACH-000407,-0.29526748707621153
ACH-000408,-0.2254990802477567
ACH-000410,-0.04073353789532865
ACH-000411,-0.006732441478422069
ACH-000414,-0.06539206351714275
ACH-000415,-0.09272401527382863
ACH-000416,-0.13016169810305114
ACH-000420,-0.25508925657298537
ACH-000421,-0.05382033511262151
ACH-000424,-0.3685003655714163
ACH-000425,-0.2546923919718909
ACH-000426,0.12389452867423315
ACH-000427,0.00642744874208667
ACH-000433,-0.29433130379888683
ACH-000435,-0.2065451548094933
ACH-000436,0.055707506617096135
ACH-000444,-0.1510059186439508
ACH-000445,-0.15403421420854438
ACH-000448,-0.13556513311499954
ACH-000450,0.0463702963395437
ACH-000452,-0.19000504952534092
ACH-000454,-0.2667958328223464
ACH-000458,-0.2214634635186492
ACH-000459,-0.10189167288754447
ACH-000460,-0.07812950720422182
ACH-000461,-0.1925048670995318
ACH-000463,-0.007795489206998648
ACH-000464,-0.17067700124750346
ACH-000466,-0.15996098363898048
ACH-000467,-0.2042748088224102
ACH-000468,-0.2328217912662617
ACH-000469,-0.18299739599289724
ACH-000470,-0.23210727011404925
ACH-000471,-0.2306490403285961
ACH-000472,-0.1735001339994004
ACH-000473,-0.04880882174273612
ACH-000475,-0.11969794940090955
ACH-000476,-0.006539702539115146
ACH-000477,-0.1058701306357397
ACH-000479,-0.32626889468640696
ACH-000480,-0.2014033849157026
ACH-000481,-0.3354287518890359
ACH-000483,-0.23142349926735464
ACH-000484,-0.052884599900730564
ACH-000485,-0.031157532830023888
ACH-000486,-0.1424411782823293
ACH-000487,-0.26675712791968964
ACH-000488,-0.08714391592927867
ACH-000490,-0.08961543611820945
ACH-000491,-0.22806638857099915
ACH-000495,-0.09966266022263563
ACH-000496,-0.12468217203024255
ACH-000499,0.028276373704427364
ACH-000500,-0.24337390225254066
ACH-000502,-0.17437377762470552
ACH-000503,0.00482005800867226
ACH-000505,-0.1594474187671148
ACH-000507,-0.1185620000877626
ACH-000510,-0.14630818536534876
ACH-000511,-0.21370554153261814
ACH-000512,-0.11636225071061528
ACH-000516,-0.3514200117274769
ACH-000517,-0.1942663869412445
ACH-000518,-0.06474123667720744
ACH-000520,0.03975137978375436
ACH-000521,0.13285240418782254
ACH-000522,0.06449517426445016
ACH-000524,-0.08790106468474287
ACH-000527,-0.205398915080766
ACH-000528,-0.21500601391053484
ACH-000537,-0.0487691608394496
ACH-000541,-0.14334399701152625
ACH-000542,-0.25775214217221915
ACH-000544,0.04383474163186042
ACH-000545,-0.0207264353382351
ACH-000547,-0.041632804707691824
ACH-000548,-0.07658778963716811
ACH-000549,-0.06756820263074087
ACH-000550,-0.11188117610453896
ACH-000552,-0.11350733241829622
ACH-000556,-0.1965512461758433
ACH-000557,-0.18840419105442135
ACH-000569,-0.1763147685491564
ACH-000570,-0.2925171130714686
ACH-000571,-0.16649369697290273
ACH-000573,-0.03896914768416655
ACH-000576,-0.40432646541704303
ACH-000579,-0.12648332883292301
ACH-000580,-0.3025288576430186
ACH-000584,-0.095246806868458
ACH-000585,0.04657012507241981
ACH-000588,-0.0781595616890749
ACH-000589,0.06252259428401134
ACH-000591,-0.21519020402132255
ACH-000593,-0.1082102123546599
ACH-000600,0.003002115616883571
ACH-000601,-0.25067650256231555
ACH-000605,-0.052154649830565065
ACH-000606,-0.09362260797169497
ACH-000608,-0.280516786048466
ACH-000614,-0.1693225419169184
ACH-000616,-0.1851030873181692
ACH-000618,-0.1911199255343082
ACH-000619,-0.014753358585509215
ACH-000620,-0.1499034994976974
ACH-000621,-0.31772522683565113
ACH-000622,-0.2377784488520489
ACH-000623,-0.21221974478631697
ACH-000624,-0.21513228512099045
ACH-000627,-0.1894153684346103
ACH-000630,-0.11522368163843008
ACH-000631,-0.0737902388916402
ACH-000632,-0.19536742980269106
ACH-000633,-0.1511986358665738
ACH-000637,-0.1871101576065172
ACH-000638,-0.11944710644954773
ACH-000646,-0.014013886726839087
ACH-000647,-0.17277541838747598
ACH-000648,-0.2665117935569009
ACH-000649,-0.0783128887313155
ACH-000651,-0.09070441437314897
ACH-000652,-0.14043353915370507
ACH-000653,-0.21432653077974345
ACH-000657,-0.19961845739979345
ACH-000658,0.0008765847261626003
ACH-000661,0.06646470513829103
ACH-000662,-0.10389240439244793
ACH-000663,-0.024940060057237128
ACH-000665,-0.3047535770831533
ACH-000671,-0.22109282890640666
ACH-000672,-0.6554847617595391
ACH-000673,-0.19878197456269905
ACH-000676,-0.11523285126488685
ACH-000677,-0.18414093168997114
ACH-000681,-0.1171071770907932
ACH-000683,-0.2165661207437352
ACH-000684,-0.285156241877541
ACH-000688,-0.1506107521462132
ACH-000693,-0.22867899940451086
ACH-000694,-0.053549784831144184
ACH-000695,0.07794926749722855
ACH-000696,-0.12382108350683765
ACH-000697,-0.17981459400183214
ACH-000699,-0.09299826044437072
ACH-000701,-0.08536392548381824
ACH-000706,-0.0786951815164458
ACH-000711,-0.07890987993087903
ACH-000713,0.01718600933116316
ACH-000714,-0.1812057070598346
ACH-000718,-0.036550827303987635
ACH-000720,-0.15470173317945252
ACH-000721,-0.10279847942772924
ACH-000724,-0.011983954729120422
ACH-000725,-0.18913889853749066
ACH-000732,-0.12316683635934847
ACH-000734,-0.16548212432074627
ACH-000735,-0.15332890033594193
ACH-000736,-0.012801326266520335
ACH-000738,-0.09929570691673577
ACH-000746,-0.048540133885985264
ACH-000747,-0.037535874064405464
ACH-000748,-0.20968729635363528
ACH-000753,-0.08601232976290946
ACH-000756,-0.2399750571465883
ACH-000757,-0.1647963690251632
ACH-000758,-0.15379591872295556
ACH-000760,0.038473533070937635
ACH-000762,-0.14002610713546867
ACH-000763,0.11642896179532213
ACH-000764,-0.020972640595623208
ACH-000765,-0.2051494788367488
ACH-000766,-0.25833819881768155
ACH-000767,-0.24056025857485835
ACH-000768,-0.11923385118689565
ACH-000769,-0.056724815497230865
ACH-000770,-0.13882665641244726
ACH-000771,0.007901887911296613
ACH-000773,-0.19932231687693092
ACH-000776,-0.1820112810575812
ACH-000777,-0.10519293884328296
ACH-000778,-0.1144668620213426
ACH-000781,-0.10801070373818283
ACH-000782,-0.0058821527156614605
ACH-000783,-0.08847481589651256
ACH-000784,-0.14604463858069744
ACH-000785,0.07073613617851192
ACH-000787,-0.16991269767033773
ACH-000788,-0.1861001552757852
ACH-000791,-0.1627598494293828
ACH-000792,-0.10760483220470396
ACH-000794,-0.11039235940899493
ACH-000796,0.04848124513717153
ACH-000798,-0.014670211393112831
ACH-000799,-0.3025117195638827
ACH-000800,-0.3723243324491569
ACH-000802,-0.09789537964295576
ACH-000804,-0.061695981880773486
ACH-000805,-0.13996938492831076
ACH-000809,-0.15285430666584687
ACH-000810,0.0804870029967938
ACH-000811,-0.13497012271300238
ACH-000817,-0.12723544889440885
ACH-000819,-0.05141849695974945
ACH-000820,-0.0540093403368634
ACH-000821,-0.18221483497848556
ACH-000822,-0.23160385933207614
ACH-000823,-0.1745569018265415
ACH-000824,-0.19294578114919445
ACH-000827,-0.22354517876969632
ACH-000829,-0.035311305905210554
ACH-000831,-0.12518729674372212
ACH-000832,-0.2579735764007639
ACH-000833,-0.06277958733082456
ACH-000834,-0.04434192759924312
ACH-000835,-0.36638354684688895
ACH-000836,-0.2690241952656633
ACH-000837,0.03333980097095738
ACH-000838,-0.1984423556655118
ACH-000839,-0.20743452749378646
ACH-000840,-0.15387375904494868
ACH-000841,-0.27840941720916085
ACH-000843,-0.0929190775666896
ACH-000846,-0.0809495532492164
ACH-000847,-0.016746651399308497
ACH-000848,-0.1572418015145903
ACH-000849,-0.034648351047610035
ACH-000851,-0.121232850420267
ACH-000855,-0.25171531985386864
ACH-000856,0.06955276720943893
ACH-000858,-0.13971060720959655
ACH-000859,-0.1136805187697867
ACH-000861,-0.06756874550866497
ACH-000862,-0.2401471913764393
ACH-000865,-0.18301443106089785
ACH-000866,-0.17001356181434635
ACH-000867,-0.14219001427423938
ACH-000869,-0.15638523578497918
ACH-000872,-0.2483203623401336
ACH-000873,-0.0062011905787657355
ACH-000876,-0.14580230710091727
ACH-000878,0.040670651303038534
ACH-000880,-0.19122937751547894
ACH-000881,-0.2428914556016531
ACH-000882,-0.3108537817587666
ACH-000884,-0.15678034330608107
ACH-000885,-0.13635502916851314
ACH-000887,-0.06448736571653027
ACH-000889,-0.09679461383911446
ACH-000896,-0.13489843653561565
ACH-000898,-0.04843267545756239
ACH-000900,-0.35755118725229784
ACH-000901,-0.22999646362940035
ACH-000905,0.07618779002992877
ACH-000906,-0.1365329809222729
ACH-000907,-0.2431073778194585
ACH-000910,-0.07971782750344862
ACH-000911,-0.2031047886744716
ACH-000912,-0.1742901985629994
ACH-000913,-0.16943987665890886
ACH-000915,-0.23310953796834485
ACH-000916,0.010898990747520985
ACH-000917,-0.2211717064345512
ACH-000920,-0.226608308195418
ACH-000921,-0.1256884804825344
ACH-000924,-0.02732526223525173
ACH-000926,-0.13740267637023654
ACH-000928,-0.05850308056859861
ACH-000929,-0.19574321807765271
ACH-000932,0.07928127821679308
ACH-000935,-0.037992414184285686
ACH-000936,-0.1484726721295577
ACH-000937,-0.12178573584915806
ACH-000938,-0.19265691809125152
ACH-000939,-0.15869208658425912
ACH-000941,-0.11239023240544363
ACH-000943,-0.07806500785097926
ACH-000946,0.039030158900333366
ACH-000947,-0.19379528289765868
ACH-000948,-0.0905116577659388
ACH-000950,0.08823424547450913
ACH-000953,-0.12013917279368833
ACH-000954,-0.20986376624145708
ACH-000957,-0.024097031261971404
ACH-000958,-0.2501263719815687
ACH-000960,-0.013681622489090446
ACH-000963,-0.13181695384557265
ACH-000968,-0.3006410533057891
ACH-000969,-0.1460159179060363
ACH-000972,-0.16547832319286193
ACH-000973,-0.0973701749384819
ACH-000974,-0.09077049332704554
ACH-000978,0.09545284705762284
ACH-000984,-0.1247032788826756
ACH-000986,-0.3502837031657562
ACH-000988,-0.14977206051277722
ACH-000993,-0.13395557233193015
ACH-000994,-0.22297370118227847
ACH-000996,-0.17908108529043198
ACH-001001,0.02278899700971767
ACH-001020,-0.3050032480442602
ACH-001028,-0.05250015168380527
ACH-001031,-0.5186840714299745
ACH-001038,-0.20148498822164876
ACH-001048,-0.15565110709731755
ACH-001050,0.15444319316723526
ACH-001053,0.018497739351168132
ACH-001054,-0.11766354902911624
ACH-001061,-0.1477606281968376
ACH-001067,-0.21178496804310146
ACH-001075,-0.12537997558987687
ACH-001096,-0.11381783074123765
ACH-001111,-0.3203754282076465
ACH-001119,-0.4486743268576088
ACH-001128,0.08900689376981177
ACH-001134,-0.043481610867304205
ACH-001151,-0.07500615687639174
ACH-001163,-0.18276181045714165
ACH-001164,-0.24975479020649055
ACH-001183,-0.09145577280135353
ACH-001192,-0.28443407197976706
ACH-001193,0.08720596341001134
ACH-001196,-0.43237123072102535
ACH-001197,-0.04070507442776291
ACH-001205,-0.10470965469222997
ACH-001211,0.09242395656696148
ACH-001212,-0.09704701286723312
ACH-001228,-0.0971188862016243
ACH-001232,-0.22717536721529205
ACH-001239,-0.2138154433888799
ACH-001270,0.253898812467732
ACH-001274,-0.1405643471595675
ACH-001275,0.010412147987023569
ACH-001277,-0.07803504109235854
ACH-001278,-0.16371603508364868
ACH-001280,-0.38858469153353503
ACH-001283,-0.380376541549344
ACH-001289,-0.09732290539824498
ACH-001300,-0.48348935088606
ACH-001301,-0.19943905945956894
ACH-001302,-0.09667927156155036
ACH-001306,-0.2291816396457724
ACH-001318,-0.023417393623321524
ACH-001322,0.004937703584785867
ACH-001328,-0.1726838492585363
ACH-001332,-0.24300278600764114
ACH-001336,-0.010072410365514274
ACH-001346,-0.24826607284949745
ACH-001353,-0.06617719301432208
ACH-001354,-0.39433674641623706
ACH-001367,-0.4562730059234321
ACH-001368,-0.24872415431214154
ACH-001374,-0.11436996027650564
ACH-001377,0.06542236809760116
ACH-001380,0.1351960987896099
ACH-001391,-0.04183261524349852
ACH-001408,-0.2214277123349357
ACH-001430,-0.008991415272582706
ACH-001431,-0.2972695556078922
ACH-001450,-0.2602593563320762
ACH-001496,-0.18809931155015105
ACH-001500,-0.1884240975076328
ACH-001523,-0.19118338453989264
ACH-001532,-0.09874658616499962
ACH-001550,-0.11291495574504247
ACH-001552,-0.047343556273555285
ACH-001554,-0.1694517301584924
ACH-001654,-0.1411839013578633
ACH-001735,-0.001970447383924019
ACH-001736,-0.09252610301271506
ACH-001737,-0.4013797414470715
ACH-001740,-0.2076606279758325
ACH-001745,-0.14683982156491174
ACH-001765,-0.19109828631728376
