,CNIH3 (149111)
ACH-000004,0.2653212594415774
ACH-000005,0.2670904142729515
ACH-000007,0.04156937252382304
ACH-000009,-0.08787309320131474
ACH-000011,0.11425632588263705
ACH-000012,0.03265439398747491
ACH-000013,0.12605039594417333
ACH-000014,0.1334279728959111
ACH-000015,0.05238899826756368
ACH-000017,0.007416143933160041
ACH-000018,-0.13996986088422025
ACH-000019,-0.1174980778486494
ACH-000021,0.0035078968200659725
ACH-000022,0.05818191764498745
ACH-000025,0.0977039196119318
ACH-000028,0.04672169700900688
ACH-000030,-0.02598619142182548
ACH-000035,0.11499951827958972
ACH-000036,0.1499231296766955
ACH-000037,0.13015132772471294
ACH-000039,-0.18445663667113715
ACH-000040,0.10755428095571254
ACH-000041,-0.01912078163439969
ACH-000042,0.04338733910634381
ACH-000045,0.07714279142606016
ACH-000047,-0.05841166426600902
ACH-000052,-0.037061089878541016
ACH-000053,0.032984951424631814
ACH-000054,0.058988797417762764
ACH-000055,0.003106836567280104
ACH-000060,0.2082404770228886
ACH-000067,0.07594103314094798
ACH-000070,0.039760741126975474
ACH-000075,0.09766517330148733
ACH-000078,-0.042367082033603384
ACH-000082,0.027053554171575803
ACH-000085,0.059716418882724165
ACH-000086,0.00828866091081878
ACH-000087,0.09407890187246734
ACH-000092,0.061694025740267076
ACH-000095,0.03160949329342093
ACH-000097,-0.003010223289626933
ACH-000098,0.05826864581231661
ACH-000099,-0.0478034195589163
ACH-000108,0.01896911402906757
ACH-000113,-0.002393654073350337
ACH-000116,0.06841894806834634
ACH-000118,0.1701609359180903
ACH-000120,0.09565925982253733
ACH-000123,-0.03973299645521624
ACH-000127,0.19429016970763266
ACH-000128,0.11752467934195784
ACH-000132,-0.1224482841005014
ACH-000133,0.08585150438946074
ACH-000137,-0.05904476047471295
ACH-000138,0.11897657382122112
ACH-000142,0.0702949250794642
ACH-000143,0.13921783235247662
ACH-000146,0.021885351838940602
ACH-000148,-0.003957774017707657
ACH-000150,0.043942336247570345
ACH-000152,0.09345962798182292
ACH-000153,0.2703363058648545
ACH-000159,-0.04250220794696153
ACH-000160,0.040341067004643016
ACH-000163,0.1515562040021442
ACH-000167,0.12128301288821612
ACH-000168,-0.04366444646154855
ACH-000169,-0.03506920329750755
ACH-000178,0.0975890364279019
ACH-000183,0.034891336513882334
ACH-000188,0.07338230046324391
ACH-000189,0.4570825179070016
ACH-000190,-0.061080287657424376
ACH-000198,0.04215622114760882
ACH-000203,-0.09231871440249154
ACH-000204,0.09523350088782154
ACH-000206,-0.16447479980997934
ACH-000207,0.02897544114367215
ACH-000208,0.15932043241180027
ACH-000210,0.07631278809954173
ACH-000211,0.09596101539927113
ACH-000215,0.03747814864379798
ACH-000221,0.10313185024633163
ACH-000222,0.18303410132137807
ACH-000223,-0.024513356581328184
ACH-000226,-0.10347835719563464
ACH-000227,0.02283436209169319
ACH-000228,0.005895047656408637
ACH-000231,0.011453851341810364
ACH-000232,0.046833745384910336
ACH-000233,0.03399169278123197
ACH-000234,0.08279468643687632
ACH-000235,0.0734012811967538
ACH-000237,0.023326711826952028
ACH-000238,0.121563483347897
ACH-000242,0.06065838289095996
ACH-000243,0.07043625503689327
ACH-000244,0.08145643437416468
ACH-000246,0.10386004513118106
ACH-000248,-0.022657381717426442
ACH-000250,0.03254391505339694
ACH-000251,-0.0666692077253491
ACH-000252,0.2743518896223042
ACH-000253,0.0272610343181447
ACH-000255,0.07744719359352857
ACH-000256,0.2518745264082912
ACH-000257,0.16388967896268053
ACH-000258,0.2624217660669185
ACH-000259,0.1084729719520834
ACH-000260,0.14639038171569388
ACH-000261,0.06642446602651349
ACH-000262,-0.2862697895661945
ACH-000263,-0.2373319327819393
ACH-000264,0.012690864166179006
ACH-000265,0.19016671976232585
ACH-000266,0.08654610215817385
ACH-000272,0.062296590001305926
ACH-000274,0.0069035164590510656
ACH-000277,0.005336018190318664
ACH-000278,0.047875036416737925
ACH-000279,0.06211560040796605
ACH-000280,0.09751239462421224
ACH-000281,0.030999846950498657
ACH-000288,-0.06087061078501825
ACH-000291,-0.08043643399898445
ACH-000293,0.061081818725343975
ACH-000294,-0.023099598204435003
ACH-000295,0.17776143576868875
ACH-000296,0.12252595298315914
ACH-000302,0.02366335623600137
ACH-000304,-0.02665573361030392
ACH-000307,-0.01819058228185444
ACH-000308,0.0028709933922809643
ACH-000310,-0.07002700461578709
ACH-000311,0.2698997063794102
ACH-000312,0.18242682895360404
ACH-000315,0.019016412483010826
ACH-000316,0.14816544647891014
ACH-000317,0.06782267302434716
ACH-000318,-0.05146296380451893
ACH-000319,0.0397852013473349
ACH-000320,0.05165697708488464
ACH-000322,-0.009696043196820686
ACH-000323,0.19648405726316046
ACH-000324,-0.03649664785116388
ACH-000329,0.09068271767635007
ACH-000330,0.11438761152985093
ACH-000331,0.011575446013461069
ACH-000332,0.04328909291014935
ACH-000334,0.17636669605378158
ACH-000335,0.07361369212803254
ACH-000336,0.2281672989965997
ACH-000337,-0.025352100934095213
ACH-000338,-0.6783008096551504
ACH-000339,0.08212434051563627
ACH-000341,0.0031467342440757115
ACH-000348,-0.0574920761645785
ACH-000350,0.04785314079662103
ACH-000352,0.15647792754928605
ACH-000356,0.01610020345769498
ACH-000361,0.15923005429119125
ACH-000362,0.03096300179041705
ACH-000363,0.07247074262623031
ACH-000364,-0.02507221274161809
ACH-000365,0.06316867795649303
ACH-000366,0.11595527488595875
ACH-000368,0.08212415712714778
ACH-000374,0.0920649918216861
ACH-000375,-0.13022381611900952
ACH-000376,-0.04965154914932232
ACH-000381,0.04289684109007366
ACH-000383,-0.026052166397515574
ACH-000387,0.0733914388821819
ACH-000389,0.11646352167444406
ACH-000390,-0.1365600576028122
ACH-000393,-0.04061502545685359
ACH-000395,0.26409180343525523
ACH-000396,0.1061924728278358
ACH-000397,0.08612576058869542
ACH-000401,0.06513501730697173
ACH-000402,-0.11116090722257106
ACH-000403,0.06578445855194186
ACH-000404,0.1490206217887844
ACH-000406,0.02590857476946216
ACH-000407,0.001794223204173588
ACH-000408,0.1307043310377837
ACH-000410,-0.08109384482530349
ACH-000411,-0.03975891399766187
ACH-000414,0.27732773480068873
ACH-000415,0.06278280281517787
ACH-000416,0.0803711607525605
ACH-000420,0.04150121433251326
ACH-000421,0.09086535825248572
ACH-000424,0.006787295753445126
ACH-000425,0.07792928440206512
ACH-000426,0.26655979579960964
ACH-000427,0.27779467862027474
ACH-000433,0.14133144124468025
ACH-000435,0.0005990943685870564
ACH-000436,0.18949136644429915
ACH-000444,-0.030376716381428314
ACH-000445,-0.0012541774017559213
ACH-000448,0.03827616695612526
ACH-000450,0.19431898232223926
ACH-000452,0.0481119368781942
ACH-000454,0.18001575849610527
ACH-000458,0.059773721519495275
ACH-000459,0.16273522993073306
ACH-000460,-0.05193976743833228
ACH-000461,0.058017513448970826
ACH-000463,0.018452310360810825
ACH-000464,0.06856051264075745
ACH-000466,0.12690983219947186
ACH-000467,0.03828002769870905
ACH-000468,-0.00014803007786162752
ACH-000469,0.1207861818793478
ACH-000470,-0.05360023229737915
ACH-000471,0.03868667793603954
ACH-000472,0.0107165355780838
ACH-000473,0.005095556356377486
ACH-000475,-0.06320559569713123
ACH-000476,0.16280550157782225
ACH-000477,0.21895559892628005
ACH-000479,-0.0884191042653321
ACH-000480,0.1951027457286318
ACH-000481,0.2421201379098052
ACH-000483,0.2749856661516676
ACH-000484,-0.011411431472508437
ACH-000485,0.15963597021666667
ACH-000486,0.11095806474099464
ACH-000487,0.16073949334521018
ACH-000488,0.05622091232073437
ACH-000490,0.04027942289577987
ACH-000491,0.08874269619293836
ACH-000495,-0.030633792379703182
ACH-000496,0.13310003423362554
ACH-000499,-0.02793590300087781
ACH-000500,0.3125654748283529
ACH-000502,0.10278949403021058
ACH-000503,-0.005553998523224039
ACH-000505,0.037364923648657435
ACH-000507,-0.05319872922734259
ACH-000510,0.1202444242288664
ACH-000511,-0.06916109262964901
ACH-000512,0.1870791548769224
ACH-000516,0.010430913657300823
ACH-000517,0.06023653177705905
ACH-000518,-0.03992648581702672
