,EMP1 (2012)
ACH-000004,0.25489282345566416
ACH-000005,-0.0931794944285922
ACH-000007,-0.22105679735966152
ACH-000009,0.02013025003985492
ACH-000011,0.09602294842785597
ACH-000012,0.140928893274447
ACH-000013,0.09648626343821183
ACH-000014,0.050887229213882015
ACH-000015,-0.01296639302386375
ACH-000017,0.16008055595534434
ACH-000018,0.041867129967403216
ACH-000019,0.03561039903630614
ACH-000021,0.07002744198821688
ACH-000022,-0.022558678143449862
ACH-000025,0.11372529714540135
ACH-000028,0.0536299928462129
ACH-000030,0.045036764192116906
ACH-000035,0.13667101781425536
ACH-000036,0.033924757013392516
ACH-000037,0.12151598131671988
ACH-000039,0.14748469787082405
ACH-000040,0.10316216047436856
ACH-000041,-0.09696775374457307
ACH-000042,0.0978824290551336
ACH-000045,0.13259093683482864
ACH-000047,0.03387126170201939
ACH-000052,-0.01724808273850807
ACH-000053,-0.0304972472473635
ACH-000054,0.10051588450394752
ACH-000055,0.2315985795196137
ACH-000060,-0.06668308574786114
ACH-000067,0.022589137096388896
ACH-000070,0.10504271507474224
ACH-000075,0.20685518037363898
ACH-000078,0.08354855987252317
ACH-000082,0.03626298469568903
ACH-000085,0.25968268862454336
ACH-000086,0.13549233951964548
ACH-000087,-0.21242739384543555
ACH-000092,0.1547280375246846
ACH-000095,0.1472011358606114
ACH-000097,0.11684186624005174
ACH-000098,0.11971844842786628
ACH-000099,0.06342679909569368
ACH-000108,0.016555100156516667
ACH-000113,0.11044571729616386
ACH-000116,0.06418966977632362
ACH-000118,0.03802684887707258
ACH-000120,-0.05190266810701344
ACH-000123,0.09988059789258256
ACH-000127,0.06578866643969354
ACH-000128,0.18992379470836124
ACH-000132,0.30277377665104066
ACH-000133,0.02890920110305335
ACH-000137,0.07625223821405695
ACH-000138,0.04820771173946475
ACH-000142,-0.020695725380053112
ACH-000143,0.03469307420655387
ACH-000146,0.11207575954699486
ACH-000148,0.10176964595103599
ACH-000150,0.09787369604815746
ACH-000152,0.12172483886697585
ACH-000153,0.21544316977979844
ACH-000159,0.09170202913828077
ACH-000160,0.048837050766740615
ACH-000163,0.1632101203188917
ACH-000167,0.007705358571883281
ACH-000168,0.2451379894711339
ACH-000169,0.0833543138625664
ACH-000178,0.14621628722492086
ACH-000183,0.17307444296949556
ACH-000188,0.036199741058128634
ACH-000189,0.3256929281604401
ACH-000190,0.060926246829127374
ACH-000198,0.11921253811281655
ACH-000203,0.3711901084133164
ACH-000204,-0.00043664492467386436
ACH-000206,0.12459840936306195
ACH-000207,0.059550927881350024
ACH-000208,-0.20886173567264094
ACH-000210,0.06434653445764074
ACH-000211,0.04564239194287442
ACH-000215,0.0142460063338428
ACH-000221,0.1839003228926762
ACH-000222,-0.05041564164853792
ACH-000223,0.02707324107404184
ACH-000226,0.11225382553367567
ACH-000227,-0.0049836159326425
ACH-000228,0.0017579753376571845
ACH-000231,0.05492320378764915
ACH-000232,0.05537753550621891
ACH-000233,0.08690537611962752
ACH-000234,0.03729663448545715
ACH-000235,0.008493024514292836
ACH-000237,0.05846371116307501
ACH-000238,0.07732572860577835
ACH-000242,0.14709574870399625
ACH-000243,0.1653667377775643
ACH-000244,0.08458857876626646
ACH-000246,0.0749704667506293
ACH-000248,0.08354927676669842
ACH-000250,0.052525673500898915
ACH-000251,0.2056611201229354
ACH-000252,-0.25080052532893593
ACH-000253,0.022605507235660464
ACH-000255,0.043201605910722994
ACH-000256,0.0981946550346338
ACH-000257,0.12217108523126273
ACH-000258,0.057982177789558775
ACH-000259,-0.02333722389749181
ACH-000260,0.1224108570469016
ACH-000261,0.17501669073565745
ACH-000262,0.0336154592676993
ACH-000263,0.16531841643235082
ACH-000264,0.09874476832028746
ACH-000265,0.09979339256078194
ACH-000266,-0.008115432028936834
ACH-000272,0.02094459789670742
ACH-000274,0.09819372330695356
ACH-000277,-0.032989090340022134
ACH-000278,0.21973267271762129
ACH-000279,0.0076963486086411926
ACH-000280,0.026089894412047773
ACH-000281,-0.012449991148185877
ACH-000288,0.030563353956328795
ACH-000291,0.043799815813188536
ACH-000293,0.1385931410496304
ACH-000294,0.0359440364812215
ACH-000295,0.08289727509098989
ACH-000296,-0.05540961729132186
ACH-000302,0.08470848224090738
ACH-000304,0.2851442220315446
ACH-000307,-0.00024820383151655457
ACH-000308,0.062178586866677835
ACH-000310,0.08047536012716297
ACH-000311,0.08325159408504237
ACH-000312,-0.03985516304438645
ACH-000315,0.0861626298508767
ACH-000316,0.09272230393518124
ACH-000317,0.09496019107596232
ACH-000318,0.07535872848742463
ACH-000319,0.12105672902943385
ACH-000320,0.1990098380963402
ACH-000322,-0.1742626042840806
ACH-000323,0.10984286489741957
ACH-000324,0.06488746963643455
ACH-000329,0.16953606769697308
ACH-000330,-0.02135701015403043
ACH-000331,0.1128995771897657
ACH-000332,0.1037618575934694
ACH-000334,0.2290173450373863
ACH-000335,0.2035669370958258
ACH-000336,-0.029267814636479997
ACH-000337,-0.06103046674408725
ACH-000338,-0.2148323795494424
ACH-000339,0.07608172975121441
ACH-000341,0.3032028747470399
ACH-000348,-0.0020775274525145658
ACH-000350,-0.050107614458343115
ACH-000352,0.1671114777981052
ACH-000356,-0.017391928342909684
ACH-000361,0.3099983799103221
ACH-000362,0.15415762281939188
ACH-000363,0.10311169978402196
ACH-000364,0.10381857754932083
ACH-000365,0.03619471520526208
ACH-000366,0.13283268748589327
ACH-000368,0.14985919877833492
ACH-000374,0.09558798592011222
ACH-000375,0.06032337166042849
ACH-000376,0.11506033620716392
ACH-000381,0.05346814024883974
ACH-000383,0.1093663879234632
ACH-000387,0.08132586953808299
ACH-000389,0.10865582890604814
ACH-000390,-0.038457393547009146
ACH-000393,0.1013617190002486
ACH-000395,0.05756191073016925
ACH-000396,0.12871881689313405
ACH-000397,0.1345700989675459
ACH-000401,0.09066313743137533
