,MT1HL1 (645745)
ACH-000336,-0.283681691756642
ACH-000337,-0.4955018008655638
ACH-000338,0.3981775044295109
ACH-000339,-0.02960981247397603
ACH-000341,-0.18969828002313766
ACH-000348,-0.02676346152783568
ACH-000350,-0.10112426899643527
ACH-000352,-0.08170424696319238
ACH-000356,-0.23704316272918946
ACH-000361,-0.12296354160519787
ACH-000362,0.0123147288341958
ACH-000363,-0.2219166498126492
ACH-000364,-0.09623981152124624
ACH-000365,-0.05147594657968777
ACH-000366,-0.08636431804141922
ACH-000368,-0.1279157363360874
ACH-000374,-0.06145121223141641
ACH-000375,-0.11024388661799103
ACH-000376,-0.1517912759640169
ACH-000381,-0.010149791990549556
ACH-000383,0.015833019413331297
ACH-000387,-0.11189508122920824
ACH-000389,-0.1955008728831368
ACH-000390,0.09824865626704113
ACH-000393,-0.004598970617300359
ACH-000395,-0.10523341226797207
ACH-000396,-0.035525951116295834
ACH-000397,0.03466586404297176
ACH-000401,0.07716255569400207
ACH-000402,-0.04435339028643618
ACH-000403,-0.06602326337124798
ACH-000404,-0.042531648186654065
ACH-000406,-0.010834918011189928
ACH-000407,-0.21050110712568731
ACH-000408,-0.14179532157462396
ACH-000410,-0.11705988334826227
ACH-000411,-0.2489970545346652
ACH-000414,-0.1855177973690881
ACH-000415,-0.07450985835123568
ACH-000416,-0.11742887625764298
ACH-000420,-0.3141118086602143
ACH-000421,0.058960701778372315
ACH-000424,-0.2182935998928517
ACH-000425,-0.2004550584759414
ACH-000426,-0.18279237366322248
ACH-000427,-0.3561297409522444
ACH-000433,0.0399386895199717
ACH-000435,0.09296522468851554
ACH-000436,-0.12819230409854054
ACH-000444,-0.28290978140227097
ACH-000445,-0.18426038184401408
ACH-000448,-0.05635281515339423
ACH-000450,-0.22946644546747305
ACH-000452,-0.008807993437936914
ACH-000454,0.02567608876372949
ACH-000458,-0.03527330658266105
ACH-000459,-0.0513915616330108
ACH-000460,-0.015927231345292992
ACH-000461,-0.17713605482192907
ACH-000463,-0.11226651990345553
ACH-000464,0.07049154505012792
ACH-000466,-0.09805677928979653
ACH-000467,-0.022176762646023016
ACH-000468,-0.13922952289718082
ACH-000469,-0.07793376371911853
ACH-000470,-0.06654896601914773
ACH-000471,0.10232689424655153
ACH-000472,-0.03647260389431612
ACH-000473,-0.04162810920273845
ACH-000475,-0.03223502822856287
ACH-000476,-0.17797923821693187
ACH-000477,-0.15576084624019138
ACH-000479,-0.10575550484487346
ACH-000480,-0.02131401905354697
ACH-000481,0.017136026377172032
ACH-000483,-0.02867310616521966
ACH-000484,-0.09046187928619744
ACH-000485,0.015704463621976854
ACH-000486,-0.08372410326271885
ACH-000487,-0.098351250238124
ACH-000488,-0.2544610278923966
ACH-000490,-0.02930874403938437
ACH-000491,-0.02402584321646472
ACH-000495,-0.235837789075464
ACH-000496,0.1010975701175095
ACH-000499,0.3214847202758267
ACH-000500,0.08478860077853066
ACH-000502,-0.050329352992676865
ACH-000503,0.06691947592654393
ACH-000505,-0.03988950185796282
ACH-000507,-0.1225693844228837
ACH-000510,-0.014625000313724634
ACH-000511,-0.14612726486117494
ACH-000512,-0.00853842300698645
ACH-000516,-0.03432745323390449
ACH-000517,-0.10524071181705476
ACH-000518,-0.13821181289688544
ACH-000520,-0.016002861079582768
ACH-000521,-0.0071283242871039544
ACH-000522,-0.18030778276978707
ACH-000524,-0.2527290379946052
ACH-000527,-0.09198469025065112
ACH-000528,-0.08392688838105186
ACH-000537,-0.16519918348722867
ACH-000541,0.11137052784063882
ACH-000542,-0.09904188392339644
ACH-000544,-0.032558402384859624
ACH-000545,-0.061819570074586085
ACH-000547,-0.1620179872472252
ACH-000548,-0.09352680771442756
ACH-000549,-0.11055864629240378
ACH-000550,-0.18252346922006885
ACH-000552,-0.03413816292247824
ACH-000556,-0.05199827087748901
ACH-000557,-0.021846072110929027
ACH-000569,-0.3565544799411087
ACH-000570,-0.08535355388567926
ACH-000571,-0.12309916306227425
ACH-000573,-0.022961306399041613
ACH-000576,-0.029424378516544742
ACH-000579,-0.11497319056860117
ACH-000580,-0.1212115563962856
ACH-000584,-0.04556144723750938
ACH-000585,-0.06182244071589976
ACH-000588,-0.05532852992608996
ACH-000589,-0.058428647503731924
ACH-000591,0.13874338460717567
ACH-000593,0.11192675720823728
ACH-000600,-0.13898353095858804
ACH-000601,-0.050216343356066485
ACH-000605,-0.17750722732719273
ACH-000606,-0.08822672489675908
ACH-000608,-0.091131167453752
ACH-000614,-0.04847023080175502
ACH-000616,-0.23531943735013475
ACH-000618,0.01620259807348729
ACH-000619,0.08913297879529844
ACH-000620,-0.07432051426375902
ACH-000621,-0.04676645852513474
ACH-000622,-0.14050152333657775
ACH-000623,-0.05314471606478802
ACH-000624,-0.1502943348901873
ACH-000627,-0.027316679841004356
ACH-000630,0.013864202932391477
ACH-000631,0.04921469728216419
ACH-000632,-0.02834696613135705
ACH-000633,-0.06525565249853063
ACH-000637,-0.003586431023322377
ACH-000638,-0.1060038409480193
ACH-000646,-0.15596695073690758
ACH-000647,-0.0550885138151633
ACH-000648,-0.11568399056922435
ACH-000649,-0.052245594290318234
ACH-000651,-0.06463705714958003
ACH-000652,-0.10650551539703232
ACH-000653,-0.2350342040486935
ACH-000657,-0.10679841785177813
ACH-000658,0.03856557875277914
ACH-000661,-0.09429618563959208
ACH-000662,-0.1019308116278114
ACH-000663,-0.15594105346605594
ACH-000665,-0.016262990701468017
ACH-000671,-0.03659424905799771
ACH-000672,0.3543306117648732
ACH-000673,-0.1146888605235219
ACH-000676,-0.09833498484393532
ACH-000677,-0.1065088848490723
ACH-000681,-0.06626670789154729
ACH-000683,-0.05289548215532744
ACH-000684,-0.12651429741721426
ACH-000688,-0.20765268156876268
ACH-000693,0.07585189382132602
ACH-000694,-0.02112777220232221
ACH-000695,-0.017921948164642067
ACH-000696,-0.09243928843786986
ACH-000697,0.09936725056153074
ACH-000699,-0.03005409536469889
ACH-000701,-0.09383369717959812
ACH-000706,-0.0033970103650753022
ACH-000711,-0.11095855611487296
ACH-000713,-0.04415882028985907
ACH-000714,0.00019130794841488503
ACH-000718,0.01719851503481312
ACH-000720,0.05894845158698226
ACH-000721,-0.01528759734927379
ACH-000724,-0.1026230652084826
ACH-000725,-0.003906717940284014
ACH-000732,-0.3195430479203943
ACH-000734,-0.04109247826920849
ACH-000735,-0.08158067806892909
ACH-000736,-0.2513047792170645
ACH-000738,-0.13640399173576115
ACH-000746,-0.04145142557406724
ACH-000747,-0.10219212725149976
ACH-000748,-0.06420943498561066
ACH-000753,-0.019824010689897125
ACH-000756,-0.196195544756953
ACH-000757,-0.07190633574140975
ACH-000758,-0.3835729109125748
ACH-000760,-0.10956602026880087
ACH-000762,0.07978828435811935
ACH-000763,-0.04329111919338266
ACH-000764,0.07966280648145725
ACH-000765,-0.06737379377742997
ACH-000766,-0.03962207550404692
ACH-000767,-0.011540881328260687
ACH-000768,-0.1091125534905036
ACH-000769,-0.05520676718427581
ACH-000770,0.041521829604631764
ACH-000771,-0.08004130410875852
ACH-000773,0.005863421099539019
ACH-000776,-0.02452392720756182
ACH-000777,-0.055372525562871096
ACH-000778,-0.026805296874220938
ACH-000781,-0.004749177087959427
ACH-000782,-0.018983682630821005
ACH-000783,0.004571724133190532
ACH-000784,-0.0851134492537439
ACH-000785,-0.031070730639451982
ACH-000787,-0.03459487776331716
ACH-000788,-0.11395245581271585
ACH-000791,0.044665063623704176
ACH-000792,0.056835623474031365
ACH-000794,-0.046009747078803134
ACH-000796,-0.13107311210185352
ACH-000798,-0.036805684274048726
ACH-000799,-0.2427321507923506
ACH-000800,0.031603546586247984
ACH-000802,0.07391577706494766
ACH-000804,-0.04009036596808314
ACH-000805,-0.0953412384403458
ACH-000809,0.020833712445283956
ACH-000810,-0.14073619337650126
ACH-000811,-0.050718538156445836
ACH-000817,-0.1297532861133774
ACH-000819,-0.07602756438392247
ACH-000820,-0.3488718581798647
ACH-000821,0.006270921428804928
ACH-000822,-0.06554025100830553
ACH-000823,-0.03988418818459492
ACH-000824,-0.07163331102038605
ACH-000827,-0.20436013916942128
ACH-000829,-0.06133292132303954
ACH-000831,0.051804058662795055
ACH-000832,0.046513713919568746
ACH-000833,-0.2519448425359649
ACH-000834,0.12477482266638262
ACH-000835,-0.22043803072877746
ACH-000836,0.019601139149176543
ACH-000837,0.032999855112423516
ACH-000838,0.1456556549619599
ACH-000839,-0.16857692149138706
ACH-000840,-0.19902101169422165
ACH-000841,0.16742286899815473
ACH-000843,-0.05428852346693494
ACH-000846,-0.04467025988426356
ACH-000847,0.09521884430331334
ACH-000848,-0.12802410574383122
ACH-000849,-0.01163743565493079
ACH-000851,-0.01368003460894958
ACH-000855,0.06917281756404975
ACH-000856,-0.048391630811030255
ACH-000858,-0.13652193690000605
ACH-000859,-0.1654894054459251
ACH-000861,-0.03575947753964391
ACH-000862,-0.13103603229628333
ACH-000865,-0.008756036123304124
ACH-000866,-0.04281085075648866
ACH-000867,-0.12484050734559927
ACH-000869,-0.12152140452486887
ACH-000872,-0.05381082384716882
ACH-000873,0.12685319788740398
ACH-000876,-0.1099324972519894
ACH-000878,-0.06527030379685927
ACH-000880,-0.05398961503661034
ACH-000881,-0.12476602882498478
ACH-000882,-0.1083194389643096
ACH-000884,-0.019482562646483608
ACH-000885,-0.131857215426274
ACH-000887,0.0756628872087683
ACH-000889,0.06849837594879075
ACH-000896,-0.0637024962985317
ACH-000898,-0.1887904268181808
ACH-000900,-0.09850236560341416
ACH-000901,-0.10646460111585904
ACH-000905,0.016118128650162954
ACH-000906,-0.12564826326983694
ACH-000907,-0.1641015291582219
ACH-000910,-0.12760121171552238
ACH-000911,-0.20433452731639895
ACH-000912,-0.048083365908481335
ACH-000913,0.06788640127234033
ACH-000915,-0.1426274902695688
ACH-000916,0.16230099079113672
ACH-000917,-0.05619638140771142
ACH-000920,-0.08514945579374804
ACH-000921,-0.2046166702620084
ACH-000924,-0.12827864293917055
ACH-000926,-0.02380809314311191
ACH-000928,-0.1006416889831115
ACH-000929,-0.08682425089118356
ACH-000932,-0.008720546338134504
ACH-000935,-0.010056844551797287
ACH-000936,0.011359351048606392
ACH-000937,0.05487213446945216
ACH-000938,0.022333778544958632
ACH-000939,0.0298396046169943
ACH-000941,-0.06472088927179727
ACH-000943,-0.003548769952647603
ACH-000946,-0.1094462352380174
ACH-000947,-0.036819105929677964
ACH-000948,-0.2033924927175792
ACH-000950,-0.05682260736804665
ACH-000953,0.006460122429552418
ACH-000954,0.23392971080392155
ACH-000957,-0.20074086420486945
ACH-000958,-0.13116784387760178
ACH-000960,0.02267743321896787
ACH-000963,-0.08325890967305706
ACH-000968,-0.13316979286127648
ACH-000969,-0.06258230972753541
ACH-000972,-0.1992650734458329
ACH-000973,-0.00759522765059422
ACH-000974,-0.1850306626319269
ACH-000978,-0.09424140114909133
ACH-000984,-0.19345929596440065
ACH-000986,-0.05354509631785604
ACH-000988,-0.15923585835471726
ACH-000993,-0.05217469559119856
ACH-000994,-0.2134616371467724
ACH-000996,-0.28762083795787946
ACH-001001,-0.0904369208887591
ACH-001020,-0.10359860644711748
ACH-001028,-0.15259792499282065
ACH-001031,-0.02823004093035188
ACH-001038,-0.05735923155292344
ACH-001048,0.019856374092414548
ACH-001050,-0.0727658821584582
ACH-001053,-0.1023883350108487
ACH-001054,-0.007526600810740967
ACH-001061,-0.08490221505103007
ACH-001067,0.015796083008879136
ACH-001075,-0.12552528027563215
ACH-001096,-0.20989495471399294
ACH-001111,0.24521151200575345
ACH-001119,0.010613792882099805
ACH-001128,-0.06566255927018604
ACH-001134,-0.07494309581221763
ACH-001151,-0.13273386295744208
ACH-001163,-0.07387747499518656
ACH-001164,0.11015414791002937
ACH-001183,-0.0585713110248837
ACH-001192,-0.0839309036750455
ACH-001193,0.10965655674133352
ACH-001196,-0.09687566995236324
ACH-001197,0.13003362107196248
ACH-001205,-0.2542447126631153
ACH-001211,-0.2832822384936047
ACH-001212,0.06374310693248574
ACH-001228,0.014360020247586897
ACH-001232,-0.017007743620211777
ACH-001239,-0.23911259348309616
ACH-001270,-0.004976347067011072
ACH-001274,-0.1818394474181356
ACH-001275,-0.10140456216136666
ACH-001277,-0.03060753157391524
ACH-001278,-0.1730571523809119
ACH-001280,-0.14140132812062126
ACH-001283,0.01970257758201402
ACH-001289,-0.13106986665160458
ACH-001300,-0.0652421500750171
ACH-001301,-0.1943568679125265
ACH-001302,-0.2231896933371167
ACH-001306,-0.11618287786712354
ACH-001318,-0.10551624083558664
ACH-001322,-0.28971355072646005
ACH-001328,0.031260952873317274
ACH-001332,0.284253383458108
ACH-001336,0.06583366685241668
ACH-001346,-0.07548925160605068
ACH-001353,0.002551889667960495
ACH-001354,0.05615238374809831
ACH-001367,-0.056727474839823065
ACH-001368,-0.11129425584818076
ACH-001374,-0.2890870371033541
ACH-001377,-0.07726609658905341
ACH-001380,-0.0633711752490661
ACH-001391,0.020067917388446616
ACH-001408,0.016874130791545025
ACH-001430,-0.2222337081210916
ACH-001431,-0.2717974950766288
ACH-001450,-0.11903116335881488
ACH-001496,0.008866329342365923
ACH-001500,-0.01580613637638268
ACH-001523,-0.01676324474322427
ACH-001532,-0.2617223050797032
ACH-001550,-0.04477720851764245
ACH-001552,0.03540010816146705
ACH-001554,-0.0730815660559043
ACH-001654,-0.11049919429503173
ACH-001735,-0.1667240558479987
ACH-001736,-0.08995278231524073
ACH-001737,0.32850626967241753
ACH-001740,-0.03698187169130367
ACH-001745,-0.2306842717040641
ACH-001765,-0.0037913994804966624
