,LIPH (200879)
ACH-000004,0.1353381325938201
ACH-000005,-0.14633378840028016
ACH-000007,0.15855708470701094
ACH-000009,0.04523237005561264
ACH-000011,0.04511231195160357
ACH-000012,-0.03476482548917709
ACH-000013,0.035187966486134904
ACH-000014,-0.11443749414987935
ACH-000015,-0.04531341594887624
ACH-000017,0.04453131451033215
ACH-000018,-0.1296581946122377
ACH-000019,0.018179916232028644
ACH-000021,0.09080301880534644
ACH-000022,0.0581531381771201
ACH-000025,0.12345988644638307
ACH-000028,0.0860086225577953
ACH-000030,0.12071177665395465
ACH-000035,0.11021106223521694
ACH-000036,-0.0951879101308154
ACH-000037,0.05702795794740224
ACH-000039,0.0064807629004416745
ACH-000040,-0.01712114900262615
ACH-000041,0.06785851534959353
ACH-000042,-0.08431795410788112
ACH-000045,0.027999101671142272
ACH-000047,0.028988424320957412
ACH-000052,-0.008306359492229654
ACH-000053,0.013781136047960395
ACH-000054,0.047294168905420916
ACH-000055,0.16583834183612112
ACH-000060,-0.027970740543583082
ACH-000067,0.004911459422001267
ACH-000070,0.009049139643395286
ACH-000075,-0.08431534905242617
ACH-000078,-0.07215570338465546
ACH-000082,0.08843311613556765
ACH-000085,-0.2995948807621681
ACH-000086,-0.01893237590913686
ACH-000087,0.3060987394804355
ACH-000092,-0.10217180815588958
ACH-000095,0.02196860362614609
ACH-000097,-0.0031737225680801137
ACH-000098,0.017297378113198626
ACH-000099,-0.06573516449568746
ACH-000108,0.011561358311122587
ACH-000113,-0.06752892167224503
ACH-000116,-0.0565468995343318
ACH-000118,0.13216293667671775
ACH-000120,0.18305528745515334
ACH-000123,0.1014246884422443
ACH-000127,0.08897644555290861
ACH-000128,-0.017596704787329092
ACH-000132,-0.0354062579484786
ACH-000133,-0.09246756647296793
ACH-000137,0.1771615772312385
ACH-000138,0.06262969734076491
ACH-000142,-0.008893113258510785
ACH-000143,0.1498572942823775
ACH-000146,-0.009660582680619985
ACH-000148,0.1747776639852225
ACH-000150,0.003135831015645794
ACH-000152,-0.10017435720188887
ACH-000153,0.2084019997553978
ACH-000159,0.05289914782322138
ACH-000160,0.024949111469800198
ACH-000163,0.00857118162878217
ACH-000167,-0.1918564029569959
ACH-000168,0.0130874770884906
ACH-000169,0.008678428268728621
ACH-000178,0.0995448960223907
ACH-000183,-0.1001147712833384
ACH-000188,0.05345727031076244
ACH-000189,-0.270737914459567
ACH-000190,0.0915806077754873
ACH-000198,0.0088449561215546
ACH-000203,0.10665169329206678
ACH-000204,-0.1183911302773016
ACH-000206,-0.2164202305769981
ACH-000207,0.0417733659534017
ACH-000208,0.07834564964150725
ACH-000210,-0.11075567496337146
ACH-000211,-0.02361740302911399
ACH-000215,0.07438196926636444
ACH-000221,-0.023588490698995386
ACH-000222,-0.18844319389610906
ACH-000223,-0.07389864902224763
ACH-000226,0.041107417464810864
ACH-000227,-0.02397927256072065
ACH-000228,0.1380346661570077
ACH-000231,-0.012921143003031248
ACH-000232,-0.15964530320809442
ACH-000233,0.02370965421366021
ACH-000234,0.107232733541888
ACH-000235,0.06170970225300475
ACH-000237,0.13379442783432718
ACH-000238,-0.057762516050274076
ACH-000242,0.1319984854253935
ACH-000243,0.11824932366205287
ACH-000244,0.1819095984515335
ACH-000246,-0.03112854121134145
ACH-000248,-0.06780216455347986
ACH-000250,0.0016307610212370211
ACH-000251,-0.01032428645272873
ACH-000252,0.01841016013379189
ACH-000253,-0.01407232010451018
ACH-000255,0.08016771430130668
ACH-000256,0.08192163053782829
ACH-000257,-0.2565097692079604
ACH-000258,-0.12312053518867005
ACH-000259,-0.011614526099475136
ACH-000260,0.04626391299888028
ACH-000261,0.11009244467694186
ACH-000262,0.08861283275561459
ACH-000263,0.13623089489304
ACH-000264,-0.06341793856782604
ACH-000265,0.1210909065860344
ACH-000266,0.014729682225429443
ACH-000272,0.057319561149537936
ACH-000274,-0.02149350625778483
ACH-000277,-0.05156335283745079
ACH-000278,-0.052492279806635116
ACH-000279,-0.010335338627307695
ACH-000280,-0.00737068568729688
ACH-000281,0.045460608185998334
ACH-000288,0.029859255416451583
ACH-000291,0.005365196707410924
ACH-000293,-0.07359163607671093
ACH-000294,0.04947931916499464
ACH-000295,-0.11011441375619216
ACH-000296,0.07224775116342377
ACH-000302,0.01564519045006732
ACH-000304,0.0113803837394934
ACH-000307,0.04673831180634043
ACH-000308,0.059662476942424575
ACH-000310,0.03298657767149681
ACH-000311,0.04341506718546355
ACH-000312,0.08976892364900786
ACH-000315,0.0785683695602246
ACH-000316,0.04676159200581781
ACH-000317,0.06452303309178943
ACH-000318,0.10479220806686397
ACH-000319,0.09751206458639156
ACH-000320,0.14502951848456944
ACH-000322,-0.02422882593099576
ACH-000323,0.026746473775714624
ACH-000324,0.14706362945041768
ACH-000329,-0.03673333577600699
ACH-000330,-0.04532404154781397
ACH-000331,0.07348154665346238
ACH-000332,0.01833912669391161
ACH-000334,-0.028610394400814775
ACH-000335,0.07603020100746634
ACH-000336,0.16257811398539007
ACH-000337,-0.17851150171755012
ACH-000338,0.9220787990589566
ACH-000339,-0.06422211733856227
ACH-000341,0.03702729101020801
ACH-000348,0.04411789594223059
ACH-000350,0.009441989051075331
ACH-000352,-0.025365045917090642
ACH-000356,0.14450084091022827
ACH-000361,0.2500633646241626
ACH-000362,0.038697080508272134
ACH-000363,0.03654420244453745
ACH-000364,0.12686810421827846
ACH-000365,0.01395779701300611
ACH-000366,0.05044755483432019
ACH-000368,0.1296707059519473
ACH-000374,0.1897674167721235
ACH-000375,0.05861118848811917
ACH-000376,0.029239602851998742
ACH-000381,0.08935489410290988
ACH-000383,-0.017355080056368176
ACH-000387,0.06615875211475766
ACH-000389,-0.06783984681672044
ACH-000390,-0.00407904161203082
ACH-000393,0.08793157272514669
ACH-000395,0.016661002688525255
ACH-000396,-0.04892271657479643
ACH-000397,0.040596833310541605
ACH-000401,0.16172139107395486
ACH-000402,-0.09675156481206128
ACH-000403,0.06807886673040407
ACH-000404,0.1427889133992721
ACH-000406,0.06717446694206697
ACH-000407,-0.028030401892395262
ACH-000408,-0.05943016508804873
ACH-000410,0.07030883091009876
ACH-000411,-0.027328617461761597
ACH-000414,0.015896714562884356
ACH-000415,0.14017004073753506
ACH-000416,0.017390376722002467
ACH-000420,0.015573819400555753
ACH-000421,0.1347663253519132
ACH-000424,-0.28681968118881696
ACH-000425,-0.1885194752106706
ACH-000426,0.0011102648218250179
ACH-000427,0.12631129308612446
ACH-000433,-0.16113069844739353
ACH-000435,0.04009659140527809
ACH-000436,0.10809056615654257
ACH-000444,0.04209037531337929
