,NFXL1 (152518)
ACH-000004,0.08398939829863931
ACH-000005,0.0007952642488030046
ACH-000007,0.08611397708022507
ACH-000009,0.07998689489771868
ACH-000011,0.05132665407548721
ACH-000012,0.1300058573064372
ACH-000013,0.1995841696605196
ACH-000014,0.16533954643666862
ACH-000015,0.08931348399529138
ACH-000017,-0.3460952531647566
ACH-000018,0.06923910988339718
ACH-000019,0.15708429778482866
ACH-000021,0.1546985972491806
ACH-000022,0.05466570574210974
ACH-000025,0.2218877053588286
ACH-000028,0.19896930308395455
ACH-000030,0.18733471583762432
ACH-000035,0.2969712051615286
ACH-000036,0.09347696685541136
ACH-000037,-0.07567493248029028
ACH-000039,0.07358964928373549
ACH-000040,-0.1459631560871497
ACH-000041,-0.033010415920438435
ACH-000042,0.06514679476184593
ACH-000045,0.2612255502172795
ACH-000047,0.17992005570009784
ACH-000052,0.06840548789196943
ACH-000053,0.17087143389822335
ACH-000054,0.1867013387824905
ACH-000055,0.15155374364271956
ACH-000060,0.2235334777646706
ACH-000067,0.04913034650898215
ACH-000070,0.2102101535448452
ACH-000075,-0.3042363765283973
ACH-000078,0.05512595810890087
ACH-000082,0.13652600190936842
ACH-000085,0.13028507092195069
ACH-000086,0.18405755447097533
ACH-000087,0.17602918490052866
ACH-000092,0.4341670806769335
ACH-000095,0.026606180485821383
ACH-000097,0.16034892365691078
ACH-000098,0.41557515890198576
ACH-000099,0.1375375805646223
ACH-000108,0.2618716634724448
ACH-000113,0.20110943169951004
ACH-000116,0.08317605665394112
ACH-000118,0.1863954266173861
ACH-000120,0.10428841596439166
ACH-000123,0.06397977719763935
ACH-000127,0.17829839083418106
ACH-000128,0.1268254754207356
ACH-000132,0.1468316397817449
ACH-000133,0.11519121387402187
ACH-000137,-0.06377724350799993
ACH-000138,0.1953825811072217
ACH-000142,-0.01136534405269107
ACH-000143,-0.07246964873191404
ACH-000146,0.21652933319056886
ACH-000148,0.12472508699419095
ACH-000150,0.1232915342587731
ACH-000152,0.06911576646500654
ACH-000153,0.2330930997936823
ACH-000159,0.04226747336454886
ACH-000160,0.166906256377647
ACH-000163,0.16176002507770965
ACH-000167,-0.14891979939080938
ACH-000168,0.07023866013711932
ACH-000169,-0.018963536573018632
ACH-000178,0.04455390362832208
ACH-000183,0.1470751682576756
ACH-000188,-0.08169456657168933
ACH-000189,0.082901172986085
ACH-000190,-0.037941651501366816
ACH-000198,0.2192426299631404
ACH-000203,-0.034519973850099236
ACH-000204,0.2795430128441801
ACH-000206,0.112443033672259
ACH-000207,-0.05541345238378218
ACH-000208,0.16586855543988932
ACH-000210,0.20610360996564586
ACH-000211,0.11250372875608937
ACH-000215,0.09239942370969294
ACH-000221,0.187367558828818
ACH-000222,-0.006383464581941551
ACH-000223,0.03093667448808539
ACH-000226,0.06388675772781452
ACH-000227,-0.05174223097097833
ACH-000228,-0.08361907967003387
ACH-000231,-0.012931711571811666
ACH-000232,0.06368269595150172
ACH-000233,0.11127330727599834
ACH-000234,0.030194098855063668
ACH-000235,0.08771107769564879
ACH-000237,-0.024956820951116686
ACH-000238,0.1416138371535265
ACH-000242,0.2672975863282977
ACH-000243,0.0852759852566624
ACH-000244,-0.2614592975498678
ACH-000246,0.030060604631054595
ACH-000248,-0.5158534416042323
ACH-000250,0.07463989376564803
ACH-000251,0.2196766800087609
ACH-000252,0.2913713114579486
ACH-000253,0.1779853092779703
ACH-000255,0.17014332041377947
ACH-000256,0.1466849899948013
ACH-000257,-0.11173083888328968
ACH-000258,0.1523584530335326
ACH-000259,0.14001565744374367
ACH-000260,0.09427733889970592
ACH-000261,0.10760412336640597
ACH-000262,-0.12995530091481813
ACH-000263,0.07426163740608817
ACH-000264,-0.011646780378655604
ACH-000265,0.25426115833738244
ACH-000266,0.07344444385940152
ACH-000272,0.009652430902899172
ACH-000274,0.12918043154926998
ACH-000277,0.034908932386296936
ACH-000278,-0.021546291618389155
ACH-000279,0.09143101749007357
ACH-000280,0.22139609780030767
ACH-000281,0.1801823854951507
ACH-000288,0.1557121555730996
ACH-000291,0.14759672410566638
ACH-000293,0.0132870795455077
ACH-000294,0.07896553032975658
ACH-000295,0.1693816496657375
ACH-000296,-0.005456648106983005
ACH-000302,0.16064741631026253
ACH-000304,0.30102944284128724
ACH-000307,0.020039166798448273
ACH-000308,0.11565160794946275
ACH-000310,0.10565100228078217
ACH-000311,-0.003904063028201637
ACH-000312,0.12540617485914696
ACH-000315,0.2305207884041601
ACH-000316,0.14750476108313176
ACH-000317,0.17757141371738347
ACH-000318,0.21347875501981706
ACH-000319,0.10847261739795293
ACH-000320,0.03941516371441927
ACH-000322,-0.05150063239691901
ACH-000323,0.08523681814544422
ACH-000324,0.04838269669680201
ACH-000329,0.1105206394264261
ACH-000330,0.2195815303515167
ACH-000331,0.10273683760349213
ACH-000332,0.1344601653185628
ACH-000334,0.02670165350258947
ACH-000335,0.19006582312546988
ACH-000336,-0.16119250726556605
ACH-000337,0.03703248907607358
ACH-000338,0.12161782179949078
ACH-000339,0.08651256173343648
ACH-000341,0.1142875103241502
ACH-000348,0.05532350599061911
ACH-000350,0.13823266555824207
ACH-000352,0.11504977419101428
ACH-000356,0.06819891156402648
ACH-000361,0.27816790702946503
ACH-000362,0.1593132367347736
ACH-000363,0.2450534353232912
ACH-000364,0.09804459296201468
ACH-000365,0.13281384429917298
ACH-000366,0.06857408698087161
ACH-000368,0.16694732407882412
ACH-000374,0.17149840700128274
ACH-000375,0.2423676855741989
ACH-000376,0.1658468801940889
ACH-000381,0.2920796504320434
ACH-000383,0.023352015385378296
ACH-000387,-0.04569986488029544
ACH-000389,0.20667909469219736
ACH-000390,0.05017198160212345
ACH-000393,0.2756213390619081
ACH-000395,0.08264006791884516
ACH-000396,-0.2273100743561941
ACH-000397,0.10417859047692912
ACH-000401,0.014726620075327837
ACH-000402,-0.15222295234120078
ACH-000403,0.09303647939786716
ACH-000404,-0.026744742223742103
ACH-000406,0.14814293143466464
ACH-000407,0.060656041591577316
ACH-000408,0.1937781342187739
ACH-000410,0.13592264537938545
ACH-000411,-0.023598127052891372
ACH-000414,0.06775650212085148
ACH-000415,0.13777781942499684
ACH-000416,0.1502411525970862
ACH-000420,0.2196970252463628
ACH-000421,0.09681396416288074
ACH-000424,0.18841892652292944
ACH-000425,0.15728701959441066
ACH-000426,0.3550147810870888
ACH-000427,0.09838439820776053
ACH-000433,0.18849988517781516
ACH-000435,-0.01598671393434519
ACH-000436,-0.08301749919747878
ACH-000444,0.09737003768882656
ACH-000445,0.09126508797521013
ACH-000448,0.002749398298812033
ACH-000450,-0.09785790881332426
ACH-000452,0.1187700848925568
ACH-000454,0.17077639294407662
ACH-000458,0.14451175186793813
ACH-000459,0.07221733484287646
ACH-000460,0.05799124539473977
ACH-000461,0.03179981937385023
ACH-000463,0.042534546840916135
ACH-000464,0.15140415007011027
ACH-000466,-0.06782826656658668
ACH-000467,0.09436281036170276
ACH-000468,0.13074678566364129
ACH-000469,0.1392547837768826
ACH-000470,0.081374231439072
ACH-000471,0.2154988912435877
ACH-000472,0.08927999751341449
ACH-000473,0.2488062267191364
ACH-000475,0.09093857233369283
ACH-000476,0.0914573654475424
ACH-000477,-0.07586279283156981
ACH-000479,-0.08792922113880837
ACH-000480,0.14937737074645496
ACH-000481,-0.09828362722264457
ACH-000483,0.29986094082835996
ACH-000484,0.15079052512094385
ACH-000485,0.026025090225950655
ACH-000486,0.06973462189833175
ACH-000487,0.07095442948830882
ACH-000488,0.05555031340324311
ACH-000490,-0.014623850906050525
ACH-000491,0.0553155905501796
ACH-000495,0.20601493266345627
ACH-000496,0.1360255740415167
ACH-000499,0.24541421919426085
ACH-000500,0.3619868942882071
ACH-000502,0.0783855441499779
ACH-000503,0.14840816900353335
ACH-000505,0.21601752831547735
ACH-000507,0.10896940285625277
ACH-000510,0.2269932448353979
ACH-000511,0.0571807962720298
ACH-000512,0.14193040256655384
ACH-000516,0.09998876842145048
ACH-000517,0.03205672186860222
ACH-000518,-0.009631851679988907
ACH-000520,0.20816591156971853
ACH-000521,0.10690395000986698
