,FOLH1 (2346)
ACH-000544,-0.2699563361322017
ACH-000545,-0.2293205082209695
ACH-000547,-0.34121853331653906
ACH-000548,-0.2321719175956843
ACH-000549,-0.10900964229993387
ACH-000550,-0.1431508973385844
ACH-000552,0.06243803127780976
ACH-000556,-0.08282625532207745
ACH-000557,-0.13149671985476707
ACH-000569,-0.12420837805213715
ACH-000570,-0.152124818616996
ACH-000571,-0.1522914937348104
ACH-000573,-0.1250688049754989
ACH-000576,-0.054411766781431
ACH-000579,-0.06806511763961202
ACH-000580,-0.16147613613881245
ACH-000584,-0.2002893162931159
ACH-000585,-0.3064096073005712
ACH-000588,-0.211482746886754
ACH-000589,-0.09058393834588714
ACH-000591,-0.0914506004181225
ACH-000593,-0.11476696666545938
ACH-000600,0.03001778144229927
ACH-000601,-0.14037584348057988
ACH-000605,-0.02179719499403109
ACH-000606,-0.10332636737976757
ACH-000608,-0.060287162837308124
ACH-000614,-0.28403787756743365
ACH-000616,-0.08948902500628728
ACH-000618,-0.2384528649448223
ACH-000619,-0.20289602522509345
ACH-000620,-0.07693150435958873
ACH-000621,-0.06186834633720846
ACH-000622,-0.3893060179681303
ACH-000623,-0.17630264441564167
ACH-000624,-0.2762025536976761
ACH-000627,-0.21277355371785195
ACH-000630,-0.11204887439705057
ACH-000631,-0.20019449738408596
ACH-000632,-0.2930386846391975
ACH-000633,-0.25861799044300193
ACH-000637,-0.022469366170273543
ACH-000638,-0.2759475250701127
ACH-000646,0.06274407386684551
ACH-000647,-0.2506168798036388
ACH-000648,-0.1239386794537448
ACH-000649,-0.04495760843453104
ACH-000651,0.09139963602519872
ACH-000652,-0.2623742159212732
ACH-000653,0.15732015629390614
ACH-000657,-0.17056347497518132
ACH-000658,-0.20265290001948996
ACH-000661,-0.4162962120890691
ACH-000662,-0.639159750003194
ACH-000663,-0.08477560750048219
ACH-000665,-0.3247742645546463
ACH-000671,-0.22867133092051595
ACH-000672,-0.295007456579951
ACH-000673,-0.2534128046534589
ACH-000676,-0.05496711132387395
ACH-000677,-0.09243985875525304
ACH-000681,-0.0025165343291639985
ACH-000683,-0.14318588996620274
ACH-000684,-0.2988672144090185
ACH-000688,-0.2569940750904715
ACH-000693,-0.2023090806646224
ACH-000694,-0.05011183815448983
ACH-000695,-0.013285242835700487
ACH-000696,-0.20043476713618413
ACH-000697,-0.2711569797845485
ACH-000699,-0.08311956391858571
ACH-000701,-0.16455368179712804
ACH-000706,-0.207723469722526
ACH-000711,-0.1424244039360406
ACH-000713,-0.3863853615893173
ACH-000714,-0.06897558704110554
ACH-000718,-0.15372540961461115
ACH-000720,-0.17681892703573768
ACH-000721,-0.0317024597839573
ACH-000724,-0.07418917290970423
ACH-000725,-0.21288294032494895
ACH-000732,-0.016907230341423447
ACH-000734,-0.3054508404629018
ACH-000735,-0.2210956127482629
ACH-000736,-0.04654814206651934
ACH-000738,-0.13540519352876654
ACH-000746,-0.0013516672794919257
ACH-000747,-0.07239709540944801
ACH-000748,-0.06216370528742196
ACH-000753,-0.16206666569668146
ACH-000756,-0.25094166995307915
ACH-000757,-0.13223309807411046
ACH-000758,-0.03052348098090909
ACH-000760,-0.06150463851993576
ACH-000762,-0.06978436909643627
ACH-000763,-0.054281616242843736
ACH-000764,-0.04698006486545026
ACH-000765,-0.3556524812802601
ACH-000766,-0.032478282371818636
ACH-000767,-0.07015009024927835
ACH-000768,-0.2798439252095355
ACH-000769,-0.2493718831102284
ACH-000770,0.011078614338647687
ACH-000771,-0.16921076453395326
ACH-000773,-0.2036722155228992
ACH-000776,-0.20929123551055276
ACH-000777,-0.05172770155063724
ACH-000778,0.07660419828834023
ACH-000781,-0.14923282599159793
ACH-000782,-0.12432402643369415
ACH-000783,-0.08437032656337111
ACH-000784,-0.052154299085928835
ACH-000785,-0.018396520602973247
ACH-000787,-0.10951494187515767
ACH-000788,-0.1414170961538808
ACH-000791,0.06433114662137678
ACH-000792,-0.16014194756697586
ACH-000794,-0.08075735599530952
ACH-000796,-0.06630614697976911
ACH-000798,0.06720905045472737
ACH-000799,0.05968021599751885
ACH-000800,0.03776106995301901
ACH-000802,-0.06675889160163785
ACH-000804,-0.16497992895750946
ACH-000805,-0.019799672370372397
ACH-000809,-0.15436146347803345
ACH-000810,-0.28011633758571197
ACH-000811,-0.07396779324275937
ACH-000817,-0.04388045319754027
ACH-000819,-0.1500494717091039
ACH-000820,0.07291980720541759
ACH-000821,-0.039957046691312975
ACH-000822,-0.2305233375853689
ACH-000823,-0.2438801390022212
ACH-000824,-0.19669132319736754
ACH-000827,-0.09822368815894067
ACH-000829,-0.18889342210681132
ACH-000831,-0.22346252410723574
ACH-000832,-0.3043780755222022
ACH-000833,-0.12171520199808199
ACH-000834,-0.12314531071226087
ACH-000835,-0.13129033042559954
ACH-000836,-0.03591962034655069
ACH-000837,-0.21753006377037815
ACH-000838,-0.19635617071181066
ACH-000839,-0.27104473954597325
ACH-000840,-0.2448868248385347
ACH-000841,0.036161459530588816
ACH-000843,-0.023611470191484872
ACH-000846,-0.18767666150412052
ACH-000847,-0.008736734972775162
ACH-000848,-0.14318967979510294
ACH-000849,-0.1922231824194965
ACH-000851,-0.1700208453473924
ACH-000855,-0.019521432518355367
ACH-000856,-0.14904981389816307
ACH-000858,-0.053833619874434455
ACH-000859,-0.011495267568605177
ACH-000861,-0.07977599615887397
ACH-000862,-0.12220351636782695
ACH-000865,-0.11247625094507907
ACH-000866,-0.11636252695237485
ACH-000867,-0.14886206686557346
ACH-000869,0.08323516852993541
ACH-000872,-0.3066464523975448
ACH-000873,-0.009983999297339565
ACH-000876,-0.09558668176973548
ACH-000878,-0.21819890843575895
ACH-000880,-0.0478071123826012
ACH-000881,-0.17507342305950005
ACH-000882,-0.1998355502184164
ACH-000884,-0.1408857210303612
ACH-000885,-0.2891206839703949
ACH-000887,-0.12374655085166215
ACH-000889,-0.006721166117567532
ACH-000896,-0.2508461328633097
ACH-000898,-0.2352057417193669
ACH-000900,-0.2029049482242512
ACH-000901,-0.07286648714833545
ACH-000905,-0.09620491337982576
ACH-000906,-0.11179804782165692
ACH-000907,-0.09140471132457564
ACH-000910,-0.3162901886388331
ACH-000911,-0.04404347784071401
ACH-000912,-0.056787019977644126
ACH-000913,0.027477676233538317
ACH-000915,-0.2072055806022266
ACH-000916,-0.26600883390919444
ACH-000917,-0.27937904032606603
ACH-000920,-0.3944010489216023
ACH-000921,-0.11906831491645167
ACH-000924,-0.10267786298797872
ACH-000926,-0.10741336580918663
ACH-000928,-0.06304623630416421
ACH-000929,-0.13783980783025487
ACH-000932,-0.2561257797224773
ACH-000935,-0.07483416603865284
ACH-000936,-0.1079652437090982
ACH-000937,-0.12321042061560053
ACH-000938,-0.2008452606999573
ACH-000939,-0.09641377509817001
ACH-000941,-0.12420928285345052
ACH-000943,-0.2412579827968218
ACH-000946,-0.13588582200354374
ACH-000947,-0.16517377260319818
ACH-000948,-0.29657980955956675
ACH-000950,-0.021742521974472868
ACH-000953,-0.10002280315840384
ACH-000954,-0.15242855839746286
ACH-000957,-0.21068690011199095
ACH-000958,-0.08150898436747649
ACH-000960,-0.1489914836131382
ACH-000963,-0.1761551055896397
ACH-000968,-0.2937909602283858
ACH-000969,-0.240425683234149
ACH-000972,-0.523205030297225
ACH-000973,-0.1867394936437826
ACH-000974,-0.05350527841360125
ACH-000978,-0.13433068542574805
ACH-000984,-0.10651788249915098
ACH-000986,-0.05694382681574715
ACH-000988,-0.16221122729082774
ACH-000993,-0.06771853308555305
ACH-000994,-0.08816559811028961
ACH-000996,-0.07985686128926618
ACH-001001,-0.13413481498445315
ACH-001020,0.06319693007397956
ACH-001028,-0.014345328059949284
ACH-001031,-0.01967561743148468
ACH-001038,-0.18157309394168494
ACH-001048,-0.12335884779764747
ACH-001050,-0.19190299614089534
ACH-001053,-0.3044681826125008
ACH-001054,-0.15928937830303602
ACH-001061,-0.12654923827825934
ACH-001067,-0.09042795825649648
ACH-001075,-0.4068529322415263
ACH-001096,-0.14765516919314267
ACH-001111,-0.15110137021118572
ACH-001119,-0.14985732567706025
ACH-001128,0.05337972114548785
ACH-001134,-0.04570264218762681
ACH-001151,-0.15892618858203528
ACH-001163,-0.04263342767958009
ACH-001164,-0.4587249405362174
ACH-001183,-0.12554286111075744
ACH-001192,-0.0578703094414699
ACH-001193,0.08441823102168443
ACH-001196,-0.10085320594847892
ACH-001197,-0.14809885232173986
ACH-001205,-0.16184730193881133
ACH-001211,-0.10061237091230303
ACH-001212,0.05872180513241922
ACH-001228,-0.0695929012590883
ACH-001232,-0.12565042133043122
ACH-001239,0.017720089974864534
ACH-001270,-0.05189057270390753
ACH-001274,-0.15747033323515458
ACH-001275,0.0727425700380972
ACH-001277,0.019517798980920268
ACH-001278,-0.07135859189092704
ACH-001280,-0.15328039052428866
ACH-001283,-0.0269473633096448
ACH-001289,-0.2653887375407766
ACH-001300,-0.05674715128071886
ACH-001301,-0.1108579153892741
ACH-001302,0.1207787245248693
ACH-001306,-0.08031104834101514
ACH-001318,0.011874798423023416
ACH-001322,-0.3449540748439806
ACH-001328,-0.01827909602979716
ACH-001332,-0.18011249302466845
ACH-001336,-0.15631388596728696
ACH-001346,-0.09937531026873134
ACH-001353,-0.00889800175574372
ACH-001354,0.1566615100522036
ACH-001367,-0.5569251739611399
ACH-001368,-0.006132212104896189
ACH-001374,0.1405734516816966
ACH-001377,-0.11595802400633565
ACH-001380,0.020613924336630732
ACH-001391,-0.058540893227651124
ACH-001408,-0.19206540322110985
ACH-001430,-0.1688689920232041
ACH-001431,0.04100320966275717
ACH-001450,-0.09280781794697153
ACH-001496,-0.16009658869633472
ACH-001500,-0.06673328613638106
ACH-001523,-0.11906072243594315
ACH-001532,-0.19965712731923185
ACH-001550,-0.00910176101410999
ACH-001552,-0.2490437691058049
ACH-001554,-0.2256666457874755
ACH-001654,-0.24824757715183246
ACH-001735,-0.050787008259558085
ACH-001736,-0.08911083361630619
ACH-001737,-0.04170960341782638
ACH-001740,-0.0599933070365693
ACH-001745,-0.11981421983196995
ACH-001765,-0.09395398874456803
