,POGLUT1 (56983)
ACH-000542,-0.15773136703756507
ACH-000544,-0.3387929898619809
ACH-000545,-0.16866234521877027
ACH-000547,-0.3555638747741591
ACH-000548,-0.2114691934785344
ACH-000549,-0.3220446602385277
ACH-000550,-0.13821680419273788
ACH-000552,-0.15445599245943212
ACH-000556,-0.17982210726060086
ACH-000557,-0.0999245866170814
ACH-000569,-0.17693868616306654
ACH-000570,-0.17700560114182615
ACH-000571,-0.2343301142929875
ACH-000573,-0.2957798179539401
ACH-000576,-0.24709859349013824
ACH-000579,-0.06392286802187018
ACH-000580,-0.2650333785212853
ACH-000584,-0.15421467144245582
ACH-000585,-0.04253853030383925
ACH-000588,-0.2135067270863099
ACH-000589,-0.17556418985675049
ACH-000591,-0.2371605879678353
ACH-000593,-0.3230072813815089
ACH-000600,-0.10657634604564896
ACH-000601,-0.1364810904234426
ACH-000605,-0.3124657031750615
ACH-000606,-0.31673009274743963
ACH-000608,-0.1811298936152564
ACH-000614,-0.1875470149174554
ACH-000616,-0.17765313257815055
ACH-000618,-0.19278091061883926
ACH-000619,-0.1756636720537683
ACH-000620,-0.20433594034920693
ACH-000621,-0.2779637840686564
ACH-000622,-0.04799420124767543
ACH-000623,-0.1493891533529028
ACH-000624,-0.22645645365999245
ACH-000627,-0.2540281484194684
ACH-000630,-0.19453958298148785
ACH-000631,0.13539372017141568
ACH-000632,-0.1833195656448512
ACH-000633,-0.16285868840198384
ACH-000637,-0.29148478703346337
ACH-000638,-0.12678614535608426
ACH-000646,-0.1451079658527094
ACH-000647,-0.14423207641419467
ACH-000648,-0.3117564416884341
ACH-000649,-0.29790784438355683
ACH-000651,-0.1646220296067096
ACH-000652,-0.17068771722985895
ACH-000653,-0.1986150943200142
ACH-000657,-0.2146989751035628
ACH-000658,-0.2418743336059715
ACH-000661,-0.14538930361888927
ACH-000662,-0.2850441315712398
ACH-000663,-0.05004458764675394
ACH-000665,-0.13995428327446718
ACH-000671,-0.1191874246686796
ACH-000672,-0.5517387280862919
ACH-000673,-0.2651199320190784
ACH-000676,-0.2592482179588206
ACH-000677,-0.16685956213425626
ACH-000681,-0.06670571239814026
ACH-000683,-0.2572749786525025
ACH-000684,-0.2698231549467513
ACH-000688,-0.20704480255858929
ACH-000693,-0.2582685215673031
ACH-000694,-0.4435857901398034
ACH-000695,-0.1161351216456712
ACH-000696,-0.3740747301885172
ACH-000697,-0.15181659972209838
ACH-000699,-0.19232686055818046
ACH-000701,-0.18055184165799928
ACH-000706,-0.1821111538274189
ACH-000711,-0.19857544686922868
ACH-000713,-0.3219293097424428
ACH-000714,-0.25839587968988953
ACH-000718,-0.3477528792441296
ACH-000720,-0.21452910151073684
ACH-000721,-0.2394437556895391
ACH-000724,-0.23769327834912504
ACH-000725,-0.1778699204726519
ACH-000732,-0.12641912353780402
ACH-000734,-0.18030410323454865
ACH-000735,-0.3001404986531303
ACH-000736,-0.2342720392798499
ACH-000738,-0.102200695878956
ACH-000746,-0.3392532213286621
ACH-000747,-0.24743965338982415
ACH-000748,-0.30019511564452417
ACH-000753,-0.1151879204466234
ACH-000756,-0.14662696205838446
ACH-000757,-0.3276919761927927
ACH-000758,-0.2329718686517042
ACH-000760,-0.2831379784992301
ACH-000762,-0.35772600305801905
ACH-000763,-0.1484080574279641
ACH-000764,-0.44723502315904623
ACH-000765,-0.19986372684898293
ACH-000766,-0.1371296305024297
ACH-000767,-0.22881597014103544
ACH-000768,-0.2266645006701573
ACH-000769,-0.2489859864739747
ACH-000770,-0.12754387580253687
ACH-000771,-0.1969001319285837
ACH-000773,-0.2375352076184606
ACH-000776,0.022163001343849808
ACH-000777,-0.1729642013044157
ACH-000778,-0.2251369404133177
ACH-000781,-0.10205478755849468
ACH-000782,-0.2116410742624455
ACH-000783,-0.15175089197421718
ACH-000784,-0.24980196556528095
ACH-000785,-0.2051871227571894
ACH-000787,-0.15073642627787254
ACH-000788,-0.2188200489503118
ACH-000791,-0.3303144474698769
ACH-000792,-0.3195051600597165
ACH-000794,-0.05120051116012063
ACH-000796,-0.20750559150866715
ACH-000798,-0.13220760499849152
ACH-000799,-0.2576666939347957
ACH-000800,-0.1804889378774106
ACH-000802,-0.21270655424350876
ACH-000804,-0.15349883707642062
ACH-000805,-0.20226764136112133
ACH-000809,-0.23651251844316976
ACH-000810,-0.0910880313442555
ACH-000811,-0.20430776326723613
ACH-000817,-0.026496961062401087
ACH-000819,-0.0971119241021536
ACH-000820,-0.3823802470736318
ACH-000821,0.07634180563341934
ACH-000822,-0.2285136361164938
ACH-000823,-0.30430310926692944
ACH-000824,-0.053862131687270685
ACH-000827,-0.22471412608357733
ACH-000829,-0.3729242347627884
ACH-000831,-0.3081304138515457
ACH-000832,-0.314118107488293
ACH-000833,-0.260125925808745
ACH-000834,-0.1113768662308325
ACH-000835,-0.2362438916673505
ACH-000836,-0.2226938744279449
ACH-000837,-0.21103370412270603
ACH-000838,-0.16081293032376645
ACH-000839,-0.11073945754222947
ACH-000840,-0.2618183223210732
ACH-000841,-0.09734329114541336
ACH-000843,-0.35373593658139474
ACH-000846,-0.2220697381325963
ACH-000847,-0.3377193457361134
ACH-000848,-0.1757487984835383
ACH-000849,-0.4016031911114825
ACH-000851,-0.15528239132750746
ACH-000855,-0.21258173372106245
ACH-000856,-0.2853997787329241
ACH-000858,-0.3726873270376734
ACH-000859,0.07124602562932994
ACH-000861,-0.23125541454040066
ACH-000862,-0.2298854592512635
ACH-000865,-0.2734360914099013
ACH-000866,-0.1707310996944708
ACH-000867,-0.20445286302256824
ACH-000869,-0.08235493230681991
ACH-000872,-0.11126024192357616
ACH-000873,-0.16344419940999924
ACH-000876,-0.1919185484505473
ACH-000878,-0.08589540968231074
ACH-000880,-0.15361897485766912
ACH-000881,-0.1987178256488149
ACH-000882,-0.15148368307767884
ACH-000884,-0.3239402697277135
ACH-000885,-0.06316009675012041
ACH-000887,-0.20135758583103347
ACH-000889,-0.1873397837745731
ACH-000896,-0.21487452198262452
ACH-000898,-0.16128119441675612
ACH-000900,-0.19161025794117587
ACH-000901,-0.16751447415382958
ACH-000905,-0.36806787582063866
ACH-000906,-0.21209144529795626
ACH-000907,-0.2624358230425331
ACH-000910,-0.10686410591372586
ACH-000911,-0.17648427465781796
ACH-000912,-0.21620995557222872
ACH-000913,-0.14424463111317784
ACH-000915,-0.1899087888532616
ACH-000916,-0.3460391428421758
ACH-000917,-0.27236855790408804
ACH-000920,-0.2100024923012799
ACH-000921,-0.1956589935192847
ACH-000924,-0.19087414245593706
ACH-000926,-0.2815135768457268
ACH-000928,-0.04326556962670143
ACH-000929,-0.15097843205632913
ACH-000932,-0.2567167891003858
ACH-000935,-0.19811953480027536
ACH-000936,-0.19662410054953733
ACH-000937,-0.4512078425689051
ACH-000938,-0.15711633519257887
ACH-000939,-0.14631457656405164
ACH-000941,-0.26169571319087603
ACH-000943,-0.1975422916254185
ACH-000946,-0.21955825617060146
ACH-000947,-0.17205811409394142
ACH-000948,-0.213916300753262
ACH-000950,-0.14384820120345376
ACH-000953,-0.1833121585358266
ACH-000954,-0.3000857411565252
ACH-000957,-0.2439594835243404
ACH-000958,-0.14885357241608965
ACH-000960,-0.2838170419554684
ACH-000963,-0.4534615952745161
ACH-000968,-0.2595567291254925
ACH-000969,-0.2434609397944281
ACH-000972,-0.4088272690654098
ACH-000973,-0.2349604591078445
ACH-000974,-0.19386649837215267
ACH-000978,-0.2266906280229958
ACH-000984,-0.3184818706777893
ACH-000986,-0.1951493857116176
ACH-000988,-0.20491588552861256
ACH-000993,-0.2420950152406862
ACH-000994,-0.3043610550119862
ACH-000996,-0.1778743841937331
ACH-001001,-0.20130594687545075
ACH-001020,-0.2852735799268044
ACH-001028,-0.22105675967283656
ACH-001031,-0.09321139973956684
ACH-001038,-0.2926456888418992
ACH-001048,-0.25210988783428445
ACH-001050,-0.2798509188990764
ACH-001053,-0.31306549251896004
ACH-001054,-0.2168054071733552
ACH-001061,-0.23587765737636365
ACH-001067,-0.14764578240990764
ACH-001075,-0.4487846495900627
ACH-001096,-0.0030802408910639524
ACH-001111,-0.1359503144451319
ACH-001119,-0.33297872840008624
ACH-001128,-0.3068322311770024
ACH-001134,-0.08390841911914841
ACH-001151,-0.18142861989159664
ACH-001163,-0.11506838575651007
ACH-001164,-0.11332011035188758
ACH-001183,-0.3654877700510927
ACH-001192,-0.16329962347336746
ACH-001193,-0.16120318435611344
ACH-001196,-0.3329164258969602
ACH-001197,-0.3009974641670524
ACH-001205,-0.31014540963019704
ACH-001211,-0.2536071854027375
ACH-001212,-0.10764440376986004
ACH-001228,-0.22917895544613934
ACH-001232,-0.1978766181614636
ACH-001239,-0.2288363840971317
ACH-001270,-0.09290894783001796
ACH-001274,-0.24916683322617275
ACH-001275,-0.1624578161744263
ACH-001277,-0.32300074329971296
ACH-001278,-0.4704180304562608
ACH-001280,-0.11897245028227615
ACH-001283,-0.12671459325747167
ACH-001289,-0.16205173121632016
ACH-001300,-0.08559885811072324
ACH-001301,-0.17222100586012715
ACH-001302,-0.2326922325305609
ACH-001306,-0.2322073330892583
ACH-001318,-0.11809135088886598
ACH-001322,-0.34535003602877035
ACH-001328,-0.21414090488870294
ACH-001332,-0.1454413291417512
ACH-001336,-0.2661832155142292
ACH-001346,-0.2641129845517182
ACH-001353,-0.16983207962279165
ACH-001354,-0.06096950127615899
ACH-001367,-0.33220035443072776
ACH-001368,-0.11797754735638223
ACH-001374,-0.3628480552989119
ACH-001377,-0.26080607571303416
ACH-001380,-0.2697549661650318
ACH-001391,-0.1345733931025701
ACH-001408,-0.09563262931016876
ACH-001430,-0.25725696978267365
ACH-001431,-0.20636144359271244
ACH-001450,-0.22641138433026875
ACH-001496,-0.3194029237739769
ACH-001500,-0.16110411872578498
ACH-001523,-0.13812638990381065
ACH-001532,-0.1847939226213737
ACH-001550,-0.3664551913021852
ACH-001552,-0.16109090105497836
ACH-001554,-0.3119136997918179
ACH-001654,-0.246845274383386
ACH-001735,-0.16004704254439714
ACH-001736,-0.15294107197644133
ACH-001737,0.2302750260260586
ACH-001740,-0.007112318407717322
ACH-001745,-0.06248153805046775
ACH-001765,-0.041928828946243925
