,RFC4 (5984)
ACH-000004,-0.6004491501922513
ACH-000005,-0.5643088323800292
ACH-000007,-0.4000777103402127
ACH-000009,-0.5786241717909416
ACH-000011,-0.3971794066854893
ACH-000012,-0.7294867555675664
ACH-000013,-0.5109011186260233
ACH-000014,-0.551332677347149
ACH-000015,-0.5708886421902529
ACH-000017,-0.4986021321853029
ACH-000018,-0.5773499056985198
ACH-000019,-0.5147968623742
ACH-000021,-0.57068452778864
ACH-000022,-0.4436126776161865
ACH-000025,-0.4644637922340976
ACH-000028,-0.4348782882635947
ACH-000030,-0.4535952125684695
ACH-000035,-0.5566349045222673
ACH-000036,-0.5525685699334896
ACH-000037,-0.16752628618973114
ACH-000039,-0.5726492019598167
ACH-000040,-0.5155307132099134
ACH-000041,-0.7407156524273282
ACH-000042,-0.3609867777026407
ACH-000045,-0.5518300476489413
ACH-000047,-0.5350914034160376
ACH-000052,-0.6815639413120758
ACH-000053,-0.6477332810837454
ACH-000054,-0.504974939747014
ACH-000055,-0.5322596754275442
ACH-000060,-0.6709744273149746
ACH-000067,-0.5495622741190583
ACH-000070,-0.5565131150672452
ACH-000075,-0.5414399548528309
ACH-000078,-0.339029983561531
ACH-000082,-0.6170815270634473
ACH-000085,-0.6442124216226531
ACH-000086,-0.6818181708649262
ACH-000087,-0.7177951335265842
ACH-000092,-0.5830115674823948
ACH-000095,-0.5765028207192475
ACH-000097,-0.46527569533279
ACH-000098,-0.5550141195711122
ACH-000099,-0.4039428766930057
ACH-000108,-0.7091980113390112
ACH-000113,-0.4947279096639571
ACH-000116,-0.4947581200500417
ACH-000118,-0.5046522859885249
ACH-000120,-0.5592624952308162
ACH-000123,-0.4870898110719981
ACH-000127,-0.5391369328268839
ACH-000128,-1.0449990364554385
ACH-000132,-0.5912629457665246
ACH-000133,-0.539323735948858
ACH-000137,-0.5355236019996061
ACH-000138,-0.41899250137385824
ACH-000142,-0.5022365563814281
ACH-000143,-0.26823417901669017
ACH-000146,-0.5852700032420355
ACH-000148,-0.43095055742567706
ACH-000150,-0.6823833488437558
ACH-000152,-0.3593344228648562
ACH-000153,-0.3931296337388868
ACH-000159,-0.5252621284460811
ACH-000160,-0.6288648780283872
ACH-000163,-0.3594587793930584
ACH-000167,-0.5849680813050782
ACH-000168,-0.51533561915795
ACH-000169,-0.5678137124504528
ACH-000178,-0.6416977118773606
ACH-000183,-0.35356647290589965
ACH-000188,-0.5128448356896588
ACH-000189,-0.3951861925097595
ACH-000190,-0.5636968167485515
ACH-000198,-0.5496936396254148
ACH-000203,-0.7296526840665769
ACH-000204,-0.4971299139457542
ACH-000206,-0.8495462741836249
ACH-000207,-0.5825272877245621
ACH-000208,-0.17044289733833634
ACH-000210,-0.7969352906660983
ACH-000211,-0.5567124257649051
ACH-000215,-0.605822094531888
ACH-000221,-0.8154907891375438
ACH-000222,-0.5271617686914536
