,PRKAA1 (5562)
ACH-000004,0.08923668561443385
ACH-000005,-0.14131047354561813
ACH-000007,0.2026748399256404
ACH-000009,-0.0440431849706669
ACH-000011,-0.022854905776002344
ACH-000012,0.05071941563917922
ACH-000013,0.2736426882121308
ACH-000014,-0.13992741528808136
ACH-000015,0.1608760338025964
ACH-000017,0.0627254764138927
ACH-000018,-0.12998781343604668
ACH-000019,-0.11085400534314592
ACH-000021,0.057436449072072834
ACH-000022,0.07394006835371852
ACH-000025,0.0065658441690637035
ACH-000028,0.015126369583141244
ACH-000030,0.08722985007483533
ACH-000035,0.06368880697535988
ACH-000036,0.12653542975843807
ACH-000037,0.11519686260230325
ACH-000039,-0.02506181044541446
ACH-000040,-0.08699582111195119
ACH-000041,-0.07124905996793571
ACH-000042,-0.11466508517833025
ACH-000045,-0.14039556887411864
ACH-000047,0.0497696791129412
ACH-000052,-0.08709745308887616
ACH-000053,0.0849965024172729
ACH-000054,-0.07101419861025494
ACH-000055,-0.05324996696836648
ACH-000060,-0.14934197911599822
ACH-000067,0.13878088187770482
ACH-000070,0.3398825384976578
ACH-000075,-0.055563993871344544
ACH-000078,-0.1253000174790911
ACH-000082,-0.09372349023458733
ACH-000085,-0.06068098169143276
ACH-000086,0.1587758359030368
ACH-000087,-0.07724398700741053
ACH-000092,0.014415854440919062
ACH-000095,-0.2597649853428037
ACH-000097,0.14867841546231025
ACH-000098,-0.15023009102219784
ACH-000099,0.04275869870794148
ACH-000108,-0.19264425266842344
ACH-000113,-0.3599449607502734
ACH-000116,0.03468648194482736
ACH-000118,0.023680032671736042
ACH-000120,0.08180285087807973
ACH-000123,0.10614751941208042
ACH-000127,-0.025101941575796143
ACH-000128,-0.003235712000811254
ACH-000132,-0.01865951312473796
ACH-000133,-0.13911893022375885
ACH-000137,0.06534517575807716
ACH-000138,0.10939012429240666
ACH-000142,0.016495430985046366
ACH-000143,0.2871687544412073
ACH-000146,-0.12736829671321107
ACH-000148,0.0936885082899733
ACH-000150,0.27349358784998123
ACH-000152,-0.044474979861674924
ACH-000153,0.21050388747760898
ACH-000159,-0.0440318055376295
ACH-000160,0.1250433295534666
ACH-000163,0.029005292512828212
ACH-000167,0.40940031534448296
ACH-000168,0.06972238843014165
ACH-000169,0.13860645896389087
ACH-000178,0.050151114264282017
ACH-000183,0.08018624519421115
ACH-000188,-0.01370478065951972
ACH-000189,-0.08819333368141795
ACH-000190,0.2989990134367909
ACH-000198,-0.3675234003380489
ACH-000203,0.04161804782353012
ACH-000204,0.3198314329309761
ACH-000206,-0.2735983790865418
ACH-000207,-0.14800399543090714
ACH-000208,0.04919308884429576
ACH-000210,0.3148224799766875
ACH-000211,0.044763889274307765
ACH-000215,0.0731830322162527
ACH-000221,-0.01861703729258835
ACH-000222,0.02400703905078151
ACH-000223,-0.1354751854678688
ACH-000226,0.013560004821449723
ACH-000227,0.17238649521241795
ACH-000228,-0.02798061981783773
ACH-000231,0.001254719571562306
ACH-000232,-0.003622127908910223
ACH-000233,-0.02891632428112088
ACH-000234,0.027857586115276625
ACH-000235,-0.16225095454468688
ACH-000237,-0.026047100410792112
ACH-000238,0.16173133245002588
ACH-000242,0.1680646487804934
ACH-000243,0.050282598713961665
ACH-000244,-0.14490219159734952
ACH-000246,0.1303008072562966
ACH-000248,0.07884005504914161
ACH-000250,0.04643829489344057
ACH-000251,0.21706382002673194
ACH-000252,0.1938740820351174
ACH-000253,0.0012378417493055926
ACH-000255,0.18498648210249452
ACH-000256,0.07470180996669676
ACH-000257,-0.2340588861259821
ACH-000258,-0.02856529325606972
ACH-000259,0.11601967528294417
ACH-000260,0.02513516066709989
ACH-000261,-0.08759972417182346
ACH-000262,-0.07811188277272488
ACH-000263,-0.4631581057772112
ACH-000264,0.041986686476826685
ACH-000265,0.07777085789746815
ACH-000266,-0.028579999110445443
ACH-000272,0.002541997653926138
ACH-000274,0.01613398175077925
ACH-000277,0.1300103339056232
ACH-000278,0.05068756332833532
ACH-000279,-0.11540418711366016
ACH-000280,0.03169649020829636
ACH-000281,0.03496428964565767
ACH-000288,-0.06446909675977422
ACH-000291,0.0099140058775086
ACH-000293,0.14580906136703498
ACH-000294,-0.2518113590158383
ACH-000295,-0.4364674497627675
ACH-000296,-0.02283636932655577
ACH-000302,0.38494784212583066
ACH-000304,0.2050028640028757
ACH-000307,0.03944306815244755
ACH-000308,-0.004840098661355275
ACH-000310,-0.047834455929887235
ACH-000311,0.02379851802845017
ACH-000312,0.1539344659910846
ACH-000315,-0.13393373985301202
ACH-000316,0.01732133622030886
ACH-000317,0.046956795481523504
ACH-000318,-0.17847396197972773
ACH-000319,-0.010177541809107259
ACH-000320,0.05736113805489845
ACH-000322,0.3545721318311885
ACH-000323,-0.04373547712377985
ACH-000324,0.09355250317114612
ACH-000329,0.06503894726647771
ACH-000330,-0.038967636698453385
ACH-000331,0.03520300995326536
ACH-000332,-0.10346062915270116
ACH-000334,-0.05832835198000385
ACH-000335,-0.054375610766072266
ACH-000336,-0.15577987874875826
ACH-000337,0.0782657155777014
ACH-000338,0.501875036564936
ACH-000339,-0.0335536606072574
ACH-000341,-0.032746678128857336
ACH-000348,0.042541634292626536
ACH-000350,-0.10197099621770578
ACH-000352,-0.0010394802375830825
ACH-000356,0.00151841226127526
ACH-000361,0.028647834574583187
ACH-000362,-0.3767013931937855
ACH-000363,0.0626162255109942
ACH-000364,0.034119099686916426
ACH-000365,-0.4404397058539009
ACH-000366,0.05495442640485145
ACH-000368,-0.12960950913877978
ACH-000374,-0.2373924833430444
ACH-000375,0.11022609862984936
ACH-000376,0.2243446255676944
ACH-000381,-0.3037568360806861
ACH-000383,0.05283298336725202
ACH-000387,0.06455111371142071
ACH-000389,-0.13515452722953186
ACH-000390,0.02199311146891586
ACH-000393,-0.08771166501287757
ACH-000395,-0.00811343187448102
ACH-000396,0.03860615584256606
ACH-000397,-0.01633680932636572
ACH-000401,0.2221083548351669
ACH-000402,-0.015962618105628473
ACH-000403,0.09785709378608703
ACH-000404,0.22702701664274666
ACH-000406,-0.0967905701181029
ACH-000407,0.059701360424226614
ACH-000408,0.11010375073283096
ACH-000410,0.007577459256267573
ACH-000411,0.007486222269625045
ACH-000414,-0.042317283498115636
ACH-000415,-0.04896473766656853
ACH-000416,0.0013925803215197915
ACH-000420,0.04464388288066755
ACH-000421,0.0542497429486382
ACH-000424,-0.0015710607121587356
ACH-000425,-0.05144901161240813
ACH-000426,-1.1025572976000595
ACH-000427,0.02879901327586335
ACH-000433,0.08627983672182496
ACH-000435,0.24516365355354414
ACH-000436,0.01584585645077121
ACH-000444,0.06658027413528725
ACH-000445,-0.028447986091031406
ACH-000448,-0.06403394144202988
ACH-000450,0.1614487504501198
ACH-000452,0.14915877692293592
ACH-000454,0.13376468410419198
ACH-000458,0.06682270927345206
ACH-000459,-0.019112737304453016
ACH-000460,0.10986788531978592
ACH-000461,0.036571643988764974
ACH-000463,0.07197278354658082
ACH-000464,0.117191757034733
ACH-000466,-0.0013728815133525949
ACH-000467,-0.19090598645414691
ACH-000468,0.004257359507119213
ACH-000469,-0.015504823875841171
ACH-000470,-0.0863484671025955
ACH-000471,-0.1258713572911321
ACH-000472,-0.05049954428233077
ACH-000473,0.11599114783475653
ACH-000475,0.07762241517322753
ACH-000476,0.08366786707820567
ACH-000477,-0.0014852268530954837
ACH-000479,0.09255619559418443
ACH-000480,-0.027539109153751053
ACH-000481,-0.041182341287161306
ACH-000483,0.10462865110823936
ACH-000484,0.029404211479750537
ACH-000485,0.12304218130492794
ACH-000486,-0.033984226594565486
ACH-000487,0.06630667769590225
ACH-000488,0.15009060082449344
ACH-000490,0.1038022540828566
ACH-000491,-0.0986906864980945
ACH-000495,-0.07222081727439955
ACH-000496,-0.012986803993414965
ACH-000499,-0.040702328290339
ACH-000500,-0.13069026535919334
ACH-000502,0.012509266987533232
ACH-000503,0.19867148025818754
ACH-000505,-0.00981433671464522
ACH-000507,-0.029804980436260814
ACH-000510,0.05743650283594943
ACH-000511,-0.18966816997526112
ACH-000512,-0.1915204011265294
ACH-000516,-0.08949248477590728
ACH-000517,-0.1339150123641799
ACH-000518,-0.06561865391696521
ACH-000520,-0.04845002439381065
ACH-000521,-0.030474067606177862
ACH-000522,0.012502802268808014
ACH-000524,0.09344496201546036
ACH-000527,0.1631908085696656
