,ST6GALNAC4 (27090)
ACH-000004,-0.2841243831237998
ACH-000005,-0.5908395023971492
ACH-000007,-0.06829941715798736
ACH-000009,-0.3735080485965033
ACH-000011,-0.09275604011641593
ACH-000012,-0.31138060318882943
ACH-000013,-0.2334613337734029
ACH-000014,-0.17764466519414324
ACH-000015,-0.2551428478819894
ACH-000017,-0.14495024433792428
ACH-000018,-0.2397317982676583
ACH-000019,-0.22090803412366744
ACH-000021,-0.2540646000947176
ACH-000022,-0.20391673422468748
ACH-000025,-0.2600028138306849
ACH-000028,-0.09259179574259484
ACH-000030,-0.22670177649972426
ACH-000035,-0.13272370856913093
ACH-000036,-0.2919286569393857
ACH-000037,-0.10859739655422228
ACH-000039,-0.2549663864449589
ACH-000040,-0.32762853011031645
ACH-000041,-0.1798278985267222
ACH-000042,-0.30426097608707314
ACH-000045,-0.19957798122635895
ACH-000047,-0.12783524579532593
ACH-000052,-0.2595653763031041
ACH-000053,-0.12149640537531953
ACH-000054,-0.1709662755835003
ACH-000055,-0.3024081859657177
ACH-000060,-0.3415083837901833
ACH-000067,-0.10151705756465924
ACH-000070,-0.08411988057304624
ACH-000075,-0.2028336184676496
ACH-000078,-0.2874233402509144
ACH-000082,-0.24471918403321
ACH-000085,-0.1411549760141697
ACH-000086,-0.17114047634472893
ACH-000087,-0.2249468250547493
ACH-000092,-0.3062435181128721
ACH-000095,-0.2826986698481085
ACH-000097,-0.17856277618181784
ACH-000098,-0.1251948126169568
ACH-000099,-0.1877078082281991
ACH-000108,-0.18351631632324408
ACH-000113,-0.15822586324588847
ACH-000116,-0.16575875291726905
ACH-000118,-0.058332131667352065
ACH-000120,0.03146604300748194
ACH-000123,-0.13773680648600806
ACH-000127,-0.17163473212948013
ACH-000128,-0.1138414889080307
ACH-000132,-0.17008735125411326
ACH-000133,-0.28165525594618795
ACH-000137,-0.08741166463973324
ACH-000138,-0.21461054261483475
ACH-000142,-0.3781660008741855
ACH-000143,-0.1593715486808758
ACH-000146,-0.1577227161301709
ACH-000148,-0.2076717973445653
ACH-000150,-0.17192617727244675
ACH-000152,-0.2808649334720352
ACH-000153,-0.15942200713620788
ACH-000159,-0.2485372587665861
ACH-000160,-0.14973961906053826
ACH-000163,-0.19447015301194334
ACH-000167,-0.4247838989554314
ACH-000168,-0.4237064574008431
ACH-000169,-0.15199241744476147
ACH-000178,-0.2550457559262581
ACH-000183,-0.2415213852056013
ACH-000188,-0.3307011595514279
ACH-000189,-0.12366154218190036
ACH-000190,-0.14434236021338262
ACH-000198,-0.2178812722502492
ACH-000203,-0.08875777098227994
ACH-000204,-0.4166175837220617
ACH-000206,-0.19186614422316195
ACH-000207,-0.05170700636302668
ACH-000208,-0.14771516231369713
ACH-000210,0.08292266867849568
ACH-000211,-0.16297350186121612
ACH-000215,-0.16190002372055548
ACH-000221,-0.21128937458561067
ACH-000222,-0.20910718247009666
ACH-000223,-0.16087457873760275
ACH-000226,-0.18606015958658964
ACH-000227,-0.3438837540566041
ACH-000228,-0.12494547431724293
ACH-000231,-0.12482982278913395
ACH-000232,-0.3177366703950588
ACH-000233,-0.15239271116026534
ACH-000234,-0.10916765780949456
ACH-000235,-0.1816925206955224
ACH-000237,-0.2883714539662789
ACH-000238,-0.4119584956123716
ACH-000242,-0.22732941367344925
ACH-000243,-0.11502815954631088
ACH-000244,-0.4713810349115782
ACH-000246,-0.19746433946743697
ACH-000248,-0.1805541504785091
ACH-000250,-0.2446527638619165
ACH-000251,-0.1060225118739088
ACH-000252,-0.3067672319566038
ACH-000253,-0.2825519711698923
ACH-000255,-0.08530964703941456
ACH-000256,-0.1837647339015385
ACH-000257,-0.20004174432367802
ACH-000258,-0.13672563458932094
ACH-000259,-0.13677534170856062
ACH-000260,-0.17968764597154532
ACH-000261,-0.1738264270911404
ACH-000262,-0.13913985957393787
ACH-000263,-0.5501224528900782
ACH-000264,-0.2445294208927671
ACH-000265,-0.2027381057535551
ACH-000266,-0.1552200860760047
ACH-000272,-0.1872872831955816
ACH-000274,-0.4954892247724588
ACH-000277,-0.20007768664136472
ACH-000278,-0.2979245369426484
ACH-000279,-0.19344661440789265
ACH-000280,-0.25383747596464606
ACH-000281,-0.3020698703312191
ACH-000288,-0.1941349932406302
ACH-000291,-0.21540587337179629
ACH-000293,-0.20191317577607806
ACH-000294,-0.3733425202172358
ACH-000295,0.07122259947347494
ACH-000296,-0.1963528441468649
ACH-000302,-0.20842823438813754
ACH-000304,-0.23005641842063296
ACH-000307,-0.13313688886255914
ACH-000308,-0.27461442115855056
ACH-000310,-0.3091405809265749
ACH-000311,-0.2630119799933302
ACH-000312,-0.22220194347194952
ACH-000315,-0.1241679352526298
ACH-000316,-0.18146894952469567
ACH-000317,-0.09202800213668584
ACH-000318,-0.2919113747956918
ACH-000319,-0.2547686871525921
ACH-000320,-0.20502265653443547
ACH-000322,-0.17123747103102746
ACH-000323,-0.13546826676051002
ACH-000324,-0.30401189666812595
ACH-000329,-0.3186235850435151
ACH-000330,-0.3467836181617999
ACH-000331,-0.3354859909712017
ACH-000332,-0.19716184191532
ACH-000334,-0.23718630278441336
ACH-000335,-0.10597068628009723
ACH-000336,-0.17159871209097713
ACH-000337,-0.33529442296004425
ACH-000338,0.5883443303675413
ACH-000339,-0.11811795540429948
ACH-000341,-0.2622345374877608
ACH-000348,-0.3266224537771073
ACH-000350,-0.18459018538817626
ACH-000352,-0.2740218385135708
ACH-000356,-0.11027181815139364
ACH-000361,0.14324507734641084
ACH-000362,-0.2524720671274956
ACH-000363,-0.2120457905093173
ACH-000364,-0.04143458548917699
ACH-000365,-0.3486893828407065
ACH-000366,-0.22073010900092246
ACH-000368,-0.2986520980939955
ACH-000374,-0.3182886820551711
ACH-000375,-0.26136686121108066
ACH-000376,-0.08553378133923405
ACH-000381,-0.08456562152683891
ACH-000383,-0.2166901841178737
ACH-000387,-0.3395755681088202
ACH-000389,-0.24623184324029154
ACH-000390,-0.20866484143978928
ACH-000393,-0.1932875318402432
ACH-000395,-0.5488311966835467
ACH-000396,-0.09721886453989544
ACH-000397,-0.08929474422419012
ACH-000401,-0.3471499425129125
ACH-000402,-0.1831393734489716
ACH-000403,-0.3702737465559195
ACH-000404,-0.3693430017619717
ACH-000406,-0.16352833029721844
ACH-000407,-0.2531354249659168
ACH-000408,-0.06922239915534538
ACH-000410,-0.21119846381088628
ACH-000411,-0.13156605353559842
ACH-000414,-0.14576819805789645
ACH-000415,-0.1719635827802766
ACH-000416,-0.2882960689403861
ACH-000420,-0.11058537973453114
ACH-000421,-0.22147323978391475
ACH-000424,-0.3176145674941076
ACH-000425,-0.2138056709385785
ACH-000426,-0.1785746910088956
ACH-000427,-0.2794999832604864
ACH-000433,-0.2864672457681731
ACH-000435,0.10223839360236042
ACH-000436,-0.17239851379859658
ACH-000444,-0.2413650773776977
ACH-000445,-0.007722603339164841
ACH-000448,-0.16304931703371786
ACH-000450,-0.19860635086375464
ACH-000452,-0.18818276791273966
ACH-000454,-0.09921767742250967
ACH-000458,-0.2332970160304377
ACH-000459,-0.003443987627437458
ACH-000460,-0.2499910234270808
ACH-000461,-0.2310642916984697
ACH-000463,-0.2670757830558353
ACH-000464,-0.14232297544208944
ACH-000466,-0.2530118936960685
ACH-000467,-0.2605371799322058
ACH-000468,-0.285071321575685
ACH-000469,-0.23415912405883954
ACH-000470,-0.1325312351810262
ACH-000471,-0.14971775546032692
ACH-000472,-0.2852386161778077
ACH-000473,-0.10347820455303093
ACH-000475,-0.27656154972903996
ACH-000476,-0.2851201233370089
ACH-000477,-0.22503757453115614
ACH-000479,-0.26553866007840304
ACH-000480,-0.11198610752824982
ACH-000481,-0.17166844035256076
ACH-000483,-0.2152524550832517
ACH-000484,-0.2844990777480078
ACH-000485,-0.26976764152157817
ACH-000486,-0.16770919304398002
ACH-000487,-0.20081560202385293
ACH-000488,-0.2528751252015791
ACH-000490,-0.2337647923838615
ACH-000491,-0.29732281450142634
ACH-000495,-0.38477155674369184
ACH-000496,-0.11636316476981337
ACH-000499,-0.11618644231141302
ACH-000500,-0.5831722764574279
ACH-000502,-0.13021748214427514
ACH-000503,-0.5962050778779442
ACH-000505,-0.2696610782345786
ACH-000507,-0.18120062174643564
ACH-000510,-0.07669485016979517
ACH-000511,-0.2908764656432187
ACH-000512,-0.03640592231084267
ACH-000516,-0.09087706364474614
ACH-000517,-0.2874986487126697
ACH-000518,-0.05455348621433092
ACH-000520,-0.39736188882734297
ACH-000521,-0.2507918171086247
ACH-000522,-0.1995184529569086
ACH-000524,-0.1620403208509791
ACH-000527,-0.22219335558887432
ACH-000528,-0.19009576396321806
ACH-000537,-0.31378790551643704
ACH-000541,-0.29630472884881603
ACH-000542,-0.2783577456468809
ACH-000544,-0.27003046000646125
ACH-000545,-0.2475905486324731
ACH-000547,-0.24340192514596465
ACH-000548,-0.1916886026272822
ACH-000549,-0.19649983597330195
ACH-000550,-0.2499626515806602
ACH-000552,-0.2465754307439849
ACH-000556,-0.3780976538633957
ACH-000557,-0.3497836300593257
ACH-000569,-0.06437669426405418
ACH-000570,-0.1450708011052589
ACH-000571,-0.2107703572122357
ACH-000573,-0.019107326957972227
ACH-000576,-0.06550669774858589
ACH-000579,-0.23940405206456974
ACH-000580,-0.1790364587269182
ACH-000584,-0.1651291984979056
ACH-000585,-0.0806656616875807
ACH-000588,-0.15405056909823553
ACH-000589,-0.012211999482411912
ACH-000591,-0.21889051533351694
ACH-000593,-0.2671263965150101
ACH-000600,-0.1218894357490828
ACH-000601,-0.16930343653774976
ACH-000605,-0.3581663391477384
ACH-000606,-0.0937822336975015
ACH-000608,-0.25833071862249235
ACH-000614,-0.13367842056464016
ACH-000616,-0.2574969062510569
ACH-000618,-0.15652125347368026
ACH-000619,-0.2427168283861606
ACH-000620,-0.11565327685771805
ACH-000621,-0.20062992952855185
ACH-000622,-0.2508661612802348
ACH-000623,-0.024216324090471544
ACH-000624,-0.10644418492118066
ACH-000627,-0.17503879518149792
ACH-000630,-0.29355064670965103
ACH-000631,-0.4914394195386178
ACH-000632,-0.23945606291027546
ACH-000633,-0.29375029807337
ACH-000637,-0.17002622300725834
ACH-000638,-0.22428502860254315
ACH-000646,-0.28455783698004783
ACH-000647,-0.19117543125957331
ACH-000648,-0.33653061052443883
ACH-000649,-0.2816013167353644
ACH-000651,-0.3569755889531561
ACH-000652,-0.23431523933156595
ACH-000653,-0.22137864806175625
ACH-000657,-0.3848437091547872
ACH-000658,-0.3343301911793938
ACH-000661,-0.2290928542212284
ACH-000662,-0.18068582189734134
ACH-000663,-0.2375902135040375
ACH-000665,-0.06969131526656511
ACH-000671,-0.15231166140245833
ACH-000672,-0.4936494226198035
ACH-000673,-0.3213359882838054
ACH-000676,-0.1631908319065966
ACH-000677,-0.07978109899738889
ACH-000681,-0.3598803597134029
ACH-000683,-0.3488702832694072
ACH-000684,-0.0550116513466623
ACH-000688,-0.23307856396623164
ACH-000693,-0.2470424737984862
ACH-000694,-0.09853187927606548
ACH-000695,-0.22319442060913625
ACH-000696,-0.21698823617374532
ACH-000697,-0.057652570281496715
ACH-000699,-0.1975221387459689
ACH-000701,-0.19716790448415014
ACH-000706,-0.12919415695893488
ACH-000711,-0.20458301545273694
ACH-000713,-0.2833176639670589
ACH-000714,-0.2507254519338006
ACH-000718,-0.31318290115813635
ACH-000720,-0.1680488976179117
ACH-000721,-0.3231936881958909
ACH-000724,-0.22275610155954653
ACH-000725,-0.0492507433736008
ACH-000732,-0.16658763297865578
ACH-000734,-0.23837376103115196
ACH-000735,-0.24510754974349086
ACH-000736,-0.04609137907455595
ACH-000738,-0.17733490809887362
ACH-000746,-0.09609050587753376
ACH-000747,-0.2178734164319668
ACH-000748,-0.12646058736793026
ACH-000753,-0.2358114605892388
ACH-000756,-0.21759697928188546
ACH-000757,-0.3816719358767934
ACH-000758,-0.18055261014731566
ACH-000760,-0.2052555389676123
ACH-000762,-0.362026002505656
ACH-000763,-0.1467615152213274
ACH-000764,-0.17990230988392575
ACH-000765,-0.265979049701293
ACH-000766,-0.06924874257228235
ACH-000767,-0.4541055745558461
ACH-000768,-0.18706253347043664
ACH-000769,-0.1300030713660959
ACH-000770,-0.2038933583555764
ACH-000771,-0.17615992087276547
ACH-000773,-0.15801255839077696
ACH-000776,-0.22106381248941573
ACH-000777,-0.3172778964521429
ACH-000778,-0.2560610987765818
ACH-000781,-0.17927994757327248
ACH-000782,-0.08799677291202368
ACH-000783,-0.37053502703515934
ACH-000784,-0.3208050430407338
ACH-000785,-0.2577671692842826
ACH-000787,-0.3648646004899268
ACH-000788,-0.2192348481979272
ACH-000791,-0.2583796685401659
ACH-000792,-0.16805872472578304
ACH-000794,-0.17442641309181747
ACH-000796,-0.3030920123727363
ACH-000798,-0.04415903114803689
ACH-000799,-0.2142038057600573
ACH-000800,-0.2667588626798745
ACH-000802,-0.08695353021624952
ACH-000804,-0.21382572784810966
ACH-000805,-0.20010617686021426
ACH-000809,-0.23914035279639675
ACH-000810,-0.39670330617663896
ACH-000811,-0.17120112134925308
ACH-000817,-0.028999560633440825
ACH-000819,-0.2736045431599915
ACH-000820,0.13964977060325234
ACH-000821,-0.1435251922835086
ACH-000822,-0.1005923669387934
ACH-000823,-0.1824054701239406
ACH-000824,-0.5272525593652138
ACH-000827,-0.17170410683545506
ACH-000829,-0.3566319877081976
ACH-000831,-0.16050984176993766
ACH-000832,-0.2534951605052957
ACH-000833,-0.1382800098533691
ACH-000834,-0.29328843935770155
ACH-000835,-0.15030942058129312
ACH-000836,-0.2186150826824199
ACH-000837,-0.18780321684731013
ACH-000838,-0.1672326248325162
ACH-000839,-0.2634150432511094
ACH-000840,-0.016103663018771218
ACH-000841,-0.1878077893279184
ACH-000843,-0.1318372382516978
ACH-000846,-0.2040791544773508
ACH-000847,-0.2348057514480317
ACH-000848,-0.2687830734469126
ACH-000849,-0.0945998985631606
ACH-000851,-0.2948031083808504
ACH-000855,-0.2092621252421915
ACH-000856,-0.194996891518845
ACH-000858,-0.26422002648088544
ACH-000859,-0.14777701545068234
ACH-000861,-0.15183304144911575
ACH-000862,-0.21636830471283028
ACH-000865,-0.29061801110088553
ACH-000866,-0.2601036027408405
ACH-000867,-0.19018951010887608
ACH-000869,-0.07170601118717197
ACH-000872,-0.17368728283649118
ACH-000873,-0.2204175979384401
ACH-000876,-0.31564143684141555
ACH-000878,-0.1640789465921363
ACH-000880,0.062336025104523525
ACH-000881,-0.07985123232609975
ACH-000882,-0.23708157561673185
ACH-000884,-0.3469200463745628
ACH-000885,-0.21989808234989291
ACH-000887,-0.2290729818315455
ACH-000889,-0.19411685821640967
ACH-000896,-0.17393020082500218
ACH-000898,-0.3006993559872128
ACH-000900,-0.25278274948799545
ACH-000901,-0.2378470681424877
ACH-000905,-0.16779142960165624
ACH-000906,-0.18602811184771625
ACH-000907,-0.3443323039900009
ACH-000910,-0.2642647844318809
ACH-000911,-0.21457185883624927
ACH-000912,-0.2179266521587313
ACH-000913,-0.1510636180685031
ACH-000915,-0.20717401485089132
ACH-000916,-0.1297468715528477
ACH-000917,-0.10896293318549018
ACH-000920,-0.16754573519515134
ACH-000921,-0.14083127342203292
ACH-000924,-0.2654703257920472
