,OR2AG2 (338755)
ACH-000004,0.05870441023073509
ACH-000005,0.07281722455374247
ACH-000007,0.2291404832358512
ACH-000009,0.11732743349776227
ACH-000011,0.15828256042245428
ACH-000012,0.16693070900570778
ACH-000013,0.2196765063345796
ACH-000014,0.08965683886006827
ACH-000015,0.1144382498732124
ACH-000017,0.16162642832542493
ACH-000018,0.2145311232599107
ACH-000019,0.17650121487478668
ACH-000021,0.02589302060337513
ACH-000022,0.11380593678626255
ACH-000025,0.17692492896474374
ACH-000028,0.16151733198195609
ACH-000030,0.13055894761894582
ACH-000035,0.20103185143262195
ACH-000036,0.012934734691951312
ACH-000037,0.13100316149778424
ACH-000039,0.057297616126331614
ACH-000040,0.07911433077415488
ACH-000041,0.2575902997783341
ACH-000042,0.08562322055446962
ACH-000045,0.2164575680025237
ACH-000047,0.09554380787418566
ACH-000052,0.07096063271402893
ACH-000053,0.07089778227202616
ACH-000054,0.12140876601218815
ACH-000055,0.16088233649305814
ACH-000060,0.12220027626053592
ACH-000067,0.22358940958141904
ACH-000070,0.2398741086190239
ACH-000075,0.14334961792216716
ACH-000078,0.03853530504157299
ACH-000082,0.21442980172510112
ACH-000085,0.3451280440158174
ACH-000086,0.14566583877161662
ACH-000087,0.1567142397031959
ACH-000092,0.10187026130458167
ACH-000095,0.07597690356234846
ACH-000097,0.09280572705154523
ACH-000098,0.19621305440431228
ACH-000099,0.11339726155577635
ACH-000108,0.21645767751081976
ACH-000113,0.1658719550289879
ACH-000116,0.1336050540770973
ACH-000118,0.14641079462046813
ACH-000120,0.12353619489391705
ACH-000123,0.07932143978164771
ACH-000127,0.13980077697828766
ACH-000128,0.12291331947566715
ACH-000132,0.09402758553091896
ACH-000133,0.03379565721273056
ACH-000137,0.05061370158486878
ACH-000138,0.12376369762864205
ACH-000142,0.1892813922538594
ACH-000143,-0.15115214583485256
ACH-000146,0.12006963167440085
ACH-000148,0.11851446767400566
ACH-000150,0.15332310992940504
ACH-000152,0.2960001692330203
ACH-000153,0.4401648159592755
ACH-000159,0.06047196826881819
ACH-000160,0.15652632496764735
ACH-000163,0.1871793011915776
ACH-000167,0.24830117609944136
ACH-000168,0.20047557615854444
ACH-000169,0.1968215460329401
ACH-000178,0.10904096004595147
ACH-000183,0.15440332753065786
ACH-000188,0.25224155760253403
ACH-000189,0.013055478033447546
ACH-000190,0.01374461985281977
ACH-000198,0.1845862959240012
ACH-000203,0.7300111773468569
ACH-000204,-0.1052742495838079
ACH-000206,0.11693829981376658
ACH-000207,0.27612275118686874
ACH-000208,-0.17671250375665662
ACH-000210,0.5131852359208853
ACH-000211,0.2079096308908104
ACH-000215,0.03823292586176952
ACH-000221,0.25296346608309833
ACH-000222,0.1122785622568131
ACH-000223,0.06135180995059818
ACH-000226,0.20476356459338704
ACH-000227,0.08361040427374745
ACH-000228,0.19857177885632601
ACH-000231,0.17458480518539482
ACH-000232,0.14604305242366147
ACH-000233,0.06802075406725827
ACH-000234,0.06684392199101875
ACH-000235,0.13371306002303374
ACH-000237,0.2047013631580884
ACH-000238,0.0976438985451192
ACH-000242,0.1376471010765263
ACH-000243,0.13976023927435302
ACH-000244,0.045468304054701966
ACH-000246,0.14591012720800972
ACH-000248,0.10428310897398817
ACH-000250,0.11689801701999562
ACH-000251,0.3348178872357248
ACH-000252,0.25919067504979804
ACH-000253,0.18710873079598309
ACH-000255,0.14901843176844398
ACH-000256,-0.01802826303377894
ACH-000257,0.21520649866690136
ACH-000258,0.1823498129764271
ACH-000259,0.15922735873208166
ACH-000260,0.14017281684883526
ACH-000261,0.005118098679090784
ACH-000262,0.13627729426272425
ACH-000263,0.008925887893599894
ACH-000264,0.1827183709449636
ACH-000265,0.11943719103496347
ACH-000266,0.16767607078430485
ACH-000272,0.13768263318648707
ACH-000274,0.01947079245584933
ACH-000277,0.01726919125962221
ACH-000278,0.27414170169526897
ACH-000279,0.07196380915380744
ACH-000280,0.18152237689190234
ACH-000281,0.1958524187510738
ACH-000288,0.13018892373852933
ACH-000291,0.1487751218066954
ACH-000293,0.1930705998240945
ACH-000294,-0.01058055131110073
ACH-000295,-0.14167781667089674
ACH-000296,0.1860735035773904
ACH-000302,0.19033952685329605
ACH-000304,0.005990988126881256
ACH-000307,0.04831735939387178
ACH-000308,0.1588263839989151
ACH-000310,0.18171229014453624
ACH-000311,0.09598922603045988
ACH-000312,0.137815016365476
ACH-000315,0.08034247251583954
ACH-000316,0.15159547077556113
ACH-000317,0.057185889117076824
ACH-000318,-0.05534674403831846
ACH-000319,-0.17524532718182226
ACH-000320,0.1840131881251713
ACH-000322,0.09308882039333456
ACH-000323,0.01403119817861496
ACH-000324,0.1917279874931485
ACH-000329,0.05824814874904812
ACH-000330,0.22531850326562555
ACH-000331,0.04174029349169614
ACH-000332,0.1865470317846276
ACH-000334,0.11672970939105047
ACH-000335,0.09737628447969517
ACH-000336,0.2398184807013257
ACH-000337,0.050504294952556594
ACH-000338,0.15678213680586245
ACH-000339,0.1977518534461014
ACH-000341,0.040781331674031945
ACH-000348,0.15641641754526994
ACH-000350,0.16923663443674114
ACH-000352,0.2721408820303606
ACH-000356,0.08160895468181373
ACH-000361,0.1306920578929755
ACH-000362,0.10262684479173736
ACH-000363,0.06762481932897861
ACH-000364,0.11352905731903434
ACH-000365,0.125831364836076
ACH-000366,0.11388596367300614
ACH-000368,0.018859637904568682
ACH-000374,0.006324950841090442
ACH-000375,0.14714830983331453
ACH-000376,0.14313497900209293
ACH-000381,0.13367956509360754
ACH-000383,0.15558779418765928
ACH-000387,0.0843232979346056
ACH-000389,0.2818503615904562
ACH-000390,0.12435369873133012
ACH-000393,0.14773475800940006
ACH-000395,0.16396687816425834
ACH-000396,0.20067892128680728
ACH-000397,0.1327955469449606
ACH-000401,0.11140538625105607
ACH-000402,0.1303334962523005
ACH-000403,-0.017137398107203345
ACH-000404,0.06504319886005437
ACH-000406,0.18127153253592526
ACH-000407,0.0979941110496231
ACH-000408,0.18976775329923548
ACH-000410,0.2245933624216533
ACH-000411,-0.017824967293386396
ACH-000414,0.19276757594718896
ACH-000415,0.11581146149232302
ACH-000416,0.1278119261442431
ACH-000420,0.26894527702963805
ACH-000421,0.0913637308778463
ACH-000424,0.03580348361523382
ACH-000425,0.15833439203747307
ACH-000426,0.28091540719987645
ACH-000427,0.15637045381235284
ACH-000433,0.11034161292669348
ACH-000435,0.04655729120931513
ACH-000436,0.3518408928851915
ACH-000444,0.09722530434400924
ACH-000445,0.12852289211262222
ACH-000448,0.10603460182211977
ACH-000450,0.12288117608768973
ACH-000452,0.15545559417501545
ACH-000454,0.25480864216752513
ACH-000458,0.1763408857735308
ACH-000459,0.0024011428060977122
ACH-000460,0.10349325041336482
ACH-000461,0.23122328780171145
ACH-000463,0.1861499525547402
ACH-000464,0.2267103341975374
ACH-000466,0.10370164473759667
ACH-000467,0.06968892299637798
ACH-000468,0.1212485640564099
ACH-000469,0.008107149476172509
ACH-000470,0.0177824561219032
ACH-000471,0.2088064427247653
ACH-000472,0.1320551587421351
ACH-000473,0.2381513650839307
ACH-000475,0.20906929800849436
ACH-000476,0.18020877033619506
ACH-000477,0.06403983685098072
ACH-000479,0.16357166324660538
ACH-000480,0.03489182523982822
ACH-000481,0.20833667329408107
ACH-000483,0.00861044991453223
ACH-000484,0.10627253285442384
ACH-000485,0.04895817681687226
ACH-000486,0.12005824025107448
ACH-000487,0.1904563831923104
ACH-000488,0.09666077364202223
ACH-000490,0.1716302366996471
ACH-000491,0.12356022578392968
ACH-000495,0.030783158840286713
ACH-000496,0.0865619818170418
ACH-000499,0.14342094178783404
ACH-000500,0.3527702585813544
ACH-000502,0.1973688155833787
ACH-000503,0.3407061099307723
ACH-000505,0.08707669178921405
ACH-000507,0.18092368808314188
ACH-000510,0.09848672282786317
ACH-000511,0.2460921033035468
ACH-000512,0.1917143561729769
ACH-000516,0.17709767293763715
ACH-000517,0.197948581963702
ACH-000518,0.12585083529415098
ACH-000520,0.2339829851232612
ACH-000521,0.09275628295440748
ACH-000522,0.1680050972385532
ACH-000524,0.16259199697823853
ACH-000527,0.20307315506335347
ACH-000528,0.17397892053320488
ACH-000537,0.07457919128942224
ACH-000541,0.020916628949893854
ACH-000542,0.09883967118426938
ACH-000544,0.2602461889670874
ACH-000545,0.1309801429154385
ACH-000547,0.14746048326871944
ACH-000548,0.18265108666922145
ACH-000549,0.2633615633602848
ACH-000550,0.11103124792573156
ACH-000552,0.11956644137059795
ACH-000556,0.10483203888610113
ACH-000557,0.050478291186910856
ACH-000569,0.3215557143848366
ACH-000570,0.3433010567050267
ACH-000571,0.14073472098996098
ACH-000573,0.07737611287461947
ACH-000576,0.012106656327536854
ACH-000579,0.20719115426286586
ACH-000580,0.07475472593853674
ACH-000584,0.11983694355934085
ACH-000585,0.10323308295213797
ACH-000588,0.15387522365626713
ACH-000589,0.2301816634414447
ACH-000591,0.15455964255181895
ACH-000593,0.04417898027387784
ACH-000600,0.09516797900263546
ACH-000601,0.1621260770241309
ACH-000605,0.19971698093732426
ACH-000606,0.2981478627830016
ACH-000608,0.007359703929921295
ACH-000614,0.12799721800746736
ACH-000616,0.0946614504642397
ACH-000618,0.2463225555295436
ACH-000619,0.2077339807205193
ACH-000620,0.15202061768644567
ACH-000621,0.1306518756503557
ACH-000622,0.17469317708572224
ACH-000623,0.0992355491094108
ACH-000624,0.1403965756808858
ACH-000627,0.12173158198652592
ACH-000630,0.2357319711149685
ACH-000631,0.09995118578148614
ACH-000632,0.06752881004174333
ACH-000633,0.08053872614012812
ACH-000637,0.18004297516011206
ACH-000638,0.13529375897285492
ACH-000646,0.18656773464917994
ACH-000647,0.14422910637155467
ACH-000648,0.2221400355834648
ACH-000649,0.17308841789289067
ACH-000651,0.13574259544109196
ACH-000652,0.13548604060581812
ACH-000653,0.1822689348909077
ACH-000657,0.18295720798582396
ACH-000658,0.09713408148216272
ACH-000661,0.16631243680857238
ACH-000662,-0.12572656162835746
ACH-000663,0.12700974948594992
ACH-000665,0.07951730720788189
ACH-000671,0.12102157467003245
ACH-000672,-0.07787266571250104
ACH-000673,0.1271141078450572
ACH-000676,0.1843313356086288
ACH-000677,0.119079552091678
ACH-000681,0.07115695935335169
ACH-000683,0.15724268990095672
ACH-000684,0.055056664936474486
ACH-000688,0.10230381316750832
ACH-000693,0.16917626185110668
ACH-000694,0.19772272803592195
ACH-000695,0.1565098862523246
ACH-000696,0.1221547030718816
ACH-000697,0.17506523412037067
ACH-000699,0.09433742924683856
ACH-000701,0.10138225921409112
ACH-000706,0.022376914117741963
ACH-000711,0.14017905495608834
ACH-000713,0.11466996385396315
ACH-000714,0.15577465003627589
ACH-000718,0.15901884213875914
ACH-000720,0.1351274148826175
ACH-000721,0.1758169017573067
ACH-000724,0.04464880411959149
ACH-000725,0.1876519027793404
ACH-000732,0.2010410780188976
ACH-000734,0.12145097581671517
ACH-000735,0.15787831141199696
ACH-000736,0.08523052021087944
ACH-000738,0.14507994040545494
ACH-000746,0.08190995650073397
ACH-000747,0.021016951212971726
ACH-000748,0.16568455408983654
ACH-000753,0.12319234415301415
ACH-000756,0.1076626883126843
ACH-000757,0.2782796069734783
ACH-000758,0.21594868870401515
ACH-000760,0.1331079849381255
ACH-000762,0.09834755686638708
ACH-000763,0.10811071766394914
ACH-000764,0.32272516254645656
ACH-000765,0.0952939609489513
