,THTPA (79178)
ACH-000694,-0.1979754808680157
ACH-000695,0.0688284363248229
ACH-000696,-0.21180414261794472
ACH-000697,-0.17053131153254858
ACH-000699,-0.17418038435712735
ACH-000701,-0.2186789589006813
ACH-000706,-0.09295091774891323
ACH-000711,-0.14558772645971954
ACH-000713,-0.12610921810426495
ACH-000714,-0.10505494294869487
ACH-000718,-0.07564001233940472
ACH-000720,-0.10611286742375367
ACH-000721,-0.16150497455864812
ACH-000724,-0.15980336649404256
ACH-000725,0.07154567816951618
ACH-000732,-0.21945900300883084
ACH-000734,-0.0672965707477187
ACH-000735,-0.10116348073161367
ACH-000736,-0.14190596872306116
ACH-000738,-0.17798836106950505
ACH-000746,-0.11007610427528423
ACH-000747,-0.07982170628445877
ACH-000748,-0.022520805849594167
ACH-000753,-0.12976055194709055
ACH-000756,-0.06670177774315865
ACH-000757,-0.11967376674268396
ACH-000758,0.11311598395250005
ACH-000760,-0.06572040764350992
ACH-000762,-0.09917217112387383
ACH-000763,-0.11602812308318294
ACH-000764,-0.15296581186089886
ACH-000765,-0.02846192724767437
ACH-000766,-0.09625843578218976
ACH-000767,-0.04453100078359128
ACH-000768,-0.10984734293411894
ACH-000769,-0.14299552405077248
ACH-000770,-0.1283641311861802
ACH-000771,0.0030451502855381803
ACH-000773,-0.25815129082464217
ACH-000776,-0.12197636789973368
ACH-000777,-0.07084571709213906
ACH-000778,-0.11506379979989892
ACH-000781,-0.10461326130633293
ACH-000782,0.08987291046823502
ACH-000783,-0.17854994501377758
ACH-000784,-0.04806202862461089
ACH-000785,-0.018924742068854698
ACH-000787,-0.031732704715166274
ACH-000788,-0.1548814226115212
ACH-000791,-0.1684997922350555
ACH-000792,-0.06818338996769922
ACH-000794,-0.11204067474664524
ACH-000796,-0.09021277521080882
ACH-000798,-0.20736132006007849
ACH-000799,-0.1873720528076024
ACH-000800,-0.1374615254772006
ACH-000802,-0.057793228059668675
ACH-000804,-0.13350016763706307
ACH-000805,-0.021295004894883788
ACH-000809,-0.08766191428451978
ACH-000810,-0.05647320634667221
ACH-000811,-0.11815162797424054
ACH-000817,-0.29696744922720697
ACH-000819,-0.32212681799102505
ACH-000820,-0.3868719088998698
ACH-000821,-0.11320170365864815
ACH-000822,-0.12236293713492533
ACH-000823,-0.15160725470714154
ACH-000824,-0.1896001078176508
ACH-000827,-0.10452503029497716
ACH-000829,-0.2753356586401166
ACH-000831,-0.2484257604036106
ACH-000832,-0.295869673238651
ACH-000833,0.018974710605266145
ACH-000834,-0.006356835042488355
ACH-000835,-0.10411439248647636
ACH-000836,-0.25566883539552576
ACH-000837,-0.11510829049190507
ACH-000838,-0.06981511070379923
ACH-000839,-0.2538744000565443
ACH-000840,0.012527680821072643
ACH-000841,-0.13946893942957925
ACH-000843,-0.04551177653206289
ACH-000846,-0.2790089830695395
ACH-000847,0.08948642034695113
ACH-000848,-0.1072915351980236
ACH-000849,-0.10273153554817199
ACH-000851,-0.11002463460760112
ACH-000855,-0.16839176927634908
ACH-000856,-0.19664946580850645
ACH-000858,-0.1444294541401697
ACH-000859,-0.2711625999510737
ACH-000861,-0.21631405820690705
ACH-000862,-0.0585395775015216
ACH-000865,-0.16317257882543748
ACH-000866,-0.1926001863078354
ACH-000867,-0.1285730234140898
ACH-000869,-0.11715298618106106
ACH-000872,-0.09021756178299782
ACH-000873,0.031031313759121968
ACH-000876,-0.11399283146548353
ACH-000878,-0.0061493792030313296
ACH-000880,-0.3705034059554426
ACH-000881,0.01107608787595107
ACH-000882,-0.0946853205201548
ACH-000884,-0.10525074529462984
ACH-000885,0.006034516506551667
ACH-000887,-0.20424415136000074
ACH-000889,-0.1738564062980484
ACH-000896,-0.1027148659760782
ACH-000898,-0.04383520575327719
ACH-000900,-0.3596224598923065
ACH-000901,-0.05661231922414828
ACH-000905,-0.08622676381028697
ACH-000906,-0.06824548455774256
ACH-000907,0.003535653756457553
ACH-000910,0.015619990965257178
ACH-000911,-0.05283438805274007
ACH-000912,-0.15025612094697655
ACH-000913,-0.10124191005534763
ACH-000915,-0.09561508751796473
ACH-000916,-0.11600230502326725
ACH-000917,-0.267595389506959
ACH-000920,-0.1129192908068267
ACH-000921,-0.08697059607290965
ACH-000924,-0.001050176867229535
ACH-000926,-0.1374555237797835
ACH-000928,-0.16130484549963678
ACH-000929,-0.19947050324504148
ACH-000932,-0.18908707754699344
ACH-000935,-0.11591292013931948
ACH-000936,-0.19506332631087206
ACH-000937,-0.13243934640783114
ACH-000938,-0.022575575730771392
ACH-000939,0.011677150902409776
ACH-000941,-0.08482103513256314
ACH-000943,-0.0602329268011222
ACH-000946,-0.10725708787625383
ACH-000947,-0.07415932733407883
ACH-000948,-0.15628310689614255
ACH-000950,-0.24464155913988556
ACH-000953,-0.1604060278764338
ACH-000954,-0.013404516107078709
ACH-000957,-0.27927208089847017
ACH-000958,-0.3499227139256284
ACH-000960,-0.08798066734196162
ACH-000963,-0.158536204697214
ACH-000968,-0.07011269514516442
ACH-000969,-0.16310440234015466
ACH-000972,-0.2102007047156764
ACH-000973,-0.08652817838385414
ACH-000974,-0.32051257894902496
ACH-000978,-0.011301048836649171
ACH-000984,-0.022115919281250614
ACH-000986,-0.21131142298700545
ACH-000988,-0.13527469533147676
ACH-000993,-0.1876854129307702
ACH-000994,-0.1565398171731151
ACH-000996,-0.3179305600084575
ACH-001001,-0.10939335579525804
ACH-001020,-0.04599326688820314
ACH-001028,-0.12859494392218587
ACH-001031,0.06386775148305036
ACH-001038,-0.016317235342062555
ACH-001048,-0.22379991214423392
ACH-001050,-0.22368380365380755
ACH-001053,-0.09854148555987054
ACH-001054,-0.04154450867725501
ACH-001061,-0.18719250834880405
ACH-001067,-0.1475198500693029
ACH-001075,-0.1075750288522553
ACH-001096,-0.00849048700982938
ACH-001111,0.034704023007391165
ACH-001119,-0.09131961181158137
ACH-001128,-0.1045087993555922
ACH-001134,-0.18935438691526826
ACH-001151,-0.06624973960486476
ACH-001163,-0.06493186963754627
ACH-001164,0.14366682465021935
ACH-001183,-0.07528286311226871
ACH-001192,-0.1382396838789142
ACH-001193,0.017997000104284115
ACH-001196,-0.07512800441845344
ACH-001197,-0.16953585299270552
ACH-001205,-0.13540267583033552
ACH-001211,-0.27594854577560296
ACH-001212,-0.012720519080241086
ACH-001228,0.16381836604928915
ACH-001232,-0.17176373348695312
ACH-001239,-0.12302601741808553
ACH-001270,-0.0581446403043807
ACH-001274,-0.05014928149558528
ACH-001275,0.07464531168303158
ACH-001277,-0.062484358241833036
ACH-001278,-0.1693579893699089
ACH-001280,-0.2699671512274037
ACH-001283,-0.2256624314468151
ACH-001289,-0.055983561408017565
ACH-001300,-0.09186893510195693
ACH-001301,-0.1019783392308284
ACH-001302,-0.04930244749475308
ACH-001306,-0.11128097862432912
ACH-001318,-0.056901139806180036
ACH-001322,-0.026487084231993075
ACH-001328,-0.09814633981648788
ACH-001332,-0.1140606150324766
ACH-001336,-0.11546824090795912
ACH-001346,-0.1142565478993892
ACH-001353,-0.17083523441784956
ACH-001354,-0.008627321094998731
ACH-001367,-0.07770388739612512
ACH-001368,-0.10734934004937643
ACH-001374,-0.005217783903144711
ACH-001377,-0.0240342032814574
ACH-001380,-0.1377817137626164
ACH-001391,-0.2086447592305224
ACH-001408,-0.0233492090606332
ACH-001430,-0.038858854809078025
ACH-001431,-0.054448296497303074
ACH-001450,0.0006032437527819201
ACH-001496,-0.13469391547934645
ACH-001500,0.06727400533718046
ACH-001523,-0.013667734909337158
ACH-001532,-0.13561126938292714
ACH-001550,-0.25611829879929426
ACH-001552,-0.10268084014911012
ACH-001554,-0.11254808090926444
ACH-001654,-0.01071943104310936
ACH-001735,-0.046759699084018766
ACH-001736,-0.12329413098455255
ACH-001737,-0.0788838177499488
ACH-001740,-0.08130635195746641
ACH-001745,-0.09401470557686337
ACH-001765,-0.1334860763885981
