,MDK (4192)
ACH-000004,-0.20697422093477208
ACH-000005,-0.15535554788346492
ACH-000007,-0.1439872824092444
ACH-000009,-0.05749675124907925
ACH-000011,-0.33503174243643963
ACH-000012,-0.050026891615093626
ACH-000013,-0.04505067271868675
ACH-000014,-0.12540418096524866
ACH-000015,-0.07600427446380557
ACH-000017,0.05461007100507068
ACH-000018,-0.1809273850908208
ACH-000019,-0.2743670496126795
ACH-000021,-0.06263540045656654
ACH-000022,-0.12191533991749892
ACH-000025,-0.265663648170777
ACH-000028,-0.1019075434873544
ACH-000030,-0.3242467396844782
ACH-000035,-0.0990529986353694
ACH-000036,-0.13337248727396928
ACH-000037,-0.2718750939615172
ACH-000039,-0.16695935743379942
ACH-000040,-0.09267302675836314
ACH-000041,-0.0379146323958328
ACH-000042,-0.04449560036928423
ACH-000045,0.11230107975402116
ACH-000047,-0.0011726754667977328
ACH-000052,-0.11903118685869685
ACH-000053,-0.07315691172704783
ACH-000054,-0.15974992776639926
ACH-000055,-0.06132561445516395
ACH-000060,-0.07642877445105825
ACH-000067,-0.1471190725691436
ACH-000070,-0.13542422472545446
ACH-000075,0.08357215877078991
ACH-000078,-0.014293565428832731
ACH-000082,-0.2612508735605448
ACH-000085,0.2336988758346946
ACH-000086,-0.16469731142387178
ACH-000087,-0.14733267284903642
ACH-000092,-0.08790801574114031
ACH-000095,-0.06946589750309147
ACH-000097,-0.14461695574369454
ACH-000098,-0.03677618386077542
ACH-000099,-0.057791753469223724
ACH-000108,0.050229225649588136
ACH-000113,-0.0674709256166636
ACH-000116,0.03457129171428097
ACH-000118,-0.0939151163368507
ACH-000120,-0.08289501024324597
ACH-000123,-0.1654807348079504
ACH-000127,0.00778547607805131
ACH-000128,0.11822132452122434
ACH-000132,-0.1522014200367147
ACH-000133,-0.2167164874601724
ACH-000137,-0.27608233305987984
ACH-000138,-0.03913777755680717
ACH-000142,-0.17544370533939235
ACH-000143,0.056370284229448876
ACH-000146,-0.0900316892530883
ACH-000148,-0.12898176436948106
ACH-000150,0.06103229464708166
ACH-000152,-0.08960514476789748
ACH-000153,0.0022734430115404504
ACH-000159,-0.0913216298955596
ACH-000160,-0.02529131097537603
ACH-000163,-0.06208348009654455
ACH-000167,0.09641138593216407
ACH-000168,0.192612148972278
ACH-000169,-0.04343561402848695
ACH-000178,-0.06410391545717906
ACH-000183,-0.09268480094350996
ACH-000188,-0.1413322885269841
ACH-000189,-0.4716167195216713
ACH-000190,-0.12585988481033555
ACH-000198,-0.0065169875258252975
ACH-000203,-0.42799954697302783
ACH-000204,0.0919573173458808
ACH-000206,-0.17773852597724105
ACH-000207,-0.12250096284452633
ACH-000208,-0.08615656448167222
ACH-000210,-0.0826226350624241
ACH-000211,0.012093152016625388
ACH-000215,-0.19820837514841047
ACH-000221,-0.0639437285695566
ACH-000222,-0.1015684733209381
ACH-000223,-0.09416461342033383
ACH-000226,-0.3179869834609285
ACH-000227,-0.06332149341597353
ACH-000228,0.05650976930635565
ACH-000231,-0.30539332535236785
ACH-000232,-0.19850854784365676
ACH-000233,-0.09479949326823058
ACH-000234,-0.051837091928214
ACH-000235,-0.04729996575480146
ACH-000237,-0.09040903015675826
ACH-000238,-0.2802820422345184
ACH-000242,-0.03647815081224271
ACH-000243,-0.007210791007103194
ACH-000244,-0.34944881930812033
ACH-000246,0.03691142270727565
ACH-000248,0.0886616391186864
ACH-000250,0.012597613107124291
ACH-000251,0.13234422689708195
ACH-000252,-0.03268982166527472
ACH-000253,-0.17639969800974173
ACH-000255,-0.15650112188502555
ACH-000256,-0.23676375549601025
ACH-000257,0.1190252551114078
ACH-000258,0.009020051876795792
ACH-000259,-0.0607257046227333
ACH-000260,-0.09835992915392923
ACH-000261,-0.1355032765887755
ACH-000262,-0.1720267839923568
ACH-000263,-0.04295503608174794
ACH-000264,-0.18787604174145234
ACH-000265,-0.10354536272547037
ACH-000266,-0.06296583703105953
ACH-000272,-0.07837448324381144
ACH-000274,-0.13148879384228493
ACH-000277,0.05064225940944415
ACH-000278,-0.21887349262696254
ACH-000279,-0.07357789080403525
ACH-000280,-0.0409377343057784
ACH-000281,0.0032240199339854127
ACH-000288,-0.2806504074488768
ACH-000291,-0.048399082851830484
ACH-000293,-0.2223297595495228
ACH-000294,-0.010217190421430737
ACH-000295,0.03925931328586643
ACH-000296,-0.14042054739876345
ACH-000302,0.03409502247505505
ACH-000304,0.07981695998605247
ACH-000307,-0.18594445474201085
ACH-000308,-0.1447942306428858
ACH-000310,-0.24588440400130746
ACH-000311,-0.03972944493150996
ACH-000312,0.16530928992649693
ACH-000315,0.005009599504260773
ACH-000316,-0.07952727846719547
ACH-000317,-0.08563299101760184
ACH-000318,-0.11060207912986764
ACH-000319,-0.17487394052188948
ACH-000320,-0.01593644250646673
ACH-000322,-0.3209362706183061
ACH-000323,-0.029484756774538438
ACH-000324,-0.15354542638640226
ACH-000329,-0.13643612411202624
ACH-000330,-0.2886432539981149
ACH-000331,-0.1330682975637931
ACH-000332,0.002083451287996266
ACH-000334,-0.007905025133774762
ACH-000335,-0.15201723685581306
ACH-000336,0.060110152919239136
ACH-000337,0.026072175567204
ACH-000338,-0.20108014673406455
ACH-000339,-0.13771596851208007
ACH-000341,-0.1345679349968412
ACH-000348,-0.11589284967452812
ACH-000350,-0.07407410759618534
ACH-000352,-0.008616100128695308
ACH-000356,-0.1128160870705156
ACH-000361,-0.08574175675289322
ACH-000362,-0.29998105730251656
ACH-000363,0.06484338920369342
ACH-000364,-0.07751637155107803
ACH-000365,-0.0149920447490831
ACH-000366,-0.10263584700306758
ACH-000368,-0.2485543544899189
ACH-000374,-0.2874742040005805
ACH-000375,-0.12445354295626695
ACH-000376,-0.08412315955888118
ACH-000381,-0.004219430071360549
ACH-000383,-0.06604515280887534
ACH-000387,0.002669151793978564
ACH-000389,0.02340452827497753
ACH-000390,-0.15578499859490785
ACH-000393,-0.1450958525809258
ACH-000395,-0.1719509888917722
ACH-000396,0.13044971419739507
ACH-000397,-0.05024620161546346
ACH-000401,-0.217191012388932
ACH-000402,-0.3400217104402748
ACH-000403,-0.0913461732721166
ACH-000404,-0.15449010364087692
ACH-000406,-0.13834049824207995
ACH-000407,0.06043120570673838
ACH-000408,0.04547139947624247
ACH-000410,-0.022185005806404742
ACH-000411,-0.2348963234098589
ACH-000414,-0.13290387607960275
ACH-000415,-0.3906202012444523
ACH-000416,-0.1050770594527517
ACH-000420,-0.16211718991612134
ACH-000421,-0.13079290924451695
ACH-000424,0.020329197729367192
ACH-000425,-0.17342989676005194
ACH-000426,-0.016207447790455555
ACH-000427,-0.1742063647082808
ACH-000433,-0.2029335875858478
ACH-000435,0.12352605977383595
ACH-000436,-0.09263336709014096
ACH-000444,-0.13538581203130787
ACH-000445,-0.08652507915358476
ACH-000448,-0.2159291373221005
ACH-000450,-0.11394305903101112
ACH-000452,-0.08521407321813211
ACH-000454,-0.20944550331120998
ACH-000458,-0.07950355509945232
ACH-000459,-0.15460965629257073
ACH-000460,-0.135798810446894
ACH-000461,-0.05552997724741219
ACH-000463,-0.19934451560427005
ACH-000464,-0.1700421497927971
ACH-000466,0.06901444006119592
ACH-000467,-0.15853803219298274
ACH-000468,-0.19630875658353444
ACH-000469,-0.1410527380222353
ACH-000470,-0.16754028434553536
ACH-000471,-0.14310145195038032
ACH-000472,-0.06462347902798463
ACH-000473,-0.11957752006961865
ACH-000475,-0.005468728569023513
ACH-000476,0.07441743610946662
ACH-000477,-0.15056302318987594
ACH-000479,-0.07183416494200066
ACH-000480,-0.2630392704492189
ACH-000481,-0.16543724950191852
ACH-000483,-0.20314574732951995
ACH-000484,-0.1372442993174493
ACH-000485,-0.13871657761828346
ACH-000486,-0.19725218648893345
ACH-000487,-0.2580743111620748
ACH-000488,0.019549038974096797
ACH-000490,-0.17802745176773047
ACH-000491,0.06088180249306736
ACH-000495,-0.22593895534846897
ACH-000496,-0.1402443333001889
ACH-000499,-0.4640180411028682
ACH-000500,-0.09709801247459562
ACH-000502,-0.028154128749946876
ACH-000503,-0.0235220131420265
ACH-000505,0.0040092985449966066
ACH-000507,0.062340730814531675
ACH-000510,-0.19658761867567495
ACH-000511,-0.15191672880791826
ACH-000512,-0.14792081498479304
ACH-000516,-0.20060881886760865
ACH-000517,-0.150771356020039
ACH-000518,-0.13940671298942114
ACH-000520,-0.21111555209025856
ACH-000521,0.07179045703949274
ACH-000522,-0.141272275148708
ACH-000524,-0.14267086800041226
ACH-000527,-0.029245068678145088
ACH-000528,-0.04378617732624532
ACH-000537,-0.1288606178880329
ACH-000541,0.024675556330159627
ACH-000542,-0.2540248226701406
ACH-000544,-0.07382161531956814
ACH-000545,-0.13896754138014114
ACH-000547,-0.07523079963222419
ACH-000548,-0.062032261460636326
ACH-000549,0.07660023202149485
ACH-000550,-0.12043533977976455
ACH-000552,-0.11856227372635628
ACH-000556,0.015178685060961785
ACH-000557,0.021818612736292244
ACH-000569,-0.4780080545909722
ACH-000570,-0.21743082142881864
ACH-000571,-0.0721550381143089
ACH-000573,-0.11753033132930953
ACH-000576,0.14620503313017782
ACH-000579,0.0047901695406947714
ACH-000580,-0.1466768209459609
ACH-000584,-0.14185994271634916
ACH-000585,-0.12344226468993336
ACH-000588,-0.2539491706154347
ACH-000589,-0.010705390035478156
ACH-000591,-0.15719507784740275
ACH-000593,-0.01644825719549552
ACH-000600,-0.13827676897629562
ACH-000601,-0.052710972983204235
ACH-000605,0.0010791282951107312
ACH-000606,-0.2541452889387505
ACH-000608,-0.28174704175436993
ACH-000614,-0.17741350571995645
ACH-000616,-0.13931140825403335
ACH-000618,-0.12316190362104955
ACH-000619,-0.1459242163179088
ACH-000620,-0.06008302638223863
ACH-000621,-0.037773012730217416
ACH-000622,0.010543552971947551
ACH-000623,-0.1505333677699987
ACH-000624,-0.09003278559155417
ACH-000627,-0.15392882326769486
ACH-000630,-0.1357159177407125
ACH-000631,0.16986495157110484
ACH-000632,-0.13249267034801512
ACH-000633,-0.06169986688233878
ACH-000637,-0.08951436432172127
ACH-000638,-0.2480048431373276
ACH-000646,0.19064439785822973
ACH-000647,-0.2436712688402493
ACH-000648,-0.12909453044900618
ACH-000649,0.016804397073463033
ACH-000651,0.07725866792859439
ACH-000652,-0.14406195137216418
ACH-000653,-0.016842615105967466
ACH-000657,-0.11548604815423474
ACH-000658,0.1602525370761203
ACH-000661,-0.0322694579942363
ACH-000662,-0.1149209041605388
ACH-000663,-0.12013701076127548
ACH-000665,-0.21095233939675295
ACH-000671,-0.20067841785363275
ACH-000672,-0.15065898445406445
ACH-000673,-0.1916508122944481
ACH-000676,-0.006871345182965932
ACH-000677,-0.062039305625899134
ACH-000681,-0.02963344068783725
ACH-000683,-0.014636480464603719
ACH-000684,-0.1533761178379849
ACH-000688,-0.2536327393338232
ACH-000693,-0.1562207729926725
ACH-000694,-0.09599311584288857
ACH-000695,-0.05004440630983857
ACH-000696,-0.2086330446758077
ACH-000697,0.18776354362878092
ACH-000699,-0.15130448274563088
ACH-000701,0.11154550694770886
ACH-000706,-0.13881584665458774
ACH-000711,-0.2340383701143401
ACH-000713,-0.1372206150522048
ACH-000714,-0.0066462725660321464
ACH-000718,-0.2788244974127605
ACH-000720,-0.17924215535551674
ACH-000721,0.019043270600780888
ACH-000724,-0.1594626920680784
ACH-000725,0.00918595394195773
ACH-000732,-0.21419650538012447
ACH-000734,-0.11802317764204147
ACH-000735,-0.1542208822805995
ACH-000736,-0.4814467927718384
ACH-000738,-0.07173357606840174
ACH-000746,0.09476504889679163
ACH-000747,-0.03711442234841573
ACH-000748,-0.14385442503274656
ACH-000753,-0.16759119293154665
ACH-000756,-0.04954406965960414
ACH-000757,-0.07965144411841643
ACH-000758,0.06261835867578977
ACH-000760,-0.05507775322987103
ACH-000762,-0.17020411292968066
ACH-000763,-0.1389997527327384
ACH-000764,0.08480230262777541
ACH-000765,-0.011017970323307216
ACH-000766,-0.12413838298994613
ACH-000767,0.09710624116012376
ACH-000768,-0.2624853434950037
ACH-000769,-0.11402934486438222
ACH-000770,-0.13966833586563404
ACH-000771,0.0331246828237689
ACH-000773,-0.04587314200203072
ACH-000776,-0.07050777708482435
ACH-000777,-0.005404286984336463
ACH-000778,0.0010459228466030274
ACH-000781,-0.1385045960166903
ACH-000782,-0.0765719173096989
ACH-000783,-0.18229373863461296
ACH-000784,-0.12903820043514494
ACH-000785,-0.10130147731799773
ACH-000787,-0.13047539084028012
ACH-000788,-0.08780468929455539
ACH-000791,-0.2185769794969261
ACH-000792,-0.30789061660573475
ACH-000794,-0.06252229431593999
ACH-000796,-0.06052202645556552
ACH-000798,-0.2339059650377645
ACH-000799,-0.18774540158885286
ACH-000800,-0.12462829650157735
ACH-000802,-0.07958493622961317
ACH-000804,-0.1098901930109924
ACH-000805,-0.26320808179351857
ACH-000809,-0.030995267434254126
ACH-000810,-0.12656595953369518
ACH-000811,-0.10463477412837784
ACH-000817,-0.2683040621030723
ACH-000819,-0.18075939753002013
ACH-000820,-0.3162392017762083
ACH-000821,0.035366188420146966
ACH-000822,-0.09789890687532513
ACH-000823,-0.11118942015710036
ACH-000824,-0.10098833125503782
ACH-000827,-0.006423622785555525
ACH-000829,-0.25370503474234113
ACH-000831,-0.2794802999675777
ACH-000832,-0.4412152983469035
ACH-000833,0.17716602933726847
ACH-000834,0.05126816690713429
ACH-000835,-0.045560176433397916
ACH-000836,-0.15300642599059788
ACH-000837,-0.10608810941985523
ACH-000838,-0.18833178091681996
ACH-000839,-0.17860275424720953
ACH-000840,-0.14056111792584186
ACH-000841,0.00932677802563256
ACH-000843,-0.11691840876012467
ACH-000846,-0.15175381634421387
ACH-000847,0.006527551732873114
ACH-000848,0.007252053509549817
ACH-000849,-0.07699107434403894
ACH-000851,-0.10851115676772352
ACH-000855,-0.35385952220443345
ACH-000856,-0.2235703462140846
ACH-000858,-0.11164209484067868
ACH-000859,-0.3130468075647469
ACH-000861,-0.0765452971262966
ACH-000862,0.04927002385937486
ACH-000865,-0.021679711517872402
ACH-000866,-0.13707320950086266
ACH-000867,-0.035313217454665764
ACH-000869,-0.0753643217119708
ACH-000872,-0.08816969444466567
ACH-000873,-0.0887645339864031
ACH-000876,0.06453312846708338
ACH-000878,-0.14095196373400282
ACH-000880,-0.2391941688185659
ACH-000881,-0.038290893883247454
ACH-000882,-0.13098138305306256
ACH-000884,0.008417654113574539
ACH-000885,-0.13510153816044995
ACH-000887,-0.07326392237171092
ACH-000889,0.01374297498513038
ACH-000896,-0.15188131523442944
ACH-000898,-0.05975668899909629
ACH-000900,-0.4004221982029544
ACH-000901,-0.02255504850849441
ACH-000905,-0.13809871288382286
ACH-000906,-0.05630846770312752
ACH-000907,-0.14443442790147445
ACH-000910,0.012828222836926223
ACH-000911,0.026632851060728827
ACH-000912,-0.11744355944362078
ACH-000913,0.015619366278181506
ACH-000915,-0.21567331774789625
ACH-000916,-0.21154876047181712
ACH-000917,-0.2741407680519254
ACH-000920,-0.3858584436332926
ACH-000921,-0.044004516496831285
ACH-000924,-0.0434455790184203
ACH-000926,-0.028849785353838805
ACH-000928,-0.06257361099573533
ACH-000929,-0.05257939931250733
ACH-000932,-0.04800063971102005
ACH-000935,-0.05890754467231085
ACH-000936,-0.1999841052531932
ACH-000937,-0.1514864741394497
ACH-000938,-0.10275571230645474
ACH-000939,-0.04083609840305028
ACH-000941,-0.1808635185795375
ACH-000943,-0.19838930260390486
ACH-000946,-0.2021852608839372
ACH-000947,-0.03702154308065878
ACH-000948,-0.046095604733103784
ACH-000950,-0.14803523204689248
ACH-000953,-0.03499663037520305
ACH-000954,-0.1955350867808139
ACH-000957,-0.4638954171594428
ACH-000958,-0.3627875242915356
ACH-000960,-0.17763842072864852
ACH-000963,-0.07067698602579721
ACH-000968,0.0089438189697009
ACH-000969,-0.1805243145496522
ACH-000972,-0.4342643803059501
ACH-000973,-0.27107399347878913
ACH-000974,-0.0736999151272482
ACH-000978,-0.03623652150805375
ACH-000984,0.06378754134180545
ACH-000986,-0.28250840130359706
ACH-000988,-0.18875008758895506
ACH-000993,-0.17445955829157925
ACH-000994,-0.1645605507339586
ACH-000996,-0.09569449455782382
ACH-001001,-0.006144666974305349
ACH-001020,-0.13078769586054312
ACH-001028,0.02156958383242887
ACH-001031,-0.0596897722441988
ACH-001038,-0.02793256703490587
ACH-001048,-0.23219691917512505
ACH-001050,-0.1295027721181197
ACH-001053,-0.012408269049840116
ACH-001054,-0.13024740259314355
ACH-001061,0.0056626075659101
ACH-001067,-0.038610307170882666
ACH-001075,-0.023708468981424424
ACH-001096,-0.07079853170703326
ACH-001111,-0.17647911753090426
ACH-001119,-0.19798293919050905
ACH-001128,-0.4287380777806507
ACH-001134,-0.2873366754078033
ACH-001151,-0.15069860033370674
ACH-001163,0.15874505576818942
ACH-001164,0.3372940800440683
ACH-001183,0.01115386540794468
ACH-001192,-0.14404598470275534
ACH-001193,-0.12008163201540635
ACH-001196,0.06608078664546092
ACH-001197,-0.17125551302273365
ACH-001205,-0.03392535052806421
ACH-001211,0.0544850248876248
ACH-001212,0.11042020091841076
ACH-001228,-0.11454828432826974
ACH-001232,-0.1280419388805681
ACH-001239,-0.0673257518317757
ACH-001270,-0.0027249082955032914
ACH-001274,-0.19054832889435847
ACH-001275,-0.1156307065684948
ACH-001277,-0.02840466809446895
ACH-001278,-0.3103893812553102
ACH-001280,-0.1364891589434428
ACH-001283,-0.06962839783319248
ACH-001289,-0.15052785041213892
ACH-001300,-0.1694621105873452
ACH-001301,-0.1562950615823375
ACH-001302,0.009419863884580451
ACH-001306,-0.1745050416074845
ACH-001318,-0.15911178928548025
ACH-001322,-0.1482075565588333
ACH-001328,-0.10336629810230838
ACH-001332,-0.21346532549520406
ACH-001336,-0.11326734519650045
ACH-001346,-0.07746994017783586
ACH-001353,-0.02623340292729622
ACH-001354,-0.2132478084729671
ACH-001367,0.07265438960695507
ACH-001368,-0.03422562078838026
ACH-001374,-0.3342691941738019
ACH-001377,-0.11490877216388865
ACH-001380,-0.001147778719452106
ACH-001391,-0.07393528837420324
ACH-001408,0.0148478529084111
ACH-001430,-0.1042504913796906
ACH-001431,0.022402283994626012
ACH-001450,-0.1529261668884438
ACH-001496,-0.18944607520182888
ACH-001500,0.062412217234772006
ACH-001523,-0.12782109611039494
ACH-001532,-0.08943815681642722
ACH-001550,-0.005751344492190849
ACH-001552,-0.16811156094463411
ACH-001554,-0.06525435648350525
ACH-001654,-0.1333423237837527
ACH-001735,0.10262442595102376
ACH-001736,-0.038147874952189485
ACH-001737,-0.15583759819566614
ACH-001740,-0.2267266942692956
ACH-001745,-0.02570096125396736
ACH-001765,0.04075972714014178
