,MPPED2 (744)
ACH-000004,-0.12766047252604842
ACH-000005,-0.21784412653545346
ACH-000007,0.2528369726395859
ACH-000009,0.052589395156912654
ACH-000011,0.02056182186581749
ACH-000012,0.10605586101046986
ACH-000013,0.056780167147683185
ACH-000014,0.07372552828096153
ACH-000015,0.13500015782211264
ACH-000017,-0.034317706398448465
ACH-000018,0.14779557004539096
ACH-000019,0.06491188296346391
ACH-000021,0.04235698596548992
ACH-000022,0.10565584158253373
ACH-000025,-0.02505398764261761
ACH-000028,0.002342294923584125
ACH-000030,0.002294321079744989
ACH-000035,0.051499533252064994
ACH-000036,0.13869469558654798
ACH-000037,0.10428408844198044
ACH-000039,-0.02222562871564919
ACH-000040,-0.02505495707264329
ACH-000041,0.03043450053767915
ACH-000042,0.06527382611398559
ACH-000045,0.08668113716751889
ACH-000047,0.14991867623202385
ACH-000052,0.041952621824092505
ACH-000053,0.04792855396434845
ACH-000054,0.08115719192067104
ACH-000055,-0.11755120020277472
ACH-000060,0.05613138089023217
ACH-000067,-0.0349021319807282
ACH-000070,0.11589371377815688
ACH-000075,-0.022144757361223174
ACH-000078,-0.03643416834169202
ACH-000082,-0.0048733368247617145
ACH-000085,-0.16290576063657314
ACH-000086,0.12893238513823174
ACH-000087,0.2120290238344084
ACH-000092,-0.007948919007183327
ACH-000095,0.006840434398043223
ACH-000097,0.10723531430637236
ACH-000098,0.061474336889099375
ACH-000099,-0.03944924708433165
ACH-000108,0.24093076370772895
ACH-000113,0.029788259674708363
ACH-000116,0.0622019681770796
ACH-000118,0.11793919788802082
ACH-000120,-0.036838105835921085
ACH-000123,-0.08239549260878759
ACH-000127,0.10013543684254173
ACH-000128,-0.06244007372129355
ACH-000132,0.08318422770333635
ACH-000133,0.024120989284183318
ACH-000137,0.0988986380553874
ACH-000138,0.1204361223865877
ACH-000142,0.0072368208195557684
ACH-000143,0.21899403994866726
ACH-000146,-0.007051163152473498
ACH-000148,0.03184320943447485
ACH-000150,0.10451282390951076
ACH-000152,0.12101418643794272
ACH-000153,0.07978006969632323
ACH-000159,0.068355788106478
ACH-000160,0.0998850576631087
ACH-000163,0.17584206504575695
ACH-000167,-0.17457259201198136
ACH-000168,0.07747522306341195
ACH-000169,0.048395981598083004
ACH-000178,0.026288352435164624
ACH-000183,0.08091755698977485
ACH-000188,0.08072808079208453
ACH-000189,0.10341347522437312
ACH-000190,-0.0337704884641712
ACH-000198,-0.03710928344467994
ACH-000203,-0.016069696708736047
ACH-000204,-0.13533175147056695
ACH-000206,0.06876485978942802
ACH-000207,0.1653312703259787
ACH-000208,-0.03169167749798858
ACH-000210,0.06270877482810877
ACH-000211,0.017581329732421103
ACH-000215,-0.03037715178858192
ACH-000221,0.09786281433461262
ACH-000222,0.2601718414270704
ACH-000223,-0.02622472173742245
ACH-000226,-0.01573260950006029
ACH-000227,-0.060617599117194276
ACH-000228,0.11249447014178753
ACH-000231,-0.10159734025260034
ACH-000232,0.0018211734453400887
ACH-000233,-0.0004530447098105036
ACH-000234,-0.06804627402933054
ACH-000235,0.09554032457741744
ACH-000237,0.011700702830683177
ACH-000238,0.03649610410142524
ACH-000242,0.42382696810505704
ACH-000243,0.09403007707413794
ACH-000244,0.22115098290474125
ACH-000246,-0.024514042235587136
ACH-000248,0.06674021524261768
ACH-000250,0.009714488051983943
ACH-000251,0.20209389140666972
ACH-000252,0.33210776248355184
ACH-000253,-0.03367966020254014
ACH-000255,0.027798343745851824
ACH-000256,-0.006648267434632982
ACH-000257,0.07037169298806804
ACH-000258,-0.002813472235079464
ACH-000259,0.0897314087013376
ACH-000260,0.058789381019618926
ACH-000261,0.039637437649012466
ACH-000262,-0.04530641175421625
ACH-000263,0.25248409171498376
ACH-000264,-0.03351641239534594
ACH-000265,0.14052694864876344
ACH-000266,0.03695040306682351
ACH-000272,0.08420058176844344
ACH-000274,-0.02925438647887737
ACH-000277,0.032268256955468484
