,DERA (51071)
ACH-000004,0.007814285586408575
ACH-000005,0.21826492745125692
ACH-000007,0.21900926867521564
ACH-000009,0.032125935025602036
ACH-000011,0.1267228173991145
ACH-000012,0.13613134675770527
ACH-000013,0.05237783741368708
ACH-000014,0.039609573233258304
ACH-000015,-0.09725466447539773
ACH-000017,0.1095364265102183
ACH-000018,-0.1608563932765643
ACH-000019,0.11115124300315493
ACH-000021,0.047095975462331366
ACH-000022,0.119424129012646
ACH-000025,-0.0254802673811726
ACH-000028,-0.056063562462563284
ACH-000030,0.056723125809619836
ACH-000035,0.10611510192309016
ACH-000036,-0.06936064375251763
ACH-000037,-0.1693002497972802
ACH-000039,0.02339480440786475
ACH-000040,0.17241578840893518
ACH-000041,-0.17894399538716288
ACH-000042,0.11827740619289336
ACH-000045,0.18917157313452276
ACH-000047,0.0047758141572358725
ACH-000052,-0.011210118086073176
ACH-000053,0.13511765202743808
ACH-000054,0.028460984700078063
ACH-000055,-0.05017738951487447
ACH-000060,0.1943412504081925
ACH-000067,-0.00496104880601867
ACH-000070,0.1621467549456274
ACH-000075,-0.11733554145027332
ACH-000078,0.07565632079418208
ACH-000082,-0.0513723849447181
ACH-000085,-0.19511515307942864
ACH-000086,0.10345166293184757
ACH-000087,0.12963265834111934
ACH-000092,0.10955924839539216
ACH-000095,0.0928149367580284
ACH-000097,-0.030820299893616405
ACH-000098,0.0690279826560041
ACH-000099,0.06679438743708811
ACH-000108,-1.4812759632933677e-05
ACH-000113,0.2273690336422859
ACH-000116,0.04104831215567279
ACH-000118,0.04504831473469175
ACH-000120,0.14601657753249705
ACH-000123,0.02621996226008357
ACH-000127,0.06973827950660405
ACH-000128,0.09056645484455084
ACH-000132,0.046301205001608135
ACH-000133,0.09598915849291112
ACH-000137,0.008132992459274036
ACH-000138,0.048780481890742654
ACH-000142,0.2662844780458791
ACH-000143,0.07654213157543083
ACH-000146,0.013131817806814031
ACH-000148,0.14502899874659375
ACH-000150,0.07201979115166972
ACH-000152,-0.06686698252612312
ACH-000153,0.08471903651624224
ACH-000159,-0.0015925718827125624
ACH-000160,-0.06381908753832327
ACH-000163,0.021518846920678247
ACH-000167,-0.13503415528960613
ACH-000168,0.3020027043394076
ACH-000169,0.044924381276580855
ACH-000178,0.042337809558777785
ACH-000183,-0.08818288638366484
ACH-000188,0.09796610012663624
ACH-000189,-0.1438916277514707
ACH-000190,0.043331247907059715
ACH-000198,-0.07613319830190841
ACH-000203,0.06277891283807506
ACH-000204,0.0009204914828627596
ACH-000206,0.12730937829360722
ACH-000207,0.16419006459772464
ACH-000208,-0.0930149842456803
ACH-000210,0.3135393432935647
ACH-000211,-0.07403273655153858
ACH-000215,0.03994911294508405
ACH-000221,0.16592108323679708
ACH-000222,0.035259558499577716
ACH-000223,-0.01014004763870561
ACH-000226,0.08596920462248639
ACH-000227,0.06465638918386392
ACH-000228,-0.0840940645125227
ACH-000231,-0.015831474280893088
ACH-000232,-0.06746321400869995
ACH-000233,0.17297200663248954
ACH-000234,-0.12268336055794946
ACH-000235,0.02940251940431728
ACH-000237,-0.08033679128364457
ACH-000238,-0.013256725938082916
ACH-000242,-0.32429842224347805
ACH-000243,0.11941956272460537
ACH-000244,-0.13075081698196894
ACH-000246,-0.06294101907855358
ACH-000248,0.13184217764982448
ACH-000250,0.06309699468552263
ACH-000251,0.11302476771952305
ACH-000252,-0.21242433894661747
ACH-000253,0.04122236622562006
ACH-000255,0.07689655128000099
ACH-000256,-0.015805611963085633
ACH-000257,-0.2169687669458324
ACH-000258,0.13799880650884827
ACH-000259,0.11609919546179145
ACH-000260,0.0965419779155912
ACH-000261,0.013648520159943936
ACH-000262,-0.043479671301024286
ACH-000263,0.28276749166311776
ACH-000264,0.05458506239894631
ACH-000265,0.12581971354050006
ACH-000266,0.06458402715295053
ACH-000272,0.003337728468767917
ACH-000274,-0.045150642678475184
ACH-000277,0.033291335299356815
ACH-000278,0.18349773431547187
ACH-000279,-0.021916571471862045
ACH-000280,-0.04035713139601158
ACH-000281,0.042188069560818615
ACH-000288,0.05299220351295217
ACH-000291,0.021702584715598945
ACH-000293,0.046553935130565764
ACH-000294,-0.14246517129805547
ACH-000295,-0.11936286151279532
ACH-000296,-0.093683961033254
ACH-000302,-0.048260095645687034
ACH-000304,0.016879067732822862
ACH-000307,-0.10792274636339837
ACH-000308,0.07846835350677288
ACH-000310,0.09221969226303513
ACH-000311,-0.08831607993025496
ACH-000312,0.19862689661067395
ACH-000315,0.10501443240946927
ACH-000316,0.06694165503138377
ACH-000317,0.050553662653256864
ACH-000318,0.13675487687941626
ACH-000319,-0.002274666239879177
ACH-000320,-0.07471002748565415
ACH-000322,0.0045299395390746
ACH-000323,0.03932905530939555
ACH-000324,0.01922554376329124
ACH-000329,0.031898959599605835
ACH-000330,0.14150293133109168
ACH-000331,0.021014385902982033
ACH-000332,0.03717210373556453
ACH-000334,0.08197988168985594
ACH-000335,-0.3271837512484582
ACH-000336,0.2139055236455049
ACH-000337,0.0003350488222302867
ACH-000338,-0.4151837646450269
ACH-000339,-0.009922634956184841
ACH-000341,0.1684007555905788
ACH-000348,0.04884984894827731
ACH-000350,0.16190204545177908
ACH-000352,0.027048996005839602
ACH-000356,0.027795505247030547
ACH-000361,0.0021450191541950176
ACH-000362,0.027032476555517267
ACH-000363,0.08763220865385493
ACH-000364,0.16090740438139736
ACH-000365,0.024660180512365192
ACH-000366,0.06448282722414449
ACH-000368,-0.0025670198628691718
ACH-000374,0.04265550694989526
ACH-000375,-0.022212809388233168
ACH-000376,-0.09158638991580667
ACH-000381,-0.012913231359886044
ACH-000383,-0.00040739626076786946
ACH-000387,-0.01680227533632667
ACH-000389,-0.09621288127358772
ACH-000390,0.11365890157821043
ACH-000393,0.10097354116662303
ACH-000395,0.14736750237784665
ACH-000396,-0.08650266418412925
ACH-000397,0.06953182567833872
ACH-000401,-0.11466787717397205
ACH-000402,-0.12613922070021605
ACH-000403,0.0248815015264358
ACH-000404,0.3244863378497888
ACH-000406,0.05642605526582908
ACH-000407,0.04044144818739292
ACH-000408,0.0924042803078204
ACH-000410,0.002442315002441755
ACH-000411,0.13512329400451373
ACH-000414,0.04775634245985446
ACH-000415,0.07011038136219996
ACH-000416,0.09244213382401888
ACH-000420,-0.14371056702379084
ACH-000421,0.05784042292996256
ACH-000424,-0.13310935866470486
ACH-000425,-0.06329025793395443
ACH-000426,0.1556195912364189
ACH-000427,-0.1143303193860128
ACH-000433,-0.04288557491727819
ACH-000435,0.6461457305806878
ACH-000436,-0.0019176668776379488
ACH-000444,-0.08413970650430283
ACH-000445,0.04884949164367691
ACH-000448,-0.005232066350900444
ACH-000450,0.06859302462319401
ACH-000452,-0.01435075233125731
ACH-000454,0.04073547591954439
ACH-000458,0.07254031087707352
ACH-000459,0.3200850518908978
ACH-000460,0.10769694804254078
ACH-000461,-0.10691841777551628
ACH-000463,-0.02011901471716936
ACH-000464,-0.01751764339387369
ACH-000466,0.08339935713390248
ACH-000467,0.07889227083763654
ACH-000468,0.09880626796250903
ACH-000469,0.16229973968256292
ACH-000470,-0.0158982792392123
ACH-000471,-0.0916864075831315
ACH-000472,0.0663393074666255
ACH-000473,0.025665671504337108
ACH-000475,0.05710186928227527
ACH-000476,-0.03111271363283492
ACH-000477,0.14840995810795318
ACH-000479,0.17410398501734478
ACH-000480,0.09026492394734338
ACH-000481,0.03556681859783406
ACH-000483,-0.10774116412014588
ACH-000484,-0.02344935667871161
ACH-000485,-0.019563055340858355
ACH-000486,0.1538544488722725
ACH-000487,0.052467288324815314
ACH-000488,0.07355279306839564
ACH-000490,0.05819067148947955
ACH-000491,0.07822956882490109
ACH-000495,-0.006970414375516325
ACH-000496,0.10270822712100204
ACH-000499,0.32285469203540834
ACH-000500,-0.06989809974520399
ACH-000502,-0.07529195728597506
ACH-000503,0.055394529317565784
ACH-000505,-0.02770794318480899
ACH-000507,-0.04748451103194423
ACH-000510,0.0818685013217414
ACH-000511,0.1226008469677236
ACH-000512,0.08671568345418748
ACH-000516,-0.0438776838469588
ACH-000517,-0.03545582935456448
ACH-000518,0.13771323013732442
ACH-000520,-0.021921597484414603
ACH-000521,-0.03200756380002463
ACH-000522,-0.034084338143907864
ACH-000524,0.009098979055911298
ACH-000527,0.03386011176065398
ACH-000528,0.014739839022134141
ACH-000537,0.15687848497349496
ACH-000541,-0.012413260414930604
ACH-000542,-0.037096442677517716
ACH-000544,0.08942320165393079
ACH-000545,0.09978284873046192
ACH-000547,-0.013354922119219698
ACH-000548,0.07017742465048288
ACH-000549,0.05195056101732372
ACH-000550,0.030070194714165263
ACH-000552,0.15851768557768608
ACH-000556,0.016858212181027184
ACH-000557,0.06815715964624537
ACH-000569,-0.10741352397219442
ACH-000570,0.00413523371274264
ACH-000571,0.11129795584694832
ACH-000573,0.04223579028401695
ACH-000576,0.09371897300051513
ACH-000579,0.19479041379214046
ACH-000580,-0.2016764020263316
ACH-000584,0.14994659302171215
ACH-000585,0.012045257042192569
ACH-000588,0.11981627322388345
ACH-000589,0.1523765266095048
ACH-000591,-0.12596341944480072
