,SLC25A34 (284723)
ACH-000004,0.05287375845584102
ACH-000005,-0.5282839194548309
ACH-000007,-0.28232366415666743
ACH-000009,-0.08313376397885346
ACH-000011,-0.0805183387347071
ACH-000012,-0.2055792997023162
ACH-000013,-0.1925141853818998
ACH-000014,-0.15685709884077367
ACH-000015,-0.031010376046571232
ACH-000017,-0.15044387354937133
ACH-000018,-0.2913784555511817
ACH-000019,-0.032364708646205914
ACH-000021,-0.12854853613008949
ACH-000022,-0.03763920796690004
ACH-000025,-0.20981950121756293
ACH-000028,-0.06570751786176572
ACH-000030,-0.140106581903612
ACH-000035,-0.4798700044810431
ACH-000036,-0.151448227890113
ACH-000037,-0.4435543990716012
ACH-000039,-0.1285849861473943
ACH-000040,-0.2641496389452603
ACH-000041,-0.1767167360785598
ACH-000042,-0.09814526350166368
ACH-000045,-0.23518958619343105
ACH-000047,-0.2902198010825392
ACH-000052,-0.1129570555753658
ACH-000053,-0.1978232743477079
ACH-000054,-0.11856373231210846
ACH-000055,0.0884250108339065
ACH-000060,-0.14543275366201613
ACH-000067,-0.1903099653242556
ACH-000070,-0.21281266868907706
ACH-000075,-0.1087426900916664
ACH-000078,-0.03234776026970791
ACH-000082,-0.11623561975154655
ACH-000085,-0.2812043471341346
ACH-000086,-0.12397988212484852
ACH-000087,-0.2439890062557984
ACH-000092,-0.17913984745596828
ACH-000095,-0.10879553553084843
ACH-000097,-0.0793437843706465
ACH-000098,-0.08230461213361724
ACH-000099,-0.10782378014918753
ACH-000108,-0.2389266810851427
ACH-000113,-0.08822011565170408
ACH-000116,-0.18779834759206732
ACH-000118,-0.08661514098577047
ACH-000120,-0.14081030775927242
ACH-000123,-0.15836853150127767
ACH-000127,-0.12969258347898344
ACH-000128,-0.3813368396770561
ACH-000132,-0.02630344358718526
ACH-000133,-0.11111547625656984
ACH-000137,-0.38514352809618396
ACH-000138,-0.196261435966552
ACH-000142,-0.26226259983050004
ACH-000143,-0.3014324537166394
ACH-000146,-0.10443392448044324
ACH-000148,-0.016159524830615585
ACH-000150,-0.3672916265571776
ACH-000152,-0.1757474294748107
ACH-000153,0.1592015408212084
ACH-000159,-0.21524198902837025
ACH-000160,-0.2472439322415252
ACH-000163,-0.14318769837731396
ACH-000167,-0.2777429246376853
ACH-000168,0.03721059689856676
ACH-000169,-0.11168497211128893
ACH-000178,-0.16730653924264646
ACH-000183,-0.09559720977392372
ACH-000188,-0.2184858462668686
ACH-000189,-0.5227563088734135
ACH-000190,-0.07991484156046995
ACH-000198,0.04621838542023708
ACH-000203,0.05899861015602206
ACH-000204,-0.291517144391031
ACH-000206,-0.06741168905692024
ACH-000207,-0.15238145475993278
ACH-000208,-0.07938318708058445
ACH-000210,-0.10797042833470603
ACH-000211,0.008379290895294121
ACH-000215,-0.2729504788677637
ACH-000221,-0.1019442191099953
ACH-000222,-0.1363119665641847
ACH-000223,0.009957319614029068
ACH-000226,-0.20168691050774515
ACH-000227,-0.32127208239564553
ACH-000228,-0.04538177939960611
ACH-000231,-0.10140495658631704
ACH-000232,-0.1516922718922995
ACH-000233,-0.062278379047748224
ACH-000234,-0.17364295463001528
ACH-000235,-0.11176340613509267
ACH-000237,-0.1590791464909686
ACH-000238,-0.27276371457086485
ACH-000242,-0.05678047687482987
ACH-000243,-0.16698114110122406
ACH-000244,-0.14779595115851274
ACH-000246,-0.19299165235728627
ACH-000248,-0.157112058102355
ACH-000250,-0.17964791194570684
ACH-000251,-0.38136149304020894
ACH-000252,-0.24324057718062084
ACH-000253,-0.12111270109048584
ACH-000255,-0.20819967247751325
ACH-000256,-0.2265429418732792
ACH-000257,-0.18417877042254946
ACH-000258,-0.2762535085196549
ACH-000259,-0.12316102381815584
ACH-000260,-0.1469241451831827
ACH-000261,-0.15913569235877112
ACH-000262,-0.0854166240807656
ACH-000263,-0.3190591574663278
