,EEF1A1 (1915)
ACH-000163,-0.991330420353421
ACH-000167,-2.1337941357616583
ACH-000168,-1.0598489643485969
ACH-000169,-1.0917661372212941
ACH-000178,-0.9847445206666184
ACH-000183,-1.055113212743964
ACH-000188,-0.8460486660022399
ACH-000189,-1.0219306091438216
ACH-000190,-1.0369817821718628
ACH-000198,-0.9081225161020676
ACH-000203,-0.5223753543063672
ACH-000204,-0.8578238097504685
ACH-000206,-0.9491619412271056
ACH-000207,-1.1395565085824773
ACH-000208,-0.918150881220558
ACH-000210,-1.3002783152589708
ACH-000211,-0.8935930025656004
ACH-000215,-0.9760775760886268
ACH-000221,-0.9794639377547246
ACH-000222,-1.1319692936501289
ACH-000223,-0.8052697863944462
ACH-000226,-1.087658017419683
ACH-000227,-0.907549672999875
ACH-000228,-1.101027087147319
ACH-000231,-0.9973744121641064
ACH-000232,-0.9508693497121116
ACH-000233,-0.9294984830951888
ACH-000234,-0.9362479244382668
ACH-000235,-1.0194608995710124
ACH-000237,-1.0590679970224268
ACH-000238,-1.0341772028789822
ACH-000242,-0.9199624704725542
ACH-000243,-0.8300920224973969
ACH-000244,-0.6243575464128852
ACH-000246,-0.7703278815662175
ACH-000248,-0.8455655114094903
ACH-000250,-0.9332830825404927
ACH-000251,-0.8209971223976752
ACH-000252,-0.9832340348634656
ACH-000253,-0.8609704744662875
ACH-000255,-0.8083344929858252
ACH-000256,-0.9467252923418696
ACH-000257,-1.0196057133501817
ACH-000258,-0.9676304275274936
ACH-000259,-0.8194090073845434
ACH-000260,-0.9671842694173636
ACH-000261,-0.8001279661961807
ACH-000262,-0.7807731563104697
ACH-000263,-0.9141487665364264
ACH-000264,-0.7609323688429332
ACH-000265,-0.8737408288544409
ACH-000266,-0.8250623004987564
ACH-000272,-0.9218753236574482
ACH-000274,-0.9291946465610846
ACH-000277,-0.6095803929180234
ACH-000278,-0.7980454694231833
ACH-000279,-0.928456342237972
ACH-000280,-1.020272634480858
ACH-000281,-1.0312217423384056
ACH-000288,-1.023270858318457
ACH-000291,-0.8544081328442082
ACH-000293,-0.9982399957011954
ACH-000294,-0.9100359811993544
ACH-000295,-0.8792734544573007
ACH-000296,-1.1444102101831282
ACH-000302,-0.5761796544738466
ACH-000304,-1.1920151399687673
ACH-000307,-1.060567609237718
ACH-000308,-1.025585540564746
ACH-000310,-0.6898205083780766
ACH-000311,-0.8074089580747561
ACH-000312,-0.9265660553510386
ACH-000315,-1.1510725255320071
ACH-000316,-0.910621663935306
ACH-000317,-1.0665950423773327
ACH-000318,-0.9769176255701691
ACH-000319,-0.8952680148826967
ACH-000320,-0.9272657745303342
ACH-000322,-1.3445026559118696
ACH-000323,-0.7896730517861583
ACH-000324,-0.9872626865746832
ACH-000329,-0.9682941647114198
ACH-000330,-0.8183762978915201
ACH-000331,-0.826232265366326
ACH-000332,-0.9641669958847356
ACH-000334,-1.2261770390067872
ACH-000335,-0.9818835035440542
ACH-000336,-1.0597585681381758
ACH-000337,-0.8441632051318428
ACH-000338,-1.0526584982842768
ACH-000339,-1.039263007398314
ACH-000341,-0.8188700986032426
ACH-000348,-1.0896590806848645
ACH-000350,-0.9361449081813242
ACH-000352,-0.872908458364542
ACH-000356,-0.7618836451771401
ACH-000361,-1.0563669522167674
ACH-000362,-0.8456886372504271
ACH-000363,-0.9713821083878064
ACH-000364,-0.8796131887096651
ACH-000365,-0.8393149954229805
ACH-000366,-0.832978857991105
ACH-000368,-1.1139430321667845
ACH-000374,-1.0640496818125236
ACH-000375,-0.8552008823069143
ACH-000376,-0.931019954868275
ACH-000381,-1.0193140911731509
ACH-000383,-1.013314402761042
ACH-000387,-0.8885047763899014
ACH-000389,-0.8848061367365228
ACH-000390,-1.0105811392374708
ACH-000393,-0.9107024955245964
ACH-000395,-1.0133066741084118
ACH-000396,-1.0122580738064306
ACH-000397,-0.8955464584083629
ACH-000401,-0.7761333287298223
ACH-000402,-0.9538644045749896
ACH-000403,-0.9403813397824552
ACH-000404,-1.4251088196274395
ACH-000406,-1.3502188983551944
ACH-000407,-0.8615993008270622
ACH-000408,-1.0300856961238216
ACH-000410,-0.8699633328477383
ACH-000411,-0.8864354670587661
ACH-000414,-0.9747373964847836
ACH-000415,-1.1750808942976116
ACH-000416,-0.7622282078971657
ACH-000420,-1.0563377704227357
ACH-000421,-0.7931509381929792
ACH-000424,-0.8026794740204938
ACH-000425,-0.941856297617126
ACH-000426,-1.2815125638448954
ACH-000427,-0.7844328814545846
ACH-000433,-0.947933842243866
ACH-000435,-1.1671229610905134
ACH-000436,-0.975826519576498
ACH-000444,-0.9208409560270456
ACH-000445,-0.8874095688620135
ACH-000448,-1.004474556087285
ACH-000450,-0.8841026220770299
ACH-000452,-0.8907401984755579
ACH-000454,-0.552608418813971
ACH-000458,-1.0864217184473537
ACH-000459,-1.1284710656639223
ACH-000460,-0.8757065975008506
ACH-000461,-0.8195104313995192
ACH-000463,-0.917927980542952
ACH-000464,-1.1039149494063143
ACH-000466,-0.7264584299961825
ACH-000467,-1.1311446577382096
ACH-000468,-0.7115632454054042
ACH-000469,-0.8587900380872281
ACH-000470,-1.1285377786046602
ACH-000471,-1.0038684280503916
ACH-000472,-1.027062605245937
ACH-000473,-1.1606492631110128
ACH-000475,-1.0534558652990578
ACH-000476,-1.0014619707508852
ACH-000477,-1.4409775557752402
ACH-000479,-0.9843847654425923
ACH-000480,-1.0395747594560545
ACH-000481,-1.0469441871732017
ACH-000483,-0.9121622058844724
ACH-000484,-0.7232794599596524
ACH-000485,-0.8380574072365798
ACH-000486,-0.9231667660479971
ACH-000487,-0.9135195949483133
ACH-000488,-0.8160239370093266
ACH-000490,-0.8540464802334977
ACH-000491,-0.9686735865597365
ACH-000495,-1.1778811467833097
ACH-000496,-1.06640122765722
ACH-000499,-1.0194602454813717
ACH-000500,-0.9922405403593778
ACH-000502,-1.0466713930265876
ACH-000503,-1.0270480931078416
ACH-000505,-0.8962087954959346
ACH-000507,-0.9551231884134088
ACH-000510,-0.8341790751164544
ACH-000511,-0.6499162644155717
ACH-000512,-0.9038022131615872
ACH-000516,-0.9110818536590451
ACH-000517,-0.9481971189507272
ACH-000518,-1.4178497738975602
ACH-000520,-0.7847464515684782
ACH-000521,-0.8880590440168918
ACH-000522,-1.0401354435726913
ACH-000524,-0.9413978705370892
ACH-000527,-1.017648109746422
ACH-000528,-0.914152947497434
ACH-000537,-0.9612602051650124
ACH-000541,-0.9934007134666484
ACH-000542,-0.7698224014389411
ACH-000544,-1.013117932598791
ACH-000545,-1.0281710754974065
ACH-000547,-1.0422659221714798
ACH-000548,-0.9784195029184746
ACH-000549,-0.7849254578759665
ACH-000550,-0.8330550383757773
ACH-000552,-1.0429211231485949
ACH-000556,-0.9763989752451371
ACH-000557,-1.062855878747983
ACH-000569,-1.1003705644704516
ACH-000570,-0.9624763102005488
ACH-000571,-1.062302116024031
ACH-000573,-0.9824261124038676
ACH-000576,-0.7871335389922809
ACH-000579,-0.9615528894540791
ACH-000580,-1.1788313266708357
ACH-000584,-1.0759058027188029
ACH-000585,-0.9967756180352358
ACH-000588,-1.0353860766986536
ACH-000589,-0.9287510197947744
ACH-000591,-0.9386882809604129
ACH-000593,-1.0053373117717603
ACH-000600,-1.0672130036869398
ACH-000601,-0.8117141783650079
ACH-000605,-1.1568793483079736
ACH-000606,-0.9935126560320384
ACH-000608,-0.7221544087125056
ACH-000614,-1.1472891797248232
ACH-000616,-0.8727041228522955
ACH-000618,-1.1014183621065878
ACH-000619,-0.7079065641205929
ACH-000620,-0.6570677024103243
ACH-000621,-1.0421284605525387
ACH-000622,-0.9394766022082782
ACH-000623,-1.1537119845178152
ACH-000624,-0.9559862203307484
ACH-000627,-0.9076268852822472
ACH-000630,-0.9360111450804356
ACH-000631,-0.9711549442029216
ACH-000632,-1.0133324252369849
ACH-000633,-0.7735851724943297
ACH-000637,-0.7959198124375744
ACH-000638,-0.8957099550405319
ACH-000646,-0.5888712539534833
ACH-000647,-0.8053586856223419
ACH-000648,-0.8245776531668269
ACH-000649,-0.8167508573914264
ACH-000651,-0.820065735784518
ACH-000652,-0.8384942763841604
ACH-000653,-0.8815078409624262
ACH-000657,-0.9360203220555062
ACH-000658,-0.9193008653946164
ACH-000661,-1.2369205248977553
ACH-000662,-0.7959123949336344
ACH-000663,-1.0379939513970025
ACH-000665,-0.9358259470394776
ACH-000671,-0.9541888793072122
ACH-000672,-0.7837449486988092
ACH-000673,-1.05245359866478
ACH-000676,-0.9382737850312234
ACH-000677,-0.8141380005113861
ACH-000681,-1.0190182382960915
ACH-000683,-0.962440488758328
ACH-000684,-1.1554533293057083
ACH-000688,-1.1311485156126542
ACH-000693,-0.7940304829325973
ACH-000694,-0.9666472607399634
ACH-000695,-0.9676536638593248
ACH-000696,-0.8952188646194912
ACH-000697,-1.1157844998124382
ACH-000699,-1.2478582539733336
ACH-000701,-0.9052768018268535
ACH-000706,-0.9454969812770704
ACH-000711,-0.9699232867337064
ACH-000713,-0.9212249656735402
ACH-000714,-0.7798130792974113
ACH-000718,-0.8092209487085847
ACH-000720,-1.0592657545999644
ACH-000721,-0.7462930158305173
ACH-000724,-1.0776933141673493
ACH-000725,-0.8421740473112665
ACH-000732,-1.0629737105754329
ACH-000734,-0.957624748504974
ACH-000735,-1.0150660399077875
ACH-000736,-0.8999969699377934
ACH-000738,-1.0171589711359679
ACH-000746,-1.0123217637423467
ACH-000747,-0.8808724210585457
ACH-000748,-0.8877690761497917
ACH-000753,-0.8549610521177888
ACH-000756,-1.0620188188465298
ACH-000757,-1.0740665257731594
ACH-000758,-0.9411730985220382
ACH-000760,-0.8639457454997027
ACH-000762,-0.8009333089312474
ACH-000763,-1.1262644337393304
ACH-000764,-0.8631241676040189
ACH-000765,-1.1665540852969378
ACH-000766,-1.0632985946239009
ACH-000767,-0.7589080191612629
ACH-000768,-1.0058551855802031
ACH-000769,-1.0084449724114857
ACH-000770,-1.0119977099411588
ACH-000771,-0.9110076050387432
ACH-000773,-0.8983039547006255
ACH-000776,-0.9798186448660744
ACH-000777,-0.9324487490711488
ACH-000778,-1.4694803679026067
ACH-000781,-0.9660766318491278
ACH-000782,-1.0545818293471692
ACH-000783,-0.7393064186564282
ACH-000784,-1.0689775310381189
ACH-000785,-0.9795236902664322
ACH-000787,-0.8884943255350991
ACH-000788,-0.9340311571675312
ACH-000791,-0.8544950406231241
ACH-000792,-0.9682198886034612
ACH-000794,-1.0453429083412518
ACH-000796,-0.8549005700327363
ACH-000798,-0.8932836327222733
ACH-000799,-0.9986452544224182
ACH-000800,-1.2781585356092575
ACH-000802,-0.9452623614981815
ACH-000804,-0.7918409147735647
ACH-000805,-1.1669674281406568
ACH-000809,-0.9429899253976688
ACH-000810,-0.8666293423614724
ACH-000811,-1.2096216112577003
ACH-000817,-0.7841951527795972
ACH-000819,-0.958012689887529
ACH-000820,-0.8694110706935534
ACH-000821,-1.0524053951948953
ACH-000822,-1.1416139109587848
ACH-000823,-1.0461039011788362
ACH-000824,-0.9336504107812208
ACH-000827,-0.8895752128806479
ACH-000829,-1.097737086671476
ACH-000831,-0.9357057017595676
ACH-000832,-0.8357773700311897
ACH-000833,-0.7466491973944279
ACH-000834,-1.0413834133791686
ACH-000835,-1.166322317999711
ACH-000836,-0.971784968598582
ACH-000837,-0.9148620339365254
ACH-000838,-0.6927233938493931
ACH-000839,-1.0234886258893348
ACH-000840,-0.8208888761985089
ACH-000841,-0.8669777046877588
ACH-000843,-1.0819287010179004
ACH-000846,-0.7627997375804347
ACH-000847,-0.8684117319790333
ACH-000848,-0.7922131548349993
ACH-000849,-0.93289444319524
ACH-000851,-0.9376554574296778
ACH-000855,-0.8807860751547453
ACH-000856,-0.9056753347514952
ACH-000858,-0.8780568351368229
ACH-000859,-1.2079355814687518
ACH-000861,-1.0086706721980363
ACH-000862,-1.058356066189296
ACH-000865,-0.8891493217616383
ACH-000866,-0.960765919363923
ACH-000867,-0.7554007311692618
ACH-000869,-0.7696388946195788
ACH-000872,-1.1372143863787054
ACH-000873,-1.0141474664497594
ACH-000876,-0.8424408133272138
ACH-000878,-0.8446372250552932
ACH-000880,-1.0270368578955251
ACH-000881,-0.8695528242955409
ACH-000882,-1.0184699727630082
ACH-000884,-0.7210639200000059
ACH-000885,-1.0428312288125867
ACH-000887,-0.8148939527706817
ACH-000889,-1.1070656374745262
ACH-000896,-0.9014671610396664
ACH-000898,-0.9296146151183448
ACH-000900,-1.0977091928897418
ACH-000901,-1.08646996569917
ACH-000905,-0.9625557160859692
ACH-000906,-0.9385910352193848
ACH-000907,-0.9797992722434552
ACH-000910,-0.7501781612185954
ACH-000911,-0.9183582695748492
ACH-000912,-0.9890203651690858
ACH-000913,-0.9256118563843942
ACH-000915,-0.9282673707046869
ACH-000916,-0.9974320012943054
ACH-000917,-0.9216908114835444
ACH-000920,-0.7145488428554874
ACH-000921,-0.909118770423074
ACH-000924,-0.8010672509805723
ACH-000926,-0.8032675173834172
ACH-000928,-0.8207176232174366
ACH-000929,-1.146862523195885
ACH-000932,-0.9012953732006656
ACH-000935,-0.9570319228006408
ACH-000936,-0.8247131482041016
ACH-000937,-1.049059784477077
ACH-000938,-1.0143426171941856
ACH-000939,-0.4830178534909242
ACH-000941,-0.8807910207004227
ACH-000943,-0.8912282486443646
ACH-000946,-0.84113525571439
ACH-000947,-0.931811931551228
ACH-000948,-0.8949327936411691
ACH-000950,-1.1409685563946927
ACH-000953,-0.8654374312715916
ACH-000954,-0.6572984068573127
ACH-000957,-0.7400119691643279
ACH-000958,-0.8453420300799233
ACH-000960,-0.9304836418107588
ACH-000963,-0.7169733063658209
ACH-000968,-1.0710984590244792
ACH-000969,-0.8702049295193238
ACH-000972,-1.2830957268021628
ACH-000973,-0.9201803944387716
ACH-000974,-0.8165163415527803
ACH-000978,-0.7512882715047017
ACH-000984,-0.9449814092931792
ACH-000986,-0.9920799035442044
ACH-000988,-0.7308340085580481
ACH-000993,-1.0928564950463613
ACH-000994,-0.8461864159420636
ACH-000996,-1.0473042385772595
ACH-001001,-0.8227286531273827
ACH-001020,-0.8936458741307968
ACH-001028,-0.9218840540488918
ACH-001031,-0.6188822551974942
ACH-001038,-1.1507412757985749
ACH-001048,-1.0154153879502867
ACH-001050,-0.9885105879023736
ACH-001053,-0.926741498204574
ACH-001054,-0.9498070741235832
ACH-001061,-0.9003853738042824
ACH-001067,-1.0585546602956315
ACH-001075,-0.7786401934724626
ACH-001096,-0.833743522047227
ACH-001111,-1.0841449754102643
ACH-001119,-0.9116665370307321
ACH-001128,-1.2523248243070222
ACH-001134,-0.8171264388064425
ACH-001151,-1.0602772221717165
ACH-001163,-1.0380074545233575
ACH-001164,-1.089472161927727
ACH-001183,-1.078457082138202
ACH-001192,-0.8933588197270597
ACH-001193,-1.0299480643154308
ACH-001196,-0.9164445648028278
ACH-001197,-0.9421821919560306
ACH-001205,-0.9374908647323684
ACH-001211,-1.0818648091764236
ACH-001212,-0.9635912569468468
ACH-001228,-0.5818350453907886
ACH-001232,-0.9359126446160618
ACH-001239,-0.7761746226926598
ACH-001270,-0.8178642051414585
ACH-001274,-1.2464729040226523
ACH-001275,-0.7881849698486729
ACH-001277,-0.8039645930295231
ACH-001278,-0.8050484481263954
ACH-001280,-0.871072532154864
ACH-001283,-0.9853734316277024
ACH-001289,-0.5942961557300254
ACH-001300,-0.6104693491186598
ACH-001301,-0.8484840161465359
ACH-001302,-0.6353866584748333
ACH-001306,-1.0304945797374692
ACH-001318,-0.8636537379608709
ACH-001322,-0.9012673030921976
ACH-001328,-0.9869707691057188
ACH-001332,-0.7912133019325205
ACH-001336,-0.7718026335471061
ACH-001346,-0.8141846499567594
ACH-001353,-0.977504083513209
ACH-001354,-0.5876097875440591
ACH-001367,-0.9530657955558643
ACH-001368,-0.9490934039477972
ACH-001374,-0.8709499451860071
ACH-001377,-0.8472333317073235
ACH-001380,-0.8884313117545773
ACH-001391,-0.8317675479664645
ACH-001408,-0.9204712330205288
ACH-001430,-0.9480541324232474
ACH-001431,-0.9215984409473684
ACH-001450,-1.1121438017753298
ACH-001496,-1.125088538591143
ACH-001500,-0.8074662893826312
ACH-001523,-0.8374384887450393
ACH-001532,-0.8553861931298965
ACH-001550,-1.0326459115691804
ACH-001552,-0.9240174449414352
ACH-001554,-0.93642807873521
ACH-001654,-0.9074260773672316
ACH-001735,-0.91159743768928
ACH-001736,-1.2370538864349772
ACH-001737,-0.7720309741375312
ACH-001740,-1.0917630075018605
ACH-001745,-1.1827496681654728
ACH-001765,-0.8197119250359197
