,ALG10 (84920)
ACH-000004,0.05796762274485458
ACH-000005,0.02634026682882652
ACH-000007,-0.0988422500369974
ACH-000009,-0.032267592414443505
ACH-000011,-0.22801107780576454
ACH-000012,0.04473062452071019
ACH-000013,-0.02429624761732712
ACH-000014,-0.1166329781412952
ACH-000015,-0.16787456365172676
ACH-000017,-0.04588945530177637
ACH-000018,-0.010020305521012914
ACH-000019,-0.2186076160253856
ACH-000021,0.02575456247931043
ACH-000022,-0.012693332497492587
ACH-000025,-0.06229766388743956
ACH-000028,-0.3072446924031215
ACH-000030,-0.020445087086977117
ACH-000035,-0.11491126567142194
ACH-000036,-0.16338918453213044
ACH-000037,-0.012197480444964295
ACH-000039,-0.044813146890820166
ACH-000040,-0.17647751221192184
ACH-000041,0.11193794208888412
ACH-000042,-0.0014532193639349702
ACH-000045,0.08557934454449456
ACH-000047,-0.12509806080568073
ACH-000052,-0.05749713846152246
ACH-000053,0.029737950677968257
ACH-000054,-0.01990946117508501
ACH-000055,0.0014742586915707518
ACH-000060,-0.07149785898832285
ACH-000067,-0.061098722735076376
ACH-000070,-0.0508325213639367
ACH-000075,-0.012506937054225394
ACH-000078,0.020857641841527358
ACH-000082,-0.18260455845751386
ACH-000085,-0.023626082437917563
ACH-000086,-0.1834180788584416
ACH-000087,0.06733711529467278
ACH-000092,-0.14241269650162214
ACH-000095,-0.03944872729089858
ACH-000097,-0.17930903059118658
ACH-000098,0.00995440509890735
ACH-000099,-0.02638880497927826
ACH-000108,0.06264533354838972
ACH-000113,0.08413262727334091
ACH-000116,-0.256762569974874
ACH-000118,-0.14908347278911685
ACH-000120,0.18659648745223245
ACH-000123,-0.2750948335415184
ACH-000127,-0.17206213636608525
ACH-000128,-0.028394476092418287
ACH-000132,-0.17223953681580673
ACH-000133,-0.089219385531335
ACH-000137,-0.050578799798214336
ACH-000138,-0.05375052934361385
ACH-000142,-0.05261291003010866
ACH-000143,0.028694348778002882
ACH-000146,-0.14537663202459905
ACH-000148,-0.14243541219841482
ACH-000150,-0.2170472679003718
ACH-000152,-0.17140772325139522
ACH-000153,-0.18105500844055586
ACH-000159,0.07918009321065231
ACH-000160,-0.3293586442795723
ACH-000163,-0.03524368469913442
ACH-000167,0.363255762294378
ACH-000168,-0.1826718867469878
ACH-000169,0.014946495906284468
ACH-000178,-0.053071761904881984
ACH-000183,0.0355700641287182
ACH-000188,-0.11692593060435465
ACH-000189,-0.19983690691663328
ACH-000190,-0.11991836270145895
ACH-000198,0.030085759712387118
