,PCYT1A (5130)
ACH-000152,-0.6769265129004362
ACH-000153,-0.1245107203592338
ACH-000159,-0.4666832433714401
ACH-000160,-0.5233475003668497
ACH-000163,-0.8695393132807041
ACH-000167,-0.9898075778541682
ACH-000168,-0.7491035338154766
ACH-000169,-0.026584732926188268
ACH-000178,-0.6777582166716941
ACH-000183,-0.4601901646277748
ACH-000188,-0.04537205731524501
ACH-000189,-0.270384359898472
ACH-000190,-0.4552343695614637
ACH-000198,-0.44591365394189947
ACH-000203,-0.4318863501424456
ACH-000204,-0.18946355251327895
ACH-000206,-0.3215098572304728
ACH-000207,-0.40211727668250896
ACH-000208,-0.7450223465053409
ACH-000210,0.10428243306845278
ACH-000211,-0.009220722862817651
ACH-000215,-0.24058981475921265
ACH-000221,-0.5189700964959121
ACH-000222,-0.3817894798181963
ACH-000223,-0.4466693104164407
ACH-000226,-0.35377449112786713
ACH-000227,-0.19310210199208888
ACH-000228,-0.1030895285733756
ACH-000231,-0.4228498031892904
ACH-000232,-0.24643538385938904
ACH-000233,-0.9445576734837116
ACH-000234,-0.6168672507381566
ACH-000235,-0.4285280342070116
ACH-000237,-0.18157409253959886
ACH-000238,-0.3081553100758523
ACH-000242,-0.7738455948676707
ACH-000243,-0.11235150601834412
ACH-000244,-0.07868171946609571
ACH-000246,-0.383170881346534
ACH-000248,-0.5565056233311243
ACH-000250,-0.7016818159813875
ACH-000251,-0.3292072199594357
ACH-000252,-0.4378001566686595
ACH-000253,0.08431719401313444
ACH-000255,-0.3750748792855431
ACH-000256,-0.20779686439235265
ACH-000257,0.056721894422628524
ACH-000258,-0.7625673125402663
ACH-000259,0.2988900345936104
ACH-000260,-0.2612122661856601
ACH-000261,-0.1605484638059341
ACH-000262,-0.5343793722583327
ACH-000263,0.09834921077869928
ACH-000264,-0.20585010454672456
ACH-000265,-0.4598219675638952
ACH-000266,-0.4693118997072614
ACH-000272,-0.6996731305343792
ACH-000274,-0.08377123204335055
ACH-000277,-0.5223680615756396
ACH-000278,-0.1926511186700889
ACH-000279,-0.3919831391626205
ACH-000280,-0.2921620794778152
ACH-000281,-0.3305014155696677
ACH-000288,-0.3966141905844756
ACH-000291,-0.4426284567647787
ACH-000293,-0.01870714678028944
ACH-000294,-0.19435787760454665
ACH-000295,-0.541498901930113
ACH-000296,-0.5094903019465699
ACH-000302,-0.20922710294726266
ACH-000304,-0.4989491095821921
ACH-000307,-0.5876277105564592
ACH-000308,-0.01502928599627801
ACH-000310,-0.04471959161326442
ACH-000311,-0.4264832802896901
ACH-000312,0.08164692391474024
ACH-000315,-0.4856763964514381
ACH-000316,-0.8027740063541997
ACH-000317,-0.3416657929379143
ACH-000318,-0.34990528498520795
ACH-000319,-0.6681548550622854
ACH-000320,-0.4299804737383972
ACH-000322,-0.4796899894017313
ACH-000323,-0.25798020930911897
ACH-000324,-0.5491585804025425
ACH-000329,-0.2210024255521476
ACH-000330,-0.4973507442697875
ACH-000331,-0.6252219772296534
ACH-000332,-0.2300783405929379
ACH-000334,-0.3698928022108655
ACH-000335,-0.4184869248344331
ACH-000336,-0.15529914840750111
ACH-000337,-0.8000271286140276
ACH-000338,-0.3927465667134824
ACH-000339,-0.7032278814121208
ACH-000341,-0.2844091216357044
ACH-000348,-0.7061546513248586
ACH-000350,-0.10679161756149404
ACH-000352,-0.4808493849826559
ACH-000356,-0.6939555431581851
ACH-000361,-0.7267804280144645
ACH-000362,-0.7095917112353669
ACH-000363,-0.5929925144007666
ACH-000364,-0.33215609155162656
ACH-000365,-0.2882793764050483
ACH-000366,0.08347379108133736
ACH-000368,-0.15396817488251638
ACH-000374,-0.4814871480075708
ACH-000375,-0.3421666867182581
ACH-000376,-0.2263030551115108
ACH-000381,-0.5682591321257892
ACH-000383,-0.5721216832812106
ACH-000387,-0.06599826833162176
ACH-000389,-0.40357441316318976
ACH-000390,-0.5931043685992518
ACH-000393,-0.06255700844154305
ACH-000395,-0.3311820445375556
ACH-000396,-0.3658826387915774
ACH-000397,-0.4825278463342591
ACH-000401,-0.4321192814568748
ACH-000402,-0.9704161460044686
ACH-000403,-0.16323362536719271
ACH-000404,0.07728463036404215
ACH-000406,-0.4708641138600948
ACH-000407,-0.11415871471961175
ACH-000408,-0.2957790569534648
ACH-000410,-0.2673271966126209
ACH-000411,-0.5438749393049562
ACH-000414,-0.41728272101552544
ACH-000415,-0.36523647611179055
ACH-000416,-0.7705489242770124
ACH-000420,-0.3634359474382871
ACH-000421,-0.5515916916204232
ACH-000424,-0.6163047540631161
ACH-000425,-0.4583059353655395
ACH-000426,-0.4171699633384386
ACH-000427,-0.3105301133327128
ACH-000433,-0.5205061856806487
ACH-000435,-0.5972415566008606
ACH-000436,-0.4470577937300121
ACH-000444,-0.43803458167812376
ACH-000445,-0.3737068225753186
ACH-000448,-0.6363999946440843
ACH-000450,-0.3329479331475435
ACH-000452,-0.23657345284716064
ACH-000454,-0.1224445151590928
ACH-000458,-0.06815763437271989
ACH-000459,-0.3545910066840417
ACH-000460,-0.5028842007750964
ACH-000461,-0.3961228534224747
ACH-000463,-0.1251570299383723
ACH-000464,-0.29372448256740963
ACH-000466,-0.4569697043190621
ACH-000467,-0.4840337939907015
ACH-000468,-0.5187204409169751
ACH-000469,-0.1160372283599717
ACH-000470,-0.4049991702905281
ACH-000471,-0.7365797360524382
ACH-000472,-0.7272951426996396
ACH-000473,-0.5989719809268084
ACH-000475,-0.6482577094773718
ACH-000476,-0.4970906500394845
ACH-000477,-0.2706135345641535
ACH-000479,-0.3753856011253021
ACH-000480,-0.2368134839621749
ACH-000481,-0.4830262500746526
ACH-000483,-0.3071008152779971
ACH-000484,-0.10537966185815767
ACH-000485,-0.2936268851112831
ACH-000486,-0.5621850142872994
ACH-000487,0.03907986849677678
ACH-000488,-0.5334803982595793
ACH-000490,-0.3504600904880123
ACH-000491,-0.7304000540698896
ACH-000495,-0.6868851690233152
ACH-000496,-0.6124386895079443
ACH-000499,-0.2211475515949165
ACH-000500,-0.19226146354278145
ACH-000502,-0.5948118621644864
ACH-000503,-0.4983305986607197
ACH-000505,-0.4495641479954801
ACH-000507,-0.5088844021601847
ACH-000510,-0.6321780165073374
ACH-000511,-0.008802001137196088
ACH-000512,-0.18143063526755251
ACH-000516,0.12599866939634705
ACH-000517,0.0567720123281127
ACH-000518,-0.4208322843312818
ACH-000520,-0.6486379149643191
ACH-000521,-0.4271503787480294
ACH-000522,-0.7389787283414401
ACH-000524,-0.038752164589714685
ACH-000527,-0.5208367100493868
ACH-000528,-0.5632071171396719
ACH-000537,-0.16273455738632994
ACH-000541,-0.2737863476811485
ACH-000542,-0.4605794422188658
ACH-000544,-0.4175712599002868
ACH-000545,-0.26878546256080754
ACH-000547,-0.7545281116681433
ACH-000548,-0.5970252983383859
ACH-000549,-0.2582889895289719
ACH-000550,-0.22154260831371708
ACH-000552,-0.6480655838346464
ACH-000556,-0.16792608622144595
ACH-000557,-0.06684079457113203
ACH-000569,0.027720414147692597
ACH-000570,-0.1878185944734147
ACH-000571,-0.5831711311909027
ACH-000573,-0.6784221108144568
ACH-000576,-0.3163064376433076
ACH-000579,-0.11632570745396535
ACH-000580,-0.13710002453722905
ACH-000584,-0.5102797912767248
ACH-000585,-0.3931629365404877
ACH-000588,-0.4125824943288248
ACH-000589,-0.60597440732166
ACH-000591,-0.10144882442740996
ACH-000593,-0.6629413838378525
ACH-000600,-0.3346932891791702
ACH-000601,-0.5083184109449317
ACH-000605,-0.5226480622964578
ACH-000606,-0.15650894866646545
ACH-000608,-0.3162126515487457
ACH-000614,-0.4891310648381818
ACH-000616,-0.6368627475471902
ACH-000618,-0.4605186745685098
ACH-000619,-0.4941396158514425
ACH-000620,-0.5452705110420661
ACH-000621,-0.3495334973791082
ACH-000622,-0.4030959242467999
ACH-000623,-0.013115593121520322
ACH-000624,-0.2055145645573905
ACH-000627,-0.4706519215691698
ACH-000630,-0.6402114706229642
ACH-000631,-0.4970573479069924
ACH-000632,-0.42307609227172494
ACH-000633,-0.2465382649533659
ACH-000637,-0.050167039986468515
ACH-000638,-0.1940856315453504
ACH-000646,-0.4420561061317347
ACH-000647,-0.04265102315879477
ACH-000648,-0.6427997462373678
ACH-000649,-0.5523368747526303
ACH-000651,-0.2845749373548702
ACH-000652,-0.5146796703649206
ACH-000653,-0.3148073378073752
ACH-000657,-0.06941262583071467
ACH-000658,-0.6457910193656041
ACH-000661,-0.6529152632818064
ACH-000662,-0.6700556428994239
ACH-000663,-0.4613536357705581
ACH-000665,-0.5067137298623635
ACH-000671,-0.3987207016453005
ACH-000672,-0.7265586537803711
ACH-000673,-0.5937211062969007
ACH-000676,-0.5470533313174584
ACH-000677,-0.014431851879371332
ACH-000681,-0.7603835128890465
ACH-000683,-0.010447419773928804
ACH-000684,-0.5696782400960874
ACH-000688,-0.7904548541618601
ACH-000693,-0.4503115881519767
ACH-000694,-0.6120345382584665
ACH-000695,0.03454859516886611
ACH-000696,-0.3306317938601675
ACH-000697,-0.3632042140829989
ACH-000699,-0.4841767620030673
ACH-000701,-0.4514696532894672
ACH-000706,-0.6107601348425528
ACH-000711,-0.5963987513177719
ACH-000713,-0.3403167755063309
ACH-000714,-0.21312870421671007
ACH-000718,-0.5397025432629637
ACH-000720,0.0009439948451474963
ACH-000721,-0.5148323819769891
ACH-000724,-0.17280250608831116
ACH-000725,-0.7759177436173781
ACH-000732,-0.19438665745134656
ACH-000734,-0.5554065099210928
ACH-000735,-0.6602626507273163
ACH-000736,-0.30339485248352754
ACH-000738,-0.02108213134989801
ACH-000746,-0.6720747948015896
ACH-000747,-0.3522183064184173
ACH-000748,-0.13669242648811422
ACH-000753,-0.5884473682269669
ACH-000756,-0.5805995988934726
ACH-000757,-0.5020386613046551
ACH-000758,-0.5583319464634272
ACH-000760,-1.0028118097448329
ACH-000762,-0.5903796538668821
ACH-000763,-0.0399178540234791
ACH-000764,-1.089677678695948
ACH-000765,-0.2551472415104521
ACH-000766,-0.43135684977172617
ACH-000767,0.015681880931437884
ACH-000768,-0.5444171579972844
ACH-000769,-0.39079499938937184
ACH-000770,0.25192649688882074
ACH-000771,-0.3859187508432099
ACH-000773,-0.3054396611150349
ACH-000776,-0.38152467784034777
ACH-000777,-0.4171717401297941
ACH-000778,-0.603739092345296
ACH-000781,-0.6527446145899777
ACH-000782,-0.5006951838733309
ACH-000783,-0.903181414908464
ACH-000784,0.059643918421393625
ACH-000785,-0.7604115249402299
ACH-000787,-0.5817888195108799
ACH-000788,-0.6159952258271819
ACH-000791,-0.4204829517648074
ACH-000792,-0.6044910430851065
ACH-000794,-0.4896376232033937
ACH-000796,-0.5552900721573149
ACH-000798,-0.9392164254222848
ACH-000799,-0.15893117773329266
ACH-000800,-0.667048423591864
ACH-000802,-0.5887379868748577
ACH-000804,0.2256906098549489
ACH-000805,-0.352658559236898
ACH-000809,-0.5144119316989898
ACH-000810,-0.466826137293983
ACH-000811,-0.17012790548055745
ACH-000817,-0.4174300535686828
ACH-000819,-0.8557799358907822
ACH-000820,-0.9363270125523236
ACH-000821,-0.6644374195331718
ACH-000822,-0.2375422505971157
ACH-000823,-0.3258457543057645
ACH-000824,-0.3440725066020753
ACH-000827,-0.5708794954085701
ACH-000829,-0.5166232722213847
ACH-000831,-0.4271664191391064
ACH-000832,-0.4913236228543119
ACH-000833,-0.10191899899142057
ACH-000834,-0.4748368510795413
ACH-000835,-0.6415079455823882
ACH-000836,-0.4658228471538484
ACH-000837,-0.4413769711152128
ACH-000838,-0.6656504459953699
ACH-000839,-0.08900621310105386
ACH-000840,-0.5415498137785161
ACH-000841,-0.5560218864656273
ACH-000843,-0.4203255843185164
ACH-000846,-0.6917773415837699
ACH-000847,-0.7619873692696502
ACH-000848,-0.37277894746725626
ACH-000849,-0.6897474225398951
ACH-000851,-0.6926405772368682
ACH-000855,-0.5877786980872683
ACH-000856,-0.177520621993889
ACH-000858,-0.04310626803230587
ACH-000859,-0.5261172627206591
ACH-000861,-0.531991067854493
ACH-000862,-0.2868639633600049
ACH-000865,-0.3780819256968393
ACH-000866,0.07111587819665942
ACH-000867,-0.7596334809134492
ACH-000869,-0.7859081705688951
ACH-000872,-0.3566395487727544
ACH-000873,0.025626444262552908
ACH-000876,-0.22338834326046855
ACH-000878,-0.4900064647038736
ACH-000880,-0.5838112938235979
ACH-000881,-0.4395430230289246
ACH-000882,0.149802747883779
ACH-000884,-0.3969707634322189
ACH-000885,-0.5582218678309242
ACH-000887,-0.6290508817982948
ACH-000889,-0.4881903087381873
ACH-000896,-0.667513314902904
ACH-000898,-0.6487586771018896
ACH-000900,-0.5082253749498563
ACH-000901,-0.27191153218644204
ACH-000905,-0.5631610907739731
ACH-000906,-0.6664379324071965
ACH-000907,-0.12183703592404645
ACH-000910,-0.3994230821477149
ACH-000911,-0.695017833814669
ACH-000912,-0.5598964281486056
ACH-000913,-0.7327112100430365
ACH-000915,-0.6274953583271329
ACH-000916,-0.31235426332655114
ACH-000917,-0.8135081968972135
ACH-000920,-0.3034640074851316
ACH-000921,-0.6063896945924595
ACH-000924,-0.5503378211124625
ACH-000926,-0.7036112537535189
ACH-000928,-0.4714377095140746
ACH-000929,-0.5603729053015098
ACH-000932,-0.5387486172669056
ACH-000935,-0.2936580761456648
ACH-000936,-0.01183963800409642
ACH-000937,0.2457757991435892
ACH-000938,-0.6530565365653709
ACH-000939,-0.2668067409515337
ACH-000941,-0.508534472768827
ACH-000943,-0.5004979995104214
ACH-000946,-0.2811362368328455
ACH-000947,-0.4548440076879608
ACH-000948,-0.5082292378065921
ACH-000950,-0.14255062420088133
ACH-000953,0.048202908570523874
ACH-000954,-0.3032871532634224
ACH-000957,-0.35978484384720044
ACH-000958,-0.21895704990418852
ACH-000960,-0.4596800396232428
ACH-000963,-0.3817152586366818
ACH-000968,-0.06045092328346965
ACH-000969,-0.4119089820867368
ACH-000972,-0.28925654095255643
ACH-000973,-0.2823128595058594
ACH-000974,-0.3920059172609553
ACH-000978,-0.5210885625392548
ACH-000984,0.016331433185970728
ACH-000986,-0.5388109035082964
ACH-000988,-0.5429042908766466
ACH-000993,-0.4029990992349925
ACH-000994,-0.616340159170211
ACH-000996,-0.2645910550404015
ACH-001001,-0.5501252722505598
ACH-001020,-0.7312445235787328
ACH-001028,-0.7402640995866756
ACH-001031,-0.6599820693352827
ACH-001038,0.0872992567621706
ACH-001048,-0.35199127636813393
ACH-001050,-0.2941550919304585
ACH-001053,-0.5149199363169522
ACH-001054,-0.3172127441173012
ACH-001061,-0.6560632435528263
ACH-001067,-0.5778402528197785
ACH-001075,-0.7335146620332402
ACH-001096,-0.06637605131888577
ACH-001111,-0.6019559396106527
ACH-001119,-0.2969521606034809
ACH-001128,-0.6637161356466579
ACH-001134,-0.6925747913957078
ACH-001151,-0.6310110508578465
ACH-001163,-0.626030488095241
ACH-001164,-0.3144946797456434
ACH-001183,-0.7439025488988309
ACH-001192,-0.3831909910156412
ACH-001193,-0.7430571920472218
ACH-001196,-0.017091708963366103
ACH-001197,-0.3054879261390993
ACH-001205,-0.7252078211175151
ACH-001211,-0.5436882803657339
ACH-001212,0.07173067703836891
ACH-001228,-0.2597891462819098
ACH-001232,-0.2677733908754661
ACH-001239,-0.7119876113819422
ACH-001270,-0.8638114708156402
ACH-001274,-0.4425077871754003
ACH-001275,-0.3756790514323482
ACH-001277,-0.2850154174940566
ACH-001278,-0.5233520062446702
ACH-001280,-0.33958914917262273
ACH-001283,-0.11752107219500214
ACH-001289,-0.3051650858932448
ACH-001300,0.02678472370471977
ACH-001301,-0.1891452482932059
ACH-001302,-0.16159259062586184
ACH-001306,-0.3163416458380338
ACH-001318,-0.7189538407662425
ACH-001322,-0.7308995322544214
ACH-001328,-0.678711050030095
ACH-001332,-0.3752080978158392
ACH-001336,-0.5176368786948943
ACH-001346,-0.5062031532873714
ACH-001353,-0.6654250863611424
ACH-001354,0.042778245085469305
ACH-001367,-0.10302230926508672
ACH-001368,-0.2412720141271937
ACH-001374,-0.1370817391262581
ACH-001377,-0.5193830574948747
ACH-001380,-0.5444865782488929
ACH-001391,-1.0344606509219738
ACH-001408,-0.6585402772530224
ACH-001430,-0.5640940723649128
ACH-001431,-0.6746423783287809
ACH-001450,-0.37485793944373547
ACH-001496,-0.7267991540235175
ACH-001500,-0.7331794647168977
ACH-001523,-0.6268013037091532
ACH-001532,-0.12932528302270874
ACH-001550,-0.4720505812227406
ACH-001552,-0.2869069589611597
ACH-001554,-0.5076158249207021
ACH-001654,-0.15048881584670526
ACH-001735,0.053681454594358836
ACH-001736,-0.29977936125878624
ACH-001737,-0.14987990494227704
ACH-001740,-0.04739270018811882
ACH-001745,-0.13005329160474685
ACH-001765,0.2452807382622021
