,RABIF (5877)
ACH-000616,-0.4549065545345854
ACH-000618,-0.9869921636180212
ACH-000619,-0.44846915192387815
ACH-000620,-0.2230980313197963
ACH-000621,-0.3713147068363026
ACH-000622,-0.4926872769576461
ACH-000623,-0.34020926222703346
ACH-000624,-0.0971337355954702
ACH-000627,-0.8345515973000919
ACH-000630,-0.5172492503692151
ACH-000631,-0.29255041625583184
ACH-000632,-0.08769604762544701
ACH-000633,-0.19344074490922453
ACH-000637,-0.2108869243607361
ACH-000638,-0.4929138526250805
ACH-000646,-0.5421791803774277
ACH-000647,-0.5543859674646572
ACH-000648,-0.4278718938357409
ACH-000649,-0.6427795824140997
ACH-000651,-0.4770952591161992
ACH-000652,-0.8588272731449803
ACH-000653,-0.28989196709896503
ACH-000657,-0.2170387532548131
ACH-000658,-0.5533483811446815
ACH-000661,-0.14980932071835315
ACH-000662,-0.2749107063020086
ACH-000663,-0.5161029139273747
ACH-000665,-0.479180894958207
ACH-000671,-0.9310815315423671
ACH-000672,-0.4513301870400275
ACH-000673,-0.6286309183261225
ACH-000676,-0.3014044829027739
ACH-000677,-0.3675694938352509
ACH-000681,-0.1925656752562593
ACH-000683,-0.5023205887105255
ACH-000684,-0.34348366092871696
ACH-000688,-0.10514605914427902
ACH-000693,-0.13665424816235686
ACH-000694,-0.6649113551654682
ACH-000695,-0.22616462859663414
ACH-000696,-0.11057739236274354
ACH-000697,-0.5150017825756416
ACH-000699,-0.4306015663772664
ACH-000701,-0.38362057328421467
ACH-000706,-0.5708177200278408
ACH-000711,-0.3907150943955639
ACH-000713,-0.8312096246533499
ACH-000714,-0.03084976566320445
ACH-000718,-0.2351515509033471
ACH-000720,-0.1951411255278269
ACH-000721,-0.5044437158610031
ACH-000724,-0.5736934794649927
ACH-000725,-0.4220873106243544
ACH-000732,-0.4833255179458916
ACH-000734,-0.4701503422098567
ACH-000735,-0.3233277113471748
ACH-000736,-1.082077676386136
ACH-000738,-0.3354059352092416
ACH-000746,-0.5594659723722051
ACH-000747,-0.0037491910836966
ACH-000748,-0.2981206636758261
ACH-000753,-0.9293291751751372
ACH-000756,-0.340485438830024
ACH-000757,-0.3354505997470389
ACH-000758,-0.4699197877223602
ACH-000760,-0.4350590040386671
ACH-000762,-0.32763037967077924
ACH-000763,-0.4101076655844775
ACH-000764,-0.3049615972351747
ACH-000765,-0.3631551885798947
ACH-000766,-0.4349129882956589
ACH-000767,-0.3608544199151729
ACH-000768,-0.40333474806727815
ACH-000769,-0.6320987658283347
ACH-000770,-0.28225414949713523
ACH-000771,-0.4716124348315493
ACH-000773,-0.243857214220192
ACH-000776,-0.7790553915265899
ACH-000777,-0.6767973519615373
ACH-000778,-0.4643859610721343
ACH-000781,-0.2421576156070545
ACH-000782,-0.5449252138146222
ACH-000783,-0.4732151549236743
ACH-000784,-0.4425151567094291
ACH-000785,-0.3342395629972269
ACH-000787,-0.6096528435910996
ACH-000788,-0.20709428496845173
ACH-000791,-0.31657005893112145
ACH-000792,-0.3269780833029053
ACH-000794,-0.35107297510988233
ACH-000796,-0.7270876963451982
ACH-000798,-0.5687417250463908
ACH-000799,-0.18213787147992733
ACH-000800,-0.6658901906663979
ACH-000802,-0.7314429604403425
ACH-000804,-0.5957947302035195
ACH-000805,-0.15659932243202135
ACH-000809,-0.4624552925413384
ACH-000810,0.041350621360531435
ACH-000811,-0.4948259514239374
ACH-000817,-0.505141756334634
ACH-000819,-0.2471755052308465
ACH-000820,-0.6094464778683021
ACH-000821,-0.3521669107928821
ACH-000822,-0.2863355376739682
ACH-000823,-0.7783877954897043
ACH-000824,-0.47931429028277794
ACH-000827,-0.13325362611414227
ACH-000829,-0.7853394788307415
ACH-000831,-0.05171148388778934
ACH-000832,-0.21529486486873728
ACH-000833,-0.3264249902316619
ACH-000834,-0.4694157521531481
ACH-000835,-0.20844878282699916
ACH-000836,-0.7416130461774779
ACH-000837,-0.8745781041483687
ACH-000838,-0.8160537974675991
ACH-000839,-0.42102097052308657
ACH-000840,-0.34991630887445074
ACH-000841,-0.7581012362044419
ACH-000843,-1.1692404792558386
ACH-000846,-0.16341105858838134
ACH-000847,-0.56970786417867
ACH-000848,-0.5465867097650469
ACH-000849,-0.7809539695217735
ACH-000851,-0.7809634786756783
ACH-000855,-0.7471305132586695
ACH-000856,-0.6359708928047242
ACH-000858,-0.9678287883106436
ACH-000859,-0.6499690344517025
ACH-000861,-0.4413827209083411
ACH-000862,-0.27896487380095786
ACH-000865,-0.3669302327299366
ACH-000866,-0.2401966100086545
ACH-000867,-0.2825334153324894
ACH-000869,-0.6068335884107618
ACH-000872,-0.3301522232816773
ACH-000873,-0.39746887648022144
ACH-000876,-0.5200912280721941
ACH-000878,-0.3656734412965902
ACH-000880,-0.8630733514839491
ACH-000881,0.08915714343869127
ACH-000882,-0.3132486249492045
ACH-000884,-0.09540385008304604
ACH-000885,-0.10895311902952884
ACH-000887,-0.5766827790345218
ACH-000889,-0.5066239576060024
ACH-000896,-0.5294122058123917
ACH-000898,-0.4814617603783026
ACH-000900,-0.2424313222473937
ACH-000901,-0.3644197541294085
ACH-000905,-0.7501330007417988
ACH-000906,-0.15031088756709904
ACH-000907,-0.7558463114558621
ACH-000910,-0.40791744877370395
ACH-000911,-0.3879396555128215
ACH-000912,-0.13400425129639842
ACH-000913,-0.2397310852614956
ACH-000915,-0.2520388545649828
ACH-000916,-0.3696800269177466
ACH-000917,-1.0656870108020409
ACH-000920,-0.3578601088080513
ACH-000921,-0.4098162406645398
ACH-000924,-0.335739658507658
ACH-000926,-0.423840042627437
ACH-000928,-0.6099421221442063
ACH-000929,-0.7142358965801759
ACH-000932,-0.5925572542933966
ACH-000935,-0.285401867786986
ACH-000936,-0.6305344899802036
ACH-000937,-0.4800582229456679
ACH-000938,-0.6340412287169792
ACH-000939,-0.2202540543479757
ACH-000941,-0.3251042499449623
ACH-000943,-0.4565745825748469
ACH-000946,-0.21697792456400464
ACH-000947,-0.3838803858237675
ACH-000948,-0.5038570588287863
ACH-000950,-0.685356372003061
ACH-000953,-0.3307769758590837
ACH-000954,-0.025056329375727784
ACH-000957,-0.25951296377346195
ACH-000958,-0.31510402138054383
ACH-000960,-0.4218400365287118
ACH-000963,-0.4804709104624814
ACH-000968,-0.34211095518339063
ACH-000969,-0.5220938237708216
ACH-000972,-0.005536790620446193
ACH-000973,-0.2865149810431058
ACH-000974,-0.25118614549889284
ACH-000978,-0.4088195082322226
ACH-000984,-0.3236906314335096
ACH-000986,-0.5155397677200729
ACH-000988,-0.2972574415092722
ACH-000993,0.019595875552334826
ACH-000994,-0.5589442906440534
ACH-000996,-0.42492230241567946
ACH-001001,-0.23843850047106646
ACH-001020,-0.3858229958138053
ACH-001028,-0.2928431180957507
ACH-001031,0.015796465202876746
ACH-001038,-0.26917032736622465
ACH-001048,-0.5708875538240111
ACH-001050,-0.5282991864241502
ACH-001053,-0.6767405228318188
ACH-001054,-0.3157736076948911
ACH-001061,-0.6589535856445887
ACH-001067,-0.6171871242585859
ACH-001075,-0.4982198998053995
ACH-001096,-0.5683208007790321
ACH-001111,-0.4193787880753223
ACH-001119,-0.32062401958115005
ACH-001128,-0.4785942270562815
ACH-001134,-0.4221931202440719
ACH-001151,-0.6470385409560004
ACH-001163,-0.4805548725376364
ACH-001164,-0.22619609587636866
ACH-001183,-0.4895590758540295
ACH-001192,-0.39862558498484413
ACH-001193,-0.031815960266060775
ACH-001196,-0.29900751787805285
ACH-001197,-0.5869474732713504
ACH-001205,-0.5230468377143856
ACH-001211,-0.7335402140341967
ACH-001212,-0.14246930012944153
ACH-001228,-0.4866437046957498
ACH-001232,-0.3374367722416272
ACH-001239,-0.14552211109595825
ACH-001270,-0.5263735944926313
ACH-001274,-0.3152859380325985
ACH-001275,-0.25043953343370656
ACH-001277,-0.5268388843758315
ACH-001278,-0.3108993412458821
ACH-001280,-0.3338060320014992
ACH-001283,-0.3032385826372456
ACH-001289,-0.4009885212037786
ACH-001300,-0.4727920211376534
ACH-001301,-0.3657245275809713
ACH-001302,-0.5427397974696124
ACH-001306,-0.4467293777325407
ACH-001318,-0.4287245259793279
ACH-001322,-0.401090444215504
ACH-001328,-0.630364216965896
ACH-001332,-0.4919296591072273
ACH-001336,-0.4265210562019989
ACH-001346,-0.419539802522188
ACH-001353,-1.080255267389753
ACH-001354,-0.83575214534096
ACH-001367,-0.3874705415792887
ACH-001368,-0.3759632322493618
ACH-001374,-0.4639965476401816
ACH-001377,-0.5212523267343755
ACH-001380,-0.5922734360394927
ACH-001391,-0.4726565301023167
ACH-001408,-0.530617547884895
ACH-001430,-0.6901401734782351
ACH-001431,-0.209913175327336
ACH-001450,-0.8313039059091081
ACH-001496,-0.5733296169353357
ACH-001500,-0.6619240577415866
ACH-001523,-0.6343066566329901
ACH-001532,-0.15675499164380727
ACH-001550,-0.5960792406347045
ACH-001552,-0.09167454536088676
ACH-001554,-0.6470660107917037
ACH-001654,-0.6017075907802187
ACH-001735,-0.6899024858377215
ACH-001736,-0.9534040395174078
ACH-001737,-0.6585262769991506
ACH-001740,-0.7236632213970269
ACH-001745,-0.6901463053287238
ACH-001765,-0.292150404204355
