,TRPV4 (59341)
ACH-000004,-0.06226879215870711
ACH-000005,-0.4177035161276357
ACH-000007,-0.2515200329725935
ACH-000009,-0.2569600907176992
ACH-000011,-0.022004297757142403
ACH-000012,-0.1119178854394436
ACH-000013,-0.11089982925871372
ACH-000014,-0.05576135545512086
ACH-000015,-0.10674529581716613
ACH-000017,-0.32122475997717564
ACH-000018,-0.28641647806510256
ACH-000019,-0.06693969863678469
ACH-000021,-0.21759414310776287
ACH-000022,-0.042190675212058534
ACH-000025,-0.3214862843565321
ACH-000028,-0.09143472102445853
ACH-000030,-0.18660017872975368
ACH-000035,-0.2493059559674128
ACH-000036,-0.11728036196055193
ACH-000037,-0.1727253090712617
ACH-000039,-0.1586520503678054
ACH-000040,-0.22335307172306626
ACH-000041,-0.13420688637098846
ACH-000042,-0.14937108496528675
ACH-000045,-0.07724757788937321
ACH-000047,-0.09813257961857898
ACH-000052,-0.1137316117857162
ACH-000053,-0.1398240278630059
ACH-000054,-0.3059251887593157
ACH-000055,0.0057712812127153
ACH-000060,-0.22021223558832234
ACH-000067,-0.16924950507299874
ACH-000070,-0.11895235245681253
ACH-000075,-0.3203317786921996
ACH-000078,-0.21445864904577647
ACH-000082,-0.018526994229344732
ACH-000085,-0.15596788238785636
ACH-000086,-0.23194729703203898
ACH-000087,-0.12929533400935872
ACH-000092,-0.14195387767429202
ACH-000095,-0.17687245546612534
ACH-000097,-0.18200397929477155
ACH-000098,-0.09647094565964
ACH-000099,-0.1915355650988825
ACH-000108,-0.2452610991584179
ACH-000113,-0.1445142504393431
ACH-000116,-0.12365767316754732
ACH-000118,-0.15617197313592185
ACH-000120,-0.02083010171452037
ACH-000123,-0.10588777384111292
ACH-000127,-0.13849146320446454
ACH-000128,-0.18788129025979505
ACH-000132,0.011827216373665598
ACH-000133,-0.256688064177164
ACH-000137,-0.011188484779129627
ACH-000138,-0.1597481946156062
ACH-000142,-0.4379379897382408
ACH-000143,-0.2155191820810396
ACH-000146,-0.09731300968739078
ACH-000148,0.06311419710090056
ACH-000150,-0.0013104885945237096
ACH-000152,-0.2806297082878469
ACH-000153,-0.0008293146895378987
ACH-000159,-0.08613741542074313
ACH-000160,-0.11769724647789072
ACH-000163,-0.15670925926628468
ACH-000167,-0.3986218872112483
ACH-000168,-0.012028026636416177
ACH-000169,-0.14161305803546353
ACH-000178,-0.14779428853809848
ACH-000183,-0.08647208247123654
ACH-000188,-0.18840807364113554
ACH-000189,-0.19024468932283245
ACH-000190,0.020861295055037837
ACH-000198,-0.14540876797818675
ACH-000203,-0.13466434563102234
ACH-000204,0.27115042981328125
ACH-000206,-0.06326324510457779
ACH-000207,-0.15554872888987856
ACH-000208,-0.4508256616084894
ACH-000210,0.10205927636006623
ACH-000211,-0.19920010461314894
ACH-000215,-0.16449760879463834
ACH-000221,0.028695987308001193
ACH-000222,-0.05626679167896874
ACH-000223,-0.16764884959908352
ACH-000226,-0.1803802047083928
ACH-000227,-0.1285822871922893
ACH-000228,-0.0255446307256931
ACH-000231,-0.10410172128664497
ACH-000232,-0.20096922793610547
ACH-000233,-0.12804378677060466
ACH-000234,-0.0665621293862667
ACH-000235,-0.1305525135879567
ACH-000237,-0.12197361835838323
ACH-000238,-0.0797813743081945
ACH-000242,-0.5102035249548539
ACH-000243,-0.1006478086582661
ACH-000244,-0.16333603402797886
ACH-000246,-0.13708703997165936
ACH-000248,-0.12528976941809844
ACH-000250,-0.14570358930739807
ACH-000251,-0.14136469190632148
ACH-000252,-0.210129148308724
ACH-000253,-0.07500447429074797
ACH-000255,-0.13446242508264564
ACH-000256,-0.214320419638987
ACH-000257,-0.054320386379707035
ACH-000258,-0.2783652235557449
ACH-000259,-0.1889269068642773
ACH-000260,-0.15286483739802892
ACH-000261,-0.224123665930007
ACH-000262,-0.16770122357111047
ACH-000263,-0.1690644426139815
ACH-000264,-0.17510498240342529
ACH-000265,-0.059479020138698525
ACH-000266,-0.14913541283471868
ACH-000272,-0.10192049453031968
ACH-000274,-0.2113988678445846
ACH-000277,-0.14452518302600886
ACH-000278,-0.22214721065073487
ACH-000279,-0.2777697203561204
ACH-000280,-0.10033001567064743
ACH-000281,-0.17428253806108354
ACH-000288,-0.2080633826555013
ACH-000291,-0.09952832611465984
ACH-000293,-0.024516851380951332
ACH-000294,-0.19754955867744495
ACH-000295,-0.2637353841167561
ACH-000296,-0.16484935327759154
ACH-000302,-0.107483907236437
ACH-000304,-0.16392832687746625
ACH-000307,-0.2533044727764577
ACH-000308,-0.10813428938983112
ACH-000310,-0.18624290185114464
ACH-000311,-0.1231825688009723
ACH-000312,-0.0849557808724859
ACH-000315,-0.0579923119728998
ACH-000316,-0.21423863117966094
ACH-000317,0.004641034939558358
ACH-000318,-0.160355669877401
ACH-000319,-0.05574624937353678
ACH-000320,0.01520424473021034
ACH-000322,-0.07014723733355792
ACH-000323,-0.2829649058628972
ACH-000324,-0.09651296077175277
ACH-000329,-0.2295522799184813
ACH-000330,-0.2164353888677208
ACH-000331,-0.1101806315021622
ACH-000332,-0.11369857546888633
ACH-000334,-0.2147219155806986
ACH-000335,-0.2905388759267283
ACH-000336,-0.3037029403882276
ACH-000337,-0.04053265855122711
ACH-000338,-0.346799951808907
ACH-000339,-0.16384807431834592
ACH-000341,-0.25078225912276303
ACH-000348,-0.24148250546287856
ACH-000350,-0.14610771673795162
ACH-000352,-0.10724537437361754
ACH-000356,-0.07834796674607487
ACH-000361,-0.2439674595429807
ACH-000362,-0.22588720699013198
ACH-000363,-0.19107757095889472
ACH-000364,-0.0495689591640836
ACH-000365,-0.33844419924094266
ACH-000366,-0.17785207563394292
ACH-000368,-0.12689533319111893
ACH-000374,-0.21375031185316626
ACH-000375,-0.20515165454655368
ACH-000376,-0.1874383068492681
ACH-000381,-0.1426054137973089
ACH-000383,-0.13145195986703193
ACH-000387,-0.30745291706747746
ACH-000389,-0.05592716317491228
ACH-000390,-0.18633886331777466
ACH-000393,-0.06795065048379613
ACH-000395,-0.25851802925767564
ACH-000396,-0.2565917884775855
ACH-000397,-0.13775561989560328
ACH-000401,-0.1324339208114734
ACH-000402,-0.31401468891638257
ACH-000403,-0.1520906174219224
ACH-000404,-0.05577869976176526
ACH-000406,-0.21992503878648126
ACH-000407,-0.09200503627301164
ACH-000408,-0.2469844531191896
ACH-000410,-0.2341810901362308
ACH-000411,-0.1508209366267469
ACH-000414,-0.16334915906230746
ACH-000415,-0.2272356728928438
ACH-000416,-0.2714947912704269
ACH-000420,-0.1811231320939641
ACH-000421,-0.14867726605149825
ACH-000424,-0.0370897477202006
ACH-000425,-0.1899551049307122
ACH-000426,-0.0836365013326015
ACH-000427,-0.1607115528764554
ACH-000433,-0.24017885775724626
ACH-000435,0.007006325847396346
ACH-000436,0.041748754581023576
ACH-000444,-0.03677870234158823
ACH-000445,-0.3792761101575121
ACH-000448,-0.1180569575116023
ACH-000450,0.1291941975776588
ACH-000452,-0.2410320538935143
ACH-000454,-0.3793386250689375
ACH-000458,-0.163047283561302
ACH-000459,-0.16125695093597536
ACH-000460,-0.19021120329371072
ACH-000461,-0.20310803660517585
ACH-000463,-0.11019068275253023
ACH-000464,-0.0729591365416717
ACH-000466,-0.20163270239471226
ACH-000467,-0.0856485057651492
ACH-000468,-0.1971944083597231
ACH-000469,-0.05440163916308344
ACH-000470,-0.07150657066832017
ACH-000471,-0.06550651534711471
ACH-000472,-0.11313285322685555
ACH-000473,-0.12217895868382718
ACH-000475,-0.08605574374341228
ACH-000476,-0.2825576106979741
ACH-000477,-0.2906345962993194
ACH-000479,-0.25981990517981235
ACH-000480,-0.3237228399475847
ACH-000481,-0.22638669505787865
ACH-000483,-0.1641983696143373
ACH-000484,-0.07279829750615997
ACH-000485,-0.09255162136737508
ACH-000486,-0.18693555298045664
ACH-000487,-0.2440115931908
ACH-000488,-0.11702388265026345
ACH-000490,-0.035652893610495916
ACH-000491,-0.12155663765393088
ACH-000495,-0.11228255385692434
ACH-000496,-0.11591006215405622
ACH-000499,-0.1515552824719065
ACH-000500,-0.3179202074098996
ACH-000502,-0.10149934997652853
ACH-000503,-0.3018889686921077
ACH-000505,-0.17383318915598212
ACH-000507,-0.16648274758006285
ACH-000510,-0.06885623581250824
ACH-000511,-0.12151564100463795
ACH-000512,-0.15982183217862828
ACH-000516,-0.2579898365564665
ACH-000517,-0.16328078720837585
ACH-000518,-0.014285862424427025
ACH-000520,-0.15019419948865675
ACH-000521,-0.18262285479812207
ACH-000522,-0.1438852945090574
ACH-000524,-0.15585314317129664
ACH-000527,-0.1022898675308549
ACH-000528,-0.2323140963558661
ACH-000537,-0.05011676893018634
ACH-000541,-0.2577731015303466
ACH-000542,-0.2468973996478179
ACH-000544,-0.13113789837566825
ACH-000545,-0.21044436433605884
ACH-000547,-0.34984800010198946
ACH-000548,-0.18873109398021132
ACH-000549,-0.32412576184726233
ACH-000550,-0.34977182244761457
ACH-000552,-0.07143438900779038
ACH-000556,-0.124452140911148
ACH-000557,-0.06944914989565316
ACH-000569,-0.305335690430101
ACH-000570,-0.1883011468131055
ACH-000571,-0.2135231878685044
ACH-000573,-0.12639296831194485
ACH-000576,0.00817319040418399
ACH-000579,-0.3978644015295517
ACH-000580,-0.2581501081093771
ACH-000584,-0.18445442156511735
ACH-000585,-0.12078129774260793
ACH-000588,-0.05114743034741436
ACH-000589,-0.05641208298198805
ACH-000591,-0.03614087249651104
ACH-000593,-0.18616108124062788
ACH-000600,-0.12590483537558525
ACH-000601,-0.14839050167865592
ACH-000605,-0.04558751742706337
ACH-000606,-0.11297545806843348
ACH-000608,-0.1831862650408731
ACH-000614,-0.3790835944231452
ACH-000616,-0.2414334196676449
ACH-000618,-0.028544880788438212
ACH-000619,-0.07188304853096943
ACH-000620,-0.03629865930882115
ACH-000621,-0.14723422310029075
ACH-000622,-0.19164953381014785
ACH-000623,-0.09633671047904864
ACH-000624,-0.2249477161033081
ACH-000627,-0.3211571803428357
ACH-000630,-0.18175588414425087
ACH-000631,0.15305855564611745
ACH-000632,-0.1375392340702843
ACH-000633,-0.04589034325141602
ACH-000637,-0.2058237793100282
ACH-000638,-0.159571776964548
ACH-000646,-0.2349318954487576
ACH-000647,-0.1425913779356776
ACH-000648,-0.13473406659830647
ACH-000649,-0.09900832757244794
ACH-000651,-0.2387295181260572
ACH-000652,-0.2213813413574992
ACH-000653,-0.21977716031898786
ACH-000657,-0.11197221977000814
ACH-000658,0.03396723233897312
ACH-000661,-0.17931467027486173
ACH-000662,-0.16197675983563795
ACH-000663,-0.12599905870031658
ACH-000665,-0.005266519085406768
ACH-000671,-0.09824296805794344
ACH-000672,-0.1291601412692181
ACH-000673,-0.19498112760471825
ACH-000676,-0.28830056893795875
ACH-000677,-0.20509549359901302
ACH-000681,-0.00807329855597398
ACH-000683,-0.11908025640723402
ACH-000684,-0.22826413910181734
ACH-000688,-0.3172423772694232
ACH-000693,-0.2518504584187938
ACH-000694,-0.18465552485406173
ACH-000695,-0.17160667523977968
ACH-000696,-0.14159805693564725
ACH-000697,-0.18053390627461435
ACH-000699,-0.12774017407021376
ACH-000701,-0.1958545383829036
ACH-000706,-0.0496743913896675
ACH-000711,-0.19330410669044326
ACH-000713,-0.1229891539275065
ACH-000714,-0.16365194845632972
ACH-000718,-0.19675102453935905
ACH-000720,-0.2130633120177924
ACH-000721,-0.12967218284030393
ACH-000724,-0.05822271520405772
ACH-000725,0.022180172174594764
ACH-000732,-0.09576249070157664
ACH-000734,-0.08257287984090342
ACH-000735,-0.26646858144954183
ACH-000736,-0.02756498006055393
ACH-000738,0.033067421938822415
ACH-000746,-0.053947537914111686
ACH-000747,-0.20104605428180328
ACH-000748,-0.2692131902258603
ACH-000753,-0.2955583579421781
ACH-000756,0.07751984653417712
ACH-000757,-0.28140586505583504
ACH-000758,-0.1679705304181279
ACH-000760,-0.1419520302433646
ACH-000762,-0.12254746396626838
ACH-000763,-0.06529518586320668
ACH-000764,-0.21804602323029945
ACH-000765,-0.16468667569377038
ACH-000766,-0.232079671845804
ACH-000767,-0.1977059725473448
ACH-000768,-0.24338551999850244
ACH-000769,-0.3084265675092423
ACH-000770,-0.1568913369785094
ACH-000771,-0.13207514928643427
ACH-000773,-0.19435488504000897
ACH-000776,-0.040279544824904666
ACH-000777,-0.06078693962783147
ACH-000778,-0.04566233963801508
ACH-000781,-0.15833973354712946
ACH-000782,-0.07406350840241997
ACH-000783,-0.2207837632345652
ACH-000784,-0.2461689283978029
ACH-000785,-0.21316893071076465
ACH-000787,-0.21248295821981344
ACH-000788,-0.1740094131654293
ACH-000791,-0.12661400732219705
ACH-000792,-0.08311171866362789
ACH-000794,-0.2724759998925643
ACH-000796,-0.11316930874845645
ACH-000798,-0.0862805542531744
ACH-000799,-0.07362014806444886
ACH-000800,-0.17388977418220775
ACH-000802,-0.20164830434533465
ACH-000804,-0.20563292210614864
ACH-000805,-0.08682433879148609
ACH-000809,-0.20884312513134085
ACH-000810,0.041190792714181634
ACH-000811,-0.15965688167906691
ACH-000817,-0.2328793068828565
ACH-000819,-0.008819968262038638
ACH-000820,-0.055668432336411215
ACH-000821,-0.15342849968860242
ACH-000822,-0.2094443998080336
ACH-000823,-0.13164320830059564
ACH-000824,-0.16884874410444148
ACH-000827,-0.16438711921281088
ACH-000829,-0.2761303173916297
ACH-000831,-0.11168628972206213
ACH-000832,-0.1263255996756821
ACH-000833,-0.1183117441011665
ACH-000834,-0.276757712397234
ACH-000835,-0.12780376339497104
ACH-000836,-0.1030646975544271
ACH-000837,-0.11577876888104062
ACH-000838,-0.06560274857976896
ACH-000839,-0.2934507427280523
ACH-000840,-0.20563344934974867
ACH-000841,-0.2288596130060233
ACH-000843,-0.013012396730186277
ACH-000846,-0.14850782021947911
ACH-000847,-0.10858968458348453
ACH-000848,-0.02837808960706705
ACH-000849,-0.20593347140814555
ACH-000851,-0.07565326466488934
ACH-000855,-0.2129009475464481
ACH-000856,-0.1807962423864289
ACH-000858,-0.16960200845240495
ACH-000859,-0.12233750619459308
ACH-000861,-0.3003142376659917
ACH-000862,-0.10571255028229813
ACH-000865,-0.2611788625907152
ACH-000866,-0.15584494964640114
ACH-000867,-0.13910206327228938
ACH-000869,-0.18945831495863266
ACH-000872,-0.1429662246872311
ACH-000873,0.09199701248977724
ACH-000876,-0.1511769932195004
ACH-000878,-0.21271435694880508
ACH-000880,-0.24885604538868486
ACH-000881,-0.04791672461833002
ACH-000882,-0.0932578473848525
ACH-000884,-0.0708034711525661
ACH-000885,-0.06537654808557994
ACH-000887,-0.1651052198709146
ACH-000889,-0.10110869723956073
ACH-000896,-0.1462167062460002
ACH-000898,-0.11640851091035415
ACH-000900,-0.3077727336133923
ACH-000901,-0.18890340479120926
ACH-000905,-0.10593959240652157
ACH-000906,-0.2791669140484833
ACH-000907,-0.006924888842769281
ACH-000910,-0.16058298686704073
ACH-000911,-0.1701285289528192
ACH-000912,-0.2531300087808344
ACH-000913,-0.16488511938181608
ACH-000915,0.0239102532024508
ACH-000916,-0.06956219459125056
ACH-000917,-0.12490677046846195
ACH-000920,-0.3389230841033836
ACH-000921,-0.21282197491331872
ACH-000924,-0.2569275602967812
ACH-000926,-0.19106093781667946
ACH-000928,-0.1472454095780133
ACH-000929,0.17429357268063195
ACH-000932,-0.14212925012861896
ACH-000935,-0.07579122904058214
ACH-000936,-0.1073574072926082
ACH-000937,-0.21461484888708174
ACH-000938,-0.11200287164360406
ACH-000939,0.015603173372507788
ACH-000941,-0.07278357564431334
ACH-000943,-0.21137065428237387
