,MTL5 (9633)
ACH-000477,-0.3062628526374164
ACH-000479,0.039625331891286496
ACH-000480,-0.25347123433449537
ACH-000481,-0.11221980062983801
ACH-000483,-0.06459206663657012
ACH-000484,0.07333466836728733
ACH-000485,-0.19197447324359687
ACH-000486,-0.4856182497907465
ACH-000487,-0.14283316300329232
ACH-000488,-0.09970119108901368
ACH-000490,-0.0974885623903284
ACH-000491,-0.1203417949239728
ACH-000495,-0.008098483644032713
ACH-000496,-0.21419015059342514
ACH-000499,-0.1510947570267694
ACH-000500,0.14885620915540285
ACH-000502,-0.17859667571247062
ACH-000503,-0.1094783081412376
ACH-000505,-0.01887411737083746
ACH-000507,-0.1338862873909374
ACH-000510,-0.09306874755308893
ACH-000511,0.09033458645956847
ACH-000512,-0.14821548274651394
ACH-000516,-0.03625205203135703
ACH-000517,-0.12479976132659877
ACH-000518,-0.03394212065799918
ACH-000520,0.1219529343261845
ACH-000521,-0.012825752803228936
ACH-000522,-0.052768794154720036
ACH-000524,-0.11897536240250275
ACH-000527,-0.09630345125037486
ACH-000528,-0.0874613451833532
ACH-000537,-0.15643664329077092
ACH-000541,0.07551933499169412
ACH-000542,-0.11544525021377475
ACH-000544,-0.27014731184760465
ACH-000545,-0.38881368732900345
ACH-000547,0.009585634070268018
ACH-000548,-0.2148169160631955
ACH-000549,-0.06422288684670968
ACH-000550,-0.1614862137352947
ACH-000552,-0.06975820301834593
ACH-000556,-0.1155574916155168
ACH-000557,-0.020084972924619738
ACH-000569,0.06804129137800663
ACH-000570,-0.09139414477211304
ACH-000571,-0.12692438612594653
ACH-000573,-0.14966109688291868
ACH-000576,0.052154680960598436
ACH-000579,-0.1808378013877398
ACH-000580,-0.30736625369892984
ACH-000584,-0.13754164702164606
ACH-000585,-0.3106704971455751
ACH-000588,0.00778907848545387
ACH-000589,-0.22123906908095686
ACH-000591,0.050324699821464564
ACH-000593,-0.09654694090558733
ACH-000600,-0.04519412175236832
ACH-000601,-0.15811797294475408
ACH-000605,-0.029806193260892858
ACH-000606,-0.3197720902994325
ACH-000608,-0.1040629404582295
ACH-000614,-0.3624786335917967
ACH-000616,-0.14846667714600312
ACH-000618,-0.2462974581084397
ACH-000619,-0.4801979016593366
ACH-000620,-0.09641294184491732
ACH-000621,-0.0380266077787771
ACH-000622,-0.1400128019460884
ACH-000623,-0.1436965823229108
ACH-000624,-0.13487819445768548
ACH-000627,-0.12283495102135925
ACH-000630,-0.2987388788877381
ACH-000631,-0.14095820656464308
ACH-000632,-0.1385622944027743
ACH-000633,-0.07556031102649075
ACH-000637,-0.14723141001560028
ACH-000638,-0.2392118267548102
ACH-000646,0.030872328857698788
ACH-000647,-0.2364042978027744
ACH-000648,-0.04810275465879348
ACH-000649,-0.152270931100698
ACH-000651,-0.10579164122374816
ACH-000652,-0.11740613542407745
ACH-000653,-0.13996542393793046
ACH-000657,-0.08455387517646677
ACH-000658,-0.18100469976513134
ACH-000661,-0.227968048418362
ACH-000662,0.15962273067142166
ACH-000663,-0.03217055627337144
ACH-000665,-0.2574138657941598
ACH-000671,-0.18442646609816574
ACH-000672,-0.510396838526083
ACH-000673,-0.2366003842446296
ACH-000676,-0.11674074968393575
ACH-000677,-0.015006393088433963
ACH-000681,-0.22357866348545705
ACH-000683,-0.14323459622110926
ACH-000684,0.04538002121065147
ACH-000688,-0.18391107282411556
ACH-000693,-0.2289976469163836
ACH-000694,-0.41688120088099256
ACH-000695,-0.033814547716074984
ACH-000696,-0.17382914094700894
ACH-000697,-0.035699628325840414
ACH-000699,-0.15141373650289405
ACH-000701,0.3288778915713019
ACH-000706,-0.17644797822279487
ACH-000711,-0.07605547856175764
ACH-000713,-0.19266156475391552
ACH-000714,-0.06121493478946322
ACH-000718,0.0009329796966259477
ACH-000720,-0.03186203777818434
ACH-000721,-0.09868318135478817
ACH-000724,0.2630249133812013
ACH-000725,-0.133509311449538
ACH-000732,-0.15420344829356647
ACH-000734,-0.32141064461697444
ACH-000735,-0.10881776750647383
ACH-000736,-0.32768055064899304
ACH-000738,-0.15936709036080396
ACH-000746,-0.17642543702668625
ACH-000747,-0.17496041597631226
ACH-000748,-0.3488821509583381
ACH-000753,-0.06386886283991572
ACH-000756,-0.17679733767198996
ACH-000757,0.028967264166837894
ACH-000758,-0.2147994534911075
ACH-000760,-0.05252286463875463
ACH-000762,-0.2429750014151115
ACH-000763,0.1307879975198743
ACH-000764,-0.1409543841373858
ACH-000765,-0.3210497329627982
ACH-000766,-0.14302431543974595
ACH-000767,-0.1814785468506009
ACH-000768,-0.12098646072579805
ACH-000769,0.00636810399109201
ACH-000770,-0.09530931987059646
ACH-000771,-0.07513220853985618
ACH-000773,-0.0937099898022209
ACH-000776,-0.33871713409921184
ACH-000777,-0.03434848599034868
ACH-000778,-0.4319198360859648
ACH-000781,-0.12321279877835008
ACH-000782,-0.21697212862166895
ACH-000783,-0.2913750007372816
ACH-000784,-0.08502450637999068
ACH-000785,-0.09395077616503253
ACH-000787,-0.06344163379810779
ACH-000788,-0.1904497228740334
ACH-000791,-0.019739412251965287
ACH-000792,-0.19624892324782015
ACH-000794,-0.2838118233824221
ACH-000796,-0.07231965335341155
ACH-000798,0.09407736441606544
ACH-000799,-0.11599065252381195
ACH-000800,0.024710243328338592
ACH-000802,-0.1876222991731476
ACH-000804,-0.06675919743925213
ACH-000805,-0.2737716844527694
ACH-000809,-0.11215117124499674
ACH-000810,-0.39936869185776064
ACH-000811,-0.10471455388810087
ACH-000817,0.003511340104477245
ACH-000819,-0.3266183395665658
ACH-000820,-0.15779361378352674
ACH-000821,-0.034866580228531244
ACH-000822,-0.2500631803510462
ACH-000823,-0.3815449003717212
ACH-000824,-0.3034835115397715
ACH-000827,-0.04182939041187285
ACH-000829,-0.24783101740808214
ACH-000831,-0.3583969658242688
ACH-000832,-0.18194884376405693
ACH-000833,0.09921344555885134
ACH-000834,-0.2459355545136964
ACH-000835,-0.20734098196366613
ACH-000836,-0.07742085129336837
ACH-000837,-0.1311786057422088
ACH-000838,-0.2003614050863156
ACH-000839,-0.25202621402570186
ACH-000840,-0.3605525555170112
ACH-000841,-0.1844897486982705
ACH-000843,-0.10167450007252628
ACH-000846,-0.02725445639430201
ACH-000847,-0.03167363400021709
ACH-000848,-0.3109084963825308
ACH-000849,-0.07478658920726533
ACH-000851,-0.04403911652544126
ACH-000855,0.16063924572313926
ACH-000856,-0.18121195320855035
ACH-000858,0.04487728332648026
ACH-000859,-0.05769686288691413
ACH-000861,-0.08947105865010435
ACH-000862,0.06428674313063018
ACH-000865,-0.15042201818143955
ACH-000866,-0.10839087967119967
ACH-000867,-0.030438120975260507
ACH-000869,-0.09750023462298978
ACH-000872,-0.4016929988683885
ACH-000873,-0.17603661436595822
ACH-000876,-0.08019141695553303
ACH-000878,-0.11251105835509376
ACH-000880,-0.06630340724402464
ACH-000881,0.03545035432051941
ACH-000882,-0.0944874451606426
ACH-000884,-0.17923978119650033
ACH-000885,-0.05046255415200168
ACH-000887,-0.19763961392594925
ACH-000889,0.08104626589487306
ACH-000896,-0.16359964811541786
ACH-000898,0.030122515037768794
ACH-000900,-0.26631171453407754
ACH-000901,-0.1529856646925276
ACH-000905,-0.1460224835325489
ACH-000906,-0.14581151030018458
ACH-000907,-0.04319924657091905
ACH-000910,-0.25273901747017835
ACH-000911,-0.1851782086962768
ACH-000912,-0.11609421949625068
ACH-000913,-0.04341433524344755
ACH-000915,-0.13657105523527682
ACH-000916,-0.0759348250988769
ACH-000917,-0.5177325177336224
ACH-000920,-0.0765631218030956
ACH-000921,-0.13224506459511293
ACH-000924,0.0018087027989679167
ACH-000926,-0.11269474474692047
ACH-000928,-0.010985779472766584
ACH-000929,-0.22636574959517106
ACH-000932,-0.0617323866863855
ACH-000935,-0.23723263407607784
ACH-000936,-0.16407798129445736
ACH-000937,-0.10791082195928
ACH-000938,0.03682720405119117
ACH-000939,-0.2426246733902005
ACH-000941,-0.2359858848665837
ACH-000943,-0.042779399045501695
ACH-000946,-0.09546763966844388
ACH-000947,-0.1256764108844703
ACH-000948,-0.1397455676448708
ACH-000950,-0.07684329844124448
ACH-000953,0.07028582441069442
ACH-000954,0.1080951116447739
ACH-000957,0.0702543676789556
ACH-000958,0.03834721244952752
ACH-000960,-0.016613327224615015
ACH-000963,-0.3059679551545495
ACH-000968,-0.1816928150018988
ACH-000969,-0.18511288021246755
ACH-000972,-0.34006340557322584
ACH-000973,-0.17102233683410653
ACH-000974,-0.06292637964801971
ACH-000978,-0.4981285520983469
ACH-000984,-0.16180585652092766
ACH-000986,-0.030483067704017226
ACH-000988,-0.22470827948617303
ACH-000993,0.001941467769884623
ACH-000994,-0.13964052961873827
ACH-000996,-0.13494226099269913
ACH-001001,-0.31913727434546485
ACH-001020,-0.21214049250283346
ACH-001028,-0.1620450144914196
ACH-001031,-0.10307317652613053
ACH-001038,-0.2552309241372169
ACH-001048,0.016460477844358758
ACH-001050,-0.16800620399550295
ACH-001053,-0.1787174669350026
ACH-001054,-0.17361270546343227
ACH-001061,-0.25750692127394675
ACH-001067,0.012506397357429007
ACH-001075,-0.21043175644324524
ACH-001096,-0.16330380001725295
ACH-001111,-0.0949730055782735
ACH-001119,-0.13150080255069027
ACH-001128,-0.012646389734901713
ACH-001134,-0.11293075415789867
ACH-001151,-0.10060467509888776
ACH-001163,-0.2105851229817457
ACH-001164,-0.03968245226946876
ACH-001183,-0.06928885064257577
ACH-001192,-0.1934199715877649
ACH-001193,-0.12669320018126706
ACH-001196,-0.15278819817046185
ACH-001197,-0.12692174974964027
ACH-001205,-0.2694112620754981
ACH-001211,-0.04885788543695538
ACH-001212,-0.14670765219543966
ACH-001228,-0.006605195910484296
ACH-001232,-0.0124745489769092
ACH-001239,-0.031171852454803858
ACH-001270,-0.1628629600553837
ACH-001274,-0.3055407334149416
ACH-001275,-0.2640242055041358
ACH-001277,0.005701173023483565
ACH-001278,-0.16386567223491472
ACH-001280,0.08755781030811721
ACH-001283,-0.010384459548563069
ACH-001289,-0.3038864364559007
ACH-001300,-0.20558476570564665
ACH-001301,-0.2109655309436512
ACH-001302,-0.038708271959085806
ACH-001306,-0.28077221908423
ACH-001318,-0.11523988583717583
ACH-001322,-0.10591251775104296
ACH-001328,-0.26735121170428433
ACH-001332,0.18038885571143035
ACH-001336,-0.14074215163552348
ACH-001346,-0.29757239451006906
ACH-001353,-0.16344646747472175
ACH-001354,-0.08329038820853622
ACH-001367,-0.17531126388542131
ACH-001368,-0.08963702231380012
ACH-001374,0.0446479349456758
ACH-001377,0.010987763514334949
ACH-001380,-0.1903227428773491
ACH-001391,-0.05505427771015749
ACH-001408,-0.004598104290775625
ACH-001430,-0.0964133658147197
ACH-001431,-0.22210099470961414
ACH-001450,-0.013844296584947634
ACH-001496,-0.04326201589426225
ACH-001500,-0.233149932949806
ACH-001523,0.059018942285229165
ACH-001532,-0.07710259342968696
ACH-001550,-0.591059734767583
ACH-001552,-0.32618338726449925
ACH-001554,-0.20286629935282333
ACH-001654,-0.1858626320999257
ACH-001735,-0.216248608433389
ACH-001736,-0.09634532542466004
ACH-001737,0.3242575921545877
ACH-001740,-0.012350987879260977
ACH-001745,-0.1652200744664061
ACH-001765,-0.0512840570577233
