,FAM25G (100133093)
ACH-000272,-0.7074056302899463
ACH-000274,-0.8227998294806691
ACH-000277,-0.610009296912131
ACH-000278,-0.5791634912938984
ACH-000279,-1.0863920368833655
ACH-000280,-0.7637113265332586
ACH-000281,-0.6742745606769953
ACH-000288,-0.9777015170726217
ACH-000291,-0.6695364052124275
ACH-000293,-0.8273960567602656
ACH-000294,-0.7465108478056474
ACH-000295,-0.8656584717343956
ACH-000296,-0.6014840798486245
ACH-000302,-0.8573253468330696
ACH-000304,-0.9770517347710524
ACH-000307,-0.8087722829815983
ACH-000308,-0.8746276471758578
ACH-000310,-0.7149770542020499
ACH-000311,-0.8578266819319662
ACH-000312,-0.7754860817022372
ACH-000315,-0.7404903573025932
ACH-000316,-0.7417953022376869
ACH-000317,-0.8213470389226558
ACH-000318,-0.7815937462273245
ACH-000319,-0.6385115595625199
ACH-000320,-0.9401712235841584
ACH-000322,-0.9697547446188858
ACH-000323,-0.655997199850774
ACH-000324,-0.6842556439982953
ACH-000329,-0.7373088810601984
ACH-000330,-0.5969613653452073
ACH-000331,-0.6473981838664767
ACH-000332,-0.6437980495306539
ACH-000334,-0.8993181393821345
ACH-000335,-0.6155405548808626
ACH-000336,-0.9184034523897698
ACH-000337,-0.7769620167237091
ACH-000338,-0.2745775287601983
ACH-000339,-0.7926548828844461
ACH-000341,-1.1006204154294206
ACH-000348,-0.8382708192503084
ACH-000350,-0.8412267745757674
ACH-000352,-0.5833528366757873
ACH-000356,-0.6137492850611048
ACH-000361,-0.6413856393220536
ACH-000362,-0.9369986063538468
ACH-000363,-0.6686151651349229
ACH-000364,-0.7355946007612011
ACH-000365,-0.8194732683708157
ACH-000366,-0.7349287038547216
ACH-000368,-0.7725080426353481
ACH-000374,-1.3501662835456594
ACH-000375,-0.6803282525955683
ACH-000376,-0.8453773076544472
ACH-000381,-0.6662314595201083
ACH-000383,-0.6721018726451528
ACH-000387,-1.0483694990691943
ACH-000389,-0.6178663835121634
ACH-000390,-0.744826527660685
ACH-000393,-0.5720018816698157
ACH-000395,-0.6082627048728991
ACH-000396,-0.6796431248044222
ACH-000397,-0.6735057943063275
ACH-000401,-0.6726279805750248
ACH-000402,-0.7293980687413546
ACH-000403,-0.8446368713284091
ACH-000404,-0.8912765504942575
ACH-000406,-0.9701163823660718
ACH-000407,-0.6050684023131372
ACH-000408,-0.6636479818835367
ACH-000410,-0.6319990801657335
ACH-000411,-0.6749917287825139
ACH-000414,-0.8913156865751821
ACH-000415,-1.1750427370321217
ACH-000416,-0.6889266800480334
ACH-000420,-0.6177365251157833
ACH-000421,-0.5986685111943402
ACH-000424,-0.9363932824616166
ACH-000425,-0.8272889197951833
ACH-000426,-1.0573001713689218
ACH-000427,-0.8745681266108699
ACH-000433,-0.5932727764952029
ACH-000435,-0.8760634881828179
ACH-000436,-0.7518449619384011
ACH-000444,-0.5728064039462428
ACH-000445,-0.5939236963196632
ACH-000448,-0.6922281742429075
ACH-000450,-0.9314051675830258
ACH-000452,-0.9605353539115471
ACH-000454,-0.5333851715897532
ACH-000458,-0.7357358292188166
ACH-000459,-0.6795986735197034
ACH-000460,-0.7849306028153282
ACH-000461,-0.7947956108421949
ACH-000463,-0.582554428835046
ACH-000464,-0.6053102982780688
ACH-000466,-0.9859316920267048
ACH-000467,-0.6697120543525446
ACH-000468,-0.6322167465363507
ACH-000469,-0.8166529739902343
ACH-000470,-1.090985702939718
ACH-000471,-0.8917306022764893
ACH-000472,-0.9385302149161096
ACH-000473,-0.7496953666395839
ACH-000475,-0.8127110952682899
ACH-000476,-0.6502810284040845
ACH-000477,-0.7757040308374183
ACH-000479,-0.6203515052440793
ACH-000480,-0.7042777346814242
ACH-000481,-0.9087479038707991
ACH-000483,-0.5223839288803632
ACH-000484,-0.6677200724315319
ACH-000485,-0.7449654599953013
ACH-000486,-0.7816837691283929
ACH-000487,-0.9553767983846709
ACH-000488,-0.7886174259739909
ACH-000490,-0.7532898494322415
ACH-000491,-0.7216438280760149
ACH-000495,-0.6517493775497127
ACH-000496,-0.7722208254974844
ACH-000499,-0.7008557374895034
ACH-000500,-0.7253053571159379
ACH-000502,-0.7114899230390425
ACH-000503,-0.800625688068473
ACH-000505,-0.7097354598564997
ACH-000507,-0.6781721544120846
ACH-000510,-0.7171769566458933
ACH-000511,-0.6964161617954394
ACH-000512,-0.7579997847364346
ACH-000516,-0.7643662834529104
ACH-000517,-0.7953754104206748
ACH-000518,-0.765415453245105
ACH-000520,-0.5712003698405956
ACH-000521,-0.7222668189794036
ACH-000522,-0.8959874443515551
ACH-000524,-0.8510833690098758
ACH-000527,-0.673218139739384
ACH-000528,-0.5888081092851791
ACH-000537,-0.6994780019121328
ACH-000541,-0.4913650036675096
ACH-000542,-0.7728078701199161
ACH-000544,-0.8725063839956871
ACH-000545,-0.7179977803812194
ACH-000547,-0.7326797971999524
ACH-000548,-0.5929982392892365
ACH-000549,-0.6471123465057843
ACH-000550,-0.6772312522500461
ACH-000552,-0.7373010222756281
ACH-000556,-0.7624401564927326
ACH-000557,-1.1591949563995712
ACH-000569,-0.6343440697053921
ACH-000570,-0.7316579183205868
ACH-000571,-0.6586857079710261
ACH-000573,-0.8911524551148137
ACH-000576,-0.6699551028357084
ACH-000579,-0.9035871126277444
ACH-000580,-0.7435598984542688
ACH-000584,-1.0741742608355682
ACH-000585,-0.6497263840497159
ACH-000588,-0.9252934043901532
ACH-000589,-0.6892805143223754
ACH-000591,-0.7586055130962623
ACH-000593,-0.8465997770217463
ACH-000600,-0.7702070633184843
ACH-000601,-0.6885684445852792
ACH-000605,-0.7748048289461943
ACH-000606,-0.7013164478237499
ACH-000608,-0.9280454055063064
ACH-000614,-0.7736593407260912
ACH-000616,-0.7522568507085865
ACH-000618,-0.6947625436789802
ACH-000619,-0.6125793390200487
ACH-000620,-0.7248750191768618
ACH-000621,-1.0548048695468195
ACH-000622,-0.6658995403850699
ACH-000623,-1.014872009566164
ACH-000624,-0.6994348704583232
ACH-000627,-0.622454748787172
ACH-000630,-0.6522850406322053
ACH-000631,-0.8575380870071794
ACH-000632,-0.6941793109032979
ACH-000633,-0.6631433723690124
ACH-000637,-0.7289069008316669
ACH-000638,-0.8107133241272884
ACH-000646,-0.6464249477467641
ACH-000647,-0.787433421460157
ACH-000648,-0.61813368433988
ACH-000649,-0.7000197877111932
ACH-000651,-0.6484731873675743
ACH-000652,-0.5809538361801028
ACH-000653,-0.7956556427779998
ACH-000657,-0.8552277776341004
ACH-000658,-0.7236592624999759
ACH-000661,-1.0079824642736828
ACH-000662,-0.7711941045465879
ACH-000663,-0.8954997914596146
ACH-000665,-0.7725986052735859
ACH-000671,-0.6725497601613616
ACH-000672,-0.8436449857391751
ACH-000673,-0.9463822013398546
ACH-000676,-0.8113130917882845
ACH-000677,-0.6624997358814646
ACH-000681,-0.6724175951020458
ACH-000683,-0.914322348097522
ACH-000684,-0.7590883722707144
ACH-000688,-0.9554478158845952
ACH-000693,-0.8425210853345059
ACH-000694,-0.7724455018355921
ACH-000695,-0.7631351845672797
ACH-000696,-0.5902833413495782
ACH-000697,-0.6757849236325193
ACH-000699,-0.8469356769080286
ACH-000701,-0.8759522971864261
ACH-000706,-0.7326139801248759
ACH-000711,-0.9810468091813755
ACH-000713,-0.6090128578708771
ACH-000714,-0.5884627472657014
ACH-000718,-0.8422336857732033
ACH-000720,-0.6266979790159659
ACH-000721,-0.7769511638714326
ACH-000724,-0.7855873163822285
ACH-000725,-0.6373050711111232
ACH-000732,-0.56185781277012
ACH-000734,-0.7331185965064833
ACH-000735,-0.7349705550647417
ACH-000736,-0.6914813831167455
ACH-000738,-0.7565979996766203
ACH-000746,-0.6967688237467038
ACH-000747,-0.7624966311066007
ACH-000748,-0.6899569650301942
ACH-000753,-0.7253253779684679
ACH-000756,-0.9885687154745898
ACH-000757,-0.6924055975231547
ACH-000758,-0.8383480269321676
ACH-000760,-0.5637051619590688
ACH-000762,-0.9052432044042064
ACH-000763,-0.8832776954327017
ACH-000764,-0.8123081575507057
ACH-000765,-0.7377301687795476
ACH-000766,-1.210560060125404
ACH-000767,-0.7495486518749491
ACH-000768,-0.8284783700409338
ACH-000769,-0.6807159854471203
ACH-000770,-0.7730593281328987
ACH-000771,-0.6416198022290421
ACH-000773,-0.7301325723423937
ACH-000776,-0.6735395425000599
ACH-000777,-0.9413306839652829
ACH-000778,-0.902574111440966
ACH-000781,-0.8086021338195797
ACH-000782,-0.8097341456197527
ACH-000783,-0.8037064674700107
ACH-000784,-0.6875544167292669
ACH-000785,-0.6940338399717146
ACH-000787,-0.6171212843339661
ACH-000788,-0.9496535606292384
ACH-000791,-0.6667983127164977
ACH-000792,-0.4867365631929946
ACH-000794,-0.7233874804633059
ACH-000796,-0.8638120146879706
ACH-000798,-0.668839064878576
ACH-000799,-0.7161206069934436
ACH-000800,-0.8161356056717546
ACH-000802,-0.6864712779344847
ACH-000804,-0.8872998414959514
ACH-000805,-0.6857766001825973
ACH-000809,-0.659697223975414
ACH-000810,-0.6679921262339313
ACH-000811,-0.5554685456006053
ACH-000817,-0.6529973676052058
ACH-000819,-0.7598941883359137
ACH-000820,-0.6819509208249891
ACH-000821,-0.906766988500354
ACH-000822,-0.8668415840184369
ACH-000823,-0.5325499050985159
ACH-000824,-0.8394207232710904
ACH-000827,-0.7454398204766726
ACH-000829,-0.6535591592058309
ACH-000831,-0.7596141782238589
ACH-000832,-0.6437982984141961
ACH-000833,-0.5864090655557671
ACH-000834,-0.8020529596022574
ACH-000835,-0.7145821716039409
ACH-000836,-0.8776076077385427
ACH-000837,-0.8193772171643926
ACH-000838,-0.8869152338148291
ACH-000839,-0.6395763851430415
ACH-000840,-0.5499817515952945
ACH-000841,-0.7614248831540008
ACH-000843,-0.6838115916222581
ACH-000846,-0.8338799068414571
ACH-000847,-0.8670237422986482
ACH-000848,-0.627306981563777
ACH-000849,-0.6289367245660266
ACH-000851,-0.9151335497891496
ACH-000855,-0.7839139818407566
ACH-000856,-0.7290461050951738
ACH-000858,-0.6682462641639765
ACH-000859,-0.6902758181266966
ACH-000861,-0.8132894986526682
ACH-000862,-0.9062035510959984
ACH-000865,-0.7577323869314108
ACH-000866,-0.8814733131534999
ACH-000867,-0.8790332852555641
ACH-000869,-0.6753803893527711
ACH-000872,-0.5732339443764983
ACH-000873,-0.660449933955804
ACH-000876,-1.0281561293157464
ACH-000878,-0.7124891068523892
ACH-000880,-0.6626090731852542
ACH-000881,-0.7683687117893352
ACH-000882,-0.8081761963557459
ACH-000884,-0.6860153983850651
ACH-000885,-0.7089086357706887
ACH-000887,-0.6999706759395279
ACH-000889,-0.961649508748666
ACH-000896,-0.7615908014837354
ACH-000898,-0.6867445918372516
ACH-000900,-0.7348704557551708
ACH-000901,-0.6571691528694851
ACH-000905,-0.8204550576260005
ACH-000906,-0.6450250232187458
ACH-000907,-0.6959689738527202
ACH-000910,-0.7342144290601922
ACH-000911,-0.7345788342455031
ACH-000912,-0.8493950961024954
ACH-000913,-0.8092432914055342
ACH-000915,-0.7639562714292563
ACH-000916,-0.6338610596442157
ACH-000917,-0.6427629201757682
ACH-000920,-0.8098687458137219
ACH-000921,-0.7118952420715936
ACH-000924,-0.6855227677997165
ACH-000926,-0.5946519731122031
ACH-000928,-1.097675363763615
ACH-000929,-0.7269351819700953
ACH-000932,-0.6506282663605646
ACH-000935,-0.634292752955372
ACH-000936,-0.6880993212719312
ACH-000937,-1.1185953420606929
ACH-000938,-0.5718449328621191
ACH-000939,-0.7343847507054946
ACH-000941,-0.8859429967009708
ACH-000943,-0.6881797824316117
ACH-000946,-0.695223832786791
ACH-000947,-0.7319755224566379
ACH-000948,-0.7602567048879865
ACH-000950,-0.7497181253402385
ACH-000953,-0.7450105540649226
ACH-000954,-0.739027874657342
ACH-000957,-0.6249706011282279
ACH-000958,-0.7244227179103897
ACH-000960,-0.7091762815262641
ACH-000963,-0.8525602858268306
ACH-000968,-0.6765236740910711
ACH-000969,-0.7434730132066094
ACH-000972,-0.8209278755652981
ACH-000973,-0.9039240108435844
ACH-000974,-0.7762319643199999
ACH-000978,-0.8149818362064087
ACH-000984,-0.8113116115273948
ACH-000986,-0.7512471418946287
ACH-000988,-0.8740325375383293
ACH-000993,-0.7926790887555883
ACH-000994,-0.8270036090643237
ACH-000996,-0.630470558852525
ACH-001001,-0.7552489739655013
ACH-001020,-0.736352642546453
ACH-001028,-1.0749491535952296
ACH-001031,-0.7457077577701752
ACH-001038,-0.8352379480457575
ACH-001048,-0.668049216330117
ACH-001050,-0.4164583064568068
ACH-001053,-0.7135753268212721
ACH-001054,-0.5246872875443135
ACH-001061,-0.6232912685478129
ACH-001067,-0.7864269017082028
ACH-001075,-0.6264245581117894
ACH-001096,-0.5946616563998446
ACH-001111,-0.8385469186938584
ACH-001119,-0.8267771694756187
ACH-001128,-0.7612284529770276
ACH-001134,-0.6618448172111954
ACH-001151,-0.8595198401710656
ACH-001163,-0.7291385024278815
ACH-001164,-0.7960479182280514
ACH-001183,-0.8230028486934509
ACH-001192,-0.6387431956236026
ACH-001193,-0.6859263785435575
ACH-001196,-0.6826824635052334
ACH-001197,-0.6996601495269138
ACH-001205,-0.7696137819459513
ACH-001211,-0.6567523114822477
ACH-001212,-0.7346346198714276
ACH-001228,-0.5679713231722426
ACH-001232,-0.6596683125141088
ACH-001239,-0.7909909924968253
ACH-001270,-0.7887666840838838
ACH-001274,-0.6227547623641908
ACH-001275,-0.6047825544359241
ACH-001277,-0.761172175195024
ACH-001278,-0.7744356324876637
ACH-001280,-0.5857347292123272
ACH-001283,-0.6103361085673998
ACH-001289,-0.6876845641064507
ACH-001300,-0.6421352267063156
ACH-001301,-0.725024550169033
ACH-001302,-0.6833125379761026
ACH-001306,-0.6571647462567026
ACH-001318,-0.7766466738004734
ACH-001322,-0.6592111945014217
ACH-001328,-0.6772633378585838
ACH-001332,-0.7172893495669223
ACH-001336,-0.6220222668882854
ACH-001346,-0.6180423040864482
ACH-001353,-0.9819785641817048
ACH-001354,-0.6838447327176342
ACH-001367,-0.6748003788478022
ACH-001368,-0.7993606784313241
ACH-001374,-0.8165375863932276
ACH-001377,-0.5414612224048081
ACH-001380,-0.6388142401731428
ACH-001391,-0.6682579072334924
ACH-001408,-0.8585178080847171
ACH-001430,-0.7247895129362002
ACH-001431,-0.6479420448178665
ACH-001450,-0.7723807071124914
ACH-001496,-0.6032322063615768
ACH-001500,-0.625160337046506
ACH-001523,-0.7656714497662344
ACH-001532,-0.7376190365512932
ACH-001550,-1.0171323275707551
ACH-001552,-0.6363613527772979
ACH-001554,-0.7530303644758034
ACH-001654,-0.7148381768433464
ACH-001735,-0.7368421840266309
ACH-001736,-0.6083735241929517
ACH-001737,-1.231002353243537
ACH-001740,-0.4870296451420539
ACH-001745,-0.5711453967495428
ACH-001765,-0.5725542598234358
