,LCE6A (448835)
ACH-000265,-0.011509492877095332
ACH-000266,-0.004821086373911678
ACH-000272,-0.1691317345256206
ACH-000274,0.09160015848592376
ACH-000277,-0.14404698743338729
ACH-000278,-0.13302130226557482
ACH-000279,0.0075677134842687685
ACH-000280,-0.14513248011266253
ACH-000281,-0.1095429688659284
ACH-000288,-0.017235962037263297
ACH-000291,-0.11122778232747783
ACH-000293,-0.032816280289170024
ACH-000294,-0.1175681082123093
ACH-000295,-0.04135000484408969
ACH-000296,-0.15083659200277671
ACH-000302,-0.1183502246742668
ACH-000304,-0.2502961852188061
ACH-000307,0.004337658868246171
ACH-000308,-0.06056928604257415
ACH-000310,-0.04584511079224424
ACH-000311,-0.0810796878703177
ACH-000312,-0.11594643816381532
ACH-000315,-0.1325842562830791
ACH-000316,-0.01925225879142592
ACH-000317,-0.03404639995880584
ACH-000318,-0.0976366447133364
ACH-000319,-0.08318338175254562
ACH-000320,-0.20209089482947587
ACH-000322,-0.20349915336575164
ACH-000323,-0.076151620584578
ACH-000324,-0.09481299860446536
ACH-000329,-0.038233175809323436
ACH-000330,-0.11292775473940245
ACH-000331,-0.10854784027170099
ACH-000332,-0.16157426180928533
ACH-000334,-0.12382315765331894
ACH-000335,-0.027172398317161176
ACH-000336,0.006127978716504162
ACH-000337,-0.2625118638712661
ACH-000338,0.24278034548643915
ACH-000339,-0.03659681469244648
ACH-000341,-0.026963782798580818
ACH-000348,-0.06282587976659147
ACH-000350,-0.1643111331605248
ACH-000352,-0.06096908640636309
ACH-000356,-0.17720896853208348
ACH-000361,-0.07590544363340085
ACH-000362,-0.1012912786759354
ACH-000363,-0.0030479291160541372
ACH-000364,-0.21094464686608094
ACH-000365,-0.06021254117510212
ACH-000366,-0.08222208616662947
ACH-000368,-0.005181314312431803
ACH-000374,-0.1547532437628131
ACH-000375,-0.0543281333660289
ACH-000376,-0.05772106708263788
ACH-000381,-0.1873249898755963
ACH-000383,-0.05661412945062741
ACH-000387,-0.017569723918234647
ACH-000389,-0.0705881585045247
ACH-000390,-0.21105622467386526
ACH-000393,-0.029762576048880773
ACH-000395,-0.05095735487085932
ACH-000396,-0.20006000623500172
ACH-000397,-0.08894225127365765
ACH-000401,-0.2784953908114293
ACH-000402,0.05345512930429679
ACH-000403,0.007435613606293308
ACH-000404,-0.2952765595022221
ACH-000406,-0.07942140060360542
ACH-000407,-0.09206591952724986
ACH-000408,-0.2394522559063452
ACH-000410,-0.1556194909483529
ACH-000411,-0.059105472441348436
ACH-000414,0.013692851958129531
ACH-000415,-0.16602472175771826
ACH-000416,-0.1588498965323677
ACH-000420,-0.021986066685238264
ACH-000421,-0.1485512993560414
ACH-000424,-0.14177801199505602
ACH-000425,-0.12830653618028126
ACH-000426,-0.16080921777209106
ACH-000427,-0.1889586446553264
ACH-000433,0.0361576559479648
ACH-000435,0.02459078848592434
ACH-000436,-0.15797489634662734
ACH-000444,-0.05989787496446181
ACH-000445,-0.13736567243572956
ACH-000448,-0.20347635528648755
ACH-000450,-0.18254213629782284
ACH-000452,-0.07914814973640226
ACH-000454,-0.2158727062588541
ACH-000458,-0.29188482863816745
ACH-000459,-0.030570028599672425
ACH-000460,-0.09301345443513624
ACH-000461,-0.0630848311869272
ACH-000463,-0.17894439249287866
ACH-000464,-0.09474625798864078
ACH-000466,-0.12223050909953764
ACH-000467,-0.0887093914598617
ACH-000468,0.010605752112555149
ACH-000469,0.051923414730908064
ACH-000470,-0.06421034772811954
ACH-000471,-0.01761037740902494
ACH-000472,-0.09189130611911192
ACH-000473,-0.03320977589468569
ACH-000475,-0.16544891989449462
ACH-000476,-0.16367225903462068
ACH-000477,-0.06859874498541897
ACH-000479,-0.12383697164466348
ACH-000480,-0.1320995067135281
ACH-000481,-0.10242065832584094
ACH-000483,-0.04577136083958108
ACH-000484,-0.11991484445796985
ACH-000485,-0.2267035739601065
ACH-000486,-0.1987109538821526
ACH-000487,-0.1261489651760861
ACH-000488,-0.08567011165708582
ACH-000490,-0.071317019244395
ACH-000491,0.02286948791430794
ACH-000495,-0.1919075555104076
ACH-000496,-0.14956378534114426
ACH-000499,-0.02187857028168492
ACH-000500,-0.3979308745022551
ACH-000502,-0.05945534187077928
ACH-000503,-0.014408828311276803
ACH-000505,-0.08773450088174155
ACH-000507,-0.18554428145796545
ACH-000510,-0.17505772290473468
ACH-000511,-0.11040903137497794
ACH-000512,-0.011893521220653838
ACH-000516,-0.15816636446847304
ACH-000517,-0.08214813194335567
ACH-000518,-0.17718757713129518
ACH-000520,-0.00730220152023318
ACH-000521,-0.03012757715405132
ACH-000522,-0.14435167408700414
ACH-000524,-0.12864074487434035
ACH-000527,-0.06469803886840236
ACH-000528,-0.13889157334672728
ACH-000537,-0.00836623580052888
ACH-000541,-0.10353574422512378
ACH-000542,-0.06340620885073174
ACH-000544,-0.014619951602929018
ACH-000545,-0.17090405547703394
ACH-000547,-0.2513877472212561
ACH-000548,-0.1719872521531291
ACH-000549,0.030187079933755263
ACH-000550,-0.08066235369550344
ACH-000552,-0.06649008302353286
ACH-000556,-0.20581002881047866
ACH-000557,-0.04882720414419009
ACH-000569,-0.16724851351877498
ACH-000570,-0.02118478009585526
ACH-000571,-0.03335506965410872
ACH-000573,-0.16084032948352894
ACH-000576,-0.08515889682138998
ACH-000579,-0.01932079997772215
ACH-000580,-0.04649336113839417
ACH-000584,-0.08216405390718755
ACH-000585,-0.06219579149597922
ACH-000588,-0.2397134788610088
ACH-000589,-0.1823436548222415
ACH-000591,-0.0006398281926127213
ACH-000593,-0.13890778475362284
ACH-000600,-0.08787220139161009
ACH-000601,-0.09421179072135798
ACH-000605,-0.2366001379937253
ACH-000606,-0.09594556039721798
ACH-000608,0.027506701606457632
ACH-000614,-0.012263818622550384
ACH-000616,-0.057950544506304213
ACH-000618,-0.15751633934667275
ACH-000619,-0.09392252005225382
ACH-000620,-0.1103173067416665
ACH-000621,0.054258515033194135
ACH-000622,0.004676469690263993
ACH-000623,-0.029041097696654063
ACH-000624,-0.08079996938659215
ACH-000627,-0.1681452679263763
ACH-000630,-0.0825057605793323
ACH-000631,0.0016911250419440831
ACH-000632,-0.08337201074083529
ACH-000633,-0.10638178048564967
ACH-000637,0.029221216558549618
ACH-000638,-0.12749153743395855
ACH-000646,-0.10134754307721604
ACH-000647,-0.2446793977168852
ACH-000648,0.012628717463886814
ACH-000649,-0.08051382897050809
ACH-000651,-0.06838694852815873
ACH-000652,0.005763201394413941
ACH-000653,-0.15248788690417125
ACH-000657,-0.23507207799829594
ACH-000658,-0.22376475762647333
ACH-000661,-0.1053942271265674
ACH-000662,-0.00251859772737
ACH-000663,0.031213771369151863
ACH-000665,-0.15990420586854992
ACH-000671,-0.2026594287143593
ACH-000672,-0.19155135472414253
ACH-000673,-0.1453307197472979
ACH-000676,-0.07335598549651212
ACH-000677,-0.14544028228374706
ACH-000681,-0.08166980583351005
ACH-000683,-0.3239393502117689
ACH-000684,-0.039637909058305665
ACH-000688,-0.055924412144304936
ACH-000693,-0.08730830355174712
ACH-000694,-0.049656228432629824
ACH-000695,-0.08003096961507226
ACH-000696,-0.08860317844528201
ACH-000697,-0.23760261017359166
ACH-000699,-0.01176555112029759
ACH-000701,-0.0830273295240729
ACH-000706,-0.04552183109802188
ACH-000711,-0.07102270782301942
ACH-000713,-0.34600049554624074
ACH-000714,-0.2907896512725244
ACH-000718,0.11140055495134228
ACH-000720,-0.10206830758272548
ACH-000721,-0.07293471632713654
ACH-000724,-0.09535600610827193
ACH-000725,-0.3273510463414765
ACH-000732,-0.044556476257081375
ACH-000734,-0.2265903750406475
ACH-000735,-0.08549606634768539
ACH-000736,0.036713079810498296
ACH-000738,-0.008880360604404962
ACH-000746,-0.2968508130548953
ACH-000747,-0.2948292812132001
ACH-000748,-0.10835801840861622
ACH-000753,-0.16681372448040968
ACH-000756,-0.12773006580252946
ACH-000757,-0.08069251802530772
ACH-000758,-0.06818429406390057
ACH-000760,-0.3245870544644796
ACH-000762,-0.085598930693707
ACH-000763,-0.04164275610644022
ACH-000764,-0.16161345441063352
ACH-000765,-0.17892285513436776
ACH-000766,-0.11486854232748825
ACH-000767,-0.21241110543095348
ACH-000768,0.04013574912823335
ACH-000769,-0.20189555235822712
ACH-000770,-0.06257346885552953
ACH-000771,-0.03901168476096828
ACH-000773,0.0072192972571931205
ACH-000776,-0.2019542194388202
ACH-000777,-0.13508533093355568
ACH-000778,-0.010250936664451014
ACH-000781,0.004403331702658383
ACH-000782,-0.06942419325969056
ACH-000783,-0.0592224449467871
ACH-000784,-0.06604225022191389
ACH-000785,-0.3870945380621998
ACH-000787,-0.19997475764498315
ACH-000788,-0.08090330535898782
ACH-000791,-0.19113890826246135
ACH-000792,-0.0018771770317990968
ACH-000794,-0.07161504324569408
ACH-000796,-0.027439008699898675
ACH-000798,-0.02791499921108812
ACH-000799,-0.055766085335487325
ACH-000800,0.06927056047030426
ACH-000802,-0.138991066565277
ACH-000804,-0.12215479547481015
ACH-000805,-0.14343198681431005
ACH-000809,-0.15043812526976466
ACH-000810,0.0580638679199152
ACH-000811,-0.09936829236040816
ACH-000817,-0.21105106681532088
ACH-000819,-0.048006351373496896
ACH-000820,0.059808408467403915
ACH-000821,-0.08728363485987903
ACH-000822,-0.2448441323095089
ACH-000823,0.14685215115304098
ACH-000824,-0.20105860140583465
ACH-000827,-0.14558078958316578
ACH-000829,0.03442000077970665
ACH-000831,-0.054413003659773085
ACH-000832,-0.22760460399626745
ACH-000833,-0.10064190726143887
ACH-000834,-0.17262115664885694
ACH-000835,-0.024742307978348203
ACH-000836,-0.12856388279410144
ACH-000837,-0.0438968333288944
ACH-000838,-0.29077969467052683
ACH-000839,-0.10612851515683047
ACH-000840,-0.2520107927487139
ACH-000841,0.08588515212763223
ACH-000843,-0.16999263157281666
ACH-000846,-0.08354825517905748
ACH-000847,-0.03487908586364703
ACH-000848,-0.12134968984252795
ACH-000849,-0.041748119467026334
ACH-000851,-0.049620603381345336
ACH-000855,-0.2590386096215757
ACH-000856,-0.07018815749949757
ACH-000858,-0.11002316801912852
ACH-000859,-0.10050475367006398
ACH-000861,-0.12892492744852846
ACH-000862,-0.02374913948820251
ACH-000865,-0.037699472945730415
ACH-000866,-0.12767024163944865
ACH-000867,-0.13582375544281114
ACH-000869,-0.3675747714067943
ACH-000872,-0.07119065625111874
ACH-000873,-0.1278903162841592
ACH-000876,-0.05169108034973383
ACH-000878,0.013428183635425596
ACH-000880,-0.18910451829236613
ACH-000881,-0.11570962107122025
ACH-000882,-0.005743268244991735
ACH-000884,-0.1863280319344656
ACH-000885,-0.0190892963654793
ACH-000887,-0.16269154691213072
ACH-000889,-0.19452630889360892
ACH-000896,-0.14747978948605062
ACH-000898,-0.03659657430997665
ACH-000900,-0.1658573745745739
ACH-000901,-0.034486337594336045
ACH-000905,-0.10872509498049254
ACH-000906,0.0012628240610708713
ACH-000907,-0.1491207210886093
ACH-000910,-0.0627401879109198
ACH-000911,-0.02066041374978933
ACH-000912,-0.12902066472393015
ACH-000913,-0.12392595408388173
ACH-000915,-0.05550471668602238
ACH-000916,-0.3776130856931568
ACH-000917,-0.1241635331377378
ACH-000920,0.18700237701580616
ACH-000921,-0.27340995210604657
ACH-000924,-0.20149016985984847
ACH-000926,-0.08879657863433774
ACH-000928,-0.18919883446946864
ACH-000929,-0.02593734274376881
ACH-000932,-0.11788672988868287
ACH-000935,0.08011311824386559
ACH-000936,-0.16891695725568998
ACH-000937,-0.010695835449435672
ACH-000938,-0.010984970707535213
ACH-000939,-0.13374577516473116
ACH-000941,-0.028645804530450576
ACH-000943,-0.1301294648654451
ACH-000946,-0.12419986909034755
ACH-000947,-0.18327888658878225
ACH-000948,-0.2768751012168835
ACH-000950,-0.23516820127824026
ACH-000953,-0.10094295566301838
ACH-000954,-0.16469679928740508
ACH-000957,-0.012629772439156948
ACH-000958,0.033327123605490436
ACH-000960,-0.04904453006010783
ACH-000963,-0.1213044692664887
ACH-000968,-0.13986472025392238
ACH-000969,-0.17826233282510148
ACH-000972,0.22851611954358714
ACH-000973,-0.06932797818019462
ACH-000974,-0.0994749494659365
ACH-000978,-0.1534756251132724
ACH-000984,-0.07400440260717836
ACH-000986,-0.12197090980203693
ACH-000988,-0.023951232200456817
ACH-000993,-0.006963068087157204
ACH-000994,-0.21908776796007945
ACH-000996,0.0429793780709839
ACH-001001,-0.12341005285626867
ACH-001020,-0.1150822827437316
ACH-001028,-0.11068928480993362
ACH-001031,0.011691704142706174
ACH-001038,-0.04222739127475328
ACH-001048,0.0004223641921399076
ACH-001050,-0.05545296768849825
ACH-001053,-0.059684779968673364
ACH-001054,-0.0266686320714177
ACH-001061,-0.06484474200980261
ACH-001067,0.0003509095396006367
ACH-001075,-0.039163720270351185
ACH-001096,-0.1136005094490117
ACH-001111,0.021943799588605352
ACH-001119,-0.1136347828167929
ACH-001128,0.12110249281221196
ACH-001134,0.07078705578607823
ACH-001151,-0.06970978590392339
ACH-001163,-0.2908089782534762
ACH-001164,-0.1503318696224437
ACH-001183,-0.1867622306763501
ACH-001192,-0.0950614974812398
ACH-001193,0.010372727988479295
ACH-001196,0.027454605086689454
ACH-001197,-0.22774848183326266
ACH-001205,-0.04961233620995862
ACH-001211,-0.0725001907773277
ACH-001212,-0.0726060664725796
ACH-001228,-0.15448974408685942
ACH-001232,-0.16943438128611993
ACH-001239,-0.07447287912019604
ACH-001270,-0.22850204030151275
ACH-001274,0.014527304497004245
ACH-001275,-0.15154525375571834
ACH-001277,-0.12183392170257965
ACH-001278,-0.06089087097454433
ACH-001280,-0.10267519205081027
ACH-001283,-0.11214398380147517
ACH-001289,0.13997875939718582
ACH-001300,0.012894056894862834
ACH-001301,-0.04532840652188057
ACH-001302,-0.040000921576919625
ACH-001306,-0.08448811513773105
ACH-001318,-0.1921831483065888
ACH-001322,-0.22698665307671104
ACH-001328,-0.08901879112066717
ACH-001332,-0.2426523769186796
ACH-001336,-0.17572811783874145
ACH-001346,-0.1578956354331084
ACH-001353,-0.11579517086260385
ACH-001354,-0.2745914900382785
ACH-001367,-0.06319769559593
ACH-001368,0.05325280068638191
ACH-001374,0.5294182340756547
ACH-001377,-0.1509420961135546
ACH-001380,-0.09889983913345586
ACH-001391,-0.07076499005299157
ACH-001408,-0.12342427794402933
ACH-001430,-0.3705624214531673
ACH-001431,-0.14007306263136196
ACH-001450,-0.0966569268330024
ACH-001496,-0.12798647701453994
ACH-001500,-0.07926593186690467
ACH-001523,-0.1460739314051411
ACH-001532,-0.0665156866892553
ACH-001550,-0.016563130503119677
ACH-001552,-0.013228279359243351
ACH-001554,-0.029238767232196438
ACH-001654,-0.0589436932545892
ACH-001735,-0.07187172026288742
ACH-001736,-0.05605860394339916
ACH-001737,-0.03234117616967201
ACH-001740,-0.16651614066381232
ACH-001745,-0.055680701918774264
ACH-001765,-0.18383756592394987
