,INTS6 (26512)
ACH-000004,-0.4687931918727665
ACH-000005,-0.3018969425299625
ACH-000007,-0.7292433679022572
ACH-000009,-1.1623931798619649
ACH-000011,-0.7283230916975443
ACH-000012,-0.5840402690786182
ACH-000013,-0.2296194815766512
ACH-000014,-0.8980907210868787
ACH-000015,0.02928224514696264
ACH-000017,-0.6413111530491834
ACH-000018,-0.8823866283832841
ACH-000019,-0.7312410015894448
ACH-000021,-0.4975773570876408
ACH-000022,-0.3729960881527634
ACH-000025,-0.6220065869445782
ACH-000028,-0.7398434677435768
ACH-000030,-1.2262703298382216
ACH-000035,-0.32326264558159035
ACH-000036,-0.49083006006603896
ACH-000037,-0.40239255706340427
ACH-000039,-0.6351659278983497
ACH-000040,-0.8023658961823062
ACH-000041,-0.6438861334249306
ACH-000042,-0.7536495171834834
ACH-000045,-0.5672827662397325
ACH-000047,-1.0257439554088703
ACH-000052,-0.21024796738521573
ACH-000053,-0.187270073829934
ACH-000054,-0.3066959937912882
ACH-000055,-0.3855227076185036
ACH-000060,-1.2701935325585298
ACH-000067,-0.5878368851664416
ACH-000070,-0.20254958382930735
ACH-000075,-0.6020656979458652
ACH-000078,-0.7638373770935913
ACH-000082,-0.3889162851109789
ACH-000085,-0.9662715602007508
ACH-000086,-1.0561582816720685
ACH-000087,-0.5651755186969887
ACH-000092,-0.8739521119573213
ACH-000095,-1.1913735720254843
ACH-000097,-1.0796114194930728
ACH-000098,-0.3777148124922505
ACH-000099,-0.834617471156875
ACH-000108,-0.2618420844655575
ACH-000113,-0.2876428446693645
ACH-000116,-0.779049239655668
ACH-000118,-0.9088895397929996
ACH-000120,-0.8338154128288797
ACH-000123,-1.138857549215632
ACH-000127,-0.4710311736245992
ACH-000128,-0.30316046652546125
ACH-000132,-0.6222758572015691
ACH-000133,-0.858554377850953
ACH-000137,-1.3575703754085913
ACH-000138,-0.6556925807032187
ACH-000142,-0.3914898821061161
ACH-000143,-0.7685215513805951
ACH-000146,-0.1791164765019251
ACH-000148,-0.9102757323458388
ACH-000150,-1.1185403188655427
ACH-000152,-1.1075252820240382
ACH-000153,-0.7824257946004172
ACH-000159,-0.5099327486875243
ACH-000160,-0.3565421954422416
ACH-000163,-0.15789037589627447
ACH-000167,0.04130301300760887
ACH-000168,0.01883959442023393
ACH-000169,-0.684069449466027
ACH-000178,-0.4937383904766979
ACH-000183,-0.5239266152942976
ACH-000188,-0.8226898861057791
ACH-000189,-0.6516262280968158
ACH-000190,-0.319244465484801
ACH-000198,-1.2003298164102043
ACH-000203,-0.8156375485337927
ACH-000204,-0.4444539023795501
ACH-000206,-0.5990540470854347
ACH-000207,-0.5106267679165116
ACH-000208,-0.800748122818543
ACH-000210,-0.9689402735045888
ACH-000211,-0.4927272500352632
ACH-000215,-0.9753937873451276
ACH-000221,-0.002919723296247297
ACH-000222,-0.5282738338632833
ACH-000223,-0.2955526446495485
ACH-000226,-0.6968355379105201
ACH-000227,-0.488724257535791
ACH-000228,-1.1961577168827366
ACH-000231,-1.1340409024797018
ACH-000232,-0.7630716288893615
ACH-000233,-0.8003730813108015
ACH-000234,-0.4524181149502714
ACH-000235,-0.5771397736819686
ACH-000237,-0.9210499719688571
ACH-000238,-0.3390709407127197
ACH-000242,-0.07517430565848499
ACH-000243,-1.0954525392997274
ACH-000244,-0.9416634509907668
ACH-000246,-0.8399066139208942
ACH-000248,-0.7602010656729677
ACH-000250,-0.7046469064378293
ACH-000251,-1.156054554792144
ACH-000252,-1.121538211788628
ACH-000253,-0.7143671697138618
ACH-000255,-1.0651817377915052
ACH-000256,-0.4803904727639857
ACH-000257,-0.3641256974058993
ACH-000258,-1.6368551237255389
ACH-000259,-0.8307468976714737
ACH-000260,-0.42428952095532535
ACH-000261,-0.3442817040194808
ACH-000262,-0.7498647713503409
ACH-000263,-0.15482541053614188
ACH-000264,-0.5218952783942399
ACH-000265,-0.8377500163778486
ACH-000266,-0.7152117279284403
ACH-000272,-0.7281719154424271
ACH-000274,-0.3610084572894968
ACH-000277,-1.3504286452568692
ACH-000278,-0.4519728112005677
ACH-000279,-0.6352873469875467
ACH-000280,-0.8475775553714067
ACH-000281,-0.9807885653060776
ACH-000288,-0.6152371380655393
ACH-000291,-1.1942565937412413
ACH-000293,-0.5305916523785495
ACH-000294,-0.4705726312817906
ACH-000295,-1.0782171895318606
ACH-000296,-0.5903508878975354
ACH-000302,-0.5237358159380773
ACH-000304,-1.6269037367226569
ACH-000307,-0.39915562218105066
ACH-000308,-0.339342734789117
ACH-000310,-0.7986094924263883
ACH-000311,-1.0899608327300063
ACH-000312,-1.0726666433441916
ACH-000315,-0.3099809093012613
ACH-000316,-1.2732417011853825
ACH-000317,-0.3910312074572759
ACH-000318,-1.157361376472633
ACH-000319,-0.3711379466725727
ACH-000320,-1.1947255223364666
ACH-000322,-0.7512524547435734
ACH-000323,-0.7848669896966949
ACH-000324,-0.9791989563438072
ACH-000329,-0.6472150436168723
ACH-000330,-0.7764809865996304
ACH-000331,-0.4037932285227229
ACH-000332,-0.7506822105944786
ACH-000334,0.10064151949626413
ACH-000335,-1.0904690847178045
ACH-000336,-0.2362846530670124
ACH-000337,-0.4169541206912759
ACH-000338,-0.6568373412606312
ACH-000339,-0.16803391082005753
ACH-000341,-0.6316316934070506
ACH-000348,-0.7406579276581075
ACH-000350,-0.4798086740303056
ACH-000352,-0.6888764914289027
ACH-000356,-0.5280627478642944
ACH-000361,-0.9859944965987232
ACH-000362,-0.6000211005123921
ACH-000363,-0.4106608800886863
ACH-000364,-1.0043099991396605
ACH-000365,-0.5514371535434065
ACH-000366,-0.6264360271770498
ACH-000368,-0.721394574247267
ACH-000374,-0.5484218297066209
ACH-000375,-1.1815826493011423
ACH-000376,-1.119084145446083
ACH-000381,-0.5127784357114675
ACH-000383,-0.2755651564944819
ACH-000387,-0.6415958672378779
ACH-000389,-1.2602139395336631
ACH-000390,-1.372893931198894
ACH-000393,-0.5134283099525094
ACH-000395,-0.9745188690032226
ACH-000396,-0.7379800476747055
ACH-000397,-0.10585958271840222
ACH-000401,-1.0261312638921611
ACH-000402,-0.8724180476747291
ACH-000403,-0.7071486615222197
ACH-000404,-1.0551147044052742
ACH-000406,-0.12225245059533775
ACH-000407,-0.22366261073123653
ACH-000408,-0.4941563515679851
ACH-000410,-0.38138640474081204
ACH-000411,-0.8535363979751741
ACH-000414,-1.308329486265415
ACH-000415,-0.6671779042892048
ACH-000416,-0.3868993492978227
ACH-000420,-1.1857022569554632
ACH-000421,-1.371890200486153
ACH-000424,-0.8450452894808458
ACH-000425,-0.8430287182312771
ACH-000426,-1.9395913653988277
ACH-000427,-0.4771446582053658
ACH-000433,-0.8586875727961162
ACH-000435,-0.2373542215208527
ACH-000436,-1.2441757293672542
ACH-000444,-1.0579826074274097
ACH-000445,-0.7593820135588939
ACH-000448,-0.5632507582165097
ACH-000450,-0.8713813547806217
ACH-000452,-0.737448435492636
ACH-000454,-1.0586841055988747
ACH-000458,-0.521901360727922
ACH-000459,-0.3924997245255366
ACH-000460,-0.7730393273716117
ACH-000461,-0.5251290321004988
ACH-000463,-0.4407894464080937
ACH-000464,-1.166471977740488
ACH-000466,-0.5157903738852694
ACH-000467,-0.5367018193630575
ACH-000468,-1.0168272527510642
ACH-000469,-0.9187840339093254
ACH-000470,-0.4946285572236629
ACH-000471,-0.3812439536993614
ACH-000472,-1.1328949897917042
ACH-000473,-1.2883351933316634
ACH-000475,-0.5743745485512625
ACH-000476,-1.3597740664553104
ACH-000477,-0.7590095327984104
ACH-000479,-1.0597817283416215
ACH-000480,-1.2716372279012982
ACH-000481,-1.3160065411177673
ACH-000483,-0.33217598612617005
ACH-000484,-0.3038439317587633
ACH-000485,-1.1442222593972142
ACH-000486,-0.6140140801703133
ACH-000487,-0.3310754847925646
ACH-000488,-0.4940614510970186
ACH-000490,-1.0858749625529662
ACH-000491,-0.3266517022248752
ACH-000495,-0.9653260337686098
ACH-000496,-1.063338638930175
ACH-000499,-0.5248930792697509
ACH-000500,-0.469850716769225
ACH-000502,-0.8442512106893659
ACH-000503,-1.1468503143186264
ACH-000505,-0.7067424879992082
ACH-000507,-1.1365705283692724
ACH-000510,-0.7781600615414346
ACH-000511,-0.8999576976120959
ACH-000512,-0.4542411852426359
ACH-000516,-1.1357956909212612
ACH-000517,-0.3745582259449714
ACH-000518,-1.0792673781121709
ACH-000520,-0.850451087744772
ACH-000521,-0.23108518382789736
ACH-000522,-0.6501957539533999
ACH-000524,-0.4701553405390793
ACH-000527,-0.8502621845745763
ACH-000528,-0.4988850335377081
ACH-000537,-1.2864207132597791
ACH-000541,-0.6216428624593108
ACH-000542,-0.9943752174461172
ACH-000544,-0.9836295962996836
ACH-000545,-1.0678569275730925
ACH-000547,-1.2561122274948906
ACH-000548,-0.5716893864235395
ACH-000549,-1.1642368582180915
ACH-000550,-0.8014775006206108
ACH-000552,-1.3383308800394371
ACH-000556,-0.4744833209090139
ACH-000557,-0.20593367640499186
ACH-000569,-0.5887705591582076
ACH-000570,-0.22220220118515246
ACH-000571,-1.4173649182499906
ACH-000573,-1.1893282144531028
ACH-000576,-0.5998071653507043
ACH-000579,-0.9129716613504788
ACH-000580,-1.247188490627001
ACH-000584,-1.0158168578545923
ACH-000585,-0.8923071452680188
ACH-000588,-0.6410721377373427
ACH-000589,-0.6690361462307546
ACH-000591,-0.8957771839067593
ACH-000593,-0.22068291660821526
ACH-000600,-0.6856376754743596
ACH-000601,-1.073365638864359
ACH-000605,-0.4015883533186103
ACH-000606,-0.7664750148238473
ACH-000608,-1.2869286249853291
ACH-000614,-0.7086710318946307
ACH-000616,-0.4520628723139968
ACH-000618,-0.7813891435218635
ACH-000619,-1.1621110204601497
ACH-000620,-1.332063807854978
ACH-000621,-1.4515038414122459
ACH-000622,-0.5682184884495749
ACH-000623,-0.7376268511006262
ACH-000624,-0.8330156642567159
ACH-000627,-0.8446254040592983
ACH-000630,-1.1227577724975588
ACH-000631,-0.5183402036079516
ACH-000632,-0.7315317722565788
ACH-000633,-0.7578627127020623
ACH-000637,-0.5069408849401036
ACH-000638,-0.36646200806307627
ACH-000646,-0.4773488621519787
ACH-000647,-0.9829399549044632
ACH-000648,-0.5859290363718603
ACH-000649,-0.3496594648119971
ACH-000651,-1.17009751707969
ACH-000652,-0.6924001298067811
ACH-000653,-0.6549889461741967
ACH-000657,-0.22636665955098015
ACH-000658,-0.19721649759511214
ACH-000661,-1.2281317676076786
ACH-000662,-0.4739742712221195
ACH-000663,-0.20621457976919486
ACH-000665,-0.5065000459637405
ACH-000671,-0.9119767887154278
ACH-000672,-0.8033985851718551
ACH-000673,-0.11064320811167952
ACH-000676,-0.518616881169235
ACH-000677,-0.5109395766288319
ACH-000681,-1.4003196364029398
ACH-000683,-0.7897158926017519
ACH-000684,-0.8554496624143515
ACH-000688,-1.0600775352943317
ACH-000693,-1.0284874191529594
ACH-000694,-0.39693623526087857
ACH-000695,-0.7552303465429049
ACH-000696,-0.6689291553016858
ACH-000697,-0.1410435311425321
ACH-000699,-1.4488192217696612
ACH-000701,-1.2067074242905178
ACH-000706,-0.9510477031389496
ACH-000711,-1.2541761125818072
ACH-000713,-0.20848110038848847
ACH-000714,-0.3523776559748376
ACH-000718,-0.5889902670310578
ACH-000720,-0.658489859095162
ACH-000721,-0.4464249535967627
ACH-000724,-0.7397934998250864
ACH-000725,-1.196535453417393
ACH-000732,-0.7534484136807379
ACH-000734,-1.1320057621799595
ACH-000735,-1.1994951572072352
ACH-000736,-1.1820728679851609
ACH-000738,-0.3028867824469039
ACH-000746,-0.7612463391098776
ACH-000747,-0.1543467502823128
ACH-000748,-0.4732607561089678
ACH-000753,-0.3148065036578257
ACH-000756,-1.3123820369049741
ACH-000757,-0.315639104250358
ACH-000758,-1.3728916925848582
ACH-000760,-1.3391897027505248
ACH-000762,-0.7904366000640163
ACH-000763,-0.7403920488650452
ACH-000764,-1.195730466515205
ACH-000765,-1.2452650587445586
ACH-000766,-0.7883144946615694
ACH-000767,-0.8424391044085427
ACH-000768,-1.3423308730898202
ACH-000769,-0.18126376886926654
ACH-000770,-0.3629844976041687
ACH-000771,-1.0107694297659653
ACH-000773,-0.5851197941184058
ACH-000776,-0.7194287108476294
ACH-000777,-1.272214024292204
ACH-000778,-0.920391257298758
ACH-000781,-0.855392276422514
ACH-000782,-0.7028253331293363
ACH-000783,-0.4421880601714736
ACH-000784,-0.958136467141386
ACH-000785,-0.2996512384527679
ACH-000787,-0.8404030916589603
ACH-000788,-0.7911165454205495
ACH-000791,-0.5565304383920495
ACH-000792,-0.3700554062596853
ACH-000794,-1.0412134066943242
ACH-000796,-0.21673177745463104
ACH-000798,-0.3908601274058433
ACH-000799,-0.6633620528954427
ACH-000800,-0.5511902163155228
ACH-000802,-1.072013920439168
ACH-000804,-0.9238522343454252
ACH-000805,-0.8032953213917301
ACH-000809,-0.6425209141467735
ACH-000810,-1.1976775229345775
ACH-000811,-0.726196514949207
ACH-000817,-0.028869336464288287
ACH-000819,-0.7520764254220526
ACH-000820,-0.7516079879838168
ACH-000821,-0.21197434847686805
ACH-000822,-0.86635646163778
ACH-000823,-0.5354651605357525
ACH-000824,-0.5152115308024596
ACH-000827,-1.2301300582721142
ACH-000829,0.08696904286633059
ACH-000831,-0.7287680961948837
ACH-000832,-1.0526261003256716
ACH-000833,-0.5055884950858687
ACH-000834,-0.4223893807245106
ACH-000835,-0.638999027427348
ACH-000836,-0.8519664989567989
ACH-000837,-0.774229814027663
ACH-000838,-0.6975342297886586
ACH-000839,-0.8311274400370335
ACH-000840,-0.031642006627560136
ACH-000841,-0.8728918015419508
ACH-000843,-0.5348843692805405
ACH-000846,-0.2457498446179566
ACH-000847,-0.5132003690916999
ACH-000848,-1.0938545584323869
ACH-000849,-1.2924762172388762
ACH-000851,-0.5832448578057238
ACH-000855,-1.231484128432971
ACH-000856,-0.5429298420393802
ACH-000858,-0.4421970758486799
ACH-000859,-0.5147808146748842
ACH-000861,-0.6492145140931274
ACH-000862,-0.5475067369738335
ACH-000865,-1.306039342090799
ACH-000866,-0.6707758340427233
ACH-000867,-0.5369930372396464
ACH-000869,-0.3067303619492695
ACH-000872,-0.9873620890264256
ACH-000873,-0.8320135548841797
ACH-000876,-0.11088832762481857
ACH-000878,-1.104072258525801
ACH-000880,-0.8788305624682823
ACH-000881,-1.366738102515882
ACH-000882,-1.0760127551543432
ACH-000884,-1.378995370925037
ACH-000885,-0.3671119497009288
ACH-000887,-1.1771376771376527
ACH-000889,-0.3943908594340333
ACH-000896,-0.8522982459202423
ACH-000898,-1.3164950628237069
ACH-000900,-0.5495106759331906
ACH-000901,-0.5975678559192998
ACH-000905,-0.7693728282834033
ACH-000906,-0.6565261441648149
ACH-000907,-0.3035750873944154
ACH-000910,-0.10454576204139493
ACH-000911,-0.9700960874867824
ACH-000912,-0.6098093769239514
ACH-000913,-0.18346128095511924
ACH-000915,-0.5776871080183188
ACH-000916,-0.4551329092129793
ACH-000917,-1.031758830422279
ACH-000920,-0.8055033851117459
ACH-000921,-1.057592020257672
ACH-000924,-0.6526073643368914
ACH-000926,-0.3206370257176852
ACH-000928,-0.9913581947893736
ACH-000929,-1.322055364421917
ACH-000932,-0.7680380793549529
ACH-000935,-0.9669711413954624
ACH-000936,-1.0303835664489316
ACH-000937,-0.6405569669647088
ACH-000938,-0.3646944844139709
ACH-000939,-1.2317594496735107
ACH-000941,-0.5975864922542812
ACH-000943,-0.7283901587299707
ACH-000946,-1.21148730277394
ACH-000947,-0.5097209931992863
ACH-000948,-0.5283465123167977
ACH-000950,-0.9919523534846444
ACH-000953,-1.3627413675969615
ACH-000954,-0.8299314982458259
ACH-000957,-1.088106136088759
ACH-000958,-1.3334639087839462
ACH-000960,-0.4872505587813429
ACH-000963,-0.3891360961851256
ACH-000968,-0.4401607370738792
ACH-000969,-1.1605843574983146
ACH-000972,-0.701482967284818
ACH-000973,-0.7204918295698649
ACH-000974,-1.2402593792446717
ACH-000978,-1.6936009556579832
ACH-000984,-0.3913458800982387
ACH-000986,-0.8004930974648345
ACH-000988,-1.3463030286217341
ACH-000993,-0.2604711869033425
ACH-000994,-1.4380830133010778
ACH-000996,-0.2316653704927652
ACH-001001,-0.11915070925266515
ACH-001020,-0.7240361333145973
ACH-001028,-0.2795628615872621
ACH-001031,-0.8836945141296907
ACH-001038,-0.3574165184832204
ACH-001048,0.07321908682990509
ACH-001050,-1.1073227361160751
ACH-001053,-0.18778461962997411
ACH-001054,-0.3750471115431988
ACH-001061,-0.6833637552023089
ACH-001067,-0.7136761563036609
ACH-001075,-0.8805524362655934
ACH-001096,-0.7961580143274696
ACH-001111,-0.5084784252693876
ACH-001119,-0.92363786075203
ACH-001128,-0.9992781173054878
ACH-001134,-0.6918738162847924
ACH-001151,-0.3405680806618741
ACH-001163,-0.015392413556965068
ACH-001164,-0.4979939310399782
ACH-001183,-1.0864075693336823
ACH-001192,-0.6203570593312026
ACH-001193,-0.6307188007994915
ACH-001196,-0.061975462772144586
ACH-001197,-1.0066496571241013
ACH-001205,-0.5282537862492613
ACH-001211,-0.4510247342136253
ACH-001212,-0.8327658402957145
ACH-001228,-0.11189735675348232
ACH-001232,-0.5767086067704399
ACH-001239,-1.0223364922902696
ACH-001270,-0.5596987299816675
ACH-001274,-0.6467258477591361
ACH-001275,-0.5876420852114953
ACH-001277,-0.6034473085879778
ACH-001278,-0.9524522419893294
ACH-001280,-0.2291626165136216
ACH-001283,-0.6597681375309035
ACH-001289,-0.7346337145060468
ACH-001300,-1.280848419944556
ACH-001301,-0.8113385572953313
ACH-001302,-0.9556047859610638
ACH-001306,-0.40868135543846
ACH-001318,-0.39055433890998
ACH-001322,-1.2072737570981489
ACH-001328,-0.8359468115474967
ACH-001332,-0.8599059448965014
ACH-001336,-0.6370509247332033
ACH-001346,-0.5556868504804288
ACH-001353,-0.7345237327333263
ACH-001354,-0.536563849761166
ACH-001367,-0.7868217124894471
ACH-001368,-0.2847548531279291
ACH-001374,-0.6332920380869365
ACH-001377,-1.103831799641051
ACH-001380,-0.7478728715852933
ACH-001391,-1.2178851741489145
ACH-001408,-0.14420965202369634
ACH-001430,-0.5494439561907614
ACH-001431,-0.9130487014452036
ACH-001450,-0.5681601713288713
ACH-001496,-1.1940938248381496
ACH-001500,-1.462906183695427
ACH-001523,-0.6049666069759869
ACH-001532,-0.2189604213404335
ACH-001550,-0.3702801542037731
ACH-001552,-0.014930664314963487
ACH-001554,-1.1808745495421495
ACH-001654,-1.0642046608274796
ACH-001735,-0.5374100849579773
ACH-001736,-1.083644806634818
ACH-001737,-0.552262837804782
ACH-001740,-1.1878857579754782
ACH-001745,-1.1367522290391894
ACH-001765,-0.4435781469740298
