,EEF1A2 (1917)
ACH-000004,0.046728137713493184
ACH-000005,0.11621713543298084
ACH-000007,0.03855650295942747
ACH-000009,0.04722672367616148
ACH-000011,-0.2428067877073813
ACH-000012,0.1273904776833913
ACH-000013,0.09026465661629172
ACH-000014,0.09357638361161848
ACH-000015,0.06326096039359705
ACH-000017,-0.08532882357303509
ACH-000018,-0.046587447970689456
ACH-000019,0.04819094736282272
ACH-000021,-0.07427515348733355
ACH-000022,-0.10405212548656492
ACH-000025,0.02370444655030256
ACH-000028,-0.1877060132007659
ACH-000030,-0.057070520518090175
ACH-000035,-0.08102706420686091
ACH-000036,-0.2702065400345288
ACH-000037,0.09294442598256587
ACH-000039,0.14490485969882164
ACH-000040,-0.017586168933220098
ACH-000041,-0.05633611734118678
ACH-000042,-0.03739556060295062
ACH-000045,0.019929957540982014
ACH-000047,0.014053716127851695
ACH-000052,0.11278765744804875
ACH-000053,-0.01856671216457741
ACH-000054,-0.012479754619239744
ACH-000055,-0.06762572836332756
ACH-000060,-0.04616038147351667
ACH-000067,0.06399687612055792
ACH-000070,0.09460284252532652
ACH-000075,-0.16382938721119322
ACH-000078,-0.025509916255034047
ACH-000082,-0.05200302882358722
ACH-000085,0.0244117154453292
ACH-000086,0.005544689204083953
ACH-000087,0.038149871560849966
ACH-000092,0.026872713717646667
ACH-000095,-0.03825096146774068
ACH-000097,-0.11977560087762845
ACH-000098,0.05481522617138483
ACH-000099,-0.07472545972432929
ACH-000108,-0.096718610998152
ACH-000113,-0.13481856222169522
ACH-000116,-0.11757116015386315
ACH-000118,0.00013971845680852316
ACH-000120,-0.04331958700332293
ACH-000123,-0.08082412624774317
ACH-000127,-0.003463423893745305
ACH-000128,0.04682116071432715
ACH-000132,-0.033597411163357765
ACH-000133,-0.022896630533179002
ACH-000137,0.20378247995482687
ACH-000138,-0.02164736627812455
ACH-000142,0.11842373037617974
ACH-000143,0.054721822951046654
ACH-000146,0.045606160621124964
ACH-000148,-0.049018945777444686
ACH-000150,-0.13025324802887192
ACH-000152,0.10152520668367744
ACH-000153,-0.0038081318203641522
ACH-000159,-0.0032258466414732297
ACH-000160,0.0029726803704755184
ACH-000163,0.02444480299075196
ACH-000167,0.2919412454657382
ACH-000168,0.11708927520538448
ACH-000169,-0.2318388348328277
ACH-000178,-0.032636373537361985
ACH-000183,0.08053170387851859
ACH-000188,0.10623084420007424
ACH-000189,-0.189676265012024
ACH-000190,0.2235043341771805
ACH-000198,-0.017083371346339683
ACH-000203,-0.92912814106517
ACH-000204,0.07626459826454457
ACH-000206,-0.08294459960439117
ACH-000207,0.0004674361129716847
ACH-000208,0.12746528814803665
ACH-000210,0.032710477167804085
ACH-000211,-0.008932305303104217
ACH-000215,0.012958189057109548
ACH-000221,0.037462735895529384
ACH-000222,-0.050329226959557515
ACH-000223,0.017657787796464968
ACH-000226,0.0257443878374137
ACH-000227,0.14965355867328467
ACH-000228,0.13538462666600828
ACH-000231,-0.18426889450864697
ACH-000232,0.1841772482907163
ACH-000233,0.006019116836469267
ACH-000234,-0.05568010632584985
ACH-000235,-0.012905647906813384
ACH-000237,-0.05489536655524577
ACH-000238,-0.09443063696927886
ACH-000242,0.12486916474135765
ACH-000243,0.05366770197614691
ACH-000244,0.0017300520687719301
ACH-000246,-0.0165614892093242
ACH-000248,-0.01793096575425237
ACH-000250,0.04866556009358535
ACH-000251,0.07250469485416823
ACH-000252,-0.05939463238856104
ACH-000253,-0.1015780626904555
ACH-000255,0.11228653162872497
ACH-000256,0.07014620085755678
ACH-000257,-0.04189861638041708
ACH-000258,-0.01266458073242496
ACH-000259,-0.08340915255504214
ACH-000260,-0.158863340931483
ACH-000261,-0.04205650003237349
ACH-000262,0.1111804411898509
ACH-000263,-0.004126022857415308
ACH-000264,-0.03938287920082816
ACH-000265,-0.03256688770709988
ACH-000266,-0.01160790850037056
ACH-000272,-0.016890874848044694
ACH-000274,-0.02415738201823885
ACH-000277,-0.05960869337805545
ACH-000278,0.06391289200549465
ACH-000279,0.053999935644756115
ACH-000280,-0.056112627586620334
ACH-000281,-0.10573592766136533
ACH-000288,-0.04684118175337574
ACH-000291,-0.019484477305402426
ACH-000293,0.0586032833734372
ACH-000294,-0.0761677995780182
ACH-000295,-0.15087923729606822
ACH-000296,0.19185215226103344
ACH-000302,0.09882283481023887
ACH-000304,0.11733343917564948
ACH-000307,-0.013274180384763362
ACH-000308,-0.04459580497477919
ACH-000310,-0.049804921843808116
ACH-000311,-0.04794024303459301
ACH-000312,-0.046071944439874994
ACH-000315,-0.0052437645294102
ACH-000316,-0.0957013643903824
ACH-000317,0.07624560035931034
ACH-000318,0.024457595391688385
ACH-000319,-0.03785613321512479
ACH-000320,-0.18335699513531387
ACH-000322,-0.15922336583031255
