,MARCKSL1 (65108)
ACH-000260,-0.1465350187702321
ACH-000261,-0.09302226287109644
ACH-000262,-0.2965077840394092
ACH-000263,-0.016290975086160647
ACH-000264,-0.13483274563323455
ACH-000265,-0.18259485320687205
ACH-000266,-0.06987485190495715
ACH-000272,-0.17681952708895032
ACH-000274,-0.1978321643215842
ACH-000277,-0.18495240107546446
ACH-000278,-0.18287612550708648
ACH-000279,-0.26197335969354224
ACH-000280,-0.0974797438006326
ACH-000281,-0.04925802916149129
ACH-000288,-0.3755008537850267
ACH-000291,-0.07994505600897085
ACH-000293,-0.3596260940401077
ACH-000294,-0.12513111409310407
ACH-000295,-0.14864956564281154
ACH-000296,-0.1383595988294061
ACH-000302,-0.2307711703752129
ACH-000304,-0.36543134401464
ACH-000307,-0.23731134541890064
ACH-000308,-0.09744052245737564
ACH-000310,-0.09527659736301662
ACH-000311,-0.09076865596039213
ACH-000312,-0.2656539665620722
ACH-000315,-0.07500105144745656
ACH-000316,-0.25459884702797164
ACH-000317,-0.2831711339752129
ACH-000318,-0.02267810908172681
ACH-000319,-0.1992147001933092
ACH-000320,-0.40762025416353936
ACH-000322,-0.2587834888479195
ACH-000323,-0.1911616915501773
ACH-000324,-0.24551848843891164
ACH-000329,-0.22088855576610394
ACH-000330,-0.1804364644530303
ACH-000331,-0.1968094608282103
ACH-000332,-0.21945382839395644
ACH-000334,-0.12725667489544962
ACH-000335,-0.1473991752509747
ACH-000336,-0.11915731747178154
ACH-000337,-0.18225342139307965
ACH-000338,-0.36990743161854295
ACH-000339,-0.06250154174874736
ACH-000341,-0.23990575649037366
ACH-000348,-0.16781079559015938
ACH-000350,-0.15205781122030634
ACH-000352,-0.3061225283773871
ACH-000356,-0.3476305865738809
ACH-000361,-0.3295898257761884
ACH-000362,-0.11771462900348514
ACH-000363,-0.004781152133207501
ACH-000364,-0.2892465325885749
ACH-000365,-0.12008455376318974
ACH-000366,-0.12117225005682004
ACH-000368,-0.2961920655736153
ACH-000374,-0.006370589400374395
ACH-000375,-0.3930907905549992
ACH-000376,-0.27165444882793266
ACH-000381,-0.11818059821372708
ACH-000383,-0.2167348298757729
ACH-000387,-0.07862049580130799
ACH-000389,-0.2979293033212801
ACH-000390,-0.10889769957738764
ACH-000393,-0.1513265376278996
ACH-000395,-0.2200364466014627
ACH-000396,-0.1184141582927022
ACH-000397,-0.18601266626023968
ACH-000401,-0.22524346811786694
ACH-000402,-0.08281874733198002
ACH-000403,-0.16249511570378014
ACH-000404,-0.2283911286489885
ACH-000406,-0.14326555657460438
ACH-000407,-0.2465686832167596
ACH-000408,-0.1411926599564719
ACH-000410,-0.16026267574727734
ACH-000411,-0.21656306436783573
ACH-000414,-0.1529097242852577
ACH-000415,-0.20855375571622886
ACH-000416,-0.1398773811365193
ACH-000420,-0.2474582250509469
ACH-000421,-0.2251890540376296
ACH-000424,-0.03307150249412565
ACH-000425,-0.24691598447760701
ACH-000426,-0.2092077889912764
ACH-000427,-0.09164047502819063
ACH-000433,-0.09719898604785608
ACH-000435,-0.12807900234023034
ACH-000436,-0.08470818650457698
ACH-000444,-0.1089366180032992
ACH-000445,-0.3032162511596749
ACH-000448,-0.2791230128019113
ACH-000450,-0.2860120489246421
ACH-000452,-0.1859951856372716
ACH-000454,-0.2582661370361525
ACH-000458,-0.0490733850506823
ACH-000459,-0.17354002911208616
ACH-000460,-0.12271098819807352
ACH-000461,-0.244775405706481
ACH-000463,-0.1803285527968409
ACH-000464,-0.2974078177996966
ACH-000466,-0.055241591529799565
ACH-000467,-0.15137250357181498
ACH-000468,-0.2071635157039963
ACH-000469,-0.2417975659586545
ACH-000470,-0.14341148076927104
ACH-000471,-0.20531800741071526
ACH-000472,-0.09515068077913316
ACH-000473,-0.11149385010594172
ACH-000475,-0.23719651195625074
ACH-000476,-0.2213951384765299
ACH-000477,-0.2357063840546368
ACH-000479,-0.25475292112041786
ACH-000480,-0.021365738566527608
ACH-000481,-0.10884183956339546
ACH-000483,-0.21339678179880875
ACH-000484,-0.28400398951740297
ACH-000485,-0.14159421712792658
ACH-000486,-0.15395992442890366
ACH-000487,-0.18888292031445816
ACH-000488,-0.1804785410391267
ACH-000490,-0.21256048631110544
ACH-000491,-0.1384751307400492
ACH-000495,-0.2979554620427593
ACH-000496,-0.2554400668432442
ACH-000499,-0.2578737924746517
ACH-000500,0.3533840325250198
ACH-000502,-0.17497360079170945
ACH-000503,-0.0788464243001091
ACH-000505,-0.134983250855556
ACH-000507,-0.18863083281942844
ACH-000510,-0.11434174199207944
ACH-000511,-0.20102856659532872
ACH-000512,-0.07297346660022971
ACH-000516,-0.0759250361286844
ACH-000517,-0.2459006811149477
ACH-000518,-0.10705223577579584
ACH-000520,-0.20632575601415154
ACH-000521,-0.09632899554454792
ACH-000522,-0.1621987037476746
ACH-000524,-0.17806345728138895
ACH-000527,-0.1818117739511917
ACH-000528,-0.2184727669029747
ACH-000537,-0.22261812468078684
ACH-000541,-0.006236641567770051
ACH-000542,-0.1590372602647067
ACH-000544,-0.096241932978182
ACH-000545,-0.2891570163911641
ACH-000547,-0.2842438240421991
ACH-000548,-0.1550791147492938
ACH-000549,-0.07727929467812884
ACH-000550,-0.4234331788800483
ACH-000552,-0.015917835118694244
ACH-000556,-0.2765449140301313
ACH-000557,0.033576420238690584
ACH-000569,-0.21102643874995736
ACH-000570,-0.2432575643321956
ACH-000571,-0.08527754873998007
ACH-000573,-0.08407831009474817
ACH-000576,-0.06947375936502488
ACH-000579,-0.2864202801272141
ACH-000580,-0.2473590609725944
ACH-000584,-0.06416938902881393
ACH-000585,-0.26008657090559795
ACH-000588,-0.06499309557858877
ACH-000589,-0.2826201402875436
ACH-000591,-0.3430965358599764
ACH-000593,-0.24757115430177296
ACH-000600,-0.29270167539487524
ACH-000601,-0.2557755282095048
ACH-000605,-0.08047809482779197
ACH-000606,-0.3048465834488379
ACH-000608,-0.1683616838375606
ACH-000614,-0.0759437011855694
ACH-000616,-0.17389883366670827
ACH-000618,-0.08853533380702254
ACH-000619,-0.2169592948228928
ACH-000620,-0.15728515298167994
ACH-000621,-0.12694275387238665
ACH-000622,-0.296379674047538
ACH-000623,-0.254923970931973
ACH-000624,-0.2139387978826524
ACH-000627,-0.19710757061209727
ACH-000630,-0.32247655597352065
ACH-000631,-0.09618634928333436
ACH-000632,-0.20500347070764025
ACH-000633,-0.2741317368862907
ACH-000637,-0.19970723111146288
ACH-000638,-0.330262299564016
ACH-000646,-0.2273422539279361
ACH-000647,-0.07964548204408799
ACH-000648,-0.22065723022382647
ACH-000649,-0.14004531739264298
ACH-000651,-0.17768511738634876
ACH-000652,-0.3566950820668521
ACH-000653,-0.15331581222707685
ACH-000657,-0.23745888088709666
ACH-000658,-0.07048868846205332
ACH-000661,-0.1403615615171354
ACH-000662,-0.5087728579829943
ACH-000663,-0.009348426808491196
ACH-000665,-0.2143533540019078
ACH-000671,-0.18670441560142648
ACH-000672,-0.5541773395539077
ACH-000673,-0.1996636118863899
ACH-000676,-0.1989746668021856
ACH-000677,-0.12365459050303483
ACH-000681,-0.18499640830288067
ACH-000683,-0.34770915597658314
ACH-000684,-0.18144323904132625
ACH-000688,-0.3675422886637387
ACH-000693,-0.28942300124650233
ACH-000694,-0.10369542447653894
ACH-000695,-0.5627690040221827
ACH-000696,-0.2166884602819917
ACH-000697,-0.5516494547228072
ACH-000699,-0.1022296369549434
ACH-000701,-0.27239290335142663
ACH-000706,-0.016159015688029882
ACH-000711,-0.32220457527556845
ACH-000713,-0.10058217311911316
ACH-000714,-0.21865699985506487
ACH-000718,-0.1630860153545501
ACH-000720,-0.27410533238587353
ACH-000721,-0.23352944204979476
ACH-000724,-0.06936115108272302
ACH-000725,-0.1924983265873714
ACH-000732,-0.04860306351608557
ACH-000734,-0.19119592563883545
ACH-000735,-0.2029189173146911
ACH-000736,-0.3214685241651605
ACH-000738,-0.12033507451440917
ACH-000746,-0.37054157404433896
ACH-000747,-0.2283985168611088
ACH-000748,-0.2996648398730438
ACH-000753,-0.16857921666745135
ACH-000756,-0.29127624232255483
ACH-000757,-0.3157161878268849
ACH-000758,-0.1794356248966951
ACH-000760,-0.2357631185314043
ACH-000762,-0.13280603922534878
ACH-000763,-0.07859561998543856
ACH-000764,-0.14802250928274105
ACH-000765,-0.1856341636933828
ACH-000766,-0.15560104449622295
ACH-000767,-0.01824693141118621
ACH-000768,-0.10293746370013587
ACH-000769,-0.1981810402064268
ACH-000770,-0.10207175013791868
ACH-000771,-0.17669929792715985
ACH-000773,-0.1508948989725291
ACH-000776,-0.1297091779768217
ACH-000777,-0.15783608065943494
ACH-000778,-0.09634421563168312
ACH-000781,-0.11183306331281916
ACH-000782,-0.21927947477424709
ACH-000783,-0.31257730999632843
ACH-000784,-0.2892886214028642
ACH-000785,-0.10778282740545056
ACH-000787,-0.17157662336923987
ACH-000788,-0.07160239640457976
ACH-000791,-0.2095476006597572
ACH-000792,-0.0981760740521002
ACH-000794,-0.18555649824068784
ACH-000796,-0.1997857695565954
ACH-000798,-0.3197738549486921
ACH-000799,-0.2781159625270658
ACH-000800,-0.05030740719825015
ACH-000802,-0.11700774865928182
ACH-000804,-0.2027329113868592
ACH-000805,-0.18301844142916893
ACH-000809,-0.11634215945530155
ACH-000810,-0.24608685683556086
ACH-000811,-0.12924306754029238
ACH-000817,0.05962818884265881
ACH-000819,-0.2833213799880452
ACH-000820,-0.4313536737682959
ACH-000821,-0.18936340435482035
ACH-000822,-0.16755623885411258
ACH-000823,-0.15571050644276194
ACH-000824,-0.10241215668090943
ACH-000827,-0.13210752446515947
ACH-000829,-0.13298501561076692
ACH-000831,-0.15338243328951842
ACH-000832,-0.33953409072509283
ACH-000833,-0.2627771115122005
ACH-000834,-0.2892069664553676
ACH-000835,-0.13142775484914115
ACH-000836,-0.06836233187036836
ACH-000837,0.016432347126981554
ACH-000838,-0.01089859582979084
ACH-000839,-0.3413986033035316
ACH-000840,-0.2253732126444109
ACH-000841,-0.1165161377850672
ACH-000843,-0.20546912205069195
ACH-000846,-0.1336171955268998
ACH-000847,-0.17280218174927914
ACH-000848,-0.15451440798748212
ACH-000849,-0.2200689307523302
ACH-000851,-0.30238918651184005
ACH-000855,0.06793090627105823
ACH-000856,-0.0582485245361996
ACH-000858,-0.041185271660775215
ACH-000859,-0.02681620407043568
ACH-000861,-0.3561700458534405
ACH-000862,-0.05609728236660585
ACH-000865,-0.21243203219765444
ACH-000866,-0.09756020835400596
ACH-000867,-0.1354843155811612
ACH-000869,0.0012694555769987488
ACH-000872,-0.22870547989383985
ACH-000873,-0.09796615697950968
ACH-000876,-0.15939743279016022
ACH-000878,-0.04594812781440401
ACH-000880,-0.15624490186200254
ACH-000881,-0.12263127248213045
ACH-000882,-0.28479363067640806
ACH-000884,-0.2965696590922862
ACH-000885,-0.1363260478284678
ACH-000887,-0.2847288631926461
ACH-000889,-0.10120176417342618
ACH-000896,-0.1768465001129471
ACH-000898,-0.09036210659917664
ACH-000900,-0.2605424093148942
ACH-000901,-0.20385570483656384
ACH-000905,-0.13733391539516449
ACH-000906,-0.15461785196711902
ACH-000907,-0.2673898150473413
ACH-000910,-0.124281375846806
ACH-000911,-0.2846011947826268
ACH-000912,-0.3662043549095304
ACH-000913,-0.25345115266980384
ACH-000915,-0.035751179954019566
ACH-000916,0.050070074101981166
ACH-000917,-0.14368601967452835
ACH-000920,-0.3150363522013088
ACH-000921,-0.13590731173190593
ACH-000924,-0.048483055894978935
ACH-000926,-0.09300106795712057
ACH-000928,-0.3101703762664289
ACH-000929,-0.16266201254641646
ACH-000932,-0.07389181866158813
ACH-000935,0.04792876104937985
ACH-000936,-0.2731089905875322
ACH-000937,-0.15858612764440447
ACH-000938,-0.08625726624782151
ACH-000939,-0.23232107311207084
ACH-000941,-0.094765292942039
ACH-000943,-0.18582458518797565
ACH-000946,-0.20855801746042324
ACH-000947,-0.31255505284130564
ACH-000948,-0.08720841278546082
ACH-000950,-0.17806807873249195
ACH-000953,-0.07185583489776874
ACH-000954,0.028054038296400942
ACH-000957,0.03099489480612098
ACH-000958,-0.12554641768419394
ACH-000960,-0.11936099314066745
ACH-000963,-0.1891256571621568
ACH-000968,-0.1908428072271421
ACH-000969,-0.273118794492542
ACH-000972,-0.7147509797011599
ACH-000973,-0.2573494022645627
ACH-000974,-0.1728796027249892
ACH-000978,-0.1508843290187271
ACH-000984,-0.2761905135895955
ACH-000986,-0.2186105201436276
ACH-000988,-0.2087758001062701
ACH-000993,-0.1989178078434828
ACH-000994,-0.2610109171882933
ACH-000996,-0.3311016873065655
ACH-001001,-0.3263678468048521
ACH-001020,-0.1886229141745322
ACH-001028,-0.12978538273620216
ACH-001031,-0.04168358901145758
ACH-001038,-0.3363249786675009
ACH-001048,-0.17770353441572978
ACH-001050,-0.11947927800984508
ACH-001053,-0.4630247245323736
ACH-001054,-0.06589856072824456
ACH-001061,0.04193821631893821
ACH-001067,-0.2812321579761176
ACH-001075,0.13328314478476694
ACH-001096,-0.3200308443101503
ACH-001111,-0.3607207185389301
ACH-001119,-0.1376237521407951
ACH-001128,-0.4084773385748623
ACH-001134,-0.05900105301142216
ACH-001151,-0.17709882032142188
ACH-001163,-0.13131293596695573
ACH-001164,-0.1769219407471189
ACH-001183,-0.2576368885937844
ACH-001192,-0.1680719466805288
ACH-001193,-0.2909558170893348
ACH-001196,-0.16813611541777887
ACH-001197,-0.109676550778893
ACH-001205,-0.09567992329767468
ACH-001211,-0.4107769890798361
ACH-001212,-0.41601814832144973
ACH-001228,-0.22163122647451716
ACH-001232,-0.3960492994019855
ACH-001239,-0.11599526467515844
ACH-001270,-0.20251805775860912
ACH-001274,-0.13796480021627489
ACH-001275,-0.08066070197816491
ACH-001277,-0.2163769523259405
ACH-001278,-0.05159256393278176
ACH-001280,-0.16655115000906934
ACH-001283,-0.1962062407508717
ACH-001289,-0.03498682604549775
ACH-001300,-0.19779826223693545
ACH-001301,-0.0691103357752066
ACH-001302,0.11691293616939236
ACH-001306,-0.3274460198027601
ACH-001318,-0.2276206348420963
ACH-001322,-0.14250878791180854
ACH-001328,-0.1601896964333493
ACH-001332,-0.09742605414748473
ACH-001336,-0.054406512001089966
ACH-001346,-0.2489747742323269
ACH-001353,-0.1751367166683738
ACH-001354,-0.2182821509345764
ACH-001367,-0.18379218645234585
ACH-001368,-0.2280193254334271
ACH-001374,-0.013089232857397652
ACH-001377,-0.3430266585658951
ACH-001380,-0.2731375248903814
ACH-001391,0.004840172913333019
ACH-001408,-0.2971346111084383
ACH-001430,-0.261285302396617
ACH-001431,-0.1863322862318909
ACH-001450,-0.03470509158734776
ACH-001496,-0.06471065084866984
ACH-001500,-0.2593018547095344
ACH-001523,-0.06912572684896298
ACH-001532,-0.18839203432720128
ACH-001550,-0.10328398907185396
ACH-001552,-0.022855400179922256
ACH-001554,-0.2640772373121343
ACH-001654,-0.12818136333565394
ACH-001735,-0.0951581475090062
ACH-001736,-0.14889500129618544
ACH-001737,-0.01885820408320565
ACH-001740,-0.17276515272212076
ACH-001745,-0.2605911653805396
ACH-001765,-0.2315214046296536
