,VANGL1 (81839)
ACH-000004,-0.04397982563544117
ACH-000005,-0.24575899562425754
ACH-000007,-0.030209606399757363
ACH-000009,-0.021339252770702064
ACH-000011,0.08248426704910602
ACH-000012,-0.15870362224271076
ACH-000013,-0.17398331742554418
ACH-000014,-0.06461157614194225
ACH-000015,-0.12238405175604936
ACH-000017,-0.03945657698897584
ACH-000018,-0.0358918469580354
ACH-000019,0.049152533435729034
ACH-000021,-0.15450877206743616
ACH-000022,-0.11542068378027227
ACH-000025,-0.26668998087055706
ACH-000028,-0.4704648661745667
ACH-000030,-0.15385197815226287
ACH-000035,-0.2869757290948015
ACH-000036,-0.17164393485611126
ACH-000037,-0.03780056804951834
ACH-000039,0.03915445103936468
ACH-000040,0.027511456725239247
ACH-000041,0.023894157227416196
ACH-000042,-0.09646640240423282
ACH-000045,-0.1618415814891247
ACH-000047,0.06032617337155651
ACH-000052,-0.09169168280673944
ACH-000053,-0.1324773659507738
ACH-000054,-0.1707639476147159
ACH-000055,-0.11777320141509212
ACH-000060,-0.02572653124081536
ACH-000067,-0.23905415631597424
ACH-000070,-0.05289911163107691
ACH-000075,0.06417154051522657
ACH-000078,-0.2962535583864456
ACH-000082,-0.06755439814789298
ACH-000085,-0.2933468772058867
ACH-000086,-0.17063743858011868
ACH-000087,0.06787956917057948
ACH-000092,-0.1810244375242576
ACH-000095,-0.12838462953372487
ACH-000097,-0.01971090686499945
ACH-000098,-0.09504108847205307
ACH-000099,-0.16464117383248247
ACH-000108,-0.10569385405225548
ACH-000113,-0.2614743184409234
ACH-000116,0.010353726257891157
ACH-000118,-0.12953961747230344
ACH-000120,0.009378117138028686
ACH-000123,-0.14523752486571462
ACH-000127,-0.18421132008554328
ACH-000128,-0.2332257634357024
ACH-000132,-0.2402547114309817
ACH-000133,-0.14213344100819852
ACH-000137,-0.21586007662611026
ACH-000138,0.0005359664755942466
ACH-000142,-0.1792414795336586
ACH-000143,-0.09265158649153714
ACH-000146,-0.06176322707810453
ACH-000148,-0.04291027880084829
ACH-000150,-0.01077736947823203
ACH-000152,-0.2835919342590864
ACH-000153,-0.002110951751855863
ACH-000159,-0.3073662277235096
ACH-000160,-0.07415807432681705
ACH-000163,-0.10244242724980908
ACH-000167,-0.22074741380590665
ACH-000168,-0.24501586402894002
ACH-000169,-0.08443741481607571
ACH-000178,-0.09564772448153668
ACH-000183,-0.0033291335700027422
ACH-000188,-0.2628857721591345
ACH-000189,-0.1064609148468072
ACH-000190,-0.2179291711777984
ACH-000198,-0.14266315297710613
ACH-000203,-0.34381421336951296
ACH-000204,-0.07463030492094776
ACH-000206,-0.20120719592078906
ACH-000207,-0.1236403327633268
ACH-000208,-0.05107767207062583
ACH-000210,-0.028487709222128458
ACH-000211,-0.09581268739508124
ACH-000215,-0.040854978457144385
ACH-000221,-0.22684877738630005
ACH-000222,-0.0560883938870925
ACH-000223,-0.14473089332822522
ACH-000226,-0.16725877309012288
ACH-000227,-0.24358044529747694
ACH-000228,-0.2559840716660162
ACH-000231,-0.16334094840361352
ACH-000232,-0.11947065133948225
ACH-000233,-0.1114925570599498
ACH-000234,0.0291083623255032
ACH-000235,-0.07506089423785675
ACH-000237,-0.07801825015828047
ACH-000238,-0.17193392870317942
ACH-000242,-0.02222957184596361
ACH-000243,-0.11500497121323833
ACH-000244,-0.014391315088410166
ACH-000246,-0.07812390610931014
ACH-000248,-0.05526627348919076
ACH-000250,-0.13656759370220342
ACH-000251,0.02131183281851697
ACH-000252,-0.05482937379172794
ACH-000253,-0.1180948178095452
ACH-000255,-0.02778831448729298
ACH-000256,0.031171841745335813
ACH-000257,0.014229342106829494
ACH-000258,-0.12093786628356612
ACH-000259,-0.18650413856042836
ACH-000260,-0.11651118827924803
ACH-000261,-0.1712249571710467
ACH-000262,-0.017131135705187192
ACH-000263,-0.028130331870742084
ACH-000264,-0.09415537335855104
ACH-000265,-0.17676029379607144
ACH-000266,-0.045752834712794815
ACH-000272,-0.20326751167677926
ACH-000274,-0.12233502214327728
ACH-000277,-0.06768197210308181
ACH-000278,-0.08351812442047092
ACH-000279,-0.0655089504578313
ACH-000280,-0.1593388915494114
ACH-000281,-0.016962775567020656
ACH-000288,-0.1326608588422783
ACH-000291,-0.1531356213520162
ACH-000293,-0.145619169694079
ACH-000294,-0.21169526603110791
ACH-000295,-0.02065491004282821
ACH-000296,-0.15959237016279826
ACH-000302,-0.09936006678590338
ACH-000304,-0.4236658333478153
ACH-000307,-0.15289823007181322
ACH-000308,-0.1337990284167085
ACH-000310,-0.24451174037079676
ACH-000311,-0.04283422290268761
ACH-000312,-0.2255158456841827
ACH-000315,-0.2723452269667964
ACH-000316,-0.13038137575834982
ACH-000317,-0.4394645502244384
ACH-000318,-0.102866118633948
ACH-000319,-0.14468517678130918
ACH-000320,-0.2228529583191084
ACH-000322,0.03113089218952285
ACH-000323,-0.4088771052083124
ACH-000324,-0.11563577678429633
ACH-000329,-0.23067154435181075
ACH-000330,-0.20522032681496988
ACH-000331,-0.1866760216473068
ACH-000332,-0.06864719911638054
ACH-000334,-0.1707254445658229
ACH-000335,-0.09880105174600698
ACH-000336,-0.14806464296367758
ACH-000337,-0.051055632875226006
ACH-000338,-0.4597680018714979
ACH-000339,-0.07770475214565163
ACH-000341,-0.015365277366366913
ACH-000348,-0.09331358310916447
ACH-000350,-0.026314530156467453
ACH-000352,-0.07477537244804586
ACH-000356,-0.04069563541720998
ACH-000361,-0.11713668068927907
ACH-000362,-0.20505974111506936
ACH-000363,-0.09156329017043748
ACH-000364,-0.09388470385326184
ACH-000365,-0.35232304923215024
ACH-000366,-0.0328259270070117
ACH-000368,-0.0183328313886582
ACH-000374,-0.03765279841277264
ACH-000375,-0.0421917351115236
ACH-000376,-0.17655415333021554
ACH-000381,-0.032363242546315577
ACH-000383,-0.14118230293888542
ACH-000387,-0.05239875064692807
ACH-000389,-0.15408766490916415
ACH-000390,-0.21879579727061846
ACH-000393,-0.10340879082424748
ACH-000395,-0.14944355399730708
ACH-000396,-0.3676090356787544
ACH-000397,-0.060302228432466215
ACH-000401,-0.17210594898743128
ACH-000402,0.19648572288411775
ACH-000403,-0.036049693802969116
ACH-000404,-0.31711279939936593
ACH-000406,-0.12422398326463467
ACH-000407,-0.10281315280303494
ACH-000408,-0.10994498166052677
ACH-000410,-0.18345562293671075
ACH-000411,-0.07796179892070138
ACH-000414,-0.07308791342312003
ACH-000415,-0.31450819035257715
ACH-000416,-0.13172071058389034
ACH-000420,-0.20309437194922814
ACH-000421,0.03280124324549412
ACH-000424,-0.10659037480186603
ACH-000425,-0.18449381668223905
ACH-000426,0.061870303753395424
ACH-000427,-0.02117572765157172
ACH-000433,-0.051112776255102674
ACH-000435,-0.10587842341331503
ACH-000436,-0.003949217160624965
ACH-000444,-0.0460854597705565
ACH-000445,-0.13522606664499046
ACH-000448,-0.09362937718552336
ACH-000450,-0.1300815204423063
ACH-000452,-0.10767613299981983
ACH-000454,-0.3073972205832838
ACH-000458,-0.18281485177583467
ACH-000459,0.02282198480169857
ACH-000460,-0.019323600927274656
ACH-000461,-0.04909535878259617
ACH-000463,-0.07876355967031826
ACH-000464,-0.24034874873012665
ACH-000466,-0.16131160182148738
ACH-000467,-0.07336537810100924
ACH-000468,-0.1562000167317165
ACH-000469,-0.07619976373547899
ACH-000470,-0.03007754333064634
ACH-000471,-0.10228120976670373
ACH-000472,-0.11810564533417535
ACH-000473,-0.028159612233701226
ACH-000475,-0.02419628897709739
ACH-000476,-0.15896781360438053
ACH-000477,-0.17013070728303115
ACH-000479,-0.1690852904682649
ACH-000480,-0.09414541946821586
ACH-000481,-0.036297330920099374
ACH-000483,-0.12896830907352955
ACH-000484,-0.1327797349419889
ACH-000485,-0.10452820862851404
ACH-000486,-0.14202636830957385
ACH-000487,0.015560879187845213
ACH-000488,-0.07700174611454276
ACH-000490,-0.09354768044503567
ACH-000491,-0.1946389143127953
ACH-000495,-0.1798817513451948
ACH-000496,-0.2253586394071824
ACH-000499,-0.13201961183920774
ACH-000500,-0.16957525038063764
ACH-000502,-0.04907695521905769
ACH-000503,0.02366584346738296
ACH-000505,-0.0949911350612058
ACH-000507,-0.05347153177208694
ACH-000510,-0.22016791653231205
ACH-000511,-0.021755454393120214
ACH-000512,-0.23758788870346165
ACH-000516,-0.053716814265170464
ACH-000517,0.0033781633714732692
ACH-000518,-0.08644544992192857
ACH-000520,-0.09573044041508283
ACH-000521,-0.07219826813480952
ACH-000522,-0.257217975093176
ACH-000524,-0.04467122111426095
ACH-000527,-0.038272546981891
ACH-000528,-0.004420089983734096
ACH-000537,-0.13112999270879544
ACH-000541,0.10684160043626753
ACH-000542,-0.06969518724864841
ACH-000544,-0.23063566297698224
ACH-000545,-0.26100196346774057
ACH-000547,-0.16449188643177035
ACH-000548,-0.2168086634185603
ACH-000549,-0.07241991937756842
ACH-000550,-0.01510929364690019
ACH-000552,-0.13152032762598762
ACH-000556,-0.17999368014700562
ACH-000557,-0.30783586550319897
ACH-000569,-0.02686467948260047
ACH-000570,-0.03223608923180178
ACH-000571,-0.09835941082048733
ACH-000573,-0.06005366238954405
ACH-000576,-0.11561224327637837
ACH-000579,-0.12189365212117885
ACH-000580,-0.003729251811931439
ACH-000584,-0.10674064495145737
ACH-000585,-0.00315763378948452
ACH-000588,-0.010181461464943508
ACH-000589,-0.05612040982059808
ACH-000591,-0.10569730191802652
ACH-000593,-0.05622207893886277
ACH-000600,0.07160295292491928
ACH-000601,-0.09514633824361456
ACH-000605,-0.4761760091158328
ACH-000606,-0.2227640627885196
ACH-000608,-0.10063433560378417
ACH-000614,-0.0949307104769564
ACH-000616,-0.018407631496024247
ACH-000618,-0.16566676075729628
ACH-000619,-0.2844818820101397
ACH-000620,-0.08942266863305923
ACH-000621,-0.042525070288783065
ACH-000622,-0.051852928250185656
ACH-000623,-0.10482465759011572
ACH-000624,-0.06710672518417342
ACH-000627,-0.2531282220083453
ACH-000630,-0.051367492146487635
ACH-000631,-0.006422407868105043
ACH-000632,-0.25444376545292224
ACH-000633,-0.009160780133789105
ACH-000637,-0.11101433837679137
ACH-000638,-0.12301258443496182
ACH-000646,-0.029037711331585864
ACH-000647,-0.07085056324601527
ACH-000648,-0.1401105892719638
ACH-000649,-0.16645780952328526
ACH-000651,-0.22593467638881976
ACH-000652,-0.24656465002670555
ACH-000653,-0.08631008040236031
ACH-000657,-0.10238138747279366
ACH-000658,-0.06530355829302383
ACH-000661,0.0072256617584701465
ACH-000662,-0.3291638962537867
ACH-000663,-0.011930656604165904
ACH-000665,-0.15059303421684064
ACH-000671,-0.23330950571120426
ACH-000672,-0.2816293608780045
ACH-000673,-0.0863609020401277
ACH-000676,-0.19455550617559836
ACH-000677,-0.009900261464799422
ACH-000681,-0.09738653897820992
ACH-000683,-0.08739754616541738
ACH-000684,-0.11773345559639532
ACH-000688,-0.07288189685008073
ACH-000693,-0.17564472604989909
ACH-000694,-0.12117371254560655
ACH-000695,-0.17441699129643948
ACH-000696,-0.18899598886788493
ACH-000697,-0.056362376918960275
ACH-000699,-0.04489755939347393
ACH-000701,-0.08129048787225555
ACH-000706,-0.17255083142087246
ACH-000711,-0.05472186475643701
ACH-000713,-0.11882266179550095
ACH-000714,0.27046392656244045
ACH-000718,0.07062139465526526
ACH-000720,-0.10057077992139699
ACH-000721,-0.19043598906998466
ACH-000724,-0.2164202637852835
ACH-000725,-0.14138753032670562
ACH-000732,-0.2772454080139973
ACH-000734,-0.14252658848500505
ACH-000735,-0.1215691134826774
ACH-000736,-0.0609747818089474
ACH-000738,-0.06846518737277192
ACH-000746,-0.06937403485810456
ACH-000747,-0.20147815371900246
ACH-000748,-0.16259866894589795
ACH-000753,-0.07121795129937357
ACH-000756,-0.021287939518528108
ACH-000757,-0.1560705358042623
ACH-000758,0.013299811157456064
ACH-000760,-0.21326713586073606
ACH-000762,-0.1607286394813775
ACH-000763,0.05802699088642015
ACH-000764,-0.03906484493038928
ACH-000765,-0.2786228055433538
ACH-000766,-0.018402304983242718
ACH-000767,-0.1568750033853166
ACH-000768,-0.1094280606624027
ACH-000769,-0.1705266045130519
ACH-000770,-0.2611019792325707
ACH-000771,-0.13384608427079794
ACH-000773,0.029905363339975163
ACH-000776,-0.196836850241564
ACH-000777,-0.08955896868167305
ACH-000778,-0.2539876805350844
ACH-000781,-0.12959007115814447
ACH-000782,-0.15302736103697998
ACH-000783,-0.11086236810529214
ACH-000784,-0.16275662869129526
ACH-000785,-0.07229226898947692
ACH-000787,-0.07399955152004324
ACH-000788,-0.13692224013689944
ACH-000791,-0.18370923826520905
ACH-000792,-0.0313663305328986
ACH-000794,-0.06254217575492474
ACH-000796,-0.1258617063367024
ACH-000798,-0.07453665982270859
ACH-000799,-0.09092390128756504
ACH-000800,0.010496753074578676
ACH-000802,-0.16865936536496468
ACH-000804,-0.0639114830992207
ACH-000805,-0.1287561087214683
ACH-000809,-0.06760304911373598
ACH-000810,-0.2027891300144221
ACH-000811,-0.10643629556618746
ACH-000817,0.027476997882581133
ACH-000819,-0.12930275219914958
ACH-000820,-0.23794624311527496
ACH-000821,-0.19940065727568845
ACH-000822,-0.038865106953205934
ACH-000823,-0.14903896311919218
ACH-000824,-0.1277445986864918
ACH-000827,-0.003580449819934145
ACH-000829,-0.19795812160386936
ACH-000831,-0.3505537382490877
ACH-000832,-0.4096127931784572
ACH-000833,-0.12599951622264285
ACH-000834,-0.294034746424132
ACH-000835,-0.15734099510812122
ACH-000836,-0.10225073827622222
ACH-000837,-0.1215447154056831
ACH-000838,-0.0765122525644721
ACH-000839,-0.24596795016493656
