,STRN4 (29888)
ACH-000159,-0.2377689938089945
ACH-000160,-0.0652005935826429
ACH-000163,-0.04892079595086528
ACH-000167,-0.09871371835638068
ACH-000168,-0.2118692980852112
ACH-000169,-0.17782878205217126
ACH-000178,-0.03636516364825848
ACH-000183,-0.1514194565883512
ACH-000188,-0.02882376330555035
ACH-000189,-0.05516033133208597
ACH-000190,-0.14595546158541772
ACH-000198,-0.2558496831422709
ACH-000203,0.08898156243279702
ACH-000204,-0.3875106421650917
ACH-000206,-0.15515021330395215
ACH-000207,-0.0987617020507133
ACH-000208,0.00716813922220027
ACH-000210,-0.2427786497072698
ACH-000211,-0.18011295352083784
ACH-000215,-0.12066905259757775
ACH-000221,-0.5058841492927167
ACH-000222,-0.316719360769224
ACH-000223,-0.13833294612129235
ACH-000226,-0.06358717452254856
ACH-000227,-0.15550406883647966
ACH-000228,-0.12937204492891588
ACH-000231,-0.1417472132861881
ACH-000232,-0.08777365964530492
ACH-000233,-0.11741797090764937
ACH-000234,-0.2412077236587161
ACH-000235,-0.17617281963761106
ACH-000237,-0.1724013565641037
ACH-000238,-0.08579943149164561
ACH-000242,0.1801763014128934
ACH-000243,-0.2213250660425176
ACH-000244,-0.13010828698865326
ACH-000246,-0.07938587250141611
ACH-000248,-0.08126388782944814
ACH-000250,-0.16024287729601258
ACH-000251,-0.2068572501010502
ACH-000252,-0.2670345574978356
ACH-000253,-0.32854164388007745
ACH-000255,-0.13093759309605507
ACH-000256,-0.3512952238518111
ACH-000257,-0.18224070300774814
ACH-000258,-0.043123182281105316
ACH-000259,-0.1751972837722618
ACH-000260,-0.2866108283509674
ACH-000261,-0.11867803908949535
ACH-000262,-0.6076014248756113
ACH-000263,-0.1512918433262183
ACH-000264,-0.14945682104127006
ACH-000265,-0.2667637997154429
ACH-000266,-0.20157402669355126
ACH-000272,-0.07772649641282213
ACH-000274,-0.10913241877418098
ACH-000277,-0.21268178959528464
ACH-000278,-0.2494959144038309
ACH-000279,-0.11354383323511998
ACH-000280,-0.3664205670170054
ACH-000281,-0.0955213944406121
ACH-000288,-0.027945297341939082
ACH-000291,-0.322276979145106
ACH-000293,-0.19608547292553966
ACH-000294,-0.538805877189187
ACH-000295,-0.2574684422005801
ACH-000296,-0.1458391844799938
ACH-000302,-0.2793207762587718
ACH-000304,-0.15881618233237166
ACH-000307,-0.11979461019945785
ACH-000308,-0.2285624016718035
ACH-000310,0.02336256259736392
ACH-000311,-0.22240782443245344
ACH-000312,-0.14978294913374166
ACH-000315,-0.3836549121898056
ACH-000316,-0.0350981486274833
ACH-000317,-0.1251217516553515
ACH-000318,-0.1992708777207035
ACH-000319,-0.3389235135578972
ACH-000320,0.0919441082442151
ACH-000322,-0.19136387258107
ACH-000323,-0.012706879917689855
ACH-000324,-0.17840926672979987
ACH-000329,-0.2074175896816049
ACH-000330,0.06521246995524108
ACH-000331,-0.16718568454817925
ACH-000332,-0.19827872699537452
ACH-000334,-0.4011567879856948
ACH-000335,-0.2614281657938452
ACH-000336,-0.2658618456882665
ACH-000337,0.05228343484913983
ACH-000338,-0.15350419843896895
ACH-000339,-0.14618877831191351
ACH-000341,-0.13660088596874592
ACH-000348,-0.08902143878169369
ACH-000350,-0.048281353850384866
ACH-000352,-0.1320445218516567
ACH-000356,-0.3096551844575242
ACH-000361,-0.3457359251011617
ACH-000362,-0.1664038117365651
ACH-000363,-0.012881868831837886
ACH-000364,-0.040395758453117714
ACH-000365,-0.1319536601379209
ACH-000366,-0.2765727953512668
ACH-000368,-0.09032164835053554
ACH-000374,0.022001422058717274
ACH-000375,-0.06763682677644031
ACH-000376,-0.1838494598130372
ACH-000381,-0.2456350148484831
ACH-000383,-0.25027555659054523
ACH-000387,-0.17255770605370965
ACH-000389,-0.3951463483973292
ACH-000390,-0.036971428971582385
ACH-000393,-0.08043385622839744
ACH-000395,-0.3720151258963623
ACH-000396,-0.2883909625799381
ACH-000397,-0.3725206319885007
ACH-000401,-0.31102706218013704
ACH-000402,-0.27382741707288
ACH-000403,-0.2014035170804221
ACH-000404,0.032034998443955125
ACH-000406,-0.13969480413887692
ACH-000407,-0.1839536086759503
ACH-000408,-0.21923532057138215
ACH-000410,-0.08965219549908046
ACH-000411,-0.2225533885849992
ACH-000414,-0.1711399912658874
ACH-000415,-0.11639074623864253
ACH-000416,-0.18051857270050126
ACH-000420,-0.4942042177304707
ACH-000421,-0.22430952888898925
ACH-000424,-0.4392474341793944
ACH-000425,-0.22199474194974225
ACH-000426,-0.12116501603775078
ACH-000427,-0.11345556729760188
ACH-000433,-0.12086226074308536
ACH-000435,-0.25286946940501315
ACH-000436,-0.2998176255646547
ACH-000444,-0.2135778050474904
ACH-000445,-0.13731875228605386
ACH-000448,-0.2671316019366828
ACH-000450,-0.09194839547841806
ACH-000452,-0.2257806725804201
ACH-000454,-0.18242586398545066
ACH-000458,-0.2488133624474681
ACH-000459,-0.1067673943218281
ACH-000460,-0.14174202200442068
ACH-000461,-0.15452288345076792
ACH-000463,-0.2959365655463282
ACH-000464,-0.1883299907020896
ACH-000466,-0.2137278108898301
ACH-000467,-0.1651389417802158
ACH-000468,-0.13533084162254752
ACH-000469,-0.3931995740401934
ACH-000470,-0.2596012239541319
ACH-000471,-0.08061081801525062
ACH-000472,-0.21611904285376868
ACH-000473,-0.13938799507061478
ACH-000475,-0.10426247947370723
ACH-000476,-0.2209219048837892
ACH-000477,-0.14154592860489348
ACH-000479,-0.3476683308929893
ACH-000480,-0.1738910029193632
ACH-000481,-0.1953660068403069
ACH-000483,-0.18606374518255564
ACH-000484,-0.3324664819782143
ACH-000485,-0.0709712581684792
ACH-000486,-0.3109856348862758
ACH-000487,-0.1971283184813384
ACH-000488,-0.04172370834306265
ACH-000490,-0.08060885121970336
ACH-000491,-0.07086486251965347
ACH-000495,-0.1698464666578559
ACH-000496,-0.04500706588531466
ACH-000499,-0.3755854234873452
ACH-000500,0.05576814562019223
ACH-000502,-0.20017885994389792
ACH-000503,-0.4098798216539082
ACH-000505,-0.1426456862585129
ACH-000507,-0.11235640484510644
ACH-000510,-0.32039625349321044
ACH-000511,-0.04391489353250072
ACH-000512,-0.07898694093895989
ACH-000516,-0.25569591174098866
ACH-000517,-0.25042258616708524
ACH-000518,-0.2792597448426745
ACH-000520,-0.06138714079493389
ACH-000521,-0.10022731439271662
ACH-000522,-0.09919080530026267
ACH-000524,-0.2063137181180188
ACH-000527,-0.23862354253986054
ACH-000528,-0.07989979139013237
ACH-000537,-0.11538248581375958
ACH-000541,-0.0903134521800921
ACH-000542,-0.16131161797573565
ACH-000544,-0.06174164605878344
ACH-000545,-0.13413481415680842
ACH-000547,-0.10110200766235464
ACH-000548,-0.0866059550323165
ACH-000549,-0.031721534800802344
ACH-000550,-0.1500589652321666
ACH-000552,-0.2712831121866717
ACH-000556,-0.17738473722080525
ACH-000557,-0.16104542442908748
ACH-000569,-0.15554154196773984
ACH-000570,-0.13628323243518847
ACH-000571,-0.12204187511924118
ACH-000573,-0.19125653299235126
ACH-000576,-0.07507662854427204
ACH-000579,-0.032817169661981414
ACH-000580,-0.28752100017227666
ACH-000584,-0.1109882912844988
ACH-000585,-0.2893777454946417
ACH-000588,-0.11287153673800968
ACH-000589,-0.1473357090807756
ACH-000591,-0.15610452658887292
ACH-000593,-0.18000978324728753
ACH-000600,-0.07795464568442084
ACH-000601,-0.1595036027875853
ACH-000605,-0.12219353456523345
ACH-000606,-0.10235806148976226
ACH-000608,-0.2058621868045358
ACH-000614,-0.1335279075654796
ACH-000616,-0.1435961564838951
ACH-000618,-0.11802783198329535
ACH-000619,-0.0997878702048484
ACH-000620,-0.1579841755079644
ACH-000621,-0.15701199343755384
ACH-000622,-0.16339515835718293
ACH-000623,-0.13188924138978292
ACH-000624,-0.21770646580469452
ACH-000627,-0.2611588387914784
ACH-000630,-0.0247492409721738
ACH-000631,0.16067115129092474
ACH-000632,-0.22155940883828826
ACH-000633,-0.29211011507241635
ACH-000637,-0.25148407502078685
ACH-000638,-0.25736318751587656
ACH-000646,-0.19180622672426312
ACH-000647,-0.039912779750817334
ACH-000648,-0.11223377297514148
ACH-000649,-0.09239658097162624
ACH-000651,-0.13737347876425854
ACH-000652,-0.08293123694311788
ACH-000653,-0.181332099466522
ACH-000657,-0.16757652147784588
ACH-000658,-0.051240878540334975
ACH-000661,-0.2697269859504541
ACH-000662,-0.5481811563393919
ACH-000663,-0.3019771974389767
ACH-000665,-0.11993806725603402
ACH-000671,-0.2529773360574729
ACH-000672,-0.18048781575095674
ACH-000673,-0.1347265814295584
ACH-000676,-0.1494637661779525
ACH-000677,-0.1489883148381052
ACH-000681,-0.22569019504994814
ACH-000683,-0.1411081382784218
ACH-000684,0.01206752568522621
ACH-000688,-0.25021154241083243
ACH-000693,-0.11523340054088885
ACH-000694,-0.07537986232712
ACH-000695,-0.302955464839433
ACH-000696,-0.14741596260383574
ACH-000697,-0.2677235369017164
ACH-000699,-0.2710821032313901
ACH-000701,-0.4063968962449695
ACH-000706,-0.1779275838418037
ACH-000711,-0.30112116793474136
ACH-000713,-0.2131737248535473
ACH-000714,-0.1046348103210889
ACH-000718,-0.08813861897922891
ACH-000720,-0.13310707001910604
ACH-000721,-0.22252273636935596
ACH-000724,-0.15994151415779692
ACH-000725,-0.22224651965084907
ACH-000732,-0.07763334476385139
ACH-000734,-0.3350815107617212
ACH-000735,-0.19350731880457486
ACH-000736,-0.1373619229324188
ACH-000738,-0.045363695410522806
ACH-000746,-0.20419360465557532
ACH-000747,-0.16817172874819294
ACH-000748,-0.16613706804797035
ACH-000753,-0.07624914121561137
ACH-000756,-0.272350663257887
ACH-000757,-0.2125763158883988
ACH-000758,-0.003883598975005209
ACH-000760,-0.2675272713542399
ACH-000762,-0.04745851170820892
ACH-000763,0.15219071026243033
ACH-000764,-0.0098845147493057
ACH-000765,-0.21008132399295354
ACH-000766,-0.15283668696295494
ACH-000767,-0.14500511061124632
ACH-000768,0.08741222541194632
ACH-000769,-0.23274722742995696
ACH-000770,-0.15320145732404258
ACH-000771,-0.09727483543817272
ACH-000773,-0.2167750218486151
ACH-000776,-0.0770693700170353
ACH-000777,-0.18912641816337925
ACH-000778,-0.28289324357308265
ACH-000781,-0.1620330113918235
ACH-000782,-0.2659239953463449
ACH-000783,-0.16183716070121398
ACH-000784,-0.11217845023208456
ACH-000785,-0.06056896950901074
ACH-000787,-0.3023750346140615
ACH-000788,-0.18132354072143034
ACH-000791,-0.1153516966449703
ACH-000792,-0.15217567364541085
ACH-000794,-0.06749090933511369
ACH-000796,-0.11824863087368465
ACH-000798,-0.3009178534365361
ACH-000799,-0.1372718168807156
ACH-000800,-0.2335182091575736
ACH-000802,-0.2673533928513685
ACH-000804,-0.05317015884224361
ACH-000805,-0.3245616118517397
ACH-000809,-0.2725600150316065
ACH-000810,-0.11988201608387475
ACH-000811,-0.12820394805515548
ACH-000817,-0.20534954852365453
ACH-000819,-0.1907756556320121
ACH-000820,0.15779165087562333
ACH-000821,-0.0339765767956225
ACH-000822,-0.2817986939096777
ACH-000823,-0.13091334789696715
ACH-000824,-0.31347164764498114
ACH-000827,-0.16219470018210355
ACH-000829,-0.05236804847062269
ACH-000831,-0.10141932164416616
ACH-000832,-0.06066903198059401
ACH-000833,-0.18500702925026366
ACH-000834,-0.0763557539802792
ACH-000835,-0.1874872524193356
ACH-000836,-0.1922948737008704
ACH-000837,-0.2203194774973732
ACH-000838,-0.2782948269227171
ACH-000839,0.042275665652651215
ACH-000840,-0.16923150515577576
ACH-000841,-0.08435582240011556
ACH-000843,-0.0915106404206833
ACH-000846,-0.1449771951861416
ACH-000847,-0.14504803626922513
ACH-000848,-0.3252893315541105
ACH-000849,-0.0944808708296878
ACH-000851,-0.14172820674781228
ACH-000855,-0.014244980272020997
ACH-000856,-0.0726319964162695
ACH-000858,-0.29009712250285297
ACH-000859,-0.04992338883240148
ACH-000861,-0.10851898261705176
ACH-000862,-0.12270769534932645
ACH-000865,-0.1762583968054464
ACH-000866,-0.09226579002659653
ACH-000867,-0.17465161793270648
ACH-000869,-0.08439697307446373
ACH-000872,-0.33544696239579497
ACH-000873,-0.09970044758929172
ACH-000876,-0.09109017882555658
ACH-000878,-0.30726025576963
ACH-000880,-0.2333493566527428
ACH-000881,-0.22450727263597373
ACH-000882,-0.07484045416119496
ACH-000884,-0.13837239365525067
ACH-000885,-0.13814273823498313
ACH-000887,-0.13566230671800925
ACH-000889,-0.16503289672917204
ACH-000896,-0.11422967056241635
ACH-000898,-0.25999866578050146
ACH-000900,-0.2754286274934391
ACH-000901,-0.20150120612532896
ACH-000905,-0.1227359998139229
ACH-000906,-0.22411495687363767
ACH-000907,-0.1556134922005652
ACH-000910,-0.044511591178015536
ACH-000911,-0.15200578121449315
ACH-000912,-0.15277091559486822
ACH-000913,-0.09285645420441642
ACH-000915,-0.16570278303968106
ACH-000916,-0.07926961998896005
ACH-000917,-0.30141245913401843
ACH-000920,-0.18541915740738246
ACH-000921,-0.09909602851301616
ACH-000924,-0.1630574649258359
ACH-000926,-0.11932728395030122
ACH-000928,-0.10022757325612727
ACH-000929,-0.07950823966897372
ACH-000932,-0.24858971969976726
ACH-000935,-0.22313513752953906
ACH-000936,-0.11431039659887147
ACH-000937,-0.10467467284095634
ACH-000938,-0.17325038325154346
ACH-000939,-0.11243946487830793
ACH-000941,-0.2988810232415305
ACH-000943,-0.13662855947960642
ACH-000946,-0.12610433148958927
ACH-000947,-0.059411350771762114
ACH-000948,-0.2097010351362305
ACH-000950,-0.17955477228876704
ACH-000953,-0.26190031173762274
ACH-000954,0.1384360349736143
ACH-000957,-0.22217332213164656
ACH-000958,-0.0626888594933866
ACH-000960,-0.2107040606585021
ACH-000963,-0.08002553917840402
ACH-000968,-0.2904494626575562
ACH-000969,-0.10529827356244513
ACH-000972,-0.5692423486155129
ACH-000973,-0.12562139160624392
ACH-000974,-0.18355592704284232
ACH-000978,-0.14403577866830974
ACH-000984,-0.18715982425957212
ACH-000986,-0.14374231578382735
ACH-000988,-0.20294256337583416
ACH-000993,-0.1639271476823301
ACH-000994,-0.060923942336244125
ACH-000996,-0.08686673570786163
ACH-001001,-0.22151014227439936
ACH-001020,-0.13162294269414568
ACH-001028,-0.19226219223145366
ACH-001031,-0.15142568760645986
ACH-001038,-0.09347323968765056
ACH-001048,-0.2720251716529312
ACH-001050,-0.18169293206032855
ACH-001053,-0.15587839539290746
ACH-001054,-0.2280683196412313
ACH-001061,-0.04155961386664112
ACH-001067,-0.2806122846888301
ACH-001075,-0.107053535250021
ACH-001096,-0.12137132602428875
ACH-001111,-0.1968494748276601
ACH-001119,-0.3886956220077182
ACH-001128,-0.3066857765962355
ACH-001134,-0.062309717211539085
ACH-001151,-0.10121842247203083
ACH-001163,-0.14949484925745654
ACH-001164,-0.3559385953189344
ACH-001183,-0.03738068647780796
ACH-001192,-0.2303552435848636
ACH-001193,0.0015836805518757119
ACH-001196,-0.1063966623127984
ACH-001197,-0.09376597691133713
ACH-001205,-0.09570813442441176
ACH-001211,-0.19838524052865705
ACH-001212,-0.5549536194259153
ACH-001228,-0.10158305432924762
ACH-001232,0.11257444146950914
ACH-001239,0.0987135033185518
ACH-001270,-0.1271074697600277
ACH-001274,-0.14769539027255355
ACH-001275,0.13101681507387866
ACH-001277,-0.20142775382471328
ACH-001278,0.04479278713017863
ACH-001280,-0.216589663104858
ACH-001283,0.007222146947936262
ACH-001289,0.19182381813927865
ACH-001300,-0.10132855722169072
ACH-001301,-0.005440985350319311
ACH-001302,-0.2446409339443452
ACH-001306,-0.07370521317865593
ACH-001318,0.005414021077800518
ACH-001322,-0.21611796276248124
ACH-001328,-0.2090801854760412
ACH-001332,-0.3010900675197937
ACH-001336,-0.0646089952332401
ACH-001346,-0.13522979062629414
ACH-001353,-0.2288407774856466
ACH-001354,-0.2351305642420076
ACH-001367,-0.0012580157348016368
ACH-001368,-0.23897482494155745
ACH-001374,-0.2994039817601536
ACH-001377,-0.10461696491112313
ACH-001380,-0.11228376566688557
ACH-001391,-0.14755791795189624
ACH-001408,0.10112551360558393
ACH-001430,0.03654316631897055
ACH-001431,0.05495579286447602
ACH-001450,-0.11634996834408373
ACH-001496,-0.328776241946182
ACH-001500,-0.32014905922662423
ACH-001523,-0.11448053871319945
ACH-001532,-0.10269320915142403
ACH-001550,-0.037912189613025664
ACH-001552,-0.5107218668106014
ACH-001554,-0.13247427451381547
ACH-001654,-0.09544190518533877
ACH-001735,-0.15158090817441525
ACH-001736,-0.14785426897528106
ACH-001737,-0.27711868108258964
ACH-001740,-0.25884763725851223
ACH-001745,-0.056910371596144
ACH-001765,-0.2457375232957735
