,MCL1 (4170)
ACH-000495,-0.30009526197417385
ACH-000496,-0.6100396954105299
ACH-000499,-0.7949086260462775
ACH-000500,-0.3144398404241703
ACH-000502,-0.16446506134060235
ACH-000503,-0.4102669812067841
ACH-000505,-0.40978324923029696
ACH-000507,-0.33808036276606523
ACH-000510,-0.27956919287758186
ACH-000511,-0.412416481443506
ACH-000512,-0.7291624673527968
ACH-000516,-1.0739515195739715
ACH-000517,-0.31112387292697624
ACH-000518,-0.3869877975891922
ACH-000520,-0.3814998717982626
ACH-000521,-0.5170624873786015
ACH-000522,-0.2514528956298644
ACH-000524,-0.5244061198394325
ACH-000527,-0.13082779867797956
ACH-000528,-0.8043753362149693
ACH-000537,-0.2802048654432569
ACH-000541,-0.8582941316728921
ACH-000542,-0.16682346278713422
ACH-000544,-0.5109850519804665
ACH-000545,-0.29219638158506345
ACH-000547,-0.343114134944048
ACH-000548,-0.5066456214937755
ACH-000549,-0.7040689157564621
ACH-000550,-0.3816859538498024
ACH-000552,-0.12790207093924408
ACH-000556,-0.3334290727434468
ACH-000557,-1.2853706699585221
ACH-000569,-0.4916574544276511
ACH-000570,-0.29791729644172743
ACH-000571,-1.0058794503945814
ACH-000573,-0.19929663471817724
ACH-000576,-0.8313540510683748
ACH-000579,-0.38547263272298105
ACH-000580,-0.3954491995212492
ACH-000584,-0.3187976967171121
ACH-000585,-1.1832432243973867
ACH-000588,-1.0777402559594786
ACH-000589,-0.7289361716648348
ACH-000591,-0.983093219388988
ACH-000593,-0.3678961810410893
ACH-000600,-0.3620904970225029
ACH-000601,-0.5443411141564058
ACH-000605,-0.640487393937298
ACH-000606,-0.8758869814519492
ACH-000608,-0.6618556703169162
ACH-000614,-0.1544816186548437
ACH-000616,-0.3004037368994229
ACH-000618,-0.0322065724291887
ACH-000619,-0.5983880845556119
ACH-000620,-0.7967463072874987
ACH-000621,-1.181631891847462
ACH-000622,-0.30108703649818724
ACH-000623,-0.5252190797935775
ACH-000624,-0.22995618389853995
ACH-000627,-0.19345440842917566
ACH-000630,-0.3691569574902906
ACH-000631,-0.6082501562343166
ACH-000632,-0.9146944971759972
ACH-000633,-0.7492580773382047
ACH-000637,-0.2554844815718333
ACH-000638,-0.4093769036365675
ACH-000646,-0.5815603559717178
ACH-000647,-0.5331771719751585
ACH-000648,-0.2415298305375184
ACH-000649,-0.18853582373833228
ACH-000651,-0.2015631376638808
ACH-000652,-0.07906969088481709
ACH-000653,-0.9248351245024732
ACH-000657,-0.455293533272152
ACH-000658,-0.8088924086256251
ACH-000661,0.010576640226776436
ACH-000662,-0.07348063504699909
ACH-000663,-0.11473364124775705
ACH-000665,-0.4102305358732911
ACH-000671,-1.080715658990991
ACH-000672,-0.5380268763998269
ACH-000673,-0.29288122148324564
ACH-000676,-0.4576612019498867
ACH-000677,-0.3329170312537585
ACH-000681,-0.2630865588464355
ACH-000683,-0.8694958194599284
ACH-000684,-0.4227353855350081
ACH-000688,-0.8022881579538061
ACH-000693,-0.38268238571215374
ACH-000694,-0.3909384148648993
ACH-000695,-0.4915633188001477
ACH-000696,-0.2549397270657183
ACH-000697,-0.7282698135846123
ACH-000699,-0.8040032901108192
ACH-000701,-0.4441047099173432
ACH-000706,-0.429165344091026
ACH-000711,-0.18666689584688934
ACH-000713,-0.5153670448413078
ACH-000714,-0.4779501715759494
ACH-000718,-0.31247025630008024
ACH-000720,-0.1531515849900143
ACH-000721,-1.0578288585630202
ACH-000724,-0.7560208513889747
ACH-000725,-0.8619466192308798
ACH-000732,-0.490139202596413
ACH-000734,-0.29918050388390954
ACH-000735,-0.9169790346253608
ACH-000736,-0.3203643651392539
ACH-000738,-0.1837276801830305
ACH-000746,-0.40479028371052345
ACH-000747,-0.7156648936008043
ACH-000748,-0.4330425075408589
ACH-000753,-0.40271364430499945
ACH-000756,-0.8002070300896416
ACH-000757,-1.082722717475395
ACH-000758,0.055805734932637685
ACH-000760,-0.7582881175885845
ACH-000762,-0.7960425600169359
ACH-000763,-0.6407869473611134
ACH-000764,-0.3561998598572805
ACH-000765,-0.3225030127232775
ACH-000766,-0.5104316120271911
ACH-000767,-0.6334127569578039
ACH-000768,-0.2703745698488197
ACH-000769,-0.6408322892391706
ACH-000770,-1.1230177104665509
ACH-000771,-1.0724163564565632
ACH-000773,-0.6790596212067637
ACH-000776,-0.3360505265253925
ACH-000777,-0.5976530237421571
ACH-000778,-1.0436943473900044
ACH-000781,-0.2896476493181357
ACH-000782,-0.8253229089168361
ACH-000783,-0.9126296985919984
ACH-000784,-0.1912816798530806
ACH-000785,-0.7065381051986555
ACH-000787,-0.5375000303623285
ACH-000788,-0.9773561325567166
ACH-000791,-0.4575699690810368
ACH-000792,-0.3120136082328843
ACH-000794,-0.9001774703978132
ACH-000796,-0.217258408049336
ACH-000798,-0.6582379295247032
ACH-000799,-0.2191548016619884
ACH-000800,-0.735331028369743
ACH-000802,-0.2223976390664763
ACH-000804,-0.2645175566253091
ACH-000805,-0.22501549677859192
ACH-000809,-0.18740332309761826
ACH-000810,-0.5752824956148057
ACH-000811,-0.24593633855853056
ACH-000817,-0.7752425622633925
ACH-000819,-0.2671789626716741
ACH-000820,-0.2087227420627754
ACH-000821,-0.5765272220703509
ACH-000822,-0.4304528152309988
ACH-000823,-0.2704826407167435
ACH-000824,-1.314618203493829
ACH-000827,-0.6160702365333095
ACH-000829,-0.06016823626854877
ACH-000831,-0.21320246754035715
ACH-000832,-1.0215923677738037
ACH-000833,-0.8446155194073571
ACH-000834,-0.6098768225932724
ACH-000835,-0.5679930241590722
ACH-000836,-0.9545784778735276
ACH-000837,-0.15584748917172545
ACH-000838,-1.0794882505037493
ACH-000839,-0.6158954511069935
ACH-000840,-0.2264941723807679
ACH-000841,-0.4213513913741078
ACH-000843,-0.4366570664355802
ACH-000846,-0.6665987845854693
ACH-000847,-0.7876911928878946
ACH-000848,-0.3408658178965007
ACH-000849,-0.7501398476552129
ACH-000851,-0.3816449288403902
ACH-000855,-0.32485004817615165
ACH-000856,-0.16145241973755095
ACH-000858,-0.0913329654840991
ACH-000859,-0.5932736246928201
ACH-000861,-0.5266938524143073
ACH-000862,-0.8159253612110369
ACH-000865,-0.4982314468778634
ACH-000866,-0.6952064989260982
ACH-000867,-0.7574935591241617
ACH-000869,-1.14484746143238
ACH-000872,-0.14961310562213093
ACH-000873,-0.5578008881700869
ACH-000876,-0.3860493129632393
ACH-000878,-0.3559379438214315
ACH-000880,-0.6741073687375896
ACH-000881,-0.6682836774048343
ACH-000882,-0.8511800815515608
ACH-000884,-0.24445895711270374
ACH-000885,-0.3980689448789081
ACH-000887,-0.3350713920204006
ACH-000889,-0.5786248495507085
ACH-000896,-0.3865153594144411
ACH-000898,-0.4510470534339619
ACH-000900,-0.6441300594201852
ACH-000901,-0.42911548468902605
ACH-000905,-0.33913422828849515
ACH-000906,-0.2097596617675383
ACH-000907,-1.019404108161819
ACH-000910,-0.2510748887210236
ACH-000911,-0.19978389831303228
ACH-000912,-0.6371340855052327
ACH-000913,-0.5334936521283724
ACH-000915,-0.2028776380932208
ACH-000916,-0.6868648632345344
ACH-000917,-0.6011246032759456
ACH-000920,-0.5856681187917924
ACH-000921,-0.9309083265388878
ACH-000924,-0.7911833625261719
ACH-000926,-0.4369184154952261
ACH-000928,-0.5215547234368066
ACH-000929,-0.6839680680418644
ACH-000932,-0.3846937497655282
ACH-000935,0.036312545523715205
ACH-000936,-0.2436589907736108
ACH-000937,-0.14243289903817902
ACH-000938,-0.926529827575852
ACH-000939,-0.4767772244317815
ACH-000941,-0.3111598665125397
ACH-000943,-0.35907645439280217
ACH-000946,-0.5019931948917983
ACH-000947,-0.7799765633926945
ACH-000948,-0.7012502576314769
ACH-000950,-0.169314831698282
ACH-000953,-0.8807288857073879
ACH-000954,-0.31721916688463964
ACH-000957,-0.4207521943277938
ACH-000958,-0.17833883719959967
ACH-000960,-0.574439999282295
ACH-000963,-1.5383966141538123
ACH-000968,-1.1950979161940776
ACH-000969,-0.38984098773402026
ACH-000972,-0.44804327008658107
ACH-000973,-0.3588089080668463
ACH-000974,-0.29294578833014623
ACH-000978,-0.3104000294114433
ACH-000984,-0.7182210014613689
ACH-000986,-0.6977317614714211
ACH-000988,-0.9061278916963176
ACH-000993,-0.4045087322966567
ACH-000994,-0.3375183589344693
ACH-000996,-0.09895485360523988
ACH-001001,-0.2101596352626665
ACH-001020,-0.4057782032499861
ACH-001028,-0.21776865238302226
ACH-001031,-0.6728975943718545
ACH-001038,-0.4363736011895933
ACH-001048,-0.2108874949185673
ACH-001050,-0.7669452338297228
ACH-001053,-0.3947148637776893
ACH-001054,-0.4833220231824698
ACH-001061,-0.19798304834719602
ACH-001067,-0.3972593533365921
ACH-001075,-0.6730093728225771
ACH-001096,-0.8460757877743623
ACH-001111,-0.6671255515278561
ACH-001119,-0.5975569394736406
ACH-001128,-0.666853410158151
ACH-001134,-0.18535756699283445
ACH-001151,-0.30207011835641145
ACH-001163,-0.2775278740719656
ACH-001164,-0.9126962267123632
ACH-001183,-1.0659740869307908
ACH-001192,-0.4261954777110347
ACH-001193,-0.8342759167600313
ACH-001196,-1.00815320143083
ACH-001197,-0.8008668246774285
ACH-001205,-0.18607728772534252
ACH-001211,-0.5726848159085671
ACH-001212,-0.7270195050557018
ACH-001228,-0.36989674681653945
ACH-001232,-0.8768983082418367
ACH-001239,-0.1820226553649152
ACH-001270,-0.4718278698900611
ACH-001274,-0.1029970561001282
ACH-001275,-0.09606042447132174
ACH-001277,-0.535711394761572
ACH-001278,-0.6188551604488693
ACH-001280,-1.0695256760604692
ACH-001283,-1.1991107084041617
ACH-001289,-0.6733544962042598
ACH-001300,-0.16507124123917344
ACH-001301,-0.3753286736463785
ACH-001302,-0.39320584622248905
ACH-001306,-0.37510726181360177
ACH-001318,-0.6808322621266519
ACH-001322,-0.7942725035406244
ACH-001328,-1.03455848608287
ACH-001332,-0.5624361879490203
ACH-001336,-0.6778940730923353
ACH-001346,-0.7592541717667319
ACH-001353,-0.2371344054943325
ACH-001354,-1.515388090571877
ACH-001367,-0.3466125073453121
ACH-001368,-0.8864776883395465
ACH-001374,-0.8549917579436189
ACH-001377,-0.049363751728202905
ACH-001380,-0.10541124387630288
ACH-001391,-0.4956384157903585
ACH-001408,-0.416749747974852
ACH-001430,-0.4321004682384115
ACH-001431,-0.7877528667745249
ACH-001450,-0.36784173893795896
ACH-001496,-0.6395781274121174
ACH-001500,-0.38513341656472144
ACH-001523,-0.6604259741307225
ACH-001532,-0.6696266174702459
ACH-001550,-0.4727975748796118
ACH-001552,-0.8317209022395969
ACH-001554,-0.497135459821534
ACH-001654,-0.16610999191133718
ACH-001735,-0.8234642942609803
ACH-001736,-0.7773239839282078
ACH-001737,-0.5195932237193589
ACH-001740,-0.8361181998943185
ACH-001745,-0.9801838392126021
ACH-001765,-0.6330086604062259
