,LYZL4 (131375)
ACH-000390,-0.2980138911816079
ACH-000393,-0.4731577232937623
ACH-000395,-0.2428509990793725
ACH-000396,-0.09996456640139999
ACH-000397,-0.2693515534018072
ACH-000401,-0.17770237166365802
ACH-000402,-0.06085225037890093
ACH-000403,-0.4192664493475573
ACH-000404,-0.26593066466283444
ACH-000406,-0.2196352967447531
ACH-000407,-0.13237658353292606
ACH-000408,-0.3726698894600303
ACH-000410,-0.3140261965893197
ACH-000411,-0.3219815604675437
ACH-000414,-0.4090267298860416
ACH-000415,-0.4663881505434142
ACH-000416,-0.5148047702122188
ACH-000420,-0.3125977205417976
ACH-000421,-0.11152259381917808
ACH-000424,-0.2981676981588242
ACH-000425,-0.36681877257890577
ACH-000426,-0.2511245369848342
ACH-000427,-0.30215472194761983
ACH-000433,0.10178038323408728
ACH-000435,-0.16584982617253688
ACH-000436,-0.13810620132573306
ACH-000444,-0.17375374496647975
ACH-000445,0.1052996802292832
ACH-000448,-0.27387556181395056
ACH-000450,-0.454761381975894
ACH-000452,-0.219448548623578
ACH-000454,-0.2340935741499111
ACH-000458,-0.17597931220367374
ACH-000459,-0.02216254697149941
ACH-000460,-0.16961382537008626
ACH-000461,-0.3804204547721463
ACH-000463,-0.17704452748175134
ACH-000464,-0.419338770655464
ACH-000466,-0.5357324048754639
ACH-000467,-0.2406148412458965
ACH-000468,-0.18495656909490613
ACH-000469,-0.23249169218964105
ACH-000470,-0.3077825701758051
ACH-000471,-0.20329113845220895
ACH-000472,-0.2967293917792656
ACH-000473,-0.2170483085585932
ACH-000475,-0.3730496245841216
ACH-000476,-0.18193051649882555
ACH-000477,-0.17063191898599814
ACH-000479,-0.14273521201183295
ACH-000480,-0.2990275263847532
ACH-000481,-0.3660872591169195
ACH-000483,-0.10421981757870813
ACH-000484,-0.19908044915616446
ACH-000485,-0.4240754750674911
ACH-000486,-0.2588775394710425
ACH-000487,-0.2409009871510596
ACH-000488,-0.2329529373200465
ACH-000490,-0.25391676207925523
ACH-000491,-0.3680245305093897
ACH-000495,-0.35811384845775385
ACH-000496,-0.2552455892385337
ACH-000499,-0.0793854615401684
ACH-000500,-0.3030523144176689
ACH-000502,-0.2674123979082961
ACH-000503,-0.35719487574468195
ACH-000505,-0.2900180136183009
ACH-000507,-0.3359687258349956
ACH-000510,-0.1796155682484716
ACH-000511,-0.24869319646585325
ACH-000512,-0.2747030878039082
ACH-000516,-0.31336371768529137
ACH-000517,-0.3590373613656464
ACH-000518,-0.3022515832064263
ACH-000520,-0.2637519906475989
ACH-000521,-0.42008778693645293
ACH-000522,-0.25080325667591524
ACH-000524,-0.2442096910843671
ACH-000527,-0.16400867941251668
ACH-000528,-0.2865711853806273
ACH-000537,-0.04902621809989219
ACH-000541,-0.4759345784330262
ACH-000542,-0.34087407720773205
ACH-000544,-0.13478503069146874
ACH-000545,-0.2536526218102157
ACH-000547,-0.3788352285504679
ACH-000548,-0.3073733947273129
ACH-000549,-0.2608859811665235
ACH-000550,-0.34085693965507396
ACH-000552,-0.3921262751784089
ACH-000556,-0.2819851661561837
ACH-000557,-0.4812309442846046
ACH-000569,-0.08866382362306932
ACH-000570,-0.2547638757687516
ACH-000571,-0.22121115698184088
ACH-000573,-0.24996181841066414
ACH-000576,-0.3040322094375588
ACH-000579,-0.26039646326704685
ACH-000580,-0.05828334665866757
ACH-000584,-0.2334828045912604
ACH-000585,-0.2378733294223992
ACH-000588,-0.23021912586297102
ACH-000589,-0.16010249549762573
ACH-000591,-0.2259225792234077
ACH-000593,-0.2401230165486321
ACH-000600,-0.2995717084538542
ACH-000601,-0.28095141453300904
ACH-000605,-0.4298915881226805
ACH-000606,-0.3400022879767353
ACH-000608,-0.2704203582448058
ACH-000614,-0.2554835729094138
ACH-000616,-0.1825140476345224
ACH-000618,-0.22288806947892328
ACH-000619,-0.33414444839615043
ACH-000620,-0.26823734754368456
ACH-000621,-0.2351695037197737
ACH-000622,-0.3206611170741192
ACH-000623,-0.3561265155950731
ACH-000624,-0.3418105879940896
ACH-000627,-0.19632425179070648
ACH-000630,-0.15764305445693172
ACH-000631,-0.3580818678454653
ACH-000632,-0.3132795200568945
ACH-000633,-0.3107426310264915
ACH-000637,0.011697753241193813
ACH-000638,-0.1481603276548155
ACH-000646,-0.3713216844097342
ACH-000647,-0.254858095831588
ACH-000648,-0.1975440917099164
ACH-000649,-0.2688785708014756
ACH-000651,-0.40603974381453856
ACH-000652,-0.2627242640096902
ACH-000653,-0.10929947309520224
ACH-000657,-0.2942414708147953
ACH-000658,-0.409538337228975
ACH-000661,-0.26113760647666484
ACH-000662,0.004959688174049517
ACH-000663,-0.10375063817073793
ACH-000665,-0.18594369195077784
ACH-000671,-0.2504871057532666
ACH-000672,-0.4933426238742855
ACH-000673,-0.3019966347657041
ACH-000676,-0.2643458619736553
ACH-000677,-0.1257449095975029
ACH-000681,-0.2484461449747488
ACH-000683,-0.3147892366576603
ACH-000684,-0.14690773256710016
ACH-000688,-0.6297356954323037
ACH-000693,-0.20550027006912489
ACH-000694,-0.2209246182611105
ACH-000695,-0.26379191740620744
ACH-000696,-0.2508322044627461
ACH-000697,-0.17217515117093102
ACH-000699,-0.2536627652163209
ACH-000701,-0.30375877220944725
ACH-000706,-0.2648881105769673
ACH-000711,-0.3043103722645083
ACH-000713,-0.3230384639453854
ACH-000714,-0.4924488958377706
ACH-000718,-0.5014035482752948
ACH-000720,-0.4303517057484017
ACH-000721,-0.4268902508630272
ACH-000724,-0.11859930951717745
ACH-000725,-0.2524264171780557
ACH-000732,-0.11633631388001875
ACH-000734,-0.12956638323745406
ACH-000735,-0.27151676729706337
ACH-000736,-0.33532762867713545
ACH-000738,-0.3150834827852441
ACH-000746,-0.1340044986008318
ACH-000747,-0.1029667112016315
ACH-000748,-0.2062903822148444
ACH-000753,-0.2559247836247932
ACH-000756,-0.1512629898861839
ACH-000757,-0.3842154252130625
ACH-000758,-0.2266745837353658
ACH-000760,-0.21054302092485164
ACH-000762,-0.1706684242642108
ACH-000763,-0.452029181707068
ACH-000764,-0.15433460543357871
ACH-000765,-0.4425610273356144
ACH-000766,-0.30827783843528617
ACH-000767,-0.221978243527582
ACH-000768,-0.27928371233336435
ACH-000769,-0.08093457464889027
ACH-000770,-0.24304930248785425
ACH-000771,-0.2100928122245128
ACH-000773,-0.3109207516179798
ACH-000776,-0.2645386653039463
ACH-000777,-0.3819089606971328
ACH-000778,-0.3797977467599432
ACH-000781,-0.3031727680295653
ACH-000782,-0.15932058484496234
ACH-000783,-0.27445691343855383
ACH-000784,-0.14063166460748444
ACH-000785,-0.3673367255956946
ACH-000787,-0.17820128457060147
ACH-000788,-0.2256080561960567
ACH-000791,-0.4100217878705021
ACH-000792,-0.11892720161833326
ACH-000794,-0.36434419788440464
ACH-000796,-0.2382710597416851
ACH-000798,-0.25794980528422273
ACH-000799,-0.3271273816984387
ACH-000800,-0.33392048832681503
ACH-000802,-0.28094733170051434
ACH-000804,-0.3242347014790022
ACH-000805,-0.4674943843280252
ACH-000809,-0.2334291646100771
ACH-000810,-0.29640326685526336
ACH-000811,-0.28828977361797664
ACH-000817,-0.479432153677316
ACH-000819,-0.3218275840606001
ACH-000820,-0.009392462639859264
ACH-000821,-0.4475718750116021
ACH-000822,-0.3061258940620101
ACH-000823,-0.1487642870322028
ACH-000824,-0.2795642031971101
ACH-000827,-0.3643429375742676
ACH-000829,-0.16417526241870922
ACH-000831,-0.27457554381051785
ACH-000832,-0.2096833538360272
ACH-000833,-0.0671942268531318
ACH-000834,-0.2363853638196932
ACH-000835,-0.2596272848049933
ACH-000836,-0.3553837937840905
ACH-000837,-0.21547585102185834
ACH-000838,-0.13205153170948924
ACH-000839,-0.20158242514123567
ACH-000840,-0.18343273631658247
ACH-000841,-0.2428673847237283
ACH-000843,-0.2941496712474717
ACH-000846,-0.02961450355929513
ACH-000847,-0.09505806180456404
ACH-000848,-0.2204271614949269
ACH-000849,-0.4065236732654695
ACH-000851,-0.3678339109641761
ACH-000855,-0.29861206946007546
ACH-000856,-0.1815132151359473
ACH-000858,-0.2137211034761451
ACH-000859,-0.6514422956695841
ACH-000861,-0.11719612934001195
ACH-000862,-0.21802027486122028
ACH-000865,-0.2804191664265945
ACH-000866,-0.3540947667178875
ACH-000867,-0.2960298420847572
ACH-000869,-0.2616011831382195
ACH-000872,-0.19435154671801533
ACH-000873,-0.3215554654350097
ACH-000876,-0.4014285851437969
ACH-000878,-0.0416503304941808
ACH-000880,-0.23872367659399635
ACH-000881,-0.31663822285906523
ACH-000882,-0.4516057251411079
ACH-000884,-0.15472341937097586
ACH-000885,-0.3039795603548769
ACH-000887,-0.17235658619600475
ACH-000889,-0.27842849819652193
ACH-000896,-0.2874006815682378
ACH-000898,-0.2553432970456989
ACH-000900,-0.2569916023446208
ACH-000901,-0.35893052771720296
ACH-000905,-0.33203378822611684
ACH-000906,-0.18315321311689564
ACH-000907,-0.09177487492584896
ACH-000910,-0.2579522154184042
ACH-000911,-0.32430321520611083
ACH-000912,-0.33069255465780883
ACH-000913,-0.1431608090770766
ACH-000915,-0.16235224419922545
ACH-000916,-0.406542177342576
ACH-000917,-0.3492588199313548
ACH-000920,-0.2756244257312878
ACH-000921,-0.2971598083480272
ACH-000924,-0.27737097926229
ACH-000926,-0.19358307893414697
ACH-000928,-0.15758026164509698
ACH-000929,-0.21868967586470411
ACH-000932,-0.18894662596587986
ACH-000935,-0.04774543842799652
ACH-000936,-0.1075558008595269
ACH-000937,-0.4779802410416059
ACH-000938,-0.2867466252542764
ACH-000939,-0.0064590401345474046
ACH-000941,-0.25551647122662496
ACH-000943,-0.4084745880117563
ACH-000946,-0.30325918148033404
ACH-000947,-0.1657617285945593
ACH-000948,-0.10893041792457037
ACH-000950,-0.36968953325654796
ACH-000953,-0.3488728397987573
ACH-000954,0.1105253304982251
ACH-000957,-0.2539061169115064
ACH-000958,-0.3876039092146032
ACH-000960,-0.320397007808818
ACH-000963,-0.24925448388686866
ACH-000968,-0.08241219654748548
ACH-000969,-0.32087338995568404
ACH-000972,0.042467947647141686
ACH-000973,-0.2732966590469995
ACH-000974,-0.3871001043600752
ACH-000978,-0.2308441696160112
ACH-000984,-0.2298868609151237
ACH-000986,-0.19692897082724228
ACH-000988,-0.3131834789155123
ACH-000993,-0.1962603687103657
ACH-000994,-0.30608056949538986
ACH-000996,-0.2590694936234381
ACH-001001,-0.2412472856717629
ACH-001020,-0.28981922432938423
ACH-001028,-0.2164666258047765
ACH-001031,-0.4079338429246053
ACH-001038,-0.3671828747653513
ACH-001048,-0.2562444908234694
ACH-001050,-0.08140715018380879
ACH-001053,-0.19834825298860376
ACH-001054,-0.1610813235534931
ACH-001061,-0.28399501573088176
ACH-001067,-0.1578471172206028
ACH-001075,-0.3412068182275257
ACH-001096,-0.20702032364215112
ACH-001111,-0.1832312664873126
ACH-001119,-0.19413836359790448
ACH-001128,-0.004562735028218414
ACH-001134,-0.12784009679462432
ACH-001151,-0.1974326768842171
ACH-001163,-0.05251819067804328
ACH-001164,-0.2299535826016322
ACH-001183,-0.17795811543493498
ACH-001192,-0.27263412181585583
ACH-001193,-0.3046422194186342
ACH-001196,-0.12175550896807905
ACH-001197,-0.35622277537357505
ACH-001205,-0.3195289426108891
ACH-001211,-0.2948696203207818
ACH-001212,-0.3176178526002348
ACH-001228,-0.26724431415049743
ACH-001232,-0.39391108276195375
ACH-001239,-0.35513399454241
ACH-001270,-0.4435819818392241
ACH-001274,-0.3093977786901954
ACH-001275,-0.3052721421204679
ACH-001277,-0.18696272294368896
ACH-001278,-0.15534325603174448
ACH-001280,-0.2039500663122958
ACH-001283,-0.3321174793758462
ACH-001289,-0.06434134718243974
ACH-001300,-0.3367347688441826
ACH-001301,-0.37987120867022733
ACH-001302,-0.15703716672709375
ACH-001306,-0.34088967244853546
ACH-001318,-0.14301531780654636
ACH-001322,-0.20732408194957264
ACH-001328,-0.12298478301732654
ACH-001332,-0.17524360610681478
ACH-001336,-0.18586552406418705
ACH-001346,-0.2450372843534157
ACH-001353,-0.29271457677518875
ACH-001354,-0.11189403117308774
ACH-001367,-0.4772083831057931
ACH-001368,-0.2819350155183246
ACH-001374,-0.0051959587784130715
ACH-001377,-0.13345638841755786
ACH-001380,-0.2578165388374781
ACH-001391,-0.32292909617301285
ACH-001408,-0.30865837165210913
ACH-001430,-0.4972750176628327
ACH-001431,-0.3056898600281068
ACH-001450,-0.43768325349486586
ACH-001496,-0.1683912763331997
ACH-001500,-0.15524325730293667
ACH-001523,-0.3979122062387912
ACH-001532,-0.3741764080512188
ACH-001550,-0.16685357291451372
ACH-001552,-0.29050100803420065
ACH-001554,-0.266230178034167
ACH-001654,-0.3475637879762303
ACH-001735,-0.19664310371520413
ACH-001736,-0.22358019088052328
ACH-001737,-0.2810055180974062
ACH-001740,-0.29870887663941104
ACH-001745,-0.2948277982166086
ACH-001765,-0.2422342039558859
