,CEP135 (9662)
ACH-000004,-0.5143348544498202
ACH-000005,-0.2452253395295045
ACH-000007,-0.07121153895943219
ACH-000009,-0.2724751682798707
ACH-000011,-0.19239630735848295
ACH-000012,-0.35890123551407765
ACH-000013,-0.3834940077735149
ACH-000014,-0.4057219741147777
ACH-000015,-0.21753725798591408
ACH-000017,-0.37877981060669935
ACH-000018,-0.3110779023502823
ACH-000019,-0.3408582819786481
ACH-000021,-0.18611668678295396
ACH-000022,-0.16523250833687805
ACH-000025,-0.3301423343801682
ACH-000028,-0.6904735214844949
ACH-000030,-0.279739895330718
ACH-000035,-0.24659149322766674
ACH-000036,-0.38409006500970383
ACH-000037,-0.5378008095238437
ACH-000039,-0.3468409708054243
ACH-000040,-0.3154346962583281
ACH-000041,-0.34945856771296896
ACH-000042,-0.2256091396058151
ACH-000045,-0.2312833432327814
ACH-000047,-0.14311210531855026
ACH-000052,-0.38758366849146064
ACH-000053,-0.2824149789928672
ACH-000054,-0.2912344312048647
ACH-000055,-0.4859148030375761
ACH-000060,-0.3510215449782682
ACH-000067,-0.4619801106326635
ACH-000070,-0.32179189430660177
ACH-000075,-0.3117876456851578
ACH-000078,-0.10093993322384276
ACH-000082,-0.28065914271708103
ACH-000085,-0.18951645247894228
ACH-000086,-0.20997658650286988
ACH-000087,-0.3438450122278663
ACH-000092,-0.3082143918326763
ACH-000095,-0.6834496235446579
ACH-000097,-0.21701220185762293
ACH-000098,-0.3124295681642189
ACH-000099,-0.23904548444647464
ACH-000108,-0.39456288597767136
ACH-000113,-0.195585509283644
ACH-000116,-0.2748885929565036
ACH-000118,-0.0627842391892733
ACH-000120,-0.4176758452385856
ACH-000123,-0.3639799867248025
ACH-000127,-0.29948893387148073
ACH-000128,-0.5526679442878142
ACH-000132,-0.3159557558340891
ACH-000133,-0.19078739545024068
ACH-000137,-0.2502358728042688
ACH-000138,-0.1208378131570593
ACH-000142,-0.3138198216473648
ACH-000143,-0.3195694767487664
ACH-000146,-0.14847238422420386
ACH-000148,-0.3681430992600577
ACH-000150,-0.15577393356606542
ACH-000152,-0.21438356399441905
ACH-000153,-0.4081675219319167
ACH-000159,-0.4405665089287143
ACH-000160,-0.4163716639296733
ACH-000163,-0.2667338141970591
ACH-000167,-0.013293372140187198
ACH-000168,-0.1323455158821369
ACH-000169,-0.3341399827399941
ACH-000178,-0.2728407043813209
ACH-000183,-0.3071707348481403
ACH-000188,-0.4695025755093386
ACH-000189,-0.4059739030716056
ACH-000190,-0.21536789447527074
ACH-000198,-0.13622593912536546
ACH-000203,-0.7218740049707617
ACH-000204,-0.024245501797635467
ACH-000206,-0.2151239878329002
ACH-000207,-0.1807639145088673
ACH-000208,-0.18851171711007134
ACH-000210,-0.5404030399474355
ACH-000211,-0.5162311848127489
ACH-000215,-0.3590037868389057
ACH-000221,-0.4834378161178135
ACH-000222,-0.17100840395425768
ACH-000223,-0.17407624853787335
ACH-000226,-0.6330427294415613
ACH-000227,-0.2712357011160502
ACH-000228,-0.35866843507817786
ACH-000231,-0.3310762234499758
ACH-000232,-0.21050712042658173
ACH-000233,-0.18054065434000585
ACH-000234,-0.4793376540821352
ACH-000235,-0.17808116287409714
ACH-000237,-0.5036161086227612
ACH-000238,-0.2524854875766596
ACH-000242,-0.2831125264418496
ACH-000243,-0.372619343990305
ACH-000244,-0.41687565671884136
ACH-000246,-0.5527577574325617
ACH-000248,-0.22508254845146966
ACH-000250,-0.2561342152623937
ACH-000251,-0.27949104716471984
ACH-000252,-0.4011478314399081
ACH-000253,-0.31501726400878943
ACH-000255,-0.392944182478525
ACH-000256,-0.03245632173280179
ACH-000257,-0.15647765569046904
ACH-000258,-0.41392670969666623
ACH-000259,-0.42564986271837546
ACH-000260,-0.561003220362493
ACH-000261,-0.2428140305780151
ACH-000262,-0.4734010435815831
ACH-000263,-0.11943008148322527
ACH-000264,-0.2628039896154222
ACH-000265,-0.31757526385971724
ACH-000266,-0.28556386197163885
ACH-000272,-0.3155281941213089
ACH-000274,-0.23364270863686065
ACH-000277,-0.0818233671203962
ACH-000278,-0.17178658334072228
ACH-000279,-0.3404746900526265
ACH-000280,-0.13765589290993707
ACH-000281,-0.4720225210026225
ACH-000288,-0.22356487707196826
ACH-000291,-0.4525216269902945
ACH-000293,-0.11386326607979612
ACH-000294,-0.2553312590506751
ACH-000295,-0.05559500156694333
ACH-000296,-0.13526666184875952
ACH-000302,-0.235360196147004
ACH-000304,-0.35687984491313074
ACH-000307,-0.38230496209813897
ACH-000308,-0.3364363799745031
ACH-000310,-0.43354926504532665
ACH-000311,-0.33997097264352205
ACH-000312,-0.4095923373912201
ACH-000315,-0.08706047030094992
ACH-000316,-0.4149538955218784
ACH-000317,-0.5238839081564733
ACH-000318,-0.2596351164261422
ACH-000319,-0.4675296094664228
ACH-000320,-0.21366142562821525
ACH-000322,-0.2618429919431098
ACH-000323,-0.4631616502746247
ACH-000324,-0.13211989080676706
ACH-000329,-0.2454742391717596
