,CDC23 (8697)
ACH-000004,-1.4888225948604037
ACH-000005,-1.4798348348732049
ACH-000007,-1.1640127006981449
ACH-000009,-1.241765675740827
ACH-000011,-1.1331789056263322
ACH-000012,-1.3735402453769476
ACH-000013,-1.252679258649965
ACH-000014,-1.4170302290954433
ACH-000015,-1.427247331929141
ACH-000017,-1.1162263299913695
ACH-000018,-1.1906568294075686
ACH-000019,-1.0254388871788724
ACH-000021,-1.1683394709591486
ACH-000022,-1.3861630087979642
ACH-000025,-1.2677819536851245
ACH-000028,-1.0941931729487089
ACH-000030,-1.2464487608398085
ACH-000035,-1.1691122417777422
ACH-000036,-1.252828328903577
ACH-000037,-1.228734174707811
ACH-000039,-1.3366947061238743
ACH-000040,-1.2267505499622928
ACH-000041,-1.3536000500861838
ACH-000042,-1.3005891580427105
ACH-000045,-1.1525428169698493
ACH-000047,-1.0906127088536426
ACH-000052,-1.4895765812902309
ACH-000053,-1.184890912217318
ACH-000054,-1.310737820018221
ACH-000055,-1.4990142864896454
ACH-000060,-1.2808291317399887
ACH-000067,-1.321685234894073
ACH-000070,-1.371608584578473
ACH-000075,-1.392507366398782
ACH-000078,-1.297058401213879
ACH-000082,-1.425530550569418
ACH-000085,-1.3189852222133898
ACH-000086,-1.4171970046581948
ACH-000087,-1.366642816106494
ACH-000092,-1.3179559211419958
ACH-000095,-1.2743260559758325
ACH-000097,-1.1495827521035862
ACH-000098,-1.320499659189468
ACH-000099,-1.1602882810273192
ACH-000108,-1.3844670838240265
ACH-000113,-1.2588882056900506
ACH-000116,-1.459601121733186
ACH-000118,-1.287135924177991
ACH-000120,-1.2049660083828693
ACH-000123,-1.0962216304814665
ACH-000127,-1.1418375393751927
ACH-000128,-1.5801734450260354
ACH-000132,-1.2957883351514417
ACH-000133,-1.0436998611114578
ACH-000137,-1.3062941191060238
ACH-000138,-1.1817118340360462
ACH-000142,-1.3136183153411642
ACH-000143,-1.1583364740746565
ACH-000146,-1.2849649558652614
ACH-000148,-1.4536618514913733
ACH-000150,-1.2692050321188642
ACH-000152,-1.2250052438607597
ACH-000153,-1.2411676708961574
ACH-000159,-1.1556723193593283
ACH-000160,-1.3383932513897676
ACH-000163,-1.194583001791617
ACH-000167,-1.9256665281842635
ACH-000168,-1.5842259339614617
ACH-000169,-1.3931183031321996
ACH-000178,-1.167525756562962
ACH-000183,-1.2338274557386033
ACH-000188,-1.2026289159671637
ACH-000189,-1.240776294245713
ACH-000190,-1.4713287704627904
ACH-000198,-1.2535548024065188
ACH-000203,-1.4303510488396354
ACH-000204,-1.1444901593776615
ACH-000206,-1.3244901746569655
ACH-000207,-1.2893457002202628
ACH-000208,-1.3629393272357704
ACH-000210,-1.371973323272607
ACH-000211,-1.2472216141376706
ACH-000215,-1.2294773797663914
ACH-000221,-1.4540256699640124
ACH-000222,-1.1259791906596
ACH-000223,-1.1976905327747176
ACH-000226,-1.286878133038838
ACH-000227,-1.2253895509677366
ACH-000228,-1.4793630082536824
ACH-000231,-1.3434316478236832
ACH-000232,-1.3144160602792712
ACH-000233,-1.1197960302619905
ACH-000234,-1.419409359611954
ACH-000235,-1.206577541962021
ACH-000237,-1.0955403581864855
ACH-000238,-1.3220480120112157
ACH-000242,-1.5111396780856985
ACH-000243,-1.297535240427839
ACH-000244,-1.309346574500912
ACH-000246,-1.1185009259430034
ACH-000248,-1.0980878055755163
ACH-000250,-1.2957403904389522
ACH-000251,-1.4054455677571087
ACH-000252,-1.1905443287148885
ACH-000253,-1.1260405975426744
ACH-000255,-1.109822355167434
ACH-000256,-1.4834959615355183
ACH-000257,-1.4165840810493808
ACH-000258,-1.4151018502105426
ACH-000259,-1.3874107509537243
ACH-000260,-1.4702575642500928
ACH-000261,-1.3891068531097246
ACH-000262,-1.1034436017565046
ACH-000263,-1.2130946107993787
ACH-000264,-1.3528601657688868
ACH-000265,-1.297494927515536
ACH-000266,-1.227033934495926
ACH-000272,-1.1374170151596272
ACH-000274,-1.4121362551787555
ACH-000277,-1.3707388481250722
ACH-000278,-1.3516721006337644
ACH-000279,-1.4106431290585983
ACH-000280,-1.1609000984915236
ACH-000281,-1.4038784127474695
ACH-000288,-1.3237099124611762
ACH-000291,-1.1559805187728411
ACH-000293,-1.4472100051654757
ACH-000294,-1.2946842178904467
ACH-000295,-1.3110081023475142
ACH-000296,-1.4377087778842008
ACH-000302,-1.4433311039424208
ACH-000304,-1.4861675791313405
ACH-000307,-1.1913418804822964
ACH-000308,-1.1239711889668238
ACH-000310,-1.2009144980465802
ACH-000311,-1.127147065634526
ACH-000312,-1.3295740274283316
ACH-000315,-0.8034963709112258
ACH-000316,-1.417301718265578
ACH-000317,-1.2611826659639107
ACH-000318,-1.3326008842246035
ACH-000319,-1.1786940740746157
ACH-000320,-1.2446080778681958
ACH-000322,-1.1188668039089464
ACH-000323,-1.3394689024463364
ACH-000324,-1.3754513645594235
ACH-000329,-1.2242519374616816
ACH-000330,-1.4569831806278837
ACH-000331,-1.3427360899058125
ACH-000332,-1.0809765189187543
ACH-000334,-1.1200635577406497
ACH-000335,-1.1848256923840133
ACH-000336,-1.0791479872860767
ACH-000337,-1.1487431352642432
ACH-000338,-0.9473635999852402
ACH-000339,-1.1255002407201478
ACH-000341,-1.5618192735751326
ACH-000348,-1.2467276735530732
ACH-000350,-1.1497410848995109
ACH-000352,-1.3665798286660529
ACH-000356,-1.3611500634195044
ACH-000361,-0.9891050720847006
ACH-000362,-1.1829165090766205
ACH-000363,-1.2230857097216647
ACH-000364,-1.2054016152712272
ACH-000365,-1.1811881515753908
ACH-000366,-1.3068765958204365
ACH-000368,-1.1037120518672263
ACH-000374,-1.208603928238802
ACH-000375,-1.2701744483304676
ACH-000376,-1.1631855520394034
ACH-000381,-1.1729046981077458
ACH-000383,-1.2516997624117892
ACH-000387,-1.6016936730175901
ACH-000389,-1.481679847183857
ACH-000390,-1.5037902475794536
ACH-000393,-1.6178975695043307
ACH-000395,-1.0652365600052067
ACH-000396,-1.3485675478942472
ACH-000397,-1.5231049591884502
ACH-000401,-1.1673413058613729
ACH-000402,-1.045426606909028
ACH-000403,-1.286844269986258
ACH-000404,-1.4403830485540887
ACH-000406,-1.322598878612111
ACH-000407,-1.3850765573040846
ACH-000408,-1.3961455218574856
ACH-000410,-1.2159189861938664
ACH-000411,-1.4275080547708037
ACH-000414,-1.3340646571709387
ACH-000415,-1.319758342765982
ACH-000416,-1.349809162061894
ACH-000420,-1.349304298799603
ACH-000421,-1.2803952343777274
ACH-000424,-1.231332676655177
ACH-000425,-1.0375542081147586
ACH-000426,-1.268567423836234
ACH-000427,-1.3278278720411143
ACH-000433,-1.1210485897534292
ACH-000435,-1.0079654902592359
ACH-000436,-1.4427539272571055
ACH-000444,-1.2737759865931362
ACH-000445,-1.173610820117502
ACH-000448,-1.1933807897623383
ACH-000450,-1.3507354831746854
ACH-000452,-1.3500629522014669
ACH-000454,-1.1279914224734793
ACH-000458,-1.2532560347295172
ACH-000459,-0.896437742439903
ACH-000460,-1.1232296722542694
ACH-000461,-1.1733617853452811
ACH-000463,-0.9865302791742688
ACH-000464,-1.1773328928820888
ACH-000466,-1.3619932190886035
ACH-000467,-1.108933168697943
ACH-000468,-1.3166684547512078
ACH-000469,-1.3739616110809283
ACH-000470,-1.3605177033555795
ACH-000471,-1.2849410130199936
ACH-000472,-1.2395950208280375
ACH-000473,-1.2314387865198313
ACH-000475,-1.1725732601253271
ACH-000476,-1.2498572457645405
ACH-000477,-1.3954151082809851
ACH-000479,-1.0749838685716628
ACH-000480,-1.2868340963737988
ACH-000481,-1.6248610373647805
ACH-000483,-1.496345632788068
ACH-000484,-1.4941748989328683
ACH-000485,-1.1536739526180535
ACH-000486,-1.241319524110808
ACH-000487,-1.400773816269145
ACH-000488,-1.1809665365532924
ACH-000490,-1.221829695536918
ACH-000491,-1.5974976651831947
ACH-000495,-1.2964307200552632
ACH-000496,-1.275314842547261
ACH-000499,-1.4856703600747674
ACH-000500,-1.1361370844027132
ACH-000502,-1.2100319986317785
ACH-000503,-1.174827410250211
ACH-000505,-1.1007958566406335
ACH-000507,-1.4087100063467772
ACH-000510,-1.3785142014229417
ACH-000511,-1.2559104898170104
ACH-000512,-1.3565104258775385
ACH-000516,-1.2958934788986416
ACH-000517,-1.44377916058163
ACH-000518,-1.2928733217489772
ACH-000520,-1.3388785211613967
ACH-000521,-1.2808112464111312
ACH-000522,-1.384999649584583
ACH-000524,-1.30994093143198
ACH-000527,-1.1144433470823432
ACH-000528,-1.2700681898510413
ACH-000537,-1.3473023905811463
ACH-000541,-1.5800234123385417
ACH-000542,-1.2117338265567772
ACH-000544,-1.1284786046799151
ACH-000545,-1.2016658106102192
ACH-000547,-1.2348099608122014
ACH-000548,-1.3701079059472512
ACH-000549,-1.164069487657125
ACH-000550,-1.243955275765971
ACH-000552,-1.3538403967942283
ACH-000556,-1.3563136330087058
ACH-000557,-1.2244621026748428
ACH-000569,-1.1948614913811282
ACH-000570,-1.3066652530997511
ACH-000571,-1.29651390959226
ACH-000573,-1.4182527449691638
ACH-000576,-1.1166348688796883
ACH-000579,-1.4385558862985115
ACH-000580,-1.2050696100034548
ACH-000584,-1.2962886678311132
ACH-000585,-1.264217022532575
ACH-000588,-0.9709432523090517
ACH-000589,-1.3644121507969384
ACH-000591,-1.2490266736427384
ACH-000593,-1.2697548745862972
ACH-000600,-1.0797921463885891
ACH-000601,-1.2550405025932734
ACH-000605,-1.3897075979372484
ACH-000606,-1.2430772821199594
ACH-000608,-1.3341195212382062
ACH-000614,-1.1546454374935646
ACH-000616,-1.3184288043027061
ACH-000618,-1.280009507699748
ACH-000619,-1.1761380904325685
ACH-000620,-1.1701456669640788
ACH-000621,-1.1218788435438622
ACH-000622,-1.7076395129297997
ACH-000623,-1.3338687151077713
ACH-000624,-1.3504474655122536
ACH-000627,-1.3390576596837789
ACH-000630,-1.1647627618146763
ACH-000631,-1.0758795157898453
ACH-000632,-1.2311716919599482
ACH-000633,-1.1960951969351197
ACH-000637,-1.3712984959180765
ACH-000638,-1.4251491628074249
ACH-000646,-0.9292326387612652
ACH-000647,-1.2563555673760272
ACH-000648,-1.2552180806534006
ACH-000649,-1.2211322264866007
ACH-000651,-1.3975845768614947
ACH-000652,-1.0111341747248892
ACH-000653,-1.495594682444483
ACH-000657,-1.288461518481829
ACH-000658,-1.1975433223222742
ACH-000661,-1.4300838683511476
ACH-000662,-1.002593780745634
ACH-000663,-1.2302204760669473
ACH-000665,-1.3564487949409765
ACH-000671,-1.1677309511736775
ACH-000672,-1.326266654761201
ACH-000673,-1.236902700408002
ACH-000676,-1.19466550604037
ACH-000677,-1.0211718799194287
ACH-000681,-1.0502600984345605
ACH-000683,-1.1160558951897328
ACH-000684,-1.1492292048509871
ACH-000688,-1.4685103116706801
ACH-000693,-1.2442862986645955
ACH-000694,-1.3215642245677723
ACH-000695,-1.0794458229643185
ACH-000696,-1.343305395857867
ACH-000697,-1.2466275068852914
ACH-000699,-1.5759087912068632
ACH-000701,-1.2409544145356002
ACH-000706,-1.1112200909276255
ACH-000711,-1.2808425656898093
ACH-000713,-1.1018864406858873
ACH-000714,-1.2678021143070128
ACH-000718,-1.593458751818419
ACH-000720,-1.262206213185095
ACH-000721,-1.37317767545248
ACH-000724,-1.4422525033871698
ACH-000725,-1.2280702398642702
ACH-000732,-1.2933276062443568
ACH-000734,-1.2380322048939567
ACH-000735,-1.423840347153888
ACH-000736,-1.2525933730743255
ACH-000738,-1.3570639460218497
ACH-000746,-1.356799283996076
ACH-000747,-1.277727027300686
ACH-000748,-1.2326991823356086
ACH-000753,-1.2975554496568442
ACH-000756,-1.1658861624077836
