,MAGEF1 (64110)
ACH-000004,0.1111788038792574
ACH-000005,0.2417332062202057
ACH-000007,0.03399176495223362
ACH-000009,0.1288204757345431
ACH-000011,0.09351295143102277
ACH-000012,0.11951340020841232
ACH-000013,0.15751577939012704
ACH-000014,-0.1402482641977983
ACH-000015,0.1274425754494682
ACH-000017,0.03885842716331681
ACH-000018,0.147336312904258
ACH-000019,0.06395010994072918
ACH-000021,0.2429942920236399
ACH-000022,0.14943543393990408
ACH-000025,-0.013886527014145991
ACH-000028,0.0966340453432259
ACH-000030,0.09684221528943224
ACH-000035,0.12229276778315143
ACH-000036,0.037952371294141515
ACH-000037,0.2441651733188552
ACH-000039,0.07749842073276979
ACH-000040,0.12189029452262053
ACH-000041,0.2097431747583896
ACH-000042,0.00369679200012309
ACH-000045,0.08403622582523768
ACH-000047,0.013727265551557384
ACH-000052,0.042766705740320765
ACH-000053,0.09915980751604693
ACH-000054,-0.06918259038839207
ACH-000055,0.062407651881807635
ACH-000060,0.14310741593846193
ACH-000067,-0.0364755157445208
ACH-000070,0.06373237865214072
ACH-000075,0.11832582194000567
ACH-000078,0.04277926111202425
ACH-000082,0.14874650180286034
ACH-000085,0.4820509170804293
ACH-000086,0.13028930207023398
ACH-000087,0.16342519940592587
ACH-000092,0.0566881681127257
ACH-000095,0.0564500564772865
ACH-000097,0.014918512456097668
ACH-000098,0.01046656848976571
ACH-000099,0.016136602164475218
ACH-000108,-0.036855829311795416
ACH-000113,-0.053832415951986345
ACH-000116,0.018214537642187396
ACH-000118,0.17512097523257614
ACH-000120,0.15252796250555278
ACH-000123,0.1080119316236518
ACH-000127,-0.019597584719266464
ACH-000128,-0.06431132235166495
ACH-000132,0.038444290194904224
ACH-000133,0.08249345335959005
ACH-000137,0.0076189454296370735
ACH-000138,0.036967352067383136
ACH-000142,0.05255390101233135
ACH-000143,-0.05887938826123738
ACH-000146,0.14576428516672388
ACH-000148,0.11721193536473205
ACH-000150,0.22339596117047408
ACH-000152,0.09994126891146662
ACH-000153,0.10308752861269714
ACH-000159,0.1379626735324993
ACH-000160,0.04997384867438612
ACH-000163,0.04150448579643312
ACH-000167,0.16872729581750615
ACH-000168,-0.16009400973989546
ACH-000169,0.11956482933458985
ACH-000178,0.08075877682968244
ACH-000183,0.08881720812170442
ACH-000188,0.13967677444587656
ACH-000189,0.24907178833220214
ACH-000190,0.20902453553595124
ACH-000198,-0.02104987217218604
ACH-000203,0.048431587919032015
ACH-000204,-0.019221066351778584
ACH-000206,-0.11814062527203276
ACH-000207,0.13411429118559856
ACH-000208,0.07032208518011157
ACH-000210,0.10675311602337323
ACH-000211,0.09021555444299399
ACH-000215,0.17147075989974392
ACH-000221,0.1770309163615714
ACH-000222,0.2509590479790128
ACH-000223,-0.052767124540539265
ACH-000226,0.09430451049433812
ACH-000227,0.05754050637725619
ACH-000228,0.12134040584160985
ACH-000231,0.094586955971545
ACH-000232,0.08778861817437761
ACH-000233,0.11626667905450948
ACH-000234,-0.022903529402452626
ACH-000235,0.04544588126143965
ACH-000237,0.056938629431104774
ACH-000238,0.06230820635992641
ACH-000242,0.0435257224020564
ACH-000243,0.1379801744654103
ACH-000244,-0.036540662304885806
ACH-000246,-0.033919066128142036
ACH-000248,0.19999273900478126
ACH-000250,0.08246855327709289
ACH-000251,0.11301644778980158
ACH-000252,0.16679861233772514
ACH-000253,0.09327165820585824
ACH-000255,0.13227396079285267
ACH-000256,0.18014872539468946
ACH-000257,0.24353722878375866
ACH-000258,0.31440272071811565
ACH-000259,0.0639639912146757
ACH-000260,0.03830060509114089
ACH-000261,0.09231460077216336
ACH-000262,0.057347449821344515
ACH-000263,0.1511236504143092
ACH-000264,0.07342682562891686
ACH-000265,0.16015681946794982
ACH-000266,0.06791539390301936
ACH-000272,0.004181965438268765
ACH-000274,0.06009603056552591
ACH-000277,0.1599572224895906
ACH-000278,0.00232056332796829
ACH-000279,0.01172138551275076
ACH-000280,-0.003230149293291056
ACH-000281,0.28667328732411057
ACH-000288,0.09151904017682093
ACH-000291,0.10171720909367274
ACH-000293,0.16714528143125829
ACH-000294,0.013013381038158543
ACH-000295,0.07054642380561031
ACH-000296,-0.02021324327622984
ACH-000302,0.12223466609848906
ACH-000304,0.015136469155048347
ACH-000307,-0.07593459709602746
ACH-000308,0.1109069813662692
ACH-000310,0.18062710498930845
ACH-000311,0.04559442937925882
ACH-000312,0.14339112286907388
ACH-000315,0.16898964413411088
ACH-000316,0.07635573544321579
ACH-000317,0.1287520650889003
ACH-000318,-0.007415464865948499
ACH-000319,0.20155540919466305
ACH-000320,0.11402735630784955
ACH-000322,0.1136056518614344
ACH-000323,0.1408969734054846
ACH-000324,0.12570168995297393
ACH-000329,0.08588134089672708
ACH-000330,0.10756740696979047
ACH-000331,0.07983458536090786
ACH-000332,0.05899067554576003
ACH-000334,0.028504925239306308
ACH-000335,0.07474618383079358
ACH-000336,0.23636085400436704
ACH-000337,-0.014207601475677288
ACH-000338,0.3182983386956371
ACH-000339,0.07006355493333521
ACH-000341,-0.08993522590656132
ACH-000348,0.09121329728084726
ACH-000350,0.06798107924881425
ACH-000352,0.08713056951565037
ACH-000356,0.08367071755610822
ACH-000361,0.06590051014225788
ACH-000362,-0.061078892496203324
ACH-000363,0.09672783787303713
ACH-000364,0.25367170276152506
ACH-000365,-0.0176939651570291
ACH-000366,0.10753249336170123
ACH-000368,0.009844498244094871
ACH-000374,0.18571981603700424
ACH-000375,0.2612374330098998
ACH-000376,0.1875245892942436
ACH-000381,-0.08592324149994836
ACH-000383,0.06582942405818762
ACH-000387,0.024129492739421225
ACH-000389,0.15969802167645214
ACH-000390,0.23820535690906475
ACH-000393,0.11391266795784878
ACH-000395,0.07716954684615067
ACH-000396,0.14983449101976054
ACH-000397,0.08591830738911563
ACH-000401,0.04903915484487428
ACH-000402,-0.14945925971697413
ACH-000403,0.09387858637251108
ACH-000404,0.3804685345624727
ACH-000406,0.1819287339671553
ACH-000407,0.12492201190820153
ACH-000408,0.1650756504526638
ACH-000410,0.12466358031125935
ACH-000411,0.07482905864053432
ACH-000414,0.09833212953535797
ACH-000415,0.14842656369130494
ACH-000416,0.11485564836250918
ACH-000420,0.12671019430572794
ACH-000421,0.21361167976757625
ACH-000424,0.054739920912192784
ACH-000425,0.14712254840050448
ACH-000426,-0.07368370879439765
ACH-000427,0.1532865175098749
ACH-000433,0.06563174382713632
ACH-000435,0.4451434136227645
ACH-000436,-0.048461152838752776
ACH-000444,0.10235854003002216
ACH-000445,-0.07523064204141583
ACH-000448,0.07145140852887066
ACH-000450,0.19566240233845908
ACH-000452,0.11902568026098485
ACH-000454,-0.04076695825301089
ACH-000458,0.0013804056486445935
ACH-000459,0.10850754853313893
ACH-000460,-0.03935373907965068
ACH-000461,0.22705512008822906
ACH-000463,0.07867625728730211
ACH-000464,0.09760016901715192
ACH-000466,0.19378581520275745
ACH-000467,0.03625805921190086
ACH-000468,0.1619574974190928
ACH-000469,0.02204890474480406
ACH-000470,-0.03177015848698078
ACH-000471,0.12088607155915672
ACH-000472,0.019641106139615446
ACH-000473,0.104981543595203
ACH-000475,0.06251402887575944
ACH-000476,0.025920396978802555
ACH-000477,0.11938975655769048
ACH-000479,-0.04526708126987769
ACH-000480,0.17623293808477533
ACH-000481,0.15361197671728954
ACH-000483,0.12689415785935448
ACH-000484,0.17353550727737574
ACH-000485,0.1177911352927262
ACH-000486,0.11573920286211105
ACH-000487,0.176765212383361
ACH-000488,-0.06559284322030935
ACH-000490,0.04950904814579737
ACH-000491,0.046331979802614616
ACH-000495,-0.030776700894896914
ACH-000496,0.083263933444266
ACH-000499,0.17844868285756854
ACH-000500,-0.0544602871211656
ACH-000502,0.09254711298399004
ACH-000503,0.17051716712981524
ACH-000505,0.12181930537878535
ACH-000507,0.18371096811722493
ACH-000510,0.11421626576230468
ACH-000511,-0.01478929252492179
ACH-000512,0.14593650593643734
ACH-000516,0.13800347688639195
ACH-000517,0.06432116321106493
ACH-000518,-0.03489838195776845
ACH-000520,0.12554714723711544
ACH-000521,0.11735251617412637
ACH-000522,-0.05045181051616962
ACH-000524,0.06248108321749684
ACH-000527,0.12210155828352612
ACH-000528,-0.03619495927217477
ACH-000537,0.1997596970056924
ACH-000541,0.0014479657158515608
ACH-000542,0.06672950607789324
ACH-000544,0.13125209482488648
ACH-000545,0.1353378876394632
ACH-000547,0.043014653473736286
ACH-000548,0.001071177238455029
ACH-000549,-0.008763970790155867
ACH-000550,0.05382860629712822
ACH-000552,0.08409044103662824
ACH-000556,0.08179087781441823
ACH-000557,0.15481821785203778
ACH-000569,0.04666251227917618
ACH-000570,0.014605662744628316
ACH-000571,0.012886136350123742
ACH-000573,0.15975043569613556
ACH-000576,-0.01759178254070146
ACH-000579,0.1202541574631764
ACH-000580,-0.03342301702681437
ACH-000584,0.0026073663781470986
ACH-000585,0.1963804835728472
ACH-000588,0.06587886176787024
ACH-000589,0.023185963950854108
ACH-000591,0.06396339848240001
ACH-000593,0.052685786221682934
ACH-000600,0.0999902170326994
ACH-000601,0.07779573182745687
ACH-000605,0.11842751428237525
ACH-000606,0.22440762844305773
ACH-000608,0.15429790433217278
ACH-000614,-0.028543723909652607
ACH-000616,0.11195101780033276
ACH-000618,0.18334170411573664
ACH-000619,0.11403467081776344
ACH-000620,0.06070103249879445
ACH-000621,0.08405597938034602
ACH-000622,0.0115235079790455
ACH-000623,0.19321050338287668
ACH-000624,0.11087128602082152
ACH-000627,0.14370823124699084
