,METTL12 (751071)
ACH-000004,-0.11861254512912678
ACH-000005,-0.1358237248567091
ACH-000007,0.03876346998611479
ACH-000009,-0.0674049579250492
ACH-000011,-0.19132865615066952
ACH-000012,-0.4175317697065721
ACH-000013,-0.16709527289259024
ACH-000014,-0.0023991136823198114
ACH-000015,-0.13451776460087858
ACH-000017,-0.11806591478976701
ACH-000018,-0.2365081588734829
ACH-000019,-0.2461281669634688
ACH-000021,-0.16168108048583166
ACH-000022,-0.21275593448508973
ACH-000025,-0.1261761470474783
ACH-000028,-0.2855280844043131
ACH-000030,-0.26628999609762805
ACH-000035,-0.07441809469228476
ACH-000036,-0.1311731559266996
ACH-000037,-0.32326793267764675
ACH-000039,-0.3065594934486002
ACH-000040,-0.2787712090429944
ACH-000041,-0.21518705903955407
ACH-000042,-0.2693170108998127
ACH-000045,-0.20846609111884207
ACH-000047,-0.2044783080972859
ACH-000052,-0.16655977323793034
ACH-000053,-0.17166494640418148
ACH-000054,-0.18326407446282025
ACH-000055,-0.10818392898391874
ACH-000060,-0.2537057105028228
ACH-000067,-0.09520899349032796
ACH-000070,-0.22253107337106415
ACH-000075,-0.28181573931857473
ACH-000078,-0.07559890268000566
ACH-000082,-0.4040802064440486
ACH-000085,-0.1522334926758593
ACH-000086,-0.3558179493822662
ACH-000087,-0.17605790166998256
ACH-000092,-0.20924149181811266
ACH-000095,-0.12303037717692547
ACH-000097,-0.22255632620933088
ACH-000098,-0.10537775249383097
ACH-000099,-0.2126033950045291
ACH-000108,-0.18946108158593608
ACH-000113,-0.1993151798105406
ACH-000116,-0.4163817942181805
ACH-000118,-0.26257486076151426
ACH-000120,-0.12387609592679524
ACH-000123,-0.13558976678843726
ACH-000127,-0.16279305084083767
ACH-000128,0.021314130358048262
ACH-000132,-0.3537200245552601
ACH-000133,-0.2695058006224357
ACH-000137,-0.33727184616535844
ACH-000138,-0.2001213450835977
ACH-000142,-0.20812768760831798
ACH-000143,-0.3202481133403184
ACH-000146,-0.16086909612388112
ACH-000148,-0.10308504242094736
ACH-000150,-0.1470522315142431
ACH-000152,-0.20768996379207208
ACH-000153,-0.26101837535648825
ACH-000159,-0.23467050060657146
ACH-000160,-0.34261848490117114
ACH-000163,-0.2508959470201941
ACH-000167,-0.17498332366698427
ACH-000168,-0.15943517309522576
ACH-000169,-0.2313992352949201
ACH-000178,-0.16437386263834594
ACH-000183,-0.15510017626211245
ACH-000188,-0.20864879289014435
ACH-000189,-0.1528261272878465
ACH-000190,-0.3370439927104546
ACH-000198,-0.2015524142305106
ACH-000203,-0.020632831994397808
ACH-000204,-0.392197126538042
ACH-000206,-0.3299759766007865
ACH-000207,-0.4386212828351151
ACH-000208,-0.4420029607417301
ACH-000210,-0.19987244903341425
ACH-000211,-0.2145550941307082
ACH-000215,-0.23556910344075785
ACH-000221,-0.2123592434858473
ACH-000222,-0.16197183844573915
ACH-000223,-0.2735359263785391
ACH-000226,-0.18824041734150096
ACH-000227,-0.19811823916470064
ACH-000228,-0.2804333214931756
ACH-000231,-0.2672967914929944
ACH-000232,-0.13268596103694974
ACH-000233,-0.14415713269574726
ACH-000234,-0.2509848740526129
ACH-000235,-0.21495907115887736
ACH-000237,-0.2828014658631116
ACH-000238,-0.2911462038757188
ACH-000242,-0.2780843940988902
ACH-000243,-0.20324608477068687
ACH-000244,-0.18965544985761615
ACH-000246,-0.22343974367712016
ACH-000248,-0.26640023639734445
ACH-000250,-0.265322228257019
ACH-000251,-0.0633142423721285
ACH-000252,-0.4933291703470534
ACH-000253,-0.2679866764820815
ACH-000255,-0.2522895939715676
ACH-000256,-0.4526028732523808
ACH-000257,0.051703916466665265
ACH-000258,-0.04446144344134375
ACH-000259,-0.3054177963172261
ACH-000260,-0.3344641761935693
ACH-000261,-0.2481955348888075
ACH-000262,-0.3210335853523903
ACH-000263,-0.1870154040073596
ACH-000264,-0.16321748017594914
ACH-000265,-0.2458797934570177
ACH-000266,-0.1789969015997184
ACH-000272,-0.14200304134652522
ACH-000274,-0.107237676817426
ACH-000277,-0.2760776605411571
ACH-000278,-0.04431768049937545
ACH-000279,-0.08968008181025125
ACH-000280,-0.2604936378575638
ACH-000281,-0.08391347005046781
ACH-000288,-0.2750186431019942
ACH-000291,-0.17107035495719775
ACH-000293,-0.2803114534821765
ACH-000294,-0.19060329603291956
ACH-000295,-0.09315976417013562
ACH-000296,-0.16134251285697865
ACH-000302,-0.20604961805908512
ACH-000304,-0.4879081149611904
ACH-000307,-0.2570495351031897
ACH-000308,-0.3301177786639292
ACH-000310,-0.20445673411757145
ACH-000311,-0.15081527378436765
ACH-000312,-0.08844157827584727
ACH-000315,-0.12780874745298348
ACH-000316,-0.39982801903826504
ACH-000317,-0.390726393489812
ACH-000318,-0.7066551169423528
ACH-000319,-0.19783421926057648
ACH-000320,-0.1812415489487856
ACH-000322,-0.014861602379438515
ACH-000323,-0.18300869956461646
ACH-000324,-0.21567248737642453
ACH-000329,-0.12059614367875687
ACH-000330,-0.3545981278975289
ACH-000331,-0.2897469502155287
ACH-000332,-0.1280847574553635
ACH-000334,-0.4047383226275121
ACH-000335,-0.12095055353972713
ACH-000336,-0.15151479747519836
ACH-000337,-0.20324866780372255
ACH-000338,-0.5079298573778138
ACH-000339,-0.16981918406397106
ACH-000341,-0.2460889007832865
ACH-000348,-0.07459157095968963
ACH-000350,-0.18536811580445328
ACH-000352,-0.3685552708198033
ACH-000356,-0.3807871566956795
ACH-000361,-0.21098670091367427
ACH-000362,-0.22357166542231055
ACH-000363,-0.1622238653793003
ACH-000364,-0.27789411950987986
ACH-000365,-0.1462531600475614
ACH-000366,-0.41147663495132747
ACH-000368,-0.2853643669848529
ACH-000374,-0.3520108671060995
ACH-000375,-0.1376505417554736
ACH-000376,-0.24418734690073415
ACH-000381,-0.27239088654714405
ACH-000383,-0.20616552711126088
ACH-000387,-0.1397292694367052
ACH-000389,-0.2376623118120533
ACH-000390,-0.13964658197643004
ACH-000393,-0.2005967399838695
ACH-000395,-0.11781929889779373
ACH-000396,-0.1139409876687129
ACH-000397,-0.25338299383397017
ACH-000401,-0.21831605954884575
ACH-000402,-0.29400603915603435
ACH-000403,-0.20491008673452174
ACH-000404,-0.012333769482484495
ACH-000406,-0.16808886622817926
ACH-000407,-0.12994296139282438
ACH-000408,-0.4261005751721081
ACH-000410,-0.2507049441820083
ACH-000411,-0.2058255951818372
ACH-000414,-0.15032880724155462
ACH-000415,-0.2853224541400831
ACH-000416,-0.12479193672805512
ACH-000420,-0.16777430235199892
ACH-000421,-0.170334436404418
ACH-000424,-0.3102475535631957
ACH-000425,-0.1832039765804749
ACH-000426,-0.3533771857706806
ACH-000427,-0.21574084698834806
ACH-000433,-0.5334574884887858
ACH-000435,-0.04648112736134179
ACH-000436,0.019089876096732367
ACH-000444,-0.11454345385241275
ACH-000445,-0.2208773543286632
ACH-000448,-0.20297695984451364
ACH-000450,-0.2250128183588133
ACH-000452,-0.2316097672050177
ACH-000454,-0.03691001630355064
ACH-000458,-0.2733298518671787
ACH-000459,-0.1116729725393969
ACH-000460,-0.09422570182098476
ACH-000461,-0.41643870428522106
ACH-000463,-0.1300137671212991
ACH-000464,-0.04024142211327456
ACH-000466,-0.3965730816864482
ACH-000467,-0.2538838915862668
ACH-000468,-0.28116882065536025
ACH-000469,-0.23914984107299075
ACH-000470,-0.19808402456741486
ACH-000471,-0.17886709664901776
ACH-000472,-0.20558859363901685
ACH-000473,-0.13743055323442654
ACH-000475,-0.14141776410112156
ACH-000476,-0.22315923231600165
ACH-000477,-0.2670493982507101
ACH-000479,-0.19355760159183732
ACH-000480,-0.2568186839142793
ACH-000481,-0.2476203533784116
ACH-000483,-0.19196485033681224
ACH-000484,-0.26511615843277553
ACH-000485,-0.06821119695560603
ACH-000486,-0.20230795459552564
ACH-000487,-0.29049563924133537
ACH-000488,-0.06557141267881045
ACH-000490,-0.13062849595432388
ACH-000491,-0.08531201239922623
ACH-000495,-0.2877921303803456
ACH-000496,-0.2583626129312837
ACH-000499,-0.306123060461522
ACH-000500,0.06344574849172252
ACH-000502,-0.1593258773413913
ACH-000503,-0.4003809284891655
ACH-000505,-0.18625200491148805
ACH-000507,-0.3288052072130325
